Player,Pos
Trent Green,QB
Priest Holmes,RB
Eddie Kennison,WR
Johnnie Morton,WR
Jason Dunn,TE
Tony Gonzalez,TE
Willie Roaf,LT
Brian Waters,LG
Casey Wiegmann,C
Will Shields,RG
John Tait,RT
Eric Hicks,LDE
John Browning,LDT
Ryan Sims,NT
Vonnie Holliday,RDE
Scott Fujita,LOLB
Mike Maslowski,MLB
Shawn Barber,ROLB
Eric Warfield,LCB
Dexter McCleon,RCB
Greg Wesley,SS
Jerome Woods,FS
