#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:33,BUF 20,3,1:31,9,Punt
2,1,7:32,BUF 19,8,3:36,46,Field Goal
3,1,2:55,MIN 27,6,2:25,25,Field Goal
4,2,8:54,BUF 24,4,1:47,23,Punt
5,2,2:13,BUF 18,6,1:07,82,Touchdown
6,3,15:00,BUF 23,3,0:44,0,Punt
7,3,13:36,,0,0:12,0,Touchdown
8,3,10:59,MIN 35,8,4:45,33,Field Goal
9,3,1:30,BUF 29,3,2:18,10,Punt
10,4,7:27,BUF 22,10,4:19,78,Touchdown
11,4,0:26,BUF 35,4,0:26,29,Field Goal
12,5,15:00,BUF 22,6,2:20,26,Punt
13,5,11:20,BUF 23,8,4:13,51,Missed FG
14,5,5:28,BUF 24,2,0:40,76,Touchdown
