Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Derwin James,LAC,0,6,5,83.3%,57,11.4,9.5,0,106.2,3.7,16,41,3,1,0,1.0,2,9,1,10.0%
Deane Leonard,LAC,0,7,3,42.9%,59,19.7,8.4,0,72.9,28.0,51,8,0,0,0,0.0,0,8,0,0.0%
Asante Samuel Jr.,LAC,0,4,2,50.0%,20,10.0,5.0,0,64.6,5.0,15,5,0,0,0,0.0,0,5,1,16.7%
Khalil Mack,LAC,0,1,1,100.0%,0,0.0,0.0,0,79.2,0.0,0,0,5,2,0,2.0,4,5,1,16.7%
Eric Kendricks,LAC,0,1,1,100.0%,3,3.0,3.0,0,79.2,2.0,2,1,5,0,0,1.0,1,10,0,0.0%
Alohi Gilman,LAC,0,1,1,100.0%,2,2.0,2.0,0,79.2,-2.0,-2,4,0,0,0,0.0,0,3,1,25.0%
Justin Hollins,LAC,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Tuli Tuipulotu,LAC,0,0,0,,,,,,,,,,2,0,1,0.0,1,1,1,50.0%
Essang Bassey,LAC,0,3,0,0.0%,,,0.0,,39.6,7.3,,,1,0,0,0.0,0,3,0,0.0%
Jaylinn Hawkins,LAC,0,1,0,0.0%,,,0.0,,39.6,14.0,,,0,0,0,0.0,0,0,1,100.0%
Kenneth Murray,LAC,0,0,0,,,,,,,,,,3,0,0,0.0,0,7,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jonathan Jones,NWE,0,9,5,55.6%,42,8.4,4.7,0,67.8,8.6,27,15,0,0,0,0.0,0,6,0,0.0%
Kyle Dugger,NWE,0,7,4,57.1%,43,10.8,6.1,0,75.3,10.7,28,15,2,0,0,0.0,0,5,0,0.0%
Myles Bryant,NWE,0,4,3,75.0%,44,14.7,11.0,0,110.4,12.5,41,3,0,0,0,0.0,0,3,0,0.0%
Mack Wilson,NWE,0,3,2,66.7%,13,6.5,4.3,0,75.7,4.3,9,4,3,1,0,0.0,1,4,0,0.0%
Marte Mapu,NWE,0,2,2,100.0%,33,16.5,16.5,0,118.7,2.0,4,29,0,0,0,0.0,0,1,0,0.0%
Jabrill Peppers,NWE,0,2,2,100.0%,14,7.0,7.0,0,95.8,0.0,0,14,0,0,0,0.0,0,4,1,20.0%
Jahlani Tavai,NWE,0,2,2,100.0%,9,4.5,4.5,0,85.4,-6.5,-13,22,2,0,0,0.0,0,8,1,11.1%
J.C. Jackson,NWE,0,4,2,50.0%,14,7.0,3.5,0,58.3,8.8,12,2,1,0,0,0.0,0,4,0,0.0%
Keion White,NWE,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%
Jalen Mills,NWE,0,3,0,0.0%,,,0.0,,39.6,9.0,,,0,0,0,0.0,0,3,0,0.0%
Anfernee Jennings,NWE,0,0,0,,,,,,,,,,3,0,0,0.0,0,3,0,0.0%
Josh Uche,NWE,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Ja'Whaun Bentley,NWE,0,0,0,,,,,,,,,,3,0,0,0.0,0,8,0,0.0%
