Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Keenan Allen,LAC,9,5,58,0,2,49,9.8,9,1.8,11.8,0,,0,0.0,0,75.2
Quentin Johnston,LAC,7,5,52,0,2,31,6.2,21,4.2,8.6,0,,1,14.3,0,92.6
Gerald Everett,LAC,5,4,44,0,2,7,1.8,37,9.3,4.4,0,,0,0.0,0,103.3
Austin Ekeler,LAC,3,2,9,0,1,-13,-6.5,22,11.0,-4.0,1,2.0,1,33.3,0,70.1
Joshua Kelley,LAC,3,2,9,0,0,-2,-1.0,11,5.5,-2.0,0,,1,33.3,0,70.1
Donald Parham,LAC,4,2,12,0,,10,5.0,2,1.0,11.0,0,,1,25.0,0,56.2
Alex Erickson,LAC,1,1,23,0,1,23,23.0,0,0.0,23.0,0,,0,0.0,0,118.7
Jalen Guyton,LAC,3,1,5,0,,3,3.0,2,2.0,9.0,0,,0,0.0,0,42.4
Stone Smartt,LAC,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Ezekiel Elliott,NWE,5,4,40,0,1,0,0.0,40,10.0,0.4,2,2.0,0,0.0,0,100.0
DeVante Parker,NWE,9,4,64,0,3,52,13.0,12,3.0,15.8,0,,1,11.1,0,68.7
Hunter Henry,NWE,4,2,15,0,1,13,6.5,2,1.0,9.3,0,,1,25.0,0,59.4
Jalen Reagor,NWE,1,1,11,0,,9,9.0,2,2.0,9.0,0,,0,0.0,0,112.5
JuJu Smith-Schuster,NWE,3,1,11,0,,8,8.0,3,3.0,14.0,0,,0,0.0,0,45.1
Rhamondre Stevenson,NWE,1,1,0,0,0,0,0.0,0,0.0,0.0,0,,0,0.0,0,79.2
Tyquan Thornton,NWE,1,0,0,0,0,0,,0,,42.0,0,,0,0.0,0,39.6
