Quarter,Time,Down,ToGo,Location,IND,DEN,Detail,EPB,EPA
2,13:51,2,9,IND 36,3,0,"Tatum Bell left end for 2 yards (tackle by Gary Brackett and Darrell Reid). Penalty on Raheem Brock: Unnecessary Roughness, 15 yards",2.710,4.310
2,13:24,1,10,IND 19,3,0,Tatum Bell left tackle for 1 yard (tackle by Raheem Brock and Gary Brackett),4.310,3.880
2,12:41,2,9,IND 18,3,0,Jake Plummer pass complete short middle to Rod Smith for 16 yards (tackle by Antoine Bethea),3.880,6.740
2,12:00,1,2,IND 2,3,0,Mike Bell middle for 1 yard (tackle by Gary Brackett),6.740,5.910
2,11:19,2,1,IND 1,3,6,"Jake Plummer right guard for 1 yard, touchdown",5.910,7.000
2,,,,IND 2,3,7,Jason Elam kicks extra point good,0.000,0.000
2,,,,DEN 30,3,7,"Paul Ernster kicks off 73 yards, returned by Terrence Wilkins for 31 yards (tackle by Keith Burns)",0.000,0.810
2,11:10,1,10,IND 28,3,7,Dominic Rhodes middle for -4 yards (tackle by Kenard Lang),0.810,-0.280
2,10:36,2,14,IND 24,3,7,Peyton Manning pass complete short left to Ben Utecht for 7 yards (tackle by Sam Brandon),-0.280,-0.030
2,9:58,3,7,IND 31,3,7,Peyton Manning pass complete short right to Dallas Clark for 16 yards (tackle by Sam Brandon and Al Wilson),-0.030,2.060
2,9:23,1,10,IND 47,3,7,Joseph Addai right guard for 5 yards (tackle by D.J. Williams),2.060,2.190
2,8:51,2,5,DEN 48,3,7,Peyton Manning pass complete short right to Marvin Harrison for 10 yards,2.190,3.050
2,8:26,1,10,DEN 38,3,7,Peyton Manning pass complete short left to Dallas Clark for 5 yards (tackle by Ian Gold),3.050,3.180
2,7:49,2,5,DEN 33,3,7,Peyton Manning pass complete short left to Reggie Wayne for 12 yards (tackle by Darrent Williams),3.180,4.170
2,7:11,1,10,DEN 21,3,7,Joseph Addai left guard for 6 yards (tackle by Demetrin Veal),4.170,4.550
2,6:38,2,4,DEN 15,3,7,Joseph Addai right tackle for no gain (tackle by Al Wilson and John Engelberger),4.550,3.810
2,5:58,3,4,DEN 15,3,7,Peyton Manning pass complete short left to Joseph Addai for 3 yards (tackle by Nick Ferguson),3.810,2.780
2,5:14,4,1,DEN 12,6,7,Adam Vinatieri 30 yard field goal good,2.780,3.000
2,,,,IND 30,6,7,"Adam Vinatieri kicks off 70 yards, touchback",0.000,0.280
2,5:10,1,10,DEN 20,6,7,Jake Plummer pass complete deep left to Tony Scheffler for 27 yards (tackle by Jason David),0.280,2.060
2,4:41,1,10,DEN 47,6,7,Tatum Bell middle for 7 yards (tackle by Cato June and Nick Harper),2.060,2.460
2,4:04,2,3,IND 46,6,7,Tatum Bell left tackle for 4 yards (tackle by Marlin Jackson),2.460,2.790
2,3:20,1,10,IND 42,6,7,Jake Plummer pass incomplete deep left intended for David Kircus,2.790,2.240
2,3:14,2,10,IND 42,6,7,Jake Plummer left tackle for 5 yards (tackle by Anthony McFarland),2.240,2.210
2,2:34,3,5,IND 37,6,7,Jake Plummer pass complete short middle to Rod Smith for 12 yards (tackle by Matt Giordano),2.210,3.910
2,2:00,1,10,IND 25,6,7,Tatum Bell left tackle for 3 yards (tackle by Gary Brackett and Gilbert Gardner),3.910,3.770
2,1:19,2,7,IND 22,6,7,Tatum Bell middle for 2 yards (tackle by Gary Brackett and Cato June),3.770,3.340
2,1:11,,,,6,7,Timeout #1 by Indianapolis Colts,0.000,3.340
2,1:11,3,5,IND 20,6,7,Jake Plummer right guard for 5 yards (tackle by Matt Giordano),3.340,4.580
2,0:32,1,10,IND 15,6,7,Jake Plummer pass incomplete short left intended for Rod Smith (defended by Gilbert Gardner),4.580,3.950
2,0:27,2,10,IND 15,6,13,"Jake Plummer pass complete short left to Javon Walker for 15 yards, touchdown",3.950,7.000
2,,,,IND 2,6,14,Jason Elam kicks extra point good,0.000,0.000
2,,,,DEN 30,6,14,"Paul Ernster kicks off 74 yards, returned by Terrence Wilkins for 18 yards (tackle by Curome Cox)",0.000,-0.280
2,0:18,1,10,IND 14,6,14,Peyton Manning kneels for -1 yards,-0.280,-0.850
Quarter,Time,Down,ToGo,Location,IND,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 30,6,14,"Adam Vinatieri kicks off 71 yards, returned by Brian Clark for 27 yards (tackle by Freddy Keiaho)",0.000,0.670
3,14:54,1,10,DEN 26,6,14,Jake Plummer pass incomplete short right intended for Javon Walker (defended by Gilbert Gardner),0.670,0.130
3,14:51,2,10,DEN 26,6,14,Mike Bell right tackle for 4 yards (tackle by Nick Harper and Raheem Brock),0.130,-0.030
3,14:17,3,6,DEN 30,6,14,Jake Plummer pass incomplete deep left intended for Javon Walker,-0.030,-1.370
3,14:11,4,6,DEN 30,6,14,"Paul Ernster punts 45 yards, returned by Terrence Wilkins for 19 yards (tackle by Mike Leach)",-1.370,-1.860
3,13:58,1,10,IND 44,6,14,Peyton Manning pass incomplete deep right intended for Marvin Harrison,1.860,1.320
3,13:52,2,10,IND 44,6,14,Peyton Manning pass complete short right to Marvin Harrison for 12 yards (tackle by Champ Bailey). Penalty on Champ Bailey: Illegal Contact (Declined),1.320,2.650
3,13:29,1,10,DEN 44,6,14,Peyton Manning pass incomplete deep right intended for Marvin Harrison (defended by Champ Bailey),2.650,2.110
3,13:22,2,10,DEN 44,6,14,Joseph Addai left end for 12 yards (tackle by Darrent Williams),2.110,3.450
3,12:43,1,10,DEN 32,6,14,Peyton Manning pass complete short left to Reggie Wayne for 20 yards (tackle by Ian Gold),3.450,4.780
3,12:08,1,10,DEN 12,12,14,"Peyton Manning pass complete short left to Reggie Wayne for 12 yards, touchdown",4.780,7.000
3,,,,DEN 2,13,14,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 30,13,14,"Adam Vinatieri kicks off 70 yards, touchback",0.000,0.280
3,12:04,1,10,DEN 20,13,14,Mike Bell left tackle for 2 yards (tackle by Dwight Freeney),0.280,0.000
3,11:26,2,8,DEN 22,13,14,"Penalty on Erik Pears: False Start, 5 yards (no play)",0.000,-0.790
3,11:05,2,13,DEN 17,13,14,Jake Plummer pass incomplete deep left intended for David Kircus,-0.790,-1.510
3,10:55,3,13,DEN 17,13,14,"Jake Plummer sacked by Cato June and Dwight Freeney for -5 yards. Jake Plummer fumbles (forced by Cato June), recovered by Raheem Brock at DEN-12 (tackle by Jake Plummer)",-1.510,-4.780
,,,,,,,"IND challenged the ruling, and the original play was overturned.",,
3,10:16,1,10,DEN 12,13,14,Joseph Addai middle for 7 yards (tackle by D.J. Williams and Nick Ferguson),4.780,5.410
3,9:42,2,3,DEN 5,13,14,Joseph Addai middle for no gain (tackle by Ian Gold),5.410,4.610
3,8:59,3,3,DEN 5,19,14,"Peyton Manning pass complete short middle to Reggie Wayne for 5 yards, touchdown",4.610,7.000
3,,,,DEN 2,20,14,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 30,20,14,"Adam Vinatieri kicks off 75 yards, returned by Brian Clark for 23 yards (tackle by Ryan LaCasse). Penalty on Curome Cox: Illegal Block Above the , 9 yards",0.000,-0.380
3,8:48,1,10,DEN 9,20,14,Jake Plummer pass complete short right to Mike Bell for 7 yards (tackle by Nick Harper),-0.380,-0.160
3,8:06,2,3,DEN 16,20,14,Mike Bell left guard for 12 yards (tackle by Marlin Jackson),-0.160,0.810
3,7:21,1,10,DEN 28,20,14,Mike Bell right tackle for 7 yards (tackle by Gary Brackett and Cato June),0.810,1.210
3,6:41,2,3,DEN 35,20,14,Jake Plummer pass complete short left to Tony Scheffler for 4 yards (tackle by Josh Thomas and Cato June),1.210,1.530
3,6:17,1,10,DEN 39,20,14,Jake Plummer pass complete short right to Tony Scheffler for 13 yards (tackle by Nick Harper),1.530,2.390
3,5:39,1,10,IND 48,20,14,Mike Bell right tackle for 6 yards (tackle by Gary Brackett),2.390,2.660
3,5:03,2,4,IND 42,20,14,Jake Plummer pass complete short left to Javon Walker for 10 yards (tackle by Antoine Bethea),2.660,3.450
3,4:18,1,10,IND 32,20,14,Tatum Bell right tackle for 2 yards (tackle by Dan Klecko),3.450,3.170
3,3:36,2,8,IND 30,20,14,Jake Plummer pass complete short right to Cecil Sapp for 3 yards (tackle by Gary Brackett),3.170,2.870
3,2:55,3,5,IND 27,20,14,Mike Bell middle for 6 yards (tackle by Nick Harper),2.870,4.170
3,2:14,1,10,IND 21,20,14,Tatum Bell right tackle for 6 yards (tackle by Josh Thomas and Gary Brackett),4.170,4.550
3,1:29,2,4,IND 15,20,14,Tony Scheffler left end for 3 yards (tackle by Marlin Jackson),4.550,4.490
3,0:43,3,1,IND 12,20,14,Cecil Sapp middle for 11 yards (tackle by Antoine Bethea),4.490,6.970
3,0:01,1,1,IND 1,20,20,"Mike Bell middle for 1 yard, touchdown",6.970,7.000
3,,,,IND 2,20,21,Jason Elam kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,IND,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,,,,DEN 30,20,21,"Paul Ernster kicks off 70 yards, touchback",0.000,0.280
4,15:00,1,10,IND 20,20,21,Peyton Manning pass complete short middle to Joseph Addai for 17 yards (tackle by Ian Gold and Champ Bailey),0.280,1.400
4,14:31,1,10,IND 37,20,21,Joseph Addai right tackle for 4 yards (tackle by Champ Bailey),1.400,1.400
4,13:58,2,6,IND 41,20,21,Peyton Manning pass complete short right to Joseph Addai for 3 yards (tackle by D.J. Williams),1.400,1.090
4,13:20,3,3,IND 44,20,21,Peyton Manning pass complete short middle to Dallas Clark for 17 yards (tackle by Sam Brandon and John Lynch),1.090,2.980
4,12:47,1,10,DEN 39,20,21,Joseph Addai left end for 4 yards (tackle by Michael Myers),2.980,2.980
4,12:12,2,6,DEN 35,20,21,Peyton Manning pass complete short left to Dominic Rhodes for 5 yards (tackle by Michael Myers),2.980,2.940
4,11:45,,,,20,21,Timeout #1 by Denver Broncos,0.000,2.940
4,11:45,3,1,DEN 30,20,21,Peyton Manning pass incomplete short right intended for Dallas Clark,2.940,1.520
4,11:41,4,1,DEN 30,23,21,Adam Vinatieri 48 yard field goal good,1.520,3.000
4,,,,IND 30,23,21,"Adam Vinatieri kicks off 70 yards, touchback",0.000,0.280
4,11:37,1,10,DEN 20,23,21,Mike Bell right end for 4 yards (tackle by Dwight Freeney and Marlin Jackson),0.280,0.270
4,10:58,2,6,DEN 24,23,21,Jake Plummer pass complete short right to Javon Walker for 9 yards (tackle by Nick Harper),0.270,1.140
4,10:30,1,10,DEN 33,23,21,Mike Bell middle for 10 yards (tackle by Cato June and Marlin Jackson),1.140,1.800
4,9:48,1,10,DEN 43,23,21,Mike Bell middle for 19 yards (tackle by Antoine Bethea and Marlin Jackson),1.800,3.050
4,9:05,1,10,IND 38,23,21,Tatum Bell left end for -5 yards (tackle by Dwight Freeney),3.050,1.830
4,8:22,2,15,IND 43,23,21,Mike Bell middle for 14 yards (tackle by Antoine Bethea and Marlin Jackson),1.830,3.010
4,7:42,3,1,IND 29,23,21,Cecil Sapp middle for 28 yards (tackle by Darrell Reid),3.010,6.970
4,6:57,1,1,IND 1,23,27,"Mike Bell middle for 1 yard, touchdown",6.970,7.000
4,,,,IND 2,23,28,Jason Elam kicks extra point good,0.000,0.000
4,,,,DEN 30,23,28,"Paul Ernster kicks off 70 yards, touchback",0.000,0.280
4,6:54,1,10,IND 20,23,28,Peyton Manning pass complete deep middle to Reggie Wayne for 28 yards (tackle by Champ Bailey),0.280,2.130
4,6:21,1,10,IND 48,23,28,Joseph Addai left guard for 5 yards (tackle by Michael Myers),2.130,2.260
4,5:52,2,5,DEN 47,23,28,Peyton Manning pass complete short left to Reggie Wayne for 6 yards (tackle by Darrent Williams),2.260,2.850
4,5:11,1,10,DEN 41,23,28,Peyton Manning pass complete short left to Reggie Wayne for 14 yards (tackle by Darrent Williams),2.850,3.780
4,4:30,1,10,DEN 27,23,28,Peyton Manning pass incomplete short left intended for Joseph Addai,3.780,3.230
4,4:25,2,10,DEN 27,23,28,Peyton Manning pass complete short right to Dallas Clark for 8 yards (tackle by Al Wilson),3.230,3.640
4,3:41,3,2,DEN 19,29,28,"Peyton Manning pass complete deep left to Reggie Wayne for 19 yards, touchdown",3.640,7.000
4,,,,,31,28,"Two Point Attempt: Peyton Manning pass complete to Reggie Wayne, conversion succeeds",1.000,1.000
4,,,,IND 30,31,28,"Adam Vinatieri kicks off 70 yards, touchback",0.000,0.280
4,3:35,1,10,DEN 20,31,28,Mike Bell right guard for 48 yards (tackle by Antoine Bethea),0.280,3.450
4,3:24,1,10,IND 32,31,28,Tatum Bell middle for no gain (tackle by Gary Brackett),3.450,2.900
4,2:44,2,10,IND 32,31,28,Mike Bell middle for 1 yard (tackle by Raheem Brock),2.900,2.340
4,2:00,3,9,IND 31,31,28,Jake Plummer pass incomplete deep right intended for Rod Smith,2.340,1.320
4,1:54,4,9,IND 31,31,31,Jason Elam 49 yard field goal good,1.320,3.000
4,,,,DEN 30,31,31,"Paul Ernster kicks off 70 yards, touchback",0.000,0.280
4,1:49,1,10,IND 20,31,31,Peyton Manning pass complete short left to Joseph Addai for 9 yards (tackle by Darrent Williams),0.280,0.950
4,1:41,2,1,IND 29,31,31,Joseph Addai middle for 5 yards (tackle by Sam Brandon),0.950,1.200
4,1:22,1,10,IND 34,31,31,Peyton Manning pass complete short middle to Dallas Clark for 11 yards (tackle by Ian Gold and Al Wilson),1.200,1.930
4,1:00,1,10,IND 45,31,31,Peyton Manning pass complete short middle to Joseph Addai for 5 yards (tackle by Ian Gold),1.930,2.060
4,0:52,,,,31,31,Timeout #1 by Indianapolis Colts,0.000,2.060
4,0:52,2,5,DEN 50,31,31,Peyton Manning pass complete short left to Reggie Wayne for 13 yards (tackle by Darrent Williams),2.060,3.120
4,0:52,1,10,DEN 37,31,31,Peyton Manning pass complete short left to Reggie Wayne for 9 yards (tackle by Darrent Williams),3.120,3.790
4,0:24,2,1,DEN 28,31,31,Joseph Addai middle for 10 yards (tackle by John Lynch),3.790,4.370
4,0:06,1,10,DEN 18,34,31,Adam Vinatieri 37 yard field goal good,4.370,3.000
4,,,,IND 30,34,31,"Adam Vinatieri kicks off 38 yards, returned by Mike Bell for 14 yards (tackle by Freddy Keiaho)",0.000,0.940
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
