#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,IND 20,6,2:36,37,Punt
2,1,9:53,IND 20,14,8:08,56,Field Goal
3,2,11:16,IND 28,11,6:06,60,Field Goal
4,2,0:22,IND 14,1,0:22,-1,End of Half
5,3,13:58,IND 44,6,1:54,56,Touchdown
6,3,10:16,DEN 12,3,1:22,12,Touchdown
7,4,15:00,IND 20,8,3:23,50,Field Goal
8,4,6:54,IND 20,7,3:19,80,Touchdown
9,4,1:49,IND 20,8,1:47,62,Field Goal
