#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,STL 20,3,1:05,1,Punt
2,1,10:19,STL 20,4,1:23,15,Punt
3,1,5:24,STL 20,8,4:15,80,Touchdown
4,2,13:15,STL 35,6,2:20,22,Field Goal
5,2,9:10,STL 26,12,5:47,57,Field Goal
6,2,1:45,STL 15,8,1:45,58,Field Goal
7,3,14:13,STL 20,3,2:14,-10,Punt
8,3,8:39,STL 20,3,1:06,7,Punt
9,3,4:16,STL 20,4,3:08,19,Punt
10,4,12:01,STL 27,5,2:17,25,Punt
11,4,7:44,STL 20,3,0:56,7,Punt
12,4,5:10,STL 35,8,3:28,35,Missed FG
13,4,1:14,STL 39,5,1:02,26,Field Goal
14,5,15:00,STL 20,3,1:41,-6,Punt
