Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Ted Ginn Jr.,MIA,1,22,22.0,0,22,1,7,7.0,0,7
Davone Bess,MIA,0,0,,0,0,1,10,10.0,0,10
Brandon London,MIA,1,17,17.0,0,17,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Roscoe Parrish,BUF,2,40,20.0,0,25,2,11,5.5,0,11
Leodis McKelvin,BUF,2,56,28.0,0,32,0,0,,0,0
Stevie Johnson,BUF,1,0,0.0,0,0,0,0,,0,0
