Player,Pos
Ben Utecht,H-B
Peyton Manning,QB
Joseph Addai,RB
Reggie Wayne,WR
Aaron Moorehead,WR
Dallas Clark,TE
Charlie Johnson,LT
Ryan Lilja,LG
Jeff Saturday,C
Jake Scott,RG
Ryan Diem,RT
Robert Mathis,LDE
Raheem Brock,LDT
Edward Johnson,RDT
Josh Thomas,RDE
Rocky Boiman,SLB
Gary Brackett,MLB
Freddy Keiaho,WLB
Kelvin Hayden,LCB
Marlin Jackson,RCB
Bob Sanders,SS
Antoine Bethea,FS
