Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Brandon Williams,SFO,0,0,,0,0,3,17,5.7,0,0
Maurice Hicks,SFO,6,152,25.3,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Darrent Williams,DEN,0,0,,0,0,2,50,25.0,0,0
David Kircus,DEN,0,0,,0,0,1,4,4.0,0,0
Quincy Morgan,DEN,4,130,32.5,0,0,0,0,,0,0
