#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DEN 20,5,2:30,45,Punt
2,1,10:20,SFO 41,3,2:04,4,Punt
3,1,4:57,SFO 40,7,4:14,36,Field Goal
4,2,14:36,DEN 41,6,3:17,56,Field Goal
5,2,9:45,DEN 9,3,1:22,18,Interception
6,2,6:34,DEN 14,3,2:34,9,Punt
7,2,0:04,DEN 20,1,0:04,-1,End of Half
8,3,7:52,DEN 29,3,1:27,-7,Interception
9,3,6:25,,9,4:40,46,Field Goal
10,4,11:57,DEN 28,2,0:21,15,Fumble
11,4,9:34,DEN 6,3,1:04,3,Punt
12,4,6:14,DEN 20,10,4:44,80,Touchdown
13,4,0:01,DEN 20,1,0:01,-1,End of Half
14,5,15:00,DEN 27,5,3:11,16,Punt
15,5,7:01,DEN 11,6,2:33,8,Punt
