#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:30,SFO 2,3,2:10,5,Punt
2,1,8:16,SFO 20,7,3:19,21,Downs
3,1,0:43,SFO 37,3,1:07,5,Punt
4,2,11:19,SFO 38,3,1:34,0,Punt
5,2,8:23,DEN 39,3,1:49,-7,Punt
6,2,4:00,SFO 36,4,1:51,29,Interception
7,2,2:09,SFO 35,10,2:05,37,Field Goal
8,3,15:00,SFO 24,12,7:08,76,Touchdown
9,3,1:45,SFO 31,9,4:48,58,Field Goal
10,4,11:36,DEN 43,3,2:02,3,Punt
11,4,8:30,DEN 41,5,2:16,13,Field Goal
12,4,1:30,SFO 34,3,1:29,8,Punt
13,5,11:49,SFO 12,8,4:48,44,Punt
14,5,4:28,SFO 39,7,2:32,43,Field Goal
