Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Ike Hilliard,TAM,0,0,,0,0,2,13,6.5,0,0
Phillip Buchanon,TAM,0,0,,0,0,1,-6,-6.0,0,0
Joey Galloway,TAM,0,0,,0,0,1,2,2.0,0,0
Michael Clayton,TAM,4,89,22.3,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Lance Moore,NOR,5,83,16.6,0,0,0,0,,0,0
David Patten,NOR,2,20,10.0,0,0,0,0,,0,0
