Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Troy Brown,NWE,0,0,,0,0,2,6,3.0,0,6
Bethel Johnson,NWE,4,90,22.5,0,29,0,0,,0,0
Patrick Pass,NWE,1,17,17.0,0,17,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antwaan Randle El,PIT,4,75,18.8,0,26,3,40,13.3,0,22
Ike Taylor,PIT,3,29,9.7,0,17,0,0,,0,0
Matt Cushing,PIT,1,11,11.0,0,11,0,0,,0,0
