Player,Pos
Donovan McNabb,QB
Brian Westbrook,RB
Hank Baskett,WR
Kevin Curtis,WR
L.J. Smith,TE
Brent Celek,TE
Tra Thomas,LT
Todd Herremans,LG
Jamaal Jackson,C
Nick Cole,RG
Jon Runyan,RT
Juqua Parker,LDE
Mike Patterson,LDT
Brodrick Bunkley,RDT
Trent Cole,RDE
Akeem Jordan,WILL
Stewart Bradley,MLB
Chris Gocong,SAM
Asante Samuel,LCB
Sheldon Brown,RCB
Quintin Mikell,SS
Brian Dawkins,FS
