0,1
Game Info,Game Info
Won Toss,Lions (deferred)
Roof,outdoors
Surface,grass
Duration,3:15
Attendance,57754
Weather,"46 degrees, relative humidity 56%, wind 17 mph"
Vegas Line,Detroit Lions -4.0
Over/Under,39.0 (under)
