Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
J.J. Moses,HOU,4,87,21.8,0,0,1,2,2.0,0,0
Moran Norris,HOU,1,10,10.0,0,0,0,0,,0,0
Kendrick Starling,HOU,1,14,14.0,0,0,0,0,,0,0
Jonathan Wells,HOU,1,18,18.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Santana Moss,NYJ,0,0,,0,0,1,46,46.0,0,0
Jonathan Carter,NYJ,1,29,29.0,0,0,0,0,,0,0
