#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NYG 30,6,2:17,51,Field Goal
2,1,8:42,NYG 31,12,5:48,63,Field Goal
3,2,14:53,NYG 11,1,0:09,0,Interception
4,2,13:48,NYG 20,5,2:38,20,Punt
5,2,9:09,NYG 43,4,2:03,15,Interception
6,2,6:19,NYG 20,8,4:25,80,Touchdown
7,2,0:53,NYG 25,5,0:45,36,Interception
8,2,0:08,NYG 8,1,0:08,-1,End of Half
9,3,13:14,NYG 41,4,2:28,16,Punt
10,3,6:19,NYG 18,13,5:40,64,Field Goal
11,3,0:21,TAM 36,9,2:59,30,Field Goal
12,4,7:41,NYG 12,3,0:53,88,Touchdown
13,4,5:43,NYG 33,4,1:44,67,Touchdown
14,4,1:58,NYG 20,4,1:27,80,Touchdown
15,4,0:05,NYG 30,1,0:05,-1,End of Game
