Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Sammie Stroughter,TAM,0,0,,0,0,2,16,8.0,0,13
Arrelious Benn,TAM,7,180,25.7,0,55,0,0,,0,0
Danny Ware,TAM,1,18,18.0,0,18,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Rueben Randle,NYG,0,0,,0,0,2,23,11.5,0,12
David Wilson,NYG,3,86,28.7,0,44,0,0,,0,0
Martellus Bennett,NYG,1,13,13.0,0,13,0,0,,0,0
