Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
2,11:42,3,1,ATL 8,7,7,Aaron Stecker up the middle for 3 yards (tackle by Demorrio Williams),4.800,6.060
2,11:02,1,5,ATL 5,7,7,Drew Brees pass incomplete short right intended for David Patten,6.060,5.150
2,10:57,2,5,ATL 5,7,7,Drew Brees pass incomplete short left intended for Lance Moore (defended by Jonathan Babineaux),5.150,4.260
2,10:51,3,5,ATL 5,7,7,Drew Brees pass incomplete short middle intended for Eric Johnson,4.260,3.010
2,10:45,4,5,ATL 5,10,7,Olindo Mare 23 yard field goal good,3.010,3.000
2,,,,NOR 30,10,7,"Olindo Mare kicks off 73 yards, returned by Jerious Norwood for 19 yards (tackle by Brian Simmons)",0.000,-0.140
2,10:36,1,10,ATL 16,10,7,"Jerious Norwood for 7 yards. Penalty on Roddy White: Offensive Holding, 10 yards",-0.140,-0.400
2,10:14,1,13,ATL 13,10,7,Jerious Norwood left end for 3 yards (tackle by Will Smith),-0.400,-0.660
2,9:33,2,10,ATL 16,10,7,Chris Redman pass complete short middle to Jerious Norwood for 11 yards (tackle by Will Smith),-0.660,0.740
2,8:55,1,10,ATL 27,10,7,Jerious Norwood up the middle for -2 yards (tackle by Kendrick Clancy),0.740,-0.070
2,8:18,2,12,ATL 25,10,7,Chris Redman pass incomplete short right intended for Michael Jenkins (defended by Brian Young),-0.070,-0.760
2,8:13,3,12,ATL 25,10,7,Chris Redman pass complete short middle to Michael Jenkins for 11 yards (tackle by Kevin Kaesviharn),-0.760,-0.980
2,7:41,4,1,ATL 36,10,7,Michael Koenen punts 58 yards,-0.980,0.380
2,7:28,1,10,NOR 6,10,7,Aaron Stecker up the middle for 8 yards (tackle by Demorrio Williams),-0.380,-0.170
2,6:53,2,2,NOR 14,10,7,Drew Brees pass complete short left to Aaron Stecker for -2 yards (tackle by Demorrio Williams),-0.170,-0.720
2,6:06,3,4,NOR 12,10,7,Aaron Stecker left end for 6 yards (tackle by Keith Brooking),-0.720,0.040
2,5:37,1,10,NOR 18,10,7,Pierre Thomas up the middle for 4 yards (tackle by Montavious Stanley),0.040,0.140
2,4:58,2,6,NOR 22,10,7,Drew Brees pass complete short right to Eric Johnson for 4 yards (tackle by DeAngelo Hall),0.140,-0.140
2,4:17,3,2,NOR 26,10,7,Drew Brees pass complete short right to Lance Moore for 7 yards (tackle by Lawyer Milloy),-0.140,1.140
2,3:39,1,10,NOR 33,10,7,Drew Brees pass complete short middle to Marques Colston for 15 yards (tackle by Lawyer Milloy),1.140,2.130
2,2:56,1,10,NOR 48,10,7,Drew Brees pass complete short middle to Eric Johnson for 13 yards (tackle by Keith Brooking),2.130,2.980
2,2:09,1,10,ATL 39,10,7,Drew Brees pass complete short left to Marques Colston for 4 yards (tackle by Chris Houston),2.980,2.980
2,2:00,2,6,ATL 35,10,7,Drew Brees pass complete short left to David Patten for 3 yards (tackle by Chris Houston),2.980,2.680
2,1:56,3,3,ATL 32,10,7,Drew Brees pass complete short right to David Patten for 17 yards (tackle by Chris Houston),2.680,4.580
2,1:43,,,,10,7,Timeout #1 by New Orleans Saints,0.000,4.580
2,1:43,1,10,ATL 15,10,7,Aaron Stecker up the middle for no gain (tackle by Jonathan Babineaux),4.580,3.950
2,1:11,2,10,ATL 15,16,7,"Drew Brees pass complete short middle to Marques Colston for 15 yards, touchdown",3.950,7.000
2,,,,ATL 2,17,7,Olindo Mare kicks extra point good,0.000,0.000
2,,,,NOR 30,17,7,"Olindo Mare kicks off 71 yards, returned by Jerious Norwood for 23 yards (tackle by Troy Evans)",0.000,0.410
2,1:00,1,10,ATL 22,17,7,Chris Redman pass complete short right to Michael Jenkins for 14 yards (tackle by Chris Reis),0.410,1.330
2,0:40,1,10,ATL 36,17,7,Chris Redman pass complete short left to Michael Jenkins for 8 yards (tackle by Jason Craft),1.330,1.870
2,0:32,,,,17,7,Timeout #2 by Atlanta Falcons,0.000,1.870
2,0:32,2,2,ATL 44,17,7,Chris Redman pass complete short right to Michael Jenkins for 10 yards (tackle by Jason Craft),1.870,2.520
2,0:27,1,10,NOR 46,17,7,Chris Redman pass complete short left to Michael Jenkins for 6 yards (tackle by Jason Craft),2.520,2.790
2,0:10,2,4,NOR 40,17,7,Chris Redman spiked the ball,2.790,2.080
2,0:10,3,4,NOR 40,17,7,Chris Redman pass incomplete short middle intended for Alge Crumpler (defended by Kevin Kaesviharn),2.080,0.590
2,0:06,,,,17,7,Timeout #2 by New Orleans Saints,0.000,0.590
2,0:06,4,4,NOR 40,17,7,Chris Redman pass complete deep left to Roddy White for 39 yards (tackle by Chris Reis),0.590,0.340
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,17,7,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,NOR 20,17,7,Aaron Stecker right tackle for 8 yards (tackle by Michael Boley),0.280,0.810
3,14:25,2,2,NOR 28,17,7,Pierre Thomas up the middle for 5 yards (tackle by Montavious Stanley),0.810,1.140
3,13:51,1,10,NOR 33,17,7,Drew Brees pass complete short right to Lance Moore for 7 yards (tackle by Keith Brooking),1.140,1.540
3,13:11,2,3,NOR 40,17,7,Aaron Stecker left tackle for 17 yards (tackle by Chris Crocker),1.540,2.720
3,12:39,1,10,ATL 43,17,7,Drew Brees pass incomplete short left intended for Marques Colston (defended by Michael Boley),2.720,2.180
3,12:35,2,10,ATL 43,17,7,Aaron Stecker right tackle for 4 yards (tackle by Jonathan Babineaux),2.180,2.010
3,11:53,3,6,ATL 39,17,7,Drew Brees pass complete short right to David Patten for 17 yards (tackle by Michael Boley),2.010,4.110
3,11:09,1,10,ATL 22,17,7,Drew Brees pass complete short left to Mike Karney for 8 yards (tackle by Chris Houston),4.110,4.850
3,10:38,2,2,ATL 14,17,7,Aaron Stecker left end for 7 yards (tackle by Keith Brooking),4.850,5.600
3,9:55,1,7,ATL 7,17,7,Aaron Stecker up the middle for 5 yards (tackle by Stephen Nicholas and Lawyer Milloy),5.600,5.720
3,9:16,2,2,ATL 2,23,7,"Drew Brees pass complete short left to Marques Colston for 2 yards, touchdown",5.720,7.000
3,,,,ATL 2,24,7,Olindo Mare kicks extra point good,0.000,0.000
3,,,,NOR 30,24,7,"Olindo Mare kicks off 70 yards, touchback",0.000,0.280
3,9:13,1,10,ATL 20,24,7,Chris Redman up the middle for 4 yards (tackle by Scott Shanle and Charles Grant),0.280,0.270
3,8:39,2,6,ATL 24,30,7,"Chris Redman pass incomplete short left intended for Michael Jenkins is intercepted by Roman Harper at ATL-31 and returned for 31 yards, touchdown",0.270,-7.000
3,,,,ATL 2,31,7,Olindo Mare kicks extra point good,0.000,0.000
3,,,,NOR 30,31,7,"Olindo Mare kicks off 70 yards, touchback",0.000,0.280
3,8:30,1,10,ATL 20,31,7,Warrick Dunn left tackle for 2 yards (tackle by Will Smith),0.280,0.000
3,7:47,2,8,ATL 22,31,7,Chris Redman pass complete short right to Joe Horn for 5 yards (tackle by Jason Craft),0.000,-0.030
,,,,,,,"NOR challenged the pass completion ruling, and the play was upheld.",,
3,7:14,3,3,ATL 27,31,7,Chris Redman pass complete short left to Roddy White for 3 yards (tackle by Jason David),-0.030,0.940
3,6:48,1,10,ATL 30,31,7,Warrick Dunn left tackle for 4 yards (tackle by Kevin Kaesviharn),0.940,0.930
3,6:08,2,6,ATL 34,31,7,Chris Redman pass complete short middle to Alge Crumpler for 5 yards (tackle by Chris Reis),0.930,0.890
3,5:31,3,1,ATL 39,31,7,Jerious Norwood left end for no gain (tackle by Mike McKenzie),0.890,-0.780
3,4:45,4,1,ATL 39,31,7,Jason Snelling up the middle for 3 yards (tackle by Roman Harper),-0.780,1.730
3,4:04,1,10,ATL 42,31,7,Chris Redman pass incomplete short right intended for Roddy White,1.730,1.190
3,3:57,,,,31,7,Timeout #1 by Atlanta Falcons,0.000,1.190
3,3:57,2,10,ATL 42,31,7,Chris Redman pass complete short left to Warrick Dunn for 11 yards (tackle by Scott Fujita),1.190,2.460
3,3:16,1,10,NOR 47,31,7,"Penalty on Will Smith: Encroachment, 5 yards (no play)",2.460,3.190
3,2:59,1,5,NOR 42,31,7,Chris Redman pass complete short middle to Michael Jenkins for 6 yards (tackle by Scott Fujita),3.190,3.180
3,2:28,1,10,NOR 36,31,7,Chris Redman pass complete short right to Michael Jenkins for 4 yards (tackle by Kevin Kaesviharn),3.180,3.180
3,1:55,2,6,NOR 32,31,7,Chris Redman pass incomplete deep right intended for Michael Jenkins (defended by Jason Craft),3.180,2.480
3,1:50,3,6,NOR 32,31,7,Warrick Dunn up the middle for -3 yards (tackle by Will Smith),2.480,0.970
3,1:08,4,9,NOR 35,31,7,Chris Redman pass incomplete deep right intended for Alge Crumpler,0.970,-1.270
3,1:03,1,10,NOR 35,31,7,Aaron Stecker left tackle for no gain (tackle by Lawyer Milloy),1.270,0.720
3,0:23,2,10,NOR 35,31,7,Drew Brees pass complete short right to Marques Colston for 7 yards (tackle by Chris Crocker),0.720,0.960
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,NOR 42,31,7,"Penalty on Jon Stinchcomb: False Start, 5 yards (no play)",0.960,0.300
4,15:00,3,8,NOR 37,31,7,Drew Brees pass incomplete short left intended for Devery Henderson,0.300,-0.910
4,14:54,4,8,NOR 37,31,7,"Steve Weatherford punts 40 yards, returned by Adam Jennings for 3 yards (tackle by Usama Young)",-0.910,-0.670
4,14:43,1,10,ATL 26,31,7,Chris Redman pass complete short middle to Jerious Norwood for 46 yards (tackle by Mike McKenzie),0.670,3.710
4,14:03,1,10,NOR 28,31,7,Chris Redman pass incomplete deep left intended for Roddy White,3.710,3.170
4,13:58,2,10,NOR 28,31,7,"Jerious Norwood left end for 7 yards (tackle by Roman Harper). Penalty on Joe Horn: Offensive Holding, 10 yards",3.170,2.760
4,13:37,2,13,NOR 31,31,7,Chris Redman pass incomplete short left intended for Jerious Norwood,2.760,2.080
4,13:32,3,13,NOR 31,31,7,Chris Redman pass complete short right to Joe Horn for 3 yards (tackle by Kevin Kaesviharn),2.080,1.590
4,12:52,4,10,NOR 28,31,7,Chris Redman pass complete short right to Laurent Robinson for 3 yards (tackle by Chris Reis),1.590,-0.610
4,12:44,1,10,NOR 25,31,7,Pierre Thomas left end for 7 yards (tackle by Kevin Huntley),0.610,1.010
4,12:09,2,3,NOR 32,31,7,Aaron Stecker right tackle for no gain (tackle by Demorrio Williams),1.010,0.300
4,11:30,3,3,NOR 32,31,7,Drew Brees pass incomplete short right intended for Marques Colston (defended by DeAngelo Hall),0.300,-1.240
4,11:24,4,3,NOR 32,31,7,Steve Weatherford punts 35 yards,-1.240,-1.140
4,11:16,1,10,ATL 33,31,7,"Chris Redman sacked by Will Smith for 0 yards. Chris Redman fumbles (forced by Will Smith), recovered by D'Anthony Batiste at ATL-36",1.140,1.000
4,10:32,2,7,ATL 36,31,7,Chris Redman pass incomplete short right intended for Warrick Dunn,1.000,0.300
4,10:27,3,7,ATL 36,31,7,Chris Redman sacked by Mark Simoneau for -9 yards,0.300,-1.570
4,9:56,4,16,ATL 27,31,7,"Michael Koenen punts 53 yards, returned by Lance Moore for 1 yard (tackle by Michael Boley). Lance Moore fumbles, recovered by David Irons at NOR-20 and returned for 4 yards",-1.570,4.510
4,9:38,1,10,NOR 16,31,7,Warrick Dunn left tackle for 3 yards (tackle by Mark Simoneau and Marvin Mitchell),4.510,4.390
4,8:54,2,7,NOR 13,31,13,"Chris Redman pass complete short middle to Michael Jenkins for 13 yards, touchdown",4.390,7.000
4,,,,NOR 2,31,14,Morten Andersen kicks extra point good,0.000,0.000
4,,,,ATL 30,31,14,"Michael Koenen kicks off 61 yards, returned by Pierre Thomas for 19 yards (tackle by Travis Williams)",0.000,0.810
4,8:45,1,10,NOR 28,31,14,Aaron Stecker left tackle for 1 yard (tackle by Tim Anderson and Jonathan Babineaux),0.810,0.400
4,8:05,2,9,NOR 29,31,14,Aaron Stecker left tackle for 4 yards (tackle by Stephen Nicholas),0.400,0.230
4,7:23,3,5,NOR 33,31,14,Drew Brees pass complete deep left to Devery Henderson for 32 yards (tackle by Chris Houston),0.230,3.250
4,6:40,1,10,ATL 35,31,14,"Pierre Thomas left end for 7 yards (tackle by Lawyer Milloy). Penalty on Jahri Evans: Offensive Holding, 10 yards (no play)",3.250,2.590
4,6:09,1,20,ATL 45,31,14,Drew Brees pass incomplete short middle intended for Mike Karney (defended by Keith Brooking),2.590,1.350
4,6:04,2,20,ATL 45,31,14,Aaron Stecker left tackle for 16 yards (tackle by Michael Boley),1.350,2.810
4,5:16,,,,31,14,Timeout #2 by New Orleans Saints,0.000,2.810
4,5:16,3,4,ATL 29,31,14,Drew Brees pass incomplete short right intended for Billy Miller,2.810,1.560
4,5:12,4,4,ATL 29,31,14,Drew Brees pass complete short right to David Patten for 5 yards (tackle by Kevin Huntley),1.560,3.970
4,4:28,1,10,ATL 24,31,14,Aaron Stecker up the middle for 4 yards (tackle by Montavious Stanley),3.970,3.970
4,3:45,2,6,ATL 20,31,14,Aaron Stecker left tackle for 2 yards (tackle by Stephen Nicholas),3.970,3.570
4,3:00,3,4,ATL 18,31,14,Drew Brees pass incomplete short right intended for Marques Colston (defended by Lewis Sanders),3.570,2.320
4,2:53,4,4,ATL 18,34,14,Olindo Mare 36 yard field goal good,2.320,3.000
4,,,,NOR 30,34,14,"Olindo Mare kicks off 67 yards, returned by Jerious Norwood for 31 yards (tackle by Brian Simmons). Penalty on Corey McIntyre: Unnecessary Roughness, 15 yards",0.000,0.150
4,2:40,1,10,ATL 19,34,14,Chris Redman pass incomplete short middle intended for Roddy White,0.150,-0.390
4,2:35,2,10,ATL 19,34,14,Chris Redman pass incomplete short left intended for Michael Jenkins,-0.390,-1.070
4,2:30,3,10,ATL 19,34,14,Chris Redman pass incomplete short middle intended for Michael Jenkins (defended by Scott Shanle),-1.070,-2.140
4,2:23,4,10,ATL 19,34,14,"Michael Koenen punts 42 yards, fair catch by Lance Moore",-2.140,-1.530
4,2:15,1,10,NOR 39,34,14,Pierre Thomas right tackle for 2 yards (tackle by Montavious Stanley),1.530,1.260
4,2:00,2,8,NOR 41,34,14,Pierre Thomas up the middle for 3 yards (tackle by Lawyer Milloy),1.260,0.960
4,1:16,3,5,NOR 44,34,14,Pierre Thomas left tackle for 10 yards (tackle by Stephen Nicholas),0.960,2.520
4,0:20,1,10,ATL 46,34,14,Drew Brees kneels for -1 yards,2.520,1.840
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
