Quarter,Time,Down,ToGo,Location,CAR,ARI,Detail,EPB,EPA
1,2:10,1,10,CAR 41,3,0,Steve Smith left end for 7 yards (tackle by Monty Beisel),1.660,2.070
1,1:35,2,3,CAR 48,3,0,"Vinny Testaverde pass incomplete deep right intended for Keary Colbert. Penalty on CAR: Illegal Shift, 5 yards (no play)",2.070,1.390
1,1:35,2,8,CAR 43,3,0,DeShaun Foster up the middle for no gain (tackle by Monty Beisel),1.390,0.700
1,1:35,3,8,CAR 43,3,0,Vinny Testaverde pass complete deep left to Steve Smith for 29 yards,0.700,3.710
1,1:35,1,10,ARI 28,3,0,Vinny Testaverde pass incomplete short left intended for Keary Colbert,3.710,3.170
1,1:35,2,10,ARI 28,3,0,DeAngelo Williams left tackle for -5 yards (tackle by Calvin Pace),3.170,1.820
Quarter,Time,Down,ToGo,Location,CAR,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,15,ARI 33,3,0,Steve Smith for 8 yards (tackle by Terrence Holt),1.820,1.800
2,14:54,4,7,ARI 25,6,0,John Kasay 43 yard field goal good,1.800,3.000
2,,,,CAR 30,6,0,"John Kasay kicks off 70 yards, returned by J.J. Arrington for 20 yards (tackle by Na'il Diggs)",0.000,0.280
2,14:45,1,10,ARI 20,6,0,Edgerrin James right end for 4 yards (tackle by Ma'ake Kemoeatu),0.280,0.270
2,14:07,2,6,ARI 24,6,0,Edgerrin James up the middle for 5 yards (tackle by Jon Beason),0.270,0.230
2,13:26,3,1,ARI 29,6,0,Edgerrin James left tackle for 2 yards (tackle by Jon Beason),0.230,1.000
2,12:43,1,10,ARI 31,6,0,Edgerrin James up the middle for 9 yards (tackle by Deke Cooper and Chris Harris),1.000,1.680
2,12:01,2,1,ARI 40,6,0,"Tim Rattay for no gain. Tim Rattay fumbles, recovered by Tim Rattay at ARI-39",1.680,0.830
2,11:21,3,2,ARI 39,6,0,Tim Rattay pass complete short left to Larry Fitzgerald for 12 yards (tackle by Deke Cooper),0.830,2.320
,,,,,,,"CAR challenged the pass completion ruling, and the play was upheld.",,
2,11:15,1,10,CAR 49,6,0,Edgerrin James up the middle for no gain (tackle by Na'il Diggs),2.320,1.780
2,10:41,2,10,CAR 49,6,0,Tim Rattay pass complete short right to Bryant Johnson for 3 yards (tackle by Chris Gamble),1.780,1.490
2,9:58,3,7,CAR 46,6,0,Tim Rattay pass complete short middle to Bryant Johnson for 8 yards (tackle by Richard Marshall),1.490,3.050
2,9:15,,,,6,0,Timeout #3 by Arizona Cardinals,0.000,3.050
2,9:15,1,10,CAR 38,6,0,Steve Breaston right end for 10 yards (tackle by Ken Lucas),3.050,3.710
2,8:40,1,10,CAR 28,6,0,Edgerrin James left tackle for no gain (tackle by Na'il Diggs),3.710,3.170
2,7:53,2,10,CAR 28,6,0,"Tim Rattay pass complete short right to Jerheme Urban for 5 yards (tackle by Chris Harris). Penalty on Kindal Moorehead: Defensive Offside, 5 yards (no play)",3.170,3.840
2,7:22,2,5,CAR 23,6,6,"Edgerrin James left tackle for 23 yards, touchdown",3.840,7.000
2,,,,CAR 2,6,7,"Neil Rackers kicks extra point good. Penalty on Keydrick Vincent: Unnecessary Roughness, 15 yards",0.000,0.000
2,,,,ARI 15,6,7,"Neil Rackers kicks off 55 yards, returned by Geoff Hangartner for 10 yards (tackle by Tim Euhus)",0.000,1.600
2,7:11,1,10,CAR 40,6,7,DeShaun Foster right end for 1 yard (tackle by Gerald Hayes and Adrian Wilson),1.600,1.190
2,6:33,2,9,CAR 41,6,7,Vinny Testaverde pass complete short left to Steve Smith for 6 yards (tackle by Monty Beisel),1.190,1.290
2,5:56,3,3,CAR 47,6,7,Vinny Testaverde pass incomplete short right intended for Jeff King,1.290,-0.260
2,5:52,4,3,CAR 47,6,7,Jason Baker punts 46 yards,-0.260,0.380
2,5:40,1,10,ARI 7,6,7,Edgerrin James left tackle for 4 yards (tackle by Jon Beason and Kris Jenkins),-0.380,-0.490
2,4:59,2,6,ARI 11,6,7,Edgerrin James right end for 1 yard (tackle by Deke Cooper),-0.490,-0.840
2,4:14,3,5,ARI 12,6,7,Tim Rattay pass complete short right to Leonard Pope for 3 yards (tackle by Thomas Davis),-0.840,-2.440
2,4:14,4,2,ARI 15,6,7,"Mike Barr punts 50 yards, returned by Ryne Robinson for 23 yards (tackle by Mike Barr)",-2.440,-2.790
2,3:19,1,10,ARI 42,6,7,Vinny Testaverde pass incomplete short right intended for Jeff King,2.790,2.240
2,3:14,2,10,ARI 42,6,7,Vinny Testaverde pass incomplete short right intended for Brad Hoover,2.240,1.550
2,3:11,,,,6,7,Timeout #2 by Carolina Panthers,0.000,1.550
2,3:07,3,10,ARI 42,6,7,Vinny Testaverde pass incomplete short right intended for DeAngelo Williams,1.550,0.460
2,3:07,4,10,ARI 42,6,7,Jason Baker punts 36 yards. Penalty on Sean Morey: Running Into the Kicker (Declined),0.460,0.380
2,2:55,1,10,ARI 6,6,7,Edgerrin James up the middle for 2 yards (tackle by Ma'ake Kemoeatu),-0.380,-0.630
2,2:17,2,8,ARI 8,6,7,Tim Rattay pass complete short left to Bryant Johnson for 5 yards (tackle by Ken Lucas),-0.630,-0.600
2,2:00,3,3,ARI 13,6,7,Edgerrin James left tackle for 1 yard (tackle by Kris Jenkins and Damione Lewis),-0.600,-2.470
2,2:00,4,2,ARI 14,6,7,"Mike Barr punts 52 yards, returned by Ryne Robinson for 8 yards (tackle by Marcel Shipp)",-2.470,-1.730
2,1:06,1,10,CAR 42,6,7,Vinny Testaverde sacked by Antonio Smith for -7 yards,1.730,0.240
2,0:26,2,17,CAR 35,6,7,DeAngelo Williams up the middle for 9 yards (tackle by Antrel Rolle and Terrence Holt),0.240,0.760
Quarter,Time,Down,ToGo,Location,CAR,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,6,7,"Neil Rackers kicks off 73 yards, returned by DeAngelo Williams for 21 yards (tackle by Sean Morey)",0.000,0.040
3,14:56,1,10,CAR 18,6,7,DeShaun Foster up the middle for 3 yards (tackle by Aaron Francisco),0.040,0.010
3,14:19,2,7,CAR 21,6,7,Vinny Testaverde pass complete short left to Steve Smith for 4 yards (tackle by Monty Beisel),0.010,-0.270
3,13:32,3,3,CAR 25,6,7,Vinny Testaverde pass complete short right to Drew Carter for 2 yards (tackle by Roderick Hood),-0.270,-1.570
3,12:41,4,1,CAR 27,6,7,"Jason Baker punts 56 yards, returned by Steve Breaston for 8 yards (tackle by Brad Hoover). Penalty on Antrel Rolle: Illegal Block Above the Waist, 10 yards",-1.570,0.370
3,12:28,1,10,ARI 11,6,7,Edgerrin James up the middle for 1 yard (tackle by Julius Peppers),-0.370,-0.710
3,11:53,2,9,ARI 12,6,7,"Edgerrin James up the middle for 5 yards (tackle by Julius Peppers). Penalty on Reggie Wells: Offensive Holding, 6 yards (no play)",-0.710,-1.150
3,11:14,2,15,ARI 6,6,7,Terrelle Smith up the middle for 3 yards (tackle by Mike Rucker),-1.150,-1.650
3,10:37,3,12,ARI 9,6,7,Tim Rattay pass incomplete short left intended for Edgerrin James,-1.650,-2.490
3,10:30,4,12,ARI 9,6,7,Mike Barr punts 44 yards,-2.490,-2.060
3,10:23,1,10,CAR 47,6,7,"Vinny Testaverde pass incomplete deep middle intended for Steve Smith. Penalty on Adrian Wilson: Unnecessary Roughness, 15 yards (no play)",2.060,3.050
3,10:18,1,10,ARI 38,6,7,DeShaun Foster up the middle for 5 yards (tackle by Bertrand Berry),3.050,3.180
3,9:44,2,5,ARI 33,6,7,DeShaun Foster right tackle for 4 yards (tackle by Gabe Watson and Gerald Hayes),3.180,3.010
3,9:07,3,1,ARI 29,6,7,DeAngelo Williams up the middle for 11 yards (tackle by Terrence Holt),3.010,4.370
3,8:29,1,10,ARI 18,6,7,DeAngelo Williams left end for 6 yards (tackle by Gerald Hayes),4.370,4.810
3,7:56,2,4,ARI 12,6,7,Vinny Testaverde pass complete short right to Steve Smith for 3 yards (tackle by Roderick Hood),4.810,4.740
3,6:55,3,1,ARI 9,6,7,DeShaun Foster right tackle for 2 yards (tackle by Monty Beisel and Gabe Watson),4.740,5.600
3,6:35,1,7,ARI 7,6,7,Vinny Testaverde pass incomplete short middle intended for Drew Carter,5.600,4.760
3,6:31,2,7,ARI 7,6,7,DeShaun Foster up the middle for 1 yard (tackle by Monty Beisel and Gerald Hayes),4.760,4.040
3,5:52,3,6,ARI 6,6,7,Vinny Testaverde pass incomplete short left intended for Keary Colbert,4.040,2.990
3,5:49,4,6,ARI 6,9,7,John Kasay 24 yard field goal good,2.990,3.000
3,,,,CAR 30,9,7,"John Kasay kicks off 65 yards, returned by Steve Breaston for 28 yards (tackle by Brandon Jamison)",0.000,1.140
3,5:37,1,10,ARI 33,9,7,Tim Rattay pass incomplete short left intended for Edgerrin James (defended by Thomas Davis),1.140,0.590
3,5:32,2,10,ARI 33,9,7,Tim Rattay pass complete deep right to Larry Fitzgerald for 36 yards (tackle by Chris Gamble),0.590,3.510
3,4:46,1,10,CAR 31,9,7,Edgerrin James right tackle for 4 yards (tackle by Jon Beason),3.510,3.510
3,4:05,2,6,CAR 27,9,7,"Edgerrin James left tackle for 2 yards (tackle by Mike Rucker and Kris Jenkins). Penalty on Bryant Johnson: Illegal Shift, 5 yards (no play)",3.510,2.830
3,3:32,2,11,CAR 32,9,7,Tim Rattay pass incomplete deep right intended for Jerheme Urban (defended by Chris Gamble),2.830,2.150
3,3:30,3,11,CAR 32,9,7,Tim Rattay pass incomplete short right intended for Larry Fitzgerald,2.150,1.240
3,3:22,4,11,CAR 32,9,10,Neil Rackers 50 yard field goal good,1.240,3.000
3,,,,ARI 30,9,10,"Neil Rackers kicks off 70 yards, touchback",0.000,0.280
3,3:20,1,10,CAR 20,9,10,Vinny Testaverde pass incomplete deep right intended for Steve Smith (defended by Roderick Hood),0.280,-0.270
3,3:20,2,10,CAR 20,9,10,"Penalty on Jordan Gross: False Start, 5 yards (no play)",-0.270,-1.070
3,3:13,2,15,CAR 15,9,10,Vinny Testaverde pass complete short right to Keary Colbert for 15 yards (tackle by Terrence Holt),-1.070,0.940
3,2:34,1,10,CAR 30,9,10,DeShaun Foster right end for 4 yards (tackle by Terrence Holt and Antonio Smith),0.940,0.930
3,1:54,2,6,CAR 34,9,10,Vinny Testaverde pass complete short left to Keary Colbert for 8 yards (tackle by Eric Green),0.930,1.730
3,1:17,1,10,CAR 42,9,10,Vinny Testaverde pass incomplete short left intended for Keary Colbert (defended by Eric Green),1.730,1.190
3,1:13,2,10,CAR 42,9,10,DeShaun Foster up the middle for 2 yards (tackle by Gabe Watson),1.190,0.760
3,0:30,3,8,CAR 44,9,10,Vinny Testaverde pass complete short middle to Drew Carter for 15 yards (tackle by Adrian Wilson),0.760,2.850
Quarter,Time,Down,ToGo,Location,CAR,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ARI 41,9,10,Vinny Testaverde pass complete short right to Steve Smith for 11 yards (tackle by Roderick Hood),2.850,3.580
4,14:31,1,10,ARI 30,9,10,DeShaun Foster left tackle for 1 yard (tackle by Monty Beisel and Gerald Hayes),3.580,3.170
,,,,,,,"CAR challenged the runner was down by contact ruling, and the original play was overturned.",,
4,14:18,2,9,ARI 29,9,10,Vinny Testaverde pass incomplete short left intended for Brad Hoover,3.170,2.480
4,14:11,3,9,ARI 29,9,10,DeShaun Foster up the middle for 1 yard (tackle by Darnell Dockett and Eric Green),2.480,1.590
4,13:31,4,8,ARI 28,9,10,John Kasay 45 yard field goal no good,1.590,-1.330
4,13:29,1,10,ARI 36,9,10,Tim Rattay pass complete short left to Larry Fitzgerald for 9 yards (tackle by Deke Cooper),1.330,2.010
4,12:52,2,1,ARI 45,9,10,Edgerrin James left tackle for -2 yards (tackle by Mike Rucker and Kris Jenkins),2.010,1.030
4,12:08,3,3,ARI 43,9,10,Tim Rattay pass incomplete deep left intended for Jerheme Urban,1.030,-0.520
4,12:01,4,3,ARI 43,9,10,"Mike Barr punts 43 yards, fair catch by Ryne Robinson. Penalty on J.J. Arrington: Ineligible Downfield Kick, 5 yards (no play)",-0.520,-0.850
4,11:52,4,8,ARI 38,9,10,"Mike Barr punts 45 yards, fair catch by Ryne Robinson",-0.850,0.060
4,11:45,1,10,CAR 17,9,10,"Vinny Testaverde pass complete short left to Steve Smith for 3 yards (tackle by Eric Green). Penalty on Eric Green: Face Mask (5 Yards), 5 yards",-0.060,1.250
4,11:12,1,2,CAR 25,9,10,DeShaun Foster left end for 7 yards (tackle by Gerald Hayes),1.250,1.070
4,10:43,1,10,CAR 32,9,10,DeAngelo Williams for 4 yards (tackle by Terrence Holt),1.070,1.070
4,10:08,2,6,CAR 36,9,10,Vinny Testaverde sacked by Darnell Dockett for -6 yards,1.070,-0.430
4,9:29,3,12,CAR 30,9,10,Vinny Testaverde pass incomplete deep right intended for Steve Smith (defended by Gerald Hayes),-0.430,-1.370
4,9:29,4,12,CAR 30,9,10,"Jason Baker punts 40 yards, returned by Steve Breaston for 10 yards (tackle by Na'il Diggs)",-1.370,-1.600
4,9:13,1,10,ARI 40,9,10,Edgerrin James left tackle for 5 yards (tackle by Jon Beason),1.600,1.730
4,8:29,2,5,ARI 45,9,10,Edgerrin James right tackle for 2 yards (tackle by Julius Peppers),1.730,1.290
4,8:29,3,3,ARI 47,9,10,Tim Rattay pass complete short left to Larry Fitzgerald for 11 yards (tackle by Ken Lucas),1.290,2.790
4,6:56,1,10,CAR 42,9,10,Tim Rattay pass incomplete deep right intended for Bryant Johnson,2.790,2.240
4,6:49,2,10,CAR 42,9,10,Edgerrin James left tackle for 2 yards (tackle by Damione Lewis),2.240,1.820
4,6:49,3,8,CAR 40,9,10,Tim Rattay pass incomplete short middle intended for Bryant Johnson,1.820,0.590
4,6:49,4,8,CAR 40,9,10,"Mike Barr punts 30 yards, fair catch by Ryne Robinson",0.590,0.380
4,5:52,1,10,CAR 10,9,10,"Vinny Testaverde pass incomplete deep right intended for Keary Colbert. Penalty on Adrian Wilson: Defensive Pass Interference, 25 yards (no play)",-0.380,1.270
4,5:43,1,10,CAR 35,15,10,"Vinny Testaverde pass complete deep right to Steve Smith for 65 yards, touchdown",1.270,7.000
4,,,,,15,10,"Two Point Attempt: Vinny Testaverde, conversion fails",1.000,-1.000
4,,,,CAR 30,15,10,"John Kasay kicks off 68 yards, returned by Steve Breaston for 33 yards (tackle by Thomas Davis)",0.000,1.270
4,5:32,1,10,ARI 35,15,10,Tim Rattay pass incomplete short left intended for Leonard Pope is intercepted by Ken Lucas at ARI-37 and returned for 1 yard (tackle by Leonard Pope),1.270,-3.180
4,5:25,1,10,ARI 36,15,10,DeShaun Foster for 3 yards (tackle by Bertrand Berry),3.180,3.040
4,4:50,2,7,ARI 33,15,10,Vinny Testaverde pass incomplete short right intended for Keary Colbert (defended by Roderick Hood),3.040,2.350
4,4:43,3,7,ARI 33,15,10,Vinny Testaverde pass complete short right to Brad Hoover for 6 yards (tackle by Gerald Hayes),2.350,1.820
4,4:31,,,,15,10,Timeout #1 by Carolina Panthers,0.000,1.820
4,4:29,4,1,ARI 27,18,10,John Kasay 45 yard field goal good,1.820,3.000
4,,,,CAR 30,18,10,"John Kasay kicks off 63 yards, returned by Steve Breaston for 18 yards (tackle by Curtis DeLoatch)",0.000,0.610
4,4:26,1,10,ARI 25,18,10,"Penalty on Reggie Wells: False Start, 5 yards (no play)",0.610,0.280
4,4:22,1,15,ARI 20,18,10,Tim Rattay pass complete short right to Terrelle Smith for 4 yards (tackle by Thomas Davis),0.280,-0.070
4,4:16,2,11,ARI 24,18,10,"Tim Rattay pass incomplete deep middle intended for Jerheme Urban (defended by Richard Marshall). Penalty on Julius Peppers: Defensive Offside, 5 yards (no play)",-0.070,0.600
4,4:07,2,6,ARI 29,18,10,Tim Rattay pass incomplete short right intended for Terrelle Smith,0.600,-0.100
4,4:07,3,6,ARI 29,18,10,"Penalty on Mike Gandy: False Start, 5 yards (no play)",-0.100,-0.760
4,4:07,3,11,ARI 24,18,10,Tim Rattay pass complete short left to Bryant Johnson for 13 yards (tackle by Richard Marshall),-0.760,1.400
4,4:02,1,10,ARI 37,18,10,Tim Rattay pass complete short right to Larry Fitzgerald for 13 yards (tackle by Deke Cooper),1.400,2.260
4,3:26,1,10,,18,10,Tim Rattay pass incomplete deep middle intended for Jerheme Urban is intercepted by Deke Cooper at CAR-11,2.260,0.370
4,3:19,1,10,CAR 11,18,10,DeAngelo Williams left tackle for 75 yards (tackle by Adrian Wilson),-0.370,4.650
4,2:23,1,10,ARI 14,18,10,DeShaun Foster up the middle for 1 yard (tackle by Gabe Watson),4.650,4.160
4,2:18,,,,18,10,Timeout #1 by Arizona Cardinals,0.000,4.160
4,2:18,2,9,ARI 13,18,10,DeShaun Foster up the middle for no gain (tackle by Calvin Pace),4.160,3.260
4,2:13,,,,18,10,Timeout #2 by Arizona Cardinals,0.000,3.260
4,2:13,3,9,ARI 13,24,10,"DeAngelo Williams right tackle for 13 yards, touchdown",3.260,7.000
4,,,,ARI 2,25,10,John Kasay kicks extra point good,0.000,0.000
4,,,,CAR 30,25,10,"John Kasay kicks off 70 yards, returned by J.J. Arrington for 56 yards (tackle by Dante Rosario)",0.000,2.650
4,1:58,1,10,CAR 44,25,10,Tim Rattay pass incomplete deep middle intended for Steve Breaston is intercepted by Deke Cooper at CAR-0,2.650,-0.280
4,1:50,1,10,CAR 20,25,10,DeAngelo Williams up the middle for no gain (tackle by Calvin Pace),0.280,-0.270
4,1:46,,,,25,10,Timeout #3 by Arizona Cardinals,0.000,-0.270
4,1:44,2,10,CAR 20,25,10,DeShaun Foster left end for 6 yards (tackle by Eric Green and Monty Beisel),-0.270,-0.160
4,1:01,3,4,CAR 26,25,10,"DeShaun Foster right tackle for 16 yards (tackle by Roderick Hood). Penalty on Justin Hartwig: Offensive Holding, 10 yards (no play)",-0.160,-1.690
4,1:01,3,14,CAR 16,25,10,Alex Haynes up the middle for 2 yards (tackle by Chris Cooper),-1.690,-2.240
4,0:16,,,,25,10,Timeout #2 by Carolina Panthers,0.000,-2.240
4,0:16,4,12,CAR 18,25,10,"Jason Baker punts 35 yards, returned by Steve Breaston for no gain",-2.240,-2.060
4,0:05,1,10,ARI 47,25,10,Tim Rattay pass complete deep right to Jerheme Urban for 42 yards (tackle by Chris Gamble),2.060,4.840
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
