#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:02,ARI 41,3,1:34,1,Punt
2,1,10:29,CAR 25,3,2:00,7,Punt
3,1,7:13,ARI 36,7,3:25,21,Field Goal
4,1,2:10,CAR 41,7,2:20,34,Field Goal
5,2,7:16,CAR 40,3,1:36,7,Punt
6,2,3:19,ARI 42,3,0:24,0,Punt
7,2,1:06,CAR 42,2,1:06,2,End of Half
8,3,15:00,CAR 18,3,2:32,9,Punt
9,3,10:23,CAR 47,10,4:39,47,Field Goal
10,3,3:20,CAR 20,12,4:51,52,Missed FG
11,4,11:45,CAR 17,5,2:32,13,Punt
12,4,5:52,CAR 10,1,0:12,90,Touchdown
13,4,5:25,ARI 36,4,0:59,9,Field Goal
14,4,3:19,CAR 11,4,1:12,89,Touchdown
15,4,1:50,CAR 20,3,1:45,-2,Punt
