Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Ryne Robinson,CAR,0,0,,0,0,3,44,14.7,0,0
Steve Smith Sr.,CAR,0,0,,0,0,1,1,1.0,0,0
Geoff Hangartner,CAR,1,10,10.0,0,0,0,0,,0,0
DeAngelo Williams,CAR,1,21,21.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Steve Breaston,ARI,5,123,24.6,0,0,4,21,5.3,0,0
J.J. Arrington,ARI,2,76,38.0,0,0,0,0,,0,0
