Player,Pos
Matt Hasselbeck,QB
Shaun Alexander,RB
Jerramy Stevens,FB
Darrell Jackson,WR
Koren Robinson,WR
Itula Mili,TE
Walter Jones,LT
Steve Hutchinson,LG
Robbie Tobeck,C
Chris Gray,RG
Floyd Womack,RT
Brandon Mitchell,LDE
Cedric Woodard,LDT
John Randle,RDT
Chike Okeafor,RDE
D.D. Lewis,OLB
Chad Brown,OLB
Orlando Huff,MLB
Shawn Springs,LCB
Marcus Trufant,RCB
Damien Robinson,SS
Ken Hamlin,FS
