Quarter,Time,Down,ToGo,Location,SEA,STL,Detail,EPB,EPA
2,11:17,2,8,STL 43,2,14,Marc Bulger pass incomplete intended for Dane Looker,1.390,0.700
2,11:12,3,8,STL 43,2,14,Marc Bulger pass incomplete intended for Torry Holt,0.700,-0.520
2,11:07,4,8,STL 43,2,14,Sean Landeta punts 29 yards,-0.520,-0.810
2,11:00,1,10,SEA 28,2,14,Shaun Alexander right tackle for 4 yards (tackle by Grant Wistrom),0.810,0.800
2,10:25,2,6,SEA 32,2,14,Matt Hasselbeck pass complete to Darrell Jackson for 11 yards (tackle by Adam Archuleta),0.800,1.800
2,9:58,1,10,SEA 43,2,14,Matt Hasselbeck pass complete to Itula Mili for 15 yards (tackle by Adam Archuleta),1.800,2.790
2,9:28,1,10,STL 42,2,14,Shaun Alexander right tackle for 6 yards (tackle by Pisa Tinoisamoa and Jerametrius Butler),2.790,3.050
2,8:57,2,4,STL 36,2,14,Matt Hasselbeck pass complete to Itula Mili for 15 yards (tackle by Bryce Fisher),3.050,4.170
2,8:34,1,10,STL 21,2,14,Shaun Alexander up the middle for 12 yards (tackle by Jerametrius Butler),4.170,5.140
2,7:59,1,9,STL 9,8,14,"Matt Hasselbeck pass complete to Darrell Jackson for 9 yards, touchdown. Penalty on Darrell Jackson: Taunting, 15 yards",5.140,7.000
2,,,,STL 2,9,14,Josh Brown kicks extra point good,0.000,0.000
2,,,,SEA 15,9,14,"Josh Brown kicks off 68 yards, returned by Arlen Harris for 23 yards (tackle by Tracy White). Penalty on Damien Robinson: Offside on Free Kick (Declined)",0.000,1.600
2,7:45,1,10,STL 40,9,14,Marc Bulger pass complete to Cam Cleeland for 10 yards (tackle by Marcus Trufant),1.600,2.260
2,7:17,1,10,STL 50,9,14,Marc Bulger pass complete to Mike Furrey for 2 yards (tackle by Orlando Huff),2.260,1.980
2,6:34,2,8,SEA 48,9,14,Marshall Faulk up the middle for 5 yards (tackle by Orlando Huff),1.980,1.950
2,5:53,3,3,SEA 43,9,14,"Marc Bulger pass incomplete intended for Mike Furrey. Penalty on Shawn Springs: Defensive Pass Interference, 4 yards (no play)",1.950,2.980
2,5:48,1,10,SEA 39,9,14,Marc Bulger pass incomplete intended for Brandon Manumaleuna (defended by Damien Robinson),2.980,2.440
2,5:45,2,10,SEA 39,9,14,Marshall Faulk up the middle for -1 yards (tackle by Chad Brown and D.D. Lewis),2.440,1.620
2,5:16,3,11,SEA 40,9,20,"Marc Bulger pass complete to Torry Holt for 40 yards, touchdown",1.620,7.000
2,,,,SEA 2,9,21,Jeff Wilkins kicks extra point good,0.000,0.000
2,,,,STL 30,9,21,"Jeff Wilkins kicks off 74 yards, touchback",0.000,0.280
2,5:06,1,10,SEA 20,9,21,Shaun Alexander left tackle for 3 yards (tackle by Tommy Polley and Damione Lewis),0.280,0.140
2,4:30,2,7,SEA 23,9,21,Matt Hasselbeck pass complete to Itula Mili for 22 yards (tackle by Aeneas Williams),0.140,1.930
2,3:45,1,10,SEA 45,9,21,Matt Hasselbeck pass incomplete intended for Darrell Jackson,1.930,1.380
2,3:36,2,10,SEA 45,9,21,Matt Hasselbeck pass incomplete intended for Mack Strong,1.380,0.700
2,3:32,3,10,SEA 45,9,21,Matt Hasselbeck sacked by Grant Wistrom for -8 yards,0.700,-0.910
2,3:07,4,18,SEA 37,9,21,"Tom Rouen punts 31 yards, fair catch by Mike Furrey. Penalty on Kevin Garrett: Offensive Holding, 10 yards",-0.910,-0.410
2,2:59,1,10,STL 22,9,21,Marc Bulger pass incomplete intended for Cam Cleeland,0.410,-0.130
2,2:53,2,10,STL 22,9,21,Marc Bulger pass complete to Dane Looker for 10 yards (tackle by Ken Hamlin),-0.130,1.070
2,2:14,1,10,STL 32,9,21,Marc Bulger pass incomplete intended for Mike Furrey is intercepted by Randall Godfrey at STL-43 and returned for 7 yards (tackle by Marshall Faulk),1.070,-3.180
2,2:07,1,10,STL 36,9,21,Shaun Alexander right tackle for 21 yards (tackle by Jerametrius Butler),3.180,4.580
2,1:59,1,10,STL 15,9,21,Matt Hasselbeck pass complete to Jerramy Stevens for 7 yards (tackle by Jerametrius Butler),4.580,5.220
2,1:54,2,3,STL 8,9,21,Shaun Alexander left end for -1 yards (tackle by Grant Wistrom),5.220,4.220
2,1:28,,,,9,21,Timeout #1 by Seattle Seahawks,0.000,4.220
2,1:28,3,4,STL 9,9,21,"Matt Hasselbeck pass complete to Shaun Alexander for 9 yards. Penalty on Darrell Jackson: Illegal Shift, 5 yards (no play)",4.220,3.240
2,1:24,3,9,STL 14,9,21,Matt Hasselbeck pass complete to Mack Strong for 10 yards (tackle by Adam Archuleta),3.240,6.280
2,0:39,1,4,STL 4,9,21,Shaun Alexander left end for -4 yards (tackle by Adam Archuleta),6.280,4.570
2,0:31,,,,9,21,Timeout #2 by Seattle Seahawks,0.000,4.570
2,0:31,2,8,STL 8,9,21,Matt Hasselbeck pass incomplete intended for Koren Robinson,4.570,3.580
2,0:27,3,8,STL 8,9,21,"Penalty on Walter Jones: False Start, 5 yards (no play)",3.580,3.060
2,0:27,3,13,STL 13,9,21,Matt Hasselbeck pass incomplete intended for Bobby Engram (defended by Adam Archuleta),3.060,2.570
2,0:23,4,13,STL 13,12,21,Josh Brown 31 yard field goal good,2.570,3.000
2,,,,SEA 30,12,21,"Josh Brown kicks off 67 yards, returned by Arlen Harris for 29 yards (tackle by Isaiah Kacyvenski)",,
2,0:13,1,10,STL 32,12,21,Marc Bulger kneels for -1 yards (tackle by Cedric Woodard),1.070,0.390
Quarter,Time,Down,ToGo,Location,SEA,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 30,12,21,"Josh Brown kicks off 68 yards, returned by Arlen Harris for 22 yards (tackle by Solomon Bates)",0.000,0.540
3,14:55,1,10,STL 24,12,21,Marc Bulger pass complete to Marshall Faulk for 2 yards (tackle by Ken Hamlin),0.540,0.270
3,14:11,2,8,STL 26,12,21,Marshall Faulk right guard for 1 yard (tackle by Brandon Mitchell),0.270,-0.300
3,13:28,3,7,STL 27,12,21,Marc Bulger pass complete to Mike Furrey for 17 yards (tackle by Damien Robinson),-0.300,1.860
3,12:50,1,10,STL 44,12,21,Marshall Faulk left tackle for no gain (tackle by Randall Godfrey and Cedric Woodard),1.860,1.320
3,12:09,2,10,STL 44,12,21,Marc Bulger pass incomplete intended for Dane Looker (defended by Shawn Springs),1.320,0.630
3,12:04,3,10,STL 44,12,21,Marc Bulger pass incomplete intended for Torry Holt,0.630,-0.460
3,11:56,4,10,STL 44,12,21,"Sean Landeta punts 56 yards, touchback",-0.460,-0.280
3,11:45,1,10,SEA 20,12,21,Shaun Alexander left tackle for 2 yards (tackle by Leonard Little and Brian Young),0.280,0.000
3,11:14,2,8,SEA 22,12,21,Matt Hasselbeck pass complete to Darrell Jackson for 6 yards (tackle by Jerametrius Butler),0.000,0.100
3,10:38,3,2,SEA 28,12,21,Shaun Alexander left tackle for 7 yards (tackle by Aeneas Williams),0.100,1.270
3,10:07,1,10,SEA 35,12,21,Matt Hasselbeck pass complete to Koren Robinson for 17 yards (tackle by Travis Fisher),1.270,2.390
3,9:33,1,10,STL 48,12,21,Matt Hasselbeck pass complete to Koren Robinson for 5 yards (tackle by Travis Fisher),2.390,2.520
3,8:59,2,5,STL 43,12,21,"Shaun Alexander up the middle for 1 yard (tackle by Adam Archuleta and Jamie Duncan). Penalty on Jamie Duncan: Face Mask (5 Yards), 5 yards",2.520,3.120
3,8:37,1,10,STL 37,12,21,"Penalty on Walter Jones: False Start, 5 yards (no play)",3.120,2.790
3,8:19,1,15,STL 42,12,21,"Matt Hasselbeck pass incomplete intended for Koren Robinson. Penalty on Travis Fisher: Defensive Holding, 5 yards (no play)",2.790,3.120
3,8:13,1,10,STL 37,12,21,Shaun Alexander left end for 2 yards (tackle by Damione Lewis and Grant Wistrom),3.120,2.840
3,7:37,2,8,STL 35,12,21,"Penalty on Chris Terry: False Start, 5 yards (no play)",2.840,2.170
3,7:16,2,13,STL 40,12,21,Shaun Alexander up the middle for 11 yards (tackle by Leonard Little),2.170,2.940
3,6:35,3,2,STL 29,12,21,"Matt Hasselbeck pass incomplete intended for Bobby Engram (defended by Aeneas Williams). Penalty on Aeneas Williams: Defensive Holding, 5 yards (no play)",2.940,3.970
3,6:30,1,10,STL 24,12,21,Shaun Alexander left guard for 4 yards (tackle by Tyoka Jackson),3.970,3.970
3,5:52,2,6,STL 20,12,21,Matt Hasselbeck pass incomplete intended for Itula Mili,3.970,3.270
3,5:47,3,6,STL 20,12,21,Matt Hasselbeck pass incomplete intended for Koren Robinson (defended by Adam Archuleta),3.270,2.150
3,5:44,4,6,STL 20,15,21,Josh Brown 38 yard field goal good,2.150,3.000
3,,,,SEA 30,15,21,"Josh Brown kicks off 69 yards, returned by Arlen Harris for 28 yards (tackle by Shawn Springs)",0.000,0.870
3,5:33,1,10,STL 29,15,21,Marc Bulger pass complete to Dane Looker for 8 yards (tackle by Shawn Springs),0.870,1.410
3,5:09,2,2,STL 37,15,21,Marshall Faulk left tackle for 3 yards (tackle by Chike Okeafor),1.410,1.600
3,5:09,1,10,STL 40,15,21,Marshall Faulk right tackle for -5 yards (tackle by Chad Brown),1.600,0.380
3,3:48,2,15,STL 35,15,21,Marc Bulger pass complete to Torry Holt for 14 yards (tackle by D.D. Lewis),0.380,1.550
3,3:11,3,1,STL 49,15,21,Marshall Faulk left tackle for 1 yard (tackle by D.D. Lewis),1.550,2.260
3,2:18,1,10,STL 50,15,21,Marc Bulger pass complete to Mike Furrey for 13 yards (tackle by Ken Hamlin),2.260,3.120
3,1:33,1,10,SEA 37,15,21,Marc Bulger pass incomplete intended for Joey Goodspeed,3.120,2.570
3,1:28,2,10,SEA 37,15,21,Marc Bulger pass complete to Torry Holt for 13 yards (tackle by Ken Lucas),2.570,3.970
3,0:59,1,10,SEA 24,15,21,Marc Bulger pass complete to Marshall Faulk for 5 yards (tackle by Rashad Moore),3.970,4.120
3,0:14,2,5,SEA 19,15,21,Marc Bulger pass complete to Torry Holt for 4 yards (tackle by Ken Hamlin),4.120,4.170
Quarter,Time,Down,ToGo,Location,SEA,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,SEA 15,15,21,Marshall Faulk left tackle for no gain (tackle by Antonio Cochran),4.170,2.590
4,14:23,,,,15,21,Timeout #1 by St. Louis Rams,0.000,2.590
4,14:23,4,1,SEA 15,15,24,Jeff Wilkins 33 yard field goal good,2.590,3.000
4,,,,STL 30,15,24,"Jeff Wilkins kicks off 68 yards, returned by Maurice Morris for 27 yards (tackle by Jerametrius Butler). Penalty on Kevin Garrett: Unnecessary Roughness, 15 yards",0.000,1.860
4,14:12,1,10,SEA 44,15,24,Matt Hasselbeck pass complete to Shaun Alexander for 3 yards (tackle by Tommy Polley),1.860,1.720
4,13:39,2,7,SEA 47,15,24,Shaun Alexander up the middle for 5 yards (tackle by Aeneas Williams),1.720,1.690
4,13:01,3,2,STL 48,15,24,Matt Hasselbeck pass complete to Darrell Jackson for 27 yards (tackle by DeJuan Groce),1.690,4.170
4,12:24,1,10,STL 21,15,24,Shaun Alexander up the middle for 1 yard (tackle by Bryce Fisher),4.170,3.760
4,11:44,2,9,STL 20,15,24,Matt Hasselbeck pass complete to Koren Robinson for 8 yards (tackle by Tommy Polley),3.760,4.490
4,11:00,3,1,STL 12,15,24,Shaun Alexander left tackle for 10 yards (tackle by Travis Fisher),4.490,6.740
4,10:22,1,2,STL 2,21,24,"Shaun Alexander left tackle for 2 yards, touchdown",6.740,7.000
4,,,,STL 2,22,24,Josh Brown kicks extra point good,0.000,0.000
4,,,,SEA 30,22,24,"Josh Brown kicks off 64 yards, returned by Arlen Harris for 20 yards (tackle by Isaiah Kacyvenski)",0.000,0.670
4,10:12,1,10,STL 26,22,24,Marshall Faulk right end for 4 yards (tackle by D.D. Lewis),0.670,0.670
4,9:32,2,6,STL 30,22,24,Marshall Faulk left tackle for 4 yards (tackle by Rashad Moore and D.D. Lewis),0.670,0.500
4,8:51,3,2,STL 34,22,24,Marc Bulger pass incomplete intended for Mike Furrey,0.500,-1.110
4,8:47,4,2,STL 34,22,24,"Sean Landeta punts 52 yards, fair catch by Bobby Engram",-1.110,0.280
4,8:39,1,10,SEA 14,22,24,Matt Hasselbeck pass complete to Koren Robinson for 8 yards (tackle by Travis Fisher),-0.280,0.420
4,8:12,2,2,SEA 22,22,24,Shaun Alexander left guard for no gain (tackle by Jamie Duncan and Ryan Pickett),0.420,-0.440
4,7:33,3,2,SEA 22,22,24,"Matt Hasselbeck pass incomplete intended for Mack Strong. Penalty on Tyoka Jackson: Defensive Offside, 5 yards (no play)",-0.440,0.740
4,7:28,1,10,SEA 27,22,24,Matt Hasselbeck pass complete to Darrell Jackson for 20 yards (tackle by DeJuan Groce),0.740,2.060
4,6:59,1,10,SEA 47,22,24,Matt Hasselbeck pass incomplete intended for Koren Robinson,2.060,1.520
4,6:54,2,10,SEA 47,22,24,Shaun Alexander up the middle for -3 yards (tackle by Leonard Little and Brian Young),1.520,0.430
4,6:16,3,13,SEA 44,22,24,Matt Hasselbeck pass incomplete intended for Bobby Engram,0.430,-0.460
4,6:06,4,13,SEA 44,22,24,"Tom Rouen punts 43 yards, returned by Mike Furrey for 2 yards (tackle by Mack Strong)",-0.460,0.220
4,5:57,1,10,STL 15,22,24,Marshall Faulk left tackle for 28 yards (tackle by Damien Robinson),-0.220,1.800
4,5:08,,,,22,24,Timeout #2 by St. Louis Rams,0.000,1.800
4,5:08,1,10,STL 43,22,24,Marshall Faulk right guard for 2 yards (tackle by Chad Brown and Rashad Moore),1.800,1.520
4,4:27,2,8,STL 45,22,24,Marshall Faulk right end for 9 yards (tackle by Chad Brown),1.520,2.520
4,3:40,1,10,SEA 46,22,24,Marshall Faulk right tackle for 3 yards (tackle by Cedric Woodard and Rashad Moore),2.520,2.380
4,2:55,2,7,SEA 43,22,24,Marshall Faulk left tackle for 3 yards (tackle by Brandon Mitchell),2.380,2.080
4,2:14,3,4,SEA 40,22,24,Marc Bulger pass complete to Marshall Faulk for 6 yards (tackle by Ken Hamlin),2.080,3.310
4,2:00,1,10,SEA 34,22,24,Marshall Faulk left end for 2 yards (tackle by Damien Robinson),3.310,3.040
4,1:53,,,,22,24,Timeout #1 by Seattle Seahawks,0.000,3.040
4,1:53,2,8,SEA 32,22,24,Marshall Faulk right guard for 2 yards (tackle by Damien Robinson),3.040,2.610
4,1:48,,,,22,24,Timeout #2 by Seattle Seahawks,0.000,2.610
4,1:48,3,6,SEA 30,22,24,Marshall Faulk up the middle for 2 yards (tackle by D.D. Lewis),2.610,1.650
4,1:42,,,,22,24,Timeout #3 by Seattle Seahawks,0.000,1.650
4,1:42,4,4,SEA 28,22,27,Jeff Wilkins 46 yard field goal good,1.650,3.000
4,,,,STL 30,22,27,"Jeff Wilkins kicks off 64 yards, returned by Maurice Morris for 14 yards (tackle by Erik Flowers)",0.000,0.280
4,1:32,1,10,SEA 20,22,27,Matt Hasselbeck pass complete to Darrell Jackson for 26 yards (tackle by Rich Coady),0.280,1.990
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,1:06,1,10,SEA 46,22,27,Matt Hasselbeck pass complete to Koren Robinson for 9 yards (tackle by DeJuan Groce),1.990,2.670
4,0:47,2,1,STL 45,22,27,Matt Hasselbeck pass incomplete intended for Bobby Engram (defended by Tommy Polley),2.670,1.950
4,0:37,3,1,STL 45,22,27,Shaun Alexander left guard for 6 yards (tackle by Tommy Polley),1.950,2.980
4,0:24,1,10,STL 39,22,27,Matt Hasselbeck pass complete to Shaun Alexander for 5 yards (tackle by Travis Fisher),2.980,3.120
4,0:13,2,5,STL 34,22,27,Matt Hasselbeck spiked the ball,3.120,2.410
4,0:11,3,5,STL 34,22,27,Matt Hasselbeck pass incomplete intended for Darrell Jackson,2.410,1.070
4,0:02,4,5,STL 34,22,27,Matt Hasselbeck pass incomplete intended for Koren Robinson (defended by DeJuan Groce),1.070,1.200
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
