Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
2,15:00,1,10,ARI 10,7,10,Jerick McKinnon up the middle for 3 yards (tackle by De'Vondre Campbell and Jordan Hicks),4.910,4.760
2,14:22,2,7,ARI 7,7,10,"Penalty on George Kittle: False Start, 5 yards (no play)",4.760,3.860
2,13:58,2,12,ARI 12,7,10,Jimmy Garoppolo sacked by Chandler Jones for -5 yards,3.860,2.740
2,13:16,3,17,ARI 17,7,10,Jerick McKinnon up the middle for 16 yards (tackle by Budda Baker and Chris Banjo),2.740,3.550
2,12:37,4,1,ARI 1,7,10,Raheem Mostert up the middle for no gain (tackle by Devon Kennard and De'Vondre Campbell),3.550,0.380
2,12:30,1,10,ARI 1,7,10,Kenyan Drake left guard for 4 yards (tackle by Fred Warner),-0.380,-0.490
2,12:03,2,6,ARI 5,7,10,Kyler Murray pass incomplete short left intended for DeAndre Hopkins,-0.490,-0.950
2,11:59,3,6,ARI 5,7,10,Kyler Murray pass complete short left to DeAndre Hopkins for 6 yards (tackle by Emmanuel Moseley),-0.950,-0.370
2,11:16,1,10,ARI 11,7,10,Kenyan Drake up the middle for 3 yards (tackle by Nick Bosa),-0.370,-0.530
2,10:49,2,7,ARI 14,7,10,Kyler Murray pass incomplete short left intended for Maxx Williams (defended by D.J. Jones),-0.530,-1.070
2,10:43,3,7,ARI 14,7,10,Kyler Murray pass complete short middle to Larry Fitzgerald for 9 yards (tackle by K'Waun Williams and Jaquiski Tartt),-1.070,0.480
2,10:21,1,10,ARI 23,7,10,Kyler Murray pass complete short left to DeAndre Hopkins for 12 yards (tackle by Fred Warner),0.480,1.270
2,9:49,1,10,ARI 35,7,10,Kenyan Drake right tackle for 11 yards (tackle by Fred Warner),1.270,1.990
2,9:27,1,10,ARI 46,7,10,Kyler Murray pass complete short left to DeAndre Hopkins for 15 yards (tackle by Emmanuel Moseley),1.990,2.980
2,8:53,1,10,SFO 39,7,10,Kenyan Drake up the middle for no gain (tackle by Nick Bosa),2.980,2.440
2,8:15,2,10,SFO 39,7,10,Kyler Murray pass complete short left to Chase Edmonds for 5 yards (tackle by Jimmie Ward),2.440,2.410
2,7:36,3,5,SFO 34,7,10,Kyler Murray pass incomplete short left intended for Chase Edmonds,2.410,1.070
2,7:33,4,5,SFO 34,7,10,Zane Gonzalez 52 yard field goal no good,1.070,-1.730
2,7:28,1,10,SFO 42,7,10,Raheem Mostert left guard for 3 yards (tackle by Budda Baker),1.730,1.590
2,6:52,2,7,SFO 45,7,10,Jimmy Garoppolo pass complete short right to Kendrick Bourne for 18 yards (tackle by Budda Baker and Byron Murphy),1.590,3.120
2,6:18,1,10,ARI 37,7,10,Jimmy Garoppolo pass incomplete deep right intended for Dante Pettis,3.120,2.570
2,6:08,2,10,ARI 37,7,10,Tevin Coleman up the middle for 1 yard (tackle by Angelo Blackson),2.570,2.010
2,5:32,3,9,ARI 36,7,10,Jimmy Garoppolo pass incomplete short left intended for Jerick McKinnon,2.010,0.880
2,5:26,4,9,ARI 36,7,10,"Mitch Wishnowsky punts 30 yards, returned by Christian Kirk for 8 yards (tackle by Ross Dwelley)",0.880,0.280
2,5:16,1,10,ARI 14,7,10,Kyler Murray right tackle for 9 yards (tackle by Emmanuel Moseley),-0.280,0.550
2,4:40,2,1,ARI 23,7,10,Kenyan Drake up the middle for 5 yards (tackle by Jimmie Ward),0.550,0.810
2,4:07,1,10,ARI 28,7,10,Kenyan Drake left guard for 1 yard (tackle by Javon Kinlaw and Fred Warner),0.810,0.400
2,3:30,2,9,ARI 29,7,10,Kyler Murray pass complete short left to Dan Arnold for 13 yards (tackle by Emmanuel Moseley),0.400,1.730
2,3:01,1,10,ARI 42,7,10,"Penalty on Justin Pugh: False Start, 5 yards (no play)",1.730,1.400
2,2:41,1,15,ARI 37,7,10,Kyler Murray pass short left (defended by Dre Greenlaw) intended for Maxx Williams is intercepted by Jaquiski Tartt at ARI-42 and returned for 16 yards,1.400,-3.840
2,2:29,1,10,ARI 26,7,10,Raheem Mostert left end for 3 yards (tackle by Dre Kirkpatrick),3.840,3.700
2,1:57,2,7,ARI 23,7,10,Jimmy Garoppolo pass complete short right to Jerick McKinnon for 9 yards (tackle by Chris Banjo),3.700,4.650
2,1:19,1,10,ARI 14,7,10,Jimmy Garoppolo pass complete short middle to Jerick McKinnon for 6 yards (tackle by De'Vondre Campbell),4.650,5.090
2,0:44,2,4,ARI 8,7,10,Jimmy Garoppolo pass incomplete short left intended for George Kittle,5.090,4.280
2,0:41,3,4,ARI 8,7,10,Jimmy Garoppolo pass complete short middle to Trent Taylor for 2 yards (tackle by Dre Kirkpatrick),4.280,3.010
2,0:33,,,,,,Timeout #1 by Arizona Cardinals,,
2,0:33,4,2,ARI 6,7,13,Robbie Gould 24 yard field goal good,3.010,3.000
2,0:30,,,SFO 35,7,13,"Mitch Wishnowsky kicks off 65 yards, touchback.",0.000,0.610
2,0:30,1,10,ARI 25,7,13,Chase Edmonds left tackle for 20 yards (tackle by Emmanuel Moseley),0.610,1.930
2,0:23,1,10,ARI 45,7,13,Kyler Murray pass complete short left to DeAndre Hopkins for 12 yards (tackle by Emmanuel Moseley),1.930,2.720
2,0:18,,,,,,Timeout #2 by Arizona Cardinals,,
2,0:18,1,10,SFO 43,7,13,Kyler Murray left end for no gain (tackle by Emmanuel Moseley),2.720,2.180
2,0:13,,,,,,Timeout #3 by Arizona Cardinals,,
2,0:13,2,10,SFO 43,7,13,Kyler Murray pass complete short left to DeAndre Hopkins for 5 yards (tackle by Kwon Alexander),2.180,2.150
2,0:03,3,5,SFO 38,7,13,Kyler Murray spiked the ball,2.150,0.720
2,0:02,4,5,SFO 38,10,13,Zane Gonzalez 56 yard field goal good,0.720,3.000
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 35,10,13,"Mitch Wishnowsky kicks off 70 yards, returned by Chase Edmonds for 42 yards (tackle by Mitch Wishnowsky)",0.000,1.400
3,14:55,1,10,ARI 37,10,13,"Christian Kirk left end for 3 yards (tackle by Dre Greenlaw). Penalty on Darrell Daniels: Offensive Holding, 10 yards (no play)",1.400,0.740
3,14:27,1,20,ARI 27,10,13,Kyler Murray pass complete short left to Kenyan Drake for 3 yards (tackle by Dre Greenlaw and Emmanuel Moseley),0.740,-0.090
3,13:46,2,17,ARI 30,10,13,Kyler Murray pass complete short right to DeAndre Hopkins for 9 yards,-0.090,0.430
3,13:15,3,8,ARI 39,10,13,Kyler Murray pass complete short left to DeAndre Hopkins for 12 yards,0.430,2.320
3,12:58,1,10,SFO 49,10,13,Chase Edmonds left guard for 3 yards (tackle by Kwon Alexander and Nick Bosa). Chase Edmonds fumbles (forced by Nick Bosa),2.320,2.190
3,12:38,2,7,SFO 46,10,13,Kyler Murray sacked by Kerry Hyder for -5 yards,2.190,0.830
3,11:52,3,12,ARI 49,10,13,"Penalty on Kenyan Drake: False Start, 5 yards (no play)",0.830,0.170
3,11:37,3,17,ARI 44,10,13,Kyler Murray left end for 25 yards (tackle by Richard Sherman),0.170,3.510
3,11:02,1,10,SFO 31,10,13,"Chase Edmonds left end for 2 yards (tackle by Kwon Alexander). Penalty on Justin Pugh: Tripping, 10 yards",3.510,2.980
3,10:42,1,18,SFO 39,10,13,Kyler Murray right end for 8 yards (tackle by Richard Sherman),2.980,2.970
3,10:01,2,10,SFO 31,10,13,Kyler Murray pass incomplete short right,2.970,2.280
3,9:57,3,10,SFO 31,10,13,Kyler Murray pass incomplete short right intended for Christian Kirk (defended by Jimmie Ward),2.280,1.320
3,9:54,4,10,SFO 31,10,13,Zane Gonzalez 49 yard field goal no good,1.320,-1.530
3,9:49,1,10,SFO 39,10,13,Raheem Mostert left tackle for 2 yards (tackle by Jordan Hicks),1.530,1.260
3,9:07,2,8,SFO 41,10,13,Jimmy Garoppolo sacked by Zach Allen for -4 yards,1.260,0.040
3,8:21,3,12,SFO 37,10,13,Jimmy Garoppolo pass incomplete short left intended for Kendrick Bourne,0.040,-0.910
3,8:17,4,12,SFO 37,10,13,"Mitch Wishnowsky punts 51 yards, returned by Christian Kirk for no gain",-0.910,0.350
3,8:10,1,10,ARI 12,10,13,"Kyler Murray right end for 11 yards (tackle by Dre Greenlaw). Penalty on Dre Greenlaw: Unnecessary Roughness, 15 yards",-0.350,1.470
3,8:00,1,10,ARI 38,10,13,Kenyan Drake left end for 7 yards (tackle by Richard Sherman and Jimmie Ward),1.470,1.870
3,7:25,2,3,ARI 45,10,13,Chase Edmonds up the middle for 3 yards (tackle by Kwon Alexander),1.870,2.130
3,7:08,1,10,ARI 48,10,13,Chase Edmonds left end for -4 yards (tackle by Kwon Alexander and Emmanuel Moseley),2.130,1.040
3,6:35,2,14,ARI 44,10,13,"Kyler Murray pass complete short left to Dan Arnold for 8 yards (tackle by Kwon Alexander and Emmanuel Moseley). Dan Arnold fumbles (forced by Kwon Alexander), recovered by Dan Arnold at SF-48",1.040,1.420
3,5:55,3,6,SFO 48,10,13,Kyler Murray pass incomplete deep left intended for DeAndre Hopkins,1.420,0.070
3,5:51,4,6,SFO 48,10,13,Andy Lee punts 41 yards downed by Trent Sherfield,0.070,0.380
3,5:43,1,10,SFO 7,10,13,Raheem Mostert left guard for 6 yards (tackle by Isaiah Simmons),-0.380,-0.340
3,5:11,2,4,SFO 13,10,13,Raheem Mostert up the middle for 5 yards (tackle by Chris Banjo),-0.340,0.040
3,4:40,1,10,SFO 18,10,13,Raheem Mostert right guard for 2 yards (tackle by Zach Allen),0.040,-0.130
3,4:02,2,8,SFO 20,10,13,Jimmy Garoppolo pass incomplete short left,-0.130,-0.910
3,3:58,3,8,SFO 20,10,13,Jimmy Garoppolo pass complete short middle to Kendrick Bourne for 16 yards (tackle by Dre Kirkpatrick). Penalty on Dre Kirkpatrick: Defensive Pass Interference (Declined),-0.910,1.330
3,3:42,1,10,SFO 36,10,13,Tevin Coleman right tackle for 7 yards (tackle by Chris Banjo and Budda Baker),1.330,1.740
3,3:09,2,3,SFO 43,10,13,Tevin Coleman left guard for no gain (tackle by Chris Banjo and Jordan Hicks),1.740,1.030
3,2:27,3,3,SFO 43,10,13,Jimmy Garoppolo pass incomplete short right intended for Tevin Coleman (defended by Haason Reddick),1.030,-0.520
3,2:23,4,3,SFO 43,10,13,Mitch Wishnowsky punts 51 yards out of bounds,-0.520,0.380
3,2:14,1,10,ARI 6,10,13,Kyler Murray pass incomplete short left intended for Chase Edmonds,-0.380,-0.780
3,2:11,2,10,ARI 6,10,13,Kyler Murray up the middle for no gain (tackle by K'Waun Williams),-0.780,-1.420
3,1:37,3,10,ARI 6,10,13,"Kyler Murray pass incomplete deep right. Penalty on K'Waun Williams: Defensive Holding, 5 yards (no play)",-1.420,-0.370
3,1:31,1,10,ARI 11,10,13,Kenyan Drake left tackle for 2 yards (tackle by Fred Warner),-0.370,-0.630
3,1:13,2,8,ARI 13,10,13,Kyler Murray pass complete short left to DeAndre Hopkins for 7 yards,-0.630,-0.370
3,0:41,3,1,ARI 20,10,13,Chris Streveler up the middle for 3 yards (tackle by Kwon Alexander),-0.370,0.480
3,0:18,1,10,ARI 23,10,13,Kyler Murray pass complete short middle to DeAndre Hopkins for 18 yards (tackle by Kwon Alexander and Emmanuel Moseley),0.480,1.660
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ARI 41,10,13,Kyler Murray sacked by D.J. Jones for -1 yards,1.660,0.990
4,14:21,2,11,ARI 40,10,13,"Kenyan Drake right guard for 7 yards (tackle by Jaquiski Tartt and Jimmie Ward). Penalty on Lamont Gaillard: Offensive Holding, 10 yards (no play)",0.990,-0.370
4,13:55,2,21,ARI 30,10,13,"Kyler Murray right end for 8 yards (tackle by Kerry Hyder). Penalty on Kerry Hyder: Unnecessary Roughness, 15 yards",-0.370,2.460
4,13:20,1,10,SFO 47,10,13,Kenyan Drake right end for -1 yards (tackle by Dre Greenlaw and Dee Ford),2.460,1.780
4,12:37,2,11,SFO 48,10,13,"Kyler Murray pass incomplete deep right intended for Christian Kirk. Penalty on Emmanuel Moseley: Defensive Pass Interference, 13 yards (no play)",1.780,3.250
4,12:31,1,10,SFO 35,10,13,Kenyan Drake left guard for 2 yards (tackle by Nick Bosa and Fred Warner),3.250,2.970
4,12:03,2,8,SFO 33,10,13,Kyler Murray pass complete short left to DeAndre Hopkins for 7 yards (tackle by Dre Greenlaw),2.970,3.200
4,11:37,3,1,SFO 26,10,13,Kenyan Drake up the middle for 2 yards (tackle by Dee Ford and Dre Greenlaw),3.200,3.970
4,11:09,1,10,SFO 24,10,13,Chase Edmonds up the middle for 2 yards (tackle by Fred Warner and Nick Bosa),3.970,3.700
4,10:35,2,8,SFO 22,16,13,"Kyler Murray right tackle for 22 yards, touchdown",3.700,7.000
4,10:26,,,SFO 15,17,13,Zane Gonzalez kicks extra point good,0.000,0.000
4,10:26,,,ARI 35,17,13,"Zane Gonzalez kicks off 59 yards, returned by Jerick McKinnon for 16 yards (tackle by Kylie Fitts and Tanner Vallejo)",0.000,0.410
4,10:20,1,10,SFO 22,17,13,Jimmy Garoppolo pass complete deep right to Kyle Juszczyk for 41 yards (tackle by Haason Reddick and Budda Baker),0.410,3.120
4,9:46,1,10,ARI 37,17,13,Jimmy Garoppolo pass incomplete short right intended for Kyle Juszczyk,3.120,2.570
4,9:41,2,10,ARI 37,17,13,Jimmy Garoppolo pass incomplete short left intended for Raheem Mostert,2.570,1.880
4,9:37,3,10,ARI 37,17,13,"Jimmy Garoppolo pass deep right is intercepted by Chris Banjo at ARI-10 and returned for no gain. Penalty on Jordan Hicks: Defensive Pass Interference, 27 yards (no play)",1.880,4.910
4,9:28,1,10,ARI 10,17,13,Jerick McKinnon left end for 5 yards (tackle by Budda Baker and Byron Murphy),4.910,5.150
4,8:47,2,5,ARI 5,17,13,Jimmy Garoppolo pass incomplete short right intended for Kendrick Bourne,5.150,4.260
4,8:42,,,,,,Timeout #1 by Arizona Cardinals,,
4,8:42,3,5,ARI 5,17,19,"Jimmy Garoppolo pass complete short left to Jerick McKinnon for 5 yards, touchdown",4.260,7.000
4,8:38,,,ARI 15,17,20,Robbie Gould kicks extra point good,0.000,0.000
4,8:38,,,SFO 35,17,20,"Mitch Wishnowsky kicks off 65 yards, touchback.",0.000,0.610
4,8:38,1,10,ARI 25,17,20,Kyler Murray pass incomplete deep right intended for Christian Kirk,0.610,0.060
4,8:31,2,10,ARI 25,17,20,Kyler Murray pass complete short left to DeAndre Hopkins for 11 yards (tackle by Emmanuel Moseley),0.060,1.330
4,8:13,1,10,ARI 36,17,20,Kenyan Drake right guard for 10 yards (tackle by Kerry Hyder),1.330,1.990
4,7:48,1,10,ARI 46,17,20,Kyler Murray up the middle for 1 yard (tackle by Kevin Givens),1.990,1.590
4,7:22,2,9,ARI 47,17,20,Kyler Murray left tackle for 15 yards (tackle by Kwon Alexander),1.590,3.050
4,6:42,1,10,SFO 38,17,20,Kyler Murray pass complete short right to Christian Kirk for no gain (tackle by K'Waun Williams),3.050,2.510
4,6:00,2,10,SFO 38,17,20,Kyler Murray pass complete short right to Chase Edmonds for 4 yards (tackle by Kwon Alexander),2.510,2.340
4,5:27,3,6,SFO 34,17,20,Kyler Murray pass complete short right to DeAndre Hopkins for 33 yards (tackle by Jaquiski Tartt),2.340,6.970
4,5:07,1,1,SFO 1,23,20,"Kenyan Drake up the middle for 1 yard, touchdown",6.970,7.000
4,5:03,,,SFO 15,24,20,Zane Gonzalez kicks extra point good,0.000,0.000
4,5:03,,,ARI 35,24,20,"Zane Gonzalez kicks off 65 yards, touchback.",0.000,0.610
4,5:03,1,10,SFO 25,24,20,Raheem Mostert right tackle for 6 yards (tackle by Jordan Hicks),0.610,0.870
4,4:39,2,4,SFO 31,24,20,Jimmy Garoppolo pass complete short left to Raheem Mostert for 5 yards (tackle by Budda Baker and Chandler Jones),0.870,1.330
4,3:59,1,10,SFO 36,24,20,Jimmy Garoppolo up the middle for 9 yards (tackle by Haason Reddick),1.330,2.010
4,3:24,2,1,SFO 45,24,20,Raheem Mostert right guard for 7 yards (tackle by Chris Banjo),2.010,2.390
4,2:52,1,10,ARI 48,24,20,Jimmy Garoppolo pass complete short left to Tevin Coleman for 6 yards (tackle by Budda Baker),2.390,2.660
4,2:07,2,4,ARI 42,24,20,Tevin Coleman right guard for 10 yards (tackle by Budda Baker),2.660,3.450
4,2:00,1,10,ARI 32,24,20,Jimmy Garoppolo pass complete short left to Jordan Reed for 2 yards (tackle by Haason Reddick),3.450,3.170
4,1:43,2,8,ARI 30,24,20,Jimmy Garoppolo pass complete short left to Raheem Mostert for 9 yards (tackle by De'Vondre Campbell),3.170,4.170
4,1:21,1,10,ARI 21,24,20,Jimmy Garoppolo pass incomplete deep right intended for Kendrick Bourne (defended by Patrick Peterson),4.170,3.630
4,1:14,2,10,ARI 21,24,20,Jimmy Garoppolo pass complete short middle to Trent Taylor for 5 yards (tackle by Budda Baker),3.630,3.630
4,0:47,3,5,ARI 16,24,20,Jimmy Garoppolo pass incomplete deep right intended for Trent Taylor (defended by Byron Murphy),3.630,2.430
4,0:37,,,,,,Timeout #2 by Arizona Cardinals,,
4,0:37,4,5,ARI 16,24,20,Jimmy Garoppolo pass incomplete short right intended for Trent Taylor (defended by Byron Murphy),2.430,0.140
4,0:33,1,10,ARI 16,24,20,Kenyan Drake left end for 9 yards (tackle by Emmanuel Moseley and Nick Bosa),-0.140,0.690
4,0:26,,,,,,Timeout #1 by San Francisco 49ers,,
4,0:26,2,1,ARI 25,24,20,Kenyan Drake right end for 2 yards (tackle by Ahkello Witherspoon),0.690,0.740
4,0:22,,,,,,Timeout #2 by San Francisco 49ers,,
4,0:19,1,10,ARI 27,24,20,Kyler Murray kneels for -5 yards,0.740,-0.480
4,0:18,,,,,,Timeout #3 by San Francisco 49ers,,
4,0:18,2,15,ARI 22,24,20,Kyler Murray kneels for -4 yards,-0.480,-1.880
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
