Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Kenyan Drake,ARI,16,60,1,6,28,1.8,32,2.0,1,16.0
Kyler Murray,ARI,13,91,1,4,91,7.0,0,0.0,0,
Chase Edmonds,ARI,6,26,0,2,20,3.3,6,1.0,1,6.0
Chris Streveler,ARI,1,3,0,1,0,0.0,3,3.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Raheem Mostert,SFO,15,56,0,3,39,2.6,17,1.1,0,
Tevin Coleman,SFO,4,18,0,1,9,2.3,9,2.3,1,4.0
Jerick McKinnon,SFO,3,24,0,0,10,3.3,14,4.7,1,3.0
Jimmy Garoppolo,SFO,1,9,0,0,9,9.0,0,0.0,0,
Kyle Juszczyk,SFO,1,7,0,1,0,0.0,7,7.0,0,
George Kittle,SFO,1,9,0,1,0,0.0,9,9.0,0,
