Week,Day,Date,Time,Winner/tie,Unnamed: 5,Loser/tie,Unnamed: 7,PtsW,PtsL,YdsW,TOW,YdsL,TOL,url,Home,Away,File
Week3,Sun,2018-09-23,1:00PM,Tennessee Titans,@,Jacksonville Jaguars,boxscore,9,6,233,0,232,1,https://www.pro-football-reference.com/boxscores/201809230jax.htm,JAX,TEN,2018_Week3_JAX_vs_TEN
Week3,Sun,2018-09-23,1:00PM,Kansas City Chiefs,,San Francisco 49ers,boxscore,38,27,384,0,406,0,https://www.pro-football-reference.com/boxscores/201809230kan.htm,KC,SF,2018_Week3_KC_vs_SF
Week3,Sun,2018-09-23,1:00PM,Miami Dolphins,,Oakland Raiders,boxscore,28,20,373,0,434,2,https://www.pro-football-reference.com/boxscores/201809230mia.htm,MIA,LVR,2018_Week3_MIA_vs_LVR
Week3,Sun,2018-09-23,4:05PM,Los Angeles Rams,,Los Angeles Chargers,boxscore,35,23,521,2,356,2,https://www.pro-football-reference.com/boxscores/201809230ram.htm,LAR,LAC,2018_Week3_LAR_vs_LAC
Week3,Sun,2018-09-23,4:25PM,Chicago Bears,@,Arizona Cardinals,boxscore,16,14,316,2,221,4,https://www.pro-football-reference.com/boxscores/201809230crd.htm,ARI,CHI,2018_Week3_ARI_vs_CHI
Week3,Sun,2018-09-23,4:25PM,Seattle Seahawks,,Dallas Cowboys,boxscore,24,13,295,0,303,3,https://www.pro-football-reference.com/boxscores/201809230sea.htm,SEA,DAL,2018_Week3_SEA_vs_DAL
Week3,Sun,2018-09-23,8:20PM,Detroit Lions,,New England Patriots,boxscore,26,10,414,1,209,1,https://www.pro-football-reference.com/boxscores/201809230det.htm,DET,NE,2018_Week3_DET_vs_NE
Week3,Mon,2018-09-24,8:15PM,Pittsburgh Steelers,@,Tampa Bay Buccaneers,boxscore,30,27,413,1,455,4,https://www.pro-football-reference.com/boxscores/201809240tam.htm,TB,PIT,2018_Week3_TB_vs_PIT
Week4,Thu,2018-09-27,8:20PM,Los Angeles Rams,,Minnesota Vikings,boxscore,38,31,556,0,446,1,https://www.pro-football-reference.com/boxscores/201809270ram.htm,LAR,MIN,2018_Week4_LAR_vs_MIN
Week4,Sun,2018-09-30,1:00PM,Cincinnati Bengals,@,Atlanta Falcons,boxscore,37,36,407,1,495,0,https://www.pro-football-reference.com/boxscores/201809300atl.htm,ATL,CIN,2018_Week4_ATL_vs_CIN
Week4,Sun,2018-09-30,1:00PM,Green Bay Packers,,Buffalo Bills,boxscore,22,0,423,2,145,3,https://www.pro-football-reference.com/boxscores/201809300gnb.htm,GB,BUF,2018_Week4_GB_vs_BUF
Week4,Sun,2018-09-30,1:00PM,Chicago Bears,,Tampa Bay Buccaneers,boxscore,48,10,483,0,311,3,https://www.pro-football-reference.com/boxscores/201809300chi.htm,CHI,TB,2018_Week4_CHI_vs_TB
Week4,Sun,2018-09-30,1:00PM,Houston Texans,@,Indianapolis Colts,boxscore,37,34,466,1,478,2,https://www.pro-football-reference.com/boxscores/201809300clt.htm,IND,HOU,2018_Week4_IND_vs_HOU
Week4,Sun,2018-09-30,1:00PM,Dallas Cowboys,,Detroit Lions,boxscore,26,24,414,0,382,0,https://www.pro-football-reference.com/boxscores/201809300dal.htm,DAL,DET,2018_Week4_DAL_vs_DET
Week4,Sun,2018-09-30,1:00PM,Jacksonville Jaguars,,New York Jets,boxscore,31,12,503,3,178,0,https://www.pro-football-reference.com/boxscores/201809300jax.htm,JAX,NYJ,2018_Week4_JAX_vs_NYJ
Week4,Sun,2018-09-30,1:00PM,New England Patriots,,Miami Dolphins,boxscore,38,7,449,2,172,2,https://www.pro-football-reference.com/boxscores/201809300nwe.htm,NE,MIA,2018_Week4_NE_vs_MIA
Week4,Sun,2018-09-30,1:00PM,Tennessee Titans,,Philadelphia Eagles,boxscore,26,23,397,1,432,1,https://www.pro-football-reference.com/boxscores/201809300oti.htm,TEN,PHI,2018_Week4_TEN_vs_PHI
Week4,Sun,2018-09-30,4:05PM,Oakland Raiders,,Cleveland Browns,boxscore,45,42,565,2,487,4,https://www.pro-football-reference.com/boxscores/201809300rai.htm,LVR,CLE,2018_Week4_LVR_vs_CLE
Week4,Sun,2018-09-30,4:05PM,Seattle Seahawks,@,Arizona Cardinals,boxscore,20,17,331,0,263,1,https://www.pro-football-reference.com/boxscores/201809300crd.htm,ARI,SEA,2018_Week4_ARI_vs_SEA
Week4,Sun,2018-09-30,4:25PM,New Orleans Saints,@,New York Giants,boxscore,33,18,389,0,299,2,https://www.pro-football-reference.com/boxscores/201809300nyg.htm,NYG,NO,2018_Week4_NYG_vs_NO
Week4,Sun,2018-09-30,4:25PM,Los Angeles Chargers,,San Francisco 49ers,boxscore,29,27,368,1,364,2,https://www.pro-football-reference.com/boxscores/201809300sdg.htm,LAC,SF,2018_Week4_LAC_vs_SF
Week4,Sun,2018-09-30,8:20PM,Baltimore Ravens,@,Pittsburgh Steelers,boxscore,26,14,451,1,284,2,https://www.pro-football-reference.com/boxscores/201809300pit.htm,PIT,BAL,2018_Week4_PIT_vs_BAL
Week4,Mon,2018-10-01,8:15PM,Kansas City Chiefs,@,Denver Broncos,boxscore,27,23,446,0,385,1,https://www.pro-football-reference.com/boxscores/201810010den.htm,DEN,KC,2018_Week4_DEN_vs_KC
Week5,Thu,2018-10-04,8:20PM,New England Patriots,,Indianapolis Colts,boxscore,38,24,438,2,439,3,https://www.pro-football-reference.com/boxscores/201810040nwe.htm,NE,IND,2018_Week5_NE_vs_IND
Week5,Sun,2018-10-07,1:00PM,Carolina Panthers,,New York Giants,boxscore,33,31,350,2,432,3,https://www.pro-football-reference.com/boxscores/201810070car.htm,CAR,NYG,2018_Week5_CAR_vs_NYG
Week5,Sun,2018-10-07,1:00PM,Pittsburgh Steelers,,Atlanta Falcons,boxscore,41,17,381,1,324,1,https://www.pro-football-reference.com/boxscores/201810070pit.htm,PIT,ATL,2018_Week5_PIT_vs_ATL
Week5,Sun,2018-10-07,1:00PM,Buffalo Bills,,Tennessee Titans,boxscore,13,12,223,1,221,3,https://www.pro-football-reference.com/boxscores/201810070buf.htm,BUF,TEN,2018_Week5_BUF_vs_TEN
Week5,Sun,2018-10-07,1:00PM,Cincinnati Bengals,,Miami Dolphins,boxscore,27,17,332,1,297,3,https://www.pro-football-reference.com/boxscores/201810070cin.htm,CIN,MIA,2018_Week5_CIN_vs_MIA
Week5,Sun,2018-10-07,1:00PM,Cleveland Browns,,Baltimore Ravens,boxscore,12,9,416,1,410,2,https://www.pro-football-reference.com/boxscores/201810070cle.htm,CLE,BAL,2018_Week5_CLE_vs_BAL
Week5,Sun,2018-10-07,1:00PM,New York Jets,,Denver Broncos,boxscore,34,16,512,2,436,1,https://www.pro-football-reference.com/boxscores/201810070nyj.htm,NYJ,DEN,2018_Week5_NYJ_vs_DEN
Week5,Sun,2018-10-07,1:00PM,Detroit Lions,,Green Bay Packers,boxscore,31,23,264,0,521,3,https://www.pro-football-reference.com/boxscores/201810070det.htm,DET,GB,2018_Week5_DET_vs_GB
Week5,Sun,2018-10-07,1:00PM,Kansas City Chiefs,,Jacksonville Jaguars,boxscore,30,14,424,2,502,5,https://www.pro-football-reference.com/boxscores/201810070kan.htm,KC,JAX,2018_Week5_KC_vs_JAX
Week5,Sun,2018-10-07,4:05PM,Los Angeles Chargers,,Oakland Raiders,boxscore,26,10,412,0,289,2,https://www.pro-football-reference.com/boxscores/201810070sdg.htm,LAC,LVR,2018_Week5_LAC_vs_LVR
Week5,Sun,2018-10-07,4:25PM,Arizona Cardinals,@,San Francisco 49ers,boxscore,28,18,220,0,447,5,https://www.pro-football-reference.com/boxscores/201810070sfo.htm,SF,ARI,2018_Week5_SF_vs_ARI
Week5,Sun,2018-10-07,4:25PM,Minnesota Vikings,@,Philadelphia Eagles,boxscore,23,21,375,1,364,2,https://www.pro-football-reference.com/boxscores/201810070phi.htm,PHI,MIN,2018_Week5_PHI_vs_MIN
Week5,Sun,2018-10-07,4:25PM,Los Angeles Rams,@,Seattle Seahawks,boxscore,33,31,468,2,373,0,https://www.pro-football-reference.com/boxscores/201810070sea.htm,SEA,LAR,2018_Week5_SEA_vs_LAR
Week5,Sun,2018-10-07,8:20PM,Houston Texans,,Dallas Cowboys,boxscore,19,16,462,2,292,2,https://www.pro-football-reference.com/boxscores/201810070htx.htm,HOU,DAL,2018_Week5_HOU_vs_DAL
Week5,Mon,2018-10-08,8:15PM,New Orleans Saints,,Washington Redskins,boxscore,43,19,447,1,283,2,https://www.pro-football-reference.com/boxscores/201810080nor.htm,NO,WAS,2018_Week5_NO_vs_WAS
Week6,Thu,2018-10-11,8:20PM,Philadelphia Eagles,@,New York Giants,boxscore,34,13,379,0,401,1,https://www.pro-football-reference.com/boxscores/201810110nyg.htm,NYG,PHI,2018_Week6_NYG_vs_PHI
Week6,Sun,2018-10-14,1:00PM,Washington Redskins,,Carolina Panthers,boxscore,23,17,288,0,350,3,https://www.pro-football-reference.com/boxscores/201810140was.htm,WAS,CAR,2018_Week6_WAS_vs_CAR
Week6,Sun,2018-10-14,1:00PM,Miami Dolphins,,Chicago Bears,boxscore,31,28,541,3,467,3,https://www.pro-football-reference.com/boxscores/201810140mia.htm,MIA,CHI,2018_Week6_MIA_vs_CHI
Week6,Sun,2018-10-14,1:00PM,Atlanta Falcons,,Tampa Bay Buccaneers,boxscore,34,29,417,0,510,2,https://www.pro-football-reference.com/boxscores/201810140atl.htm,ATL,TB,2018_Week6_ATL_vs_TB
Week6,Sun,2018-10-14,1:00PM,Houston Texans,,Buffalo Bills,boxscore,20,13,216,3,229,3,https://www.pro-football-reference.com/boxscores/201810140htx.htm,HOU,BUF,2018_Week6_HOU_vs_BUF
Week6,Sun,2018-10-14,1:00PM,Pittsburgh Steelers,@,Cincinnati Bengals,boxscore,28,21,481,0,275,0,https://www.pro-football-reference.com/boxscores/201810140cin.htm,CIN,PIT,2018_Week6_CIN_vs_PIT
Week6,Sun,2018-10-14,1:00PM,Los Angeles Chargers,@,Cleveland Browns,boxscore,38,14,449,1,317,2,https://www.pro-football-reference.com/boxscores/201810140cle.htm,CLE,LAC,2018_Week6_CLE_vs_LAC
Week6,Sun,2018-10-14,1:00PM,New York Jets,,Indianapolis Colts,boxscore,42,34,374,2,428,4,https://www.pro-football-reference.com/boxscores/201810140nyj.htm,NYJ,IND,2018_Week6_NYJ_vs_IND
Week6,Sun,2018-10-14,1:00PM,Minnesota Vikings,,Arizona Cardinals,boxscore,27,17,411,2,268,2,https://www.pro-football-reference.com/boxscores/201810140min.htm,MIN,ARI,2018_Week6_MIN_vs_ARI
Week6,Sun,2018-10-14,1:00PM,Seattle Seahawks,@,Oakland Raiders,boxscore,27,3,369,1,185,2,https://www.pro-football-reference.com/boxscores/201810140rai.htm,LVR,SEA,2018_Week6_LVR_vs_SEA
Week6,Sun,2018-10-14,4:05PM,Los Angeles Rams,@,Denver Broncos,boxscore,23,20,444,1,357,1,https://www.pro-football-reference.com/boxscores/201810140den.htm,DEN,LAR,2018_Week6_DEN_vs_LAR
Week6,Sun,2018-10-14,4:25PM,Dallas Cowboys,,Jacksonville Jaguars,boxscore,40,7,378,0,204,2,https://www.pro-football-reference.com/boxscores/201810140dal.htm,DAL,JAX,2018_Week6_DAL_vs_JAX
Week6,Sun,2018-10-14,4:25PM,Baltimore Ravens,@,Tennessee Titans,boxscore,21,0,361,1,106,0,https://www.pro-football-reference.com/boxscores/201810140oti.htm,TEN,BAL,2018_Week6_TEN_vs_BAL
Week6,Sun,2018-10-14,8:20PM,New England Patriots,,Kansas City Chiefs,boxscore,43,40,500,1,446,2,https://www.pro-football-reference.com/boxscores/201810140nwe.htm,NE,KC,2018_Week6_NE_vs_KC
Week6,Mon,2018-10-15,8:15PM,Green Bay Packers,,San Francisco 49ers,boxscore,33,30,521,0,401,3,https://www.pro-football-reference.com/boxscores/201810150gnb.htm,GB,SF,2018_Week6_GB_vs_SF
Week7,Thu,2018-10-18,8:20PM,Denver Broncos,@,Arizona Cardinals,boxscore,45,10,309,1,223,5,https://www.pro-football-reference.com/boxscores/201810180crd.htm,ARI,DEN,2018_Week7_ARI_vs_DEN
Week7,Sun,2018-10-21,9:30AM,Los Angeles Chargers,,Tennessee Titans,boxscore,20,19,344,0,390,1,https://www.pro-football-reference.com/boxscores/201810210sdg.htm,LAC,TEN,2018_Week7_LAC_vs_TEN
Week7,Sun,2018-10-21,1:00PM,Carolina Panthers,@,Philadelphia Eagles,boxscore,21,17,371,0,342,1,https://www.pro-football-reference.com/boxscores/201810210phi.htm,PHI,CAR,2018_Week7_PHI_vs_CAR
Week7,Sun,2018-10-21,1:00PM,New England Patriots,@,Chicago Bears,boxscore,38,31,381,3,453,2,https://www.pro-football-reference.com/boxscores/201810210chi.htm,CHI,NE,2018_Week7_CHI_vs_NE
Week7,Sun,2018-10-21,1:00PM,Detroit Lions,@,Miami Dolphins,boxscore,32,21,457,0,322,0,https://www.pro-football-reference.com/boxscores/201810210mia.htm,MIA,DET,2018_Week7_MIA_vs_DET
Week7,Sun,2018-10-21,1:00PM,Indianapolis Colts,,Buffalo Bills,boxscore,37,5,376,0,303,5,https://www.pro-football-reference.com/boxscores/201810210clt.htm,IND,BUF,2018_Week7_IND_vs_BUF
Week7,Sun,2018-10-21,1:00PM,Tampa Bay Buccaneers,,Cleveland Browns,boxscore,26,23,456,4,305,1,https://www.pro-football-reference.com/boxscores/201810210tam.htm,TB,CLE,2018_Week7_TB_vs_CLE
Week7,Sun,2018-10-21,1:00PM,Houston Texans,@,Jacksonville Jaguars,boxscore,20,7,272,0,259,3,https://www.pro-football-reference.com/boxscores/201810210jax.htm,JAX,HOU,2018_Week7_JAX_vs_HOU
Week7,Sun,2018-10-21,1:00PM,Minnesota Vikings,@,New York Jets,boxscore,37,17,316,0,263,4,https://www.pro-football-reference.com/boxscores/201810210nyj.htm,NYJ,MIN,2018_Week7_NYJ_vs_MIN
Week7,Sun,2018-10-21,4:05PM,New Orleans Saints,@,Baltimore Ravens,boxscore,24,23,339,1,351,0,https://www.pro-football-reference.com/boxscores/201810210rav.htm,BAL,NO,2018_Week7_BAL_vs_NO
Week7,Sun,2018-10-21,4:25PM,Washington Redskins,,Dallas Cowboys,boxscore,20,17,305,0,323,2,https://www.pro-football-reference.com/boxscores/201810210was.htm,WAS,DAL,2018_Week7_WAS_vs_DAL
Week7,Sun,2018-10-21,4:25PM,Los Angeles Rams,@,San Francisco 49ers,boxscore,39,10,339,0,228,4,https://www.pro-football-reference.com/boxscores/201810210sfo.htm,SF,LAR,2018_Week7_SF_vs_LAR
Week7,Sun,2018-10-21,8:20PM,Kansas City Chiefs,,Cincinnati Bengals,boxscore,45,10,551,1,239,1,https://www.pro-football-reference.com/boxscores/201810210kan.htm,KC,CIN,2018_Week7_KC_vs_CIN
Week7,Mon,2018-10-22,8:15PM,Atlanta Falcons,,New York Giants,boxscore,23,20,423,1,433,0,https://www.pro-football-reference.com/boxscores/201810220atl.htm,ATL,NYG,2018_Week7_ATL_vs_NYG
Week8,Thu,2018-10-25,8:20PM,Houston Texans,,Miami Dolphins,boxscore,42,23,427,0,370,1,https://www.pro-football-reference.com/boxscores/201810250htx.htm,HOU,MIA,2018_Week8_HOU_vs_MIA
Week8,Sun,2018-10-28,9:30AM,Philadelphia Eagles,@,Jacksonville Jaguars,boxscore,24,18,395,2,335,1,https://www.pro-football-reference.com/boxscores/201810280jax.htm,JAX,PHI,2018_Week8_JAX_vs_PHI
Week8,Sun,2018-10-28,1:00PM,Carolina Panthers,,Baltimore Ravens,boxscore,36,21,386,0,325,3,https://www.pro-football-reference.com/boxscores/201810280car.htm,CAR,BAL,2018_Week8_CAR_vs_BAL
Week8,Sun,2018-10-28,1:00PM,Chicago Bears,,New York Jets,boxscore,24,10,395,0,207,0,https://www.pro-football-reference.com/boxscores/201810280chi.htm,CHI,NYJ,2018_Week8_CHI_vs_NYJ
Week8,Sun,2018-10-28,1:00PM,Seattle Seahawks,@,Detroit Lions,boxscore,28,14,413,0,331,3,https://www.pro-football-reference.com/boxscores/201810280det.htm,DET,SEA,2018_Week8_DET_vs_SEA
Week8,Sun,2018-10-28,1:00PM,Cincinnati Bengals,,Tampa Bay Buccaneers,boxscore,37,34,402,0,576,4,https://www.pro-football-reference.com/boxscores/201810280cin.htm,CIN,TB,2018_Week8_CIN_vs_TB
Week8,Sun,2018-10-28,1:00PM,Pittsburgh Steelers,,Cleveland Browns,boxscore,33,18,421,2,237,1,https://www.pro-football-reference.com/boxscores/201810280pit.htm,PIT,CLE,2018_Week8_PIT_vs_CLE
Week8,Sun,2018-10-28,1:00PM,Kansas City Chiefs,,Denver Broncos,boxscore,30,23,340,1,411,2,https://www.pro-football-reference.com/boxscores/201810280kan.htm,KC,DEN,2018_Week8_KC_vs_DEN
Week8,Sun,2018-10-28,1:00PM,Washington Redskins,@,New York Giants,boxscore,20,13,360,1,303,2,https://www.pro-football-reference.com/boxscores/201810280nyg.htm,NYG,WAS,2018_Week8_NYG_vs_WAS
Week8,Sun,2018-10-28,4:05PM,Indianapolis Colts,@,Oakland Raiders,boxscore,42,28,461,0,347,1,https://www.pro-football-reference.com/boxscores/201810280rai.htm,LVR,IND,2018_Week8_LVR_vs_IND
Week8,Sun,2018-10-28,4:25PM,Los Angeles Rams,,Green Bay Packers,boxscore,29,27,416,0,359,1,https://www.pro-football-reference.com/boxscores/201810280ram.htm,LAR,GB,2018_Week8_LAR_vs_GB
Week8,Sun,2018-10-28,4:25PM,Arizona Cardinals,,San Francisco 49ers,boxscore,18,15,321,2,267,0,https://www.pro-football-reference.com/boxscores/201810280crd.htm,ARI,SF,2018_Week8_ARI_vs_SF
Week8,Sun,2018-10-28,8:20PM,New Orleans Saints,@,Minnesota Vikings,boxscore,30,20,270,1,423,2,https://www.pro-football-reference.com/boxscores/201810280min.htm,MIN,NO,2018_Week8_MIN_vs_NO
Week8,Mon,2018-10-29,8:15PM,New England Patriots,@,Buffalo Bills,boxscore,25,6,387,0,333,2,https://www.pro-football-reference.com/boxscores/201810290buf.htm,BUF,NE,2018_Week8_BUF_vs_NE
Week9,Thu,2018-11-01,8:20PM,San Francisco 49ers,,Oakland Raiders,boxscore,34,3,405,0,242,0,https://www.pro-football-reference.com/boxscores/201811010sfo.htm,SF,LVR,2018_Week9_SF_vs_LVR
Week9,Sun,2018-11-04,1:00PM,Atlanta Falcons,@,Washington Redskins,boxscore,38,14,491,1,366,1,https://www.pro-football-reference.com/boxscores/201811040was.htm,WAS,ATL,2018_Week9_WAS_vs_ATL
Week9,Sun,2018-11-04,1:00PM,Carolina Panthers,,Tampa Bay Buccaneers,boxscore,42,28,407,0,301,2,https://www.pro-football-reference.com/boxscores/201811040car.htm,CAR,TB,2018_Week9_CAR_vs_TB
