#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:56,GNB 20,6,3:16,41,Field Goal
2,1,4:52,GNB 20,3,2:27,-3,Punt
3,1,0:28,GNB 20,3,1:22,26,Punt
4,2,11:22,GNB 20,5,2:02,15,Punt
5,2,5:54,GNB 20,3,1:16,2,Interception
6,2,3:45,GNB 20,4,1:46,20,Punt
7,2,0:24,GNB 20,4,0:24,58,End of Half
8,3,15:00,GNB 20,4,1:52,80,Touchdown
9,3,6:33,GNB 20,12,5:24,80,Touchdown
10,3,0:01,DAL 22,5,2:14,22,Touchdown
11,4,7:55,GNB 20,10,3:38,80,Touchdown
12,4,2:46,,7,1:15,50,Touchdown
13,4,1:22,DAL 32,3,1:22,-3,End of Game
