Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Rashid Shaheed,NOR,6,6,79,0,2,44,7.3,35,5.8,7.3,0,,0,0.0,0,118.7
Juwan Johnson,NOR,7,5,62,0,4,48,9.6,14,2.8,9.1,0,,1,14.3,0,98.5
Chris Olave,NOR,5,4,42,0,2,37,9.3,5,1.3,11.2,0,,0,0.0,1,62.1
Eno Benjamin,NOR,1,1,9,0,,-3,-3.0,12,12.0,-3.0,0,,0,0.0,0,104.2
Taysom Hill,NOR,1,1,10,0,1,0,0.0,10,10.0,0.0,0,,0,0.0,0,108.3
Alvin Kamara,NOR,1,1,7,0,0,-5,-5.0,12,12.0,-5.0,0,,0,0.0,0,95.8
Adam Prentice,NOR,1,1,4,0,0,-5,-5.0,9,9.0,-5.0,0,,0,0.0,0,83.3
Adam Trautman,NOR,1,1,16,0,1,4,4.0,12,12.0,4.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeVonta Smith,PHI,13,9,115,0,5,58,6.4,57,6.3,9.4,0,,1,7.7,0,96.6
A.J. Brown,PHI,9,4,97,1,1,46,11.5,51,12.8,11.2,0,,0,0.0,1,81.5
Dallas Goedert,PHI,6,3,45,0,3,36,12.0,9,3.0,11.8,0,,0,0.0,0,75.0
Kenneth Gainwell,PHI,2,2,17,0,,2,1.0,15,7.5,1.0,0,,0,0.0,0,102.1
Boston Scott,PHI,1,0,0,0,,0,,0,,-5.0,0,,0,0.0,0,39.6
Quez Watkins,PHI,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6
