Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
2,6:14,2,4,SDG 4,16,10,"Alex Smith pass complete short right to Charcandrick West for 4 yards, touchdown",5.340,7.000
2,6:09,,,SDG 15,17,10,Cairo Santos kicks extra point good,0.000,0.000
2,6:09,,,KAN 35,17,10,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.610
2,6:09,1,10,SDG 25,17,10,Andre Williams right tackle for 5 yards (tackle by Ramik Wilson),0.610,0.740
2,5:29,2,5,SDG 30,17,10,Andre Williams middle for 4 yards (tackle by Ramik Wilson),0.740,0.560
2,4:50,3,1,SDG 34,17,10,Philip Rivers pass complete short left to Tyrell Williams for 6 yards (tackle by Terrance Mitchell),0.560,1.600
2,4:06,1,10,SDG 40,17,10,Philip Rivers pass incomplete,1.600,1.050
2,3:57,2,10,SDG 40,17,10,Ronnie Hillman right end for 3 yards (tackle by Chris Jones),1.050,0.760
2,3:23,3,7,SDG 43,17,10,Philip Rivers pass complete short left to Antonio Gates for 23 yards (tackle by Daniel Sorensen),0.760,3.310
2,2:47,1,10,KAN 34,17,10,Andre Williams right guard for 3 yards (tackle by Dontari Poe and Ron Parker),3.310,3.180
2,2:09,2,7,KAN 31,17,10,Ronnie Hillman middle for 10 yards (tackle by Daniel Sorensen and Marcus Peters),3.180,4.170
2,2:00,1,10,KAN 21,17,10,Ronnie Hillman middle for 3 yards (tackle by Dontari Poe and Rakeem Nunez-Roches),4.170,4.040
2,1:17,2,7,KAN 18,17,10,Philip Rivers pass incomplete deep right intended for Isaiah Burse is intercepted by Daniel Sorensen at KAN--7,4.040,-0.280
2,1:10,1,10,KAN 20,17,10,Charcandrick West middle for 5 yards (tackle by Tourek Williams),0.280,0.410
2,0:51,2,5,KAN 25,17,10,Alex Smith pass complete short middle to Tyreek Hill for 6 yards (tackle by Jatavis Brown),0.410,1.000
2,0:34,1,10,KAN 31,17,10,Alex Smith pass complete short middle to Charcandrick West for 6 yards (tackle by Dwight Lowery),1.000,0.000
2,0:30,,,,17,10,Timeout #2 by Kansas City Chiefs,0.000,-1.270
2,0:30,2,4,KAN 37,17,10,"Penalty on Melvin Ingram: Neutral Zone Infraction, 4 yards (no play)",1.270,1.660
2,0:30,1,10,KAN 41,17,10,Alex Smith pass complete short left to Chris Conley for 14 yards (tackle by Trovon Reed),1.660,2.590
2,0:26,1,10,SDG 45,17,10,"Alex Smith for 3 yards (tackle by Kyle Emanuel). Penalty on Trovon Reed: Illegal Contact, 5 yards",2.590,3.120
2,0:17,1,10,SDG 37,17,10,Charcandrick West middle for 13 yards (tackle by Jahleel Addae and Kyle Emanuel),3.120,0.000
2,0:12,,,,17,10,Timeout #3 by Kansas City Chiefs,0.000,-3.970
2,0:12,1,10,SDG 24,17,10,Alex Smith pass complete deep left to Chris Conley for 17 yards (tackle by Trovon Reed),3.970,5.600
2,0:05,1,7,SDG 7,20,10,Cairo Santos 25 yard field goal good,5.600,3.000
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 35,20,10,"Josh Lambo kicks off 70 yards, returned by De'Anthony Thomas for 34 yards (tackle by Jahleel Addae). Penalty on Korey Toomer: Offside on Free Kick, 5 yards",0.000,-1.200
3,14:53,1,10,KAN 34,20,10,Alex Smith pass complete short left to Tyreek Hill for 6 yards (tackle by Tourek Williams),1.200,1.470
3,14:19,2,4,KAN 40,20,10,Charcandrick West right guard for no gain (tackle by Joey Bosa and Damion Square),1.470,0.760
3,13:37,3,4,KAN 40,20,10,Alex Smith pass complete short middle to Jeremy Maclin for 8 yards (tackle by Casey Hayward),0.760,2.130
3,13:00,1,10,KAN 48,20,10,Charcandrick West left guard for 14 yards (tackle by Joshua Perry),2.130,3.050
3,12:19,1,10,SDG 38,20,10,Tyreek Hill for 20 yards (tackle by Kyle Emanuel and Dwight Lowery),3.050,4.370
3,11:40,1,10,SDG 18,20,10,Charcandrick West middle for 2 yards (tackle by Jatavis Brown),4.370,4.090
3,11:40,2,8,SDG 16,20,10,"Penalty on Damion Square: Encroachment, 5 yards (no play)",4.090,5.010
3,10:43,2,3,SDG 11,20,16,"Alex Smith pass incomplete short right intended for Knile Davis is intercepted by Jahleel Addae at SDG-10 and returned for 90 yards, touchdown",5.010,-7.000
3,,,,KAN 15,20,17,Josh Lambo kicks extra point good,,
3,10:23,,,SDG 35,20,17,"Josh Lambo kicks off 63 yards, out of bounds",0.000,-1.600
3,10:23,1,10,KAN 40,20,17,Alex Smith pass complete deep right to Tyreek Hill for 20 yards (tackle by Adrian Phillips),1.600,2.920
3,9:40,1,10,SDG 40,20,17,Charcandrick West right end for -1 yards (tackle by Melvin Ingram),2.920,2.240
3,9:00,2,11,SDG 41,20,17,Alex Smith pass complete short right to Chris Conley for 15 yards (tackle by Tourek Williams),2.240,3.840
3,8:22,1,10,SDG 26,20,17,Charcandrick West left end for 1 yard (tackle by Casey Hayward and Damion Square),3.840,3.430
3,7:40,2,9,SDG 25,20,17,Alex Smith for 4 yards (tackle by Joshua Perry),3.430,3.270
3,7:01,3,5,SDG 21,20,17,Alex Smith pass complete short right to Chris Conley for 9 yards (tackle by Tourek Williams),3.270,4.780
3,6:28,1,10,SDG 12,20,17,Alex Smith pass complete short left to Anthony Sherman for 2 yards (tackle by Casey Hayward),4.780,4.450
3,5:48,2,8,SDG 10,20,17,Charcandrick West middle for 4 yards (tackle by Kyle Emanuel),4.450,4.380
3,5:09,3,4,SDG 6,20,17,"Penalty on Corey Liuget: Neutral Zone Infraction, 3 yards (no play)",4.380,5.060
3,4:46,3,1,SDG 3,20,17,--,5.060,3.700
3,4:24,3,7,SDG 9,20,17,"Alex Smith middle for 4 yards (tackle by Jatavis Brown). Penalty on Robert McClain: Defensive Holding, 3 yards",3.700,6.740
3,4:02,1,2,SDG 2,20,17,Alex Smith pass incomplete short left intended for Tyreek Hill,6.740,5.720
3,3:57,2,2,SDG 2,20,17,Alex Smith pass incomplete short middle intended for Demetrius Harris,5.720,0.000
3,3:53,,,,20,17,Timeout #1 by Los Angeles Chargers,0.000,-4.950
3,3:53,3,2,SDG 2,26,17,"Alex Smith pass complete short right to Charcandrick West for 2 yards, touchdown",4.950,7.000
3,3:48,,,SDG 15,27,17,Cairo Santos kicks extra point good,0.000,0.000
3,3:48,,,KAN 35,27,17,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.610
3,3:48,1,10,SDG 25,27,17,Philip Rivers pass complete short middle to Tyrell Williams for 18 yards (tackle by Daniel Sorensen),0.610,1.800
3,3:06,1,10,SDG 43,27,17,Andre Williams left end for -2 yards (tackle by Ramik Wilson),1.800,0.980
3,2:23,2,12,SDG 41,27,17,"Penalty on Kenny Wiggins: False Start, 5 yards (no play)",0.980,0.310
3,1:57,2,17,SDG 36,27,17,Philip Rivers pass incomplete short left intended for Isaiah Burse,0.310,-0.360
3,1:51,3,17,SDG 36,27,17,Philip Rivers pass complete short left to Ronnie Hillman for 10 yards (tackle by Ramik Wilson),-0.360,-0.320
3,1:20,4,7,SDG 46,33,17,"Drew Kaser punts 49 yards, returned by Tyreek Hill for 95 yards, touchdown",-0.320,-7.000
3,0:59,,,KAN 35,33,17,"Cairo Santos kicks off 62 yards, returned by Isaiah Burse for 22 yards (tackle by Daniel Sorensen)",0.000,-0.610
3,0:53,1,10,SDG 25,33,17,Andre Williams middle for 5 yards (tackle by Kendall Reyes),0.610,0.740
3,0:22,2,5,SDG 30,33,17,Andre Williams middle for 6 yards (tackle by Rakeem Nunez-Roches),0.740,1.330
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SDG 36,33,17,Philip Rivers pass incomplete deep left intended for Tyrell Williams,1.330,0.790
4,14:54,2,10,SDG 36,33,17,Philip Rivers pass incomplete short left intended for Geremy Davis (defended by Marcus Peters),0.790,0.100
4,14:49,3,10,SDG 36,33,17,Philip Rivers pass complete short left to Tyrell Williams for 6 yards (tackle by Marcus Peters),0.100,-0.590
4,14:25,4,4,SDG 42,33,17,"Penalty on Chris Jones: Neutral Zone Infraction, 5 yards (no play)",-0.590,2.060
4,14:04,1,10,SDG 47,33,17,Andre Williams right guard for 6 yards (tackle by Ramik Wilson),2.060,2.330
4,13:24,2,4,KAN 47,33,17,Andre Williams middle for 5 yards (tackle by Ramik Wilson),2.330,2.790
4,12:43,1,10,KAN 42,33,17,Philip Rivers pass incomplete short middle intended for Andre Williams,2.790,2.240
4,12:38,2,10,KAN 42,33,17,Philip Rivers pass complete short right to Antonio Gates for 20 yards (tackle by Steven Nelson),2.240,4.110
4,11:58,1,10,KAN 22,33,17,Andre Williams right guard for 14 yards (tackle by Chris Jones and Rakeem Nunez-Roches),4.110,5.370
4,11:13,1,8,KAN 8,33,17,Andre Williams middle for -3 yards (tackle by Chris Jones),5.370,4.020
4,10:36,2,11,KAN 11,33,17,Philip Rivers pass incomplete short left intended for Antonio Gates,4.020,3.120
4,10:28,3,11,KAN 11,33,17,Philip Rivers pass incomplete short middle intended for Antonio Gates (defended by Daniel Sorensen),3.120,2.700
4,10:22,4,11,KAN 11,33,20,Josh Lambo 29 yard field goal good,2.700,3.000
4,10:19,,,SDG 35,33,20,"Josh Lambo kicks onside 15 yards, recovered by Daniel Sorensen",0.000,-2.260
4,10:18,1,10,,33,20,Charcandrick West right tackle for 4 yards (tackle by Corey Liuget),2.260,2.250
4,9:36,2,6,SDG 46,33,20,Charcandrick West right end for 1 yard (tackle by Adrian Phillips and Melvin Ingram),2.250,1.690
4,8:53,3,5,SDG 45,33,20,Alex Smith pass complete short left to Jeremy Maclin for 12 yards (tackle by Casey Hayward),1.690,3.380
4,8:06,1,10,SDG 33,33,20,Knile Davis left guard for 5 yards (tackle by Dwight Lowery),3.380,3.510
4,7:25,2,5,SDG 28,33,20,Alex Smith right tackle for -4 yards (tackle by Melvin Ingram),3.510,2.280
4,6:42,3,9,SDG 32,33,20,Alex Smith pass complete short left to Tyreek Hill for 10 yards (tackle by Jatavis Brown),2.280,4.110
4,6:00,1,10,SDG 22,33,20,Knile Davis middle for 2 yards (tackle by Jatavis Brown),4.110,3.830
4,5:25,2,8,SDG 20,33,20,Tyreek Hill right end for -3 yards (tackle by Tourek Williams),3.830,2.740
4,4:40,3,11,SDG 23,33,20,Alex Smith pass complete short middle to Tyreek Hill for 4 yards (tackle by Jatavis Brown),2.740,0.000
4,4:35,,,,33,20,Timeout #2 by Los Angeles Chargers,0.000,-2.180
4,4:35,4,7,SDG 19,36,20,Cairo Santos 37 yard field goal good,2.180,3.000
4,4:31,,,KAN 35,36,20,--,0.000,0.370
4,4:24,1,10,SDG 11,36,20,Philip Rivers pass complete short middle to Tyrell Williams for 17 yards (tackle by Phillip Gaines),-0.370,0.810
4,4:16,1,10,SDG 28,36,20,Philip Rivers middle for 1 yard (tackle by Ramik Wilson),0.810,0.400
4,3:45,2,9,SDG 29,36,20,Philip Rivers pass complete short left to Antonio Gates for 8 yards (tackle by Eric Murray and Ramik Wilson),0.400,0.760
4,3:22,3,1,SDG 37,36,20,"Ronnie Hillman left end for 3 yards (tackle by Ron Parker). Penalty on Isaiah Burse: Illegal Shift, 5 yards (no play)",0.760,0.100
4,3:16,3,6,SDG 32,36,20,Philip Rivers pass incomplete short right intended for Antonio Gates (defended by Ramik Wilson),0.100,-1.240
4,3:10,4,6,SDG 32,36,20,Philip Rivers pass complete deep right to Dontrelle Inman for 19 yards (tackle by Phillip Gaines),-1.240,2.320
4,2:40,1,10,KAN 49,36,20,Philip Rivers pass incomplete deep left intended for Isaiah Burse,2.320,1.780
4,2:31,2,10,KAN 49,36,20,Philip Rivers pass complete short left to Dontrelle Inman for 18 yards (tackle by Steven Nelson),1.780,3.510
4,2:24,1,10,KAN 31,36,20,Philip Rivers pass incomplete short left intended for Ronnie Hillman,3.510,2.970
4,2:20,2,10,KAN 31,36,20,Philip Rivers pass complete short left to Ronnie Hillman for 19 yards (tackle by Terrance Mitchell),2.970,4.780
4,2:13,1,10,KAN 12,36,26,"Philip Rivers pass complete short right to Hunter Henry for 12 yards, touchdown",4.780,7.000
4,2:08,,,KAN 15,36,27,Josh Lambo kicks extra point good,0.000,0.000
4,2:08,,,SDG 35,36,27,"Josh Lambo kicks onside 11 yards, recovered by Chris Conley",0.000,-2.520
4,2:07,1,10,SDG 46,36,27,Knile Davis middle for 2 yards (tackle by Joey Bosa),2.520,0.000
4,2:02,,,,36,27,Timeout #3 by Los Angeles Chargers,0.000,-2.250
4,2:02,2,8,SDG 44,36,27,Knile Davis left end for -1 yards (tackle by Dwight Lowery),2.250,1.420
4,1:56,3,9,SDG 45,36,27,Knile Davis middle for 2 yards (tackle by Kyle Emanuel and Joshua Perry),1.420,0.000
4,1:11,,,,36,27,Timeout #1 by Kansas City Chiefs,0.000,-0.400
4,1:11,4,7,SDG 43,36,27,"Dustin Colquitt punts 42 yards. Penalty on KAN: Illegal Formation, 5 yards (no play)",0.400,0.070
4,1:00,4,12,SDG 48,36,27,Dustin Colquitt punts 44 yards,0.070,0.380
4,0:48,1,10,SDG 4,36,27,Ronnie Hillman middle for 17 yards (tackle by Kenneth Acker),-0.380,0.340
4,0:29,1,10,SDG 21,36,27,Ronnie Hillman left tackle for 2 yards (tackle by Daniel Sorensen),0.340,0.070
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
