Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Tramon Williams,GNB,0,0,,0,0,1,0,0.0,0,0
J'Mon Moore,GNB,3,76,25.3,0,37,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Andre Roberts,NYJ,4,203,50.8,1,99,1,12,12.0,0,12
Chris Herndon,NYJ,0,0,,0,0,1,0,0.0,0,0
Robbie Chosen,NYJ,1,13,13.0,0,13,0,0,,0,0
Trenton Cannon,NYJ,1,20,20.0,0,20,0,0,,0,0
