Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Blake Martinez,GNB,0,5,5,100.0%,70,14.0,14.0,1,158.3,3.4,17,53,4,0,0,1.0,1,7,2,22.2%
Josh Jones,GNB,0,6,5,83.3%,68,13.6,11.3,0,113.9,12.2,48,20,4,0,0,0.0,0,12,1,7.7%
Jaire Alexander,GNB,0,4,4,100.0%,51,12.8,12.8,0,118.7,9.3,37,14,0,0,0,0.0,0,4,0,0.0%
Eddie Pleasant,GNB,0,4,3,75.0%,32,10.7,8.0,0,97.9,13.3,26,6,5,0,0,0.0,0,2,2,50.0%
Tony Brown,GNB,0,6,3,50.0%,25,8.3,4.2,1,100.7,9.3,17,8,0,0,0,0.0,0,6,0,0.0%
Bashaud Breeland,GNB,0,3,2,66.7%,33,16.5,11.0,0,103.5,14.3,28,5,3,0,0,0.0,0,3,0,0.0%
Reggie Gilbert,GNB,0,1,1,100.0%,7,7.0,7.0,0,95.8,5.0,5,2,2,2,0,0.0,2,1,0,0.0%
Tramon Williams,GNB,0,4,1,25.0%,33,33.0,8.3,1,101.0,15.5,21,12,0,0,0,0.0,0,1,0,0.0%
Josh Jackson,GNB,0,2,1,50.0%,12,12.0,6.0,0,68.7,17.0,9,3,0,0,0,0.0,0,0,1,100.0%
Kentrell Brice,GNB,0,1,1,100.0%,26,26.0,26.0,0,118.7,17.0,17,9,0,0,0,0.0,0,1,0,0.0%
Dean Lowry,GNB,0,0,0,,,,,,,,,,0,2,0,0.0,2,4,0,0.0%
Kyler Fackrell,GNB,0,1,0,0.0%,,,0.0,,39.6,15.0,,,5,0,0,1.0,1,2,1,33.3%
Tyler Lancaster,GNB,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,0,0.0%
Antonio Morrison,GNB,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Trumaine Johnson,NYJ,0,13,9,69.2%,78,8.7,6.0,0,84.8,8.3,59,19,0,0,0,0.0,0,7,0,0.0%
Buster Skrine,NYJ,0,10,8,80.0%,64,8.0,6.4,0,93.3,0.5,4,60,3,0,0,0.0,0,7,1,12.5%
Avery Williamson,NYJ,0,8,6,75.0%,98,16.3,12.3,0,115.6,10.0,41,57,12,1,0,0.0,1,8,0,0.0%
Morris Claiborne,NYJ,0,9,5,55.6%,52,10.4,5.8,1,109.5,8.9,33,19,0,0,0,0.0,0,6,0,0.0%
Jamal Adams,NYJ,0,6,5,83.3%,97,19.4,16.2,1,158.3,11.0,49,48,3,0,0,0.0,0,10,1,9.1%
Neville Hewitt,NYJ,0,4,3,75.0%,27,9.0,6.8,0,92.7,7.5,12,15,8,0,0,1.0,1,9,1,10.0%
Brandon Copeland,NYJ,0,1,1,100.0%,26,26.0,26.0,0,118.7,-2.0,-2,28,5,0,0,0.0,0,3,0,0.0%
Darryl Roberts,NYJ,0,3,1,33.3%,49,49.0,16.3,1,121.5,27.0,28,21,0,0,0,0.0,0,3,2,40.0%
Henry Anderson,NYJ,0,1,0,0.0%,,,0.0,,39.6,-3.0,,,0,3,0,1.0,4,4,0,0.0%
Frankie Luvu,NYJ,0,1,0,0.0%,,,0.0,,39.6,6.0,,,8,1,1,1.0,3,2,0,0.0%
Leonard Williams,NYJ,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%
Tarell Basham,NYJ,0,0,0,,,,,,,,,,2,0,1,0.0,1,1,0,0.0%
Bronson Kaufusi,NYJ,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,1,100.0%
Jordan Jenkins,NYJ,0,0,0,,,,,,,,,,7,1,0,0.0,1,1,1,50.0%
Nathan Shepherd,NYJ,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
