Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
2,10:01,,,,,,Timeout #1 by Minnesota Vikings,0.000,-0.430
2,10:01,3,3,MIN 34,3,0,Case Keenum pass complete short middle to Stefon Diggs for 2 yards (tackle by Tavon Wilson),0.430,0.000
2,9:21,,,,,,Timeout #2 by Minnesota Vikings,0.000,0.980
2,9:21,4,1,MIN 36,3,0,"Ryan Quigley punts 42 yards, fair catch by Golden Tate",-0.980,-0.410
2,9:13,1,10,DET 22,3,0,Ameer Abdullah right guard for 7 yards (tackle by Tom Johnson and Andrew Sendejo),0.410,0.810
2,8:35,2,3,DET 29,3,0,Ameer Abdullah middle for 3 yards (tackle by Eric Kendricks and Shamar Stephen),0.810,1.070
2,7:52,1,10,DET 32,3,0,Ameer Abdullah right guard for 12 yards (tackle by Andrew Sendejo),1.070,1.860
2,7:05,1,10,DET 44,3,0,"Ameer Abdullah left tackle for 3 yards (tackle by Trae Waynes). Penalty on Graham Glasgow: Offensive Holding, 10 yards (no play)",1.860,1.200
2,6:41,1,20,DET 34,3,0,Matthew Stafford pass complete short left to Ameer Abdullah for 4 yards (tackle by Anthony Barr),1.200,0.510
2,6:02,2,16,DET 38,3,0,Matthew Stafford pass incomplete short left intended for Eric Ebron (defended by Anthony Barr),0.510,-0.160
2,5:58,3,16,DET 38,3,0,Matthew Stafford pass incomplete short left intended for Marvin Jones (defended by Danielle Hunter),-0.160,-0.850
2,5:52,4,16,DET 38,3,0,"Jeff Locke punts 45 yards, returned by Marcus Sherels for 2 yards (tackle by Zach Zenner)",-0.850,-0.150
2,5:40,1,10,MIN 19,3,0,Dalvin Cook left tackle for 4 yards (tackle by Nick Bellore),0.150,0.210
2,5:20,2,6,MIN 23,3,0,Case Keenum pass complete deep left to Stefon Diggs for 21 yards (tackle by Steve Longa),0.210,1.860
2,4:44,1,10,MIN 44,3,0,Case Keenum pass complete short left to Dalvin Cook for 8 yards (tackle by Jalen Reeves-Maybin),1.860,2.400
2,4:03,2,2,DET 48,3,0,Dalvin Cook left guard for 4 yards (tackle by Jeremiah Ledbetter and Steve Longa),2.400,2.650
2,3:24,1,10,DET 44,3,0,Case Keenum sacked by Anthony Zettel for -11 yards,2.650,0.630
2,2:45,2,21,MIN 45,3,0,"Penalty on Riley Reiff: False Start, 5 yards (no play)",0.630,-0.050
2,2:37,2,26,MIN 40,3,0,Case Keenum pass complete deep right to Stefon Diggs for 33 yards (tackle by Quandre Diggs),-0.050,3.780
2,2:03,1,10,DET 27,3,0,Case Keenum pass incomplete deep middle intended for Laquon Treadwell (defended by Miles Killebrew),3.780,3.230
2,2:00,2,10,DET 27,3,0,Dalvin Cook middle for 4 yards (tackle by Quandre Diggs and A'Shawn Robinson),3.230,3.070
2,1:24,3,6,DET 23,3,0,Case Keenum pass complete short right to Adam Thielen for 15 yards (tackle by D.J. Hayden),3.070,0.000
2,1:14,,,,,,Timeout #1 by Detroit Lions,0.000,-5.370
2,1:14,1,8,DET 8,3,0,Dalvin Cook middle for 3 yards (tackle by Ezekiel Ansah),5.370,0.000
2,1:11,,,,,,Timeout #2 by Detroit Lions,0.000,-5.150
2,1:11,2,5,DET 5,3,6,"Dalvin Cook left guard for 5 yards, touchdown",5.150,7.000
2,1:07,,,DET 15,3,7,Kai Forbath kicks extra point good,0.000,0.000
2,1:07,,,MIN 35,3,7,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.610
2,1:07,1,10,DET 25,3,7,Matthew Stafford pass complete short left to Golden Tate for 12 yards (tackle by Mackensie Alexander),0.610,1.400
2,0:47,1,10,DET 37,3,7,Matthew Stafford pass complete short right to Theo Riddick for 8 yards (tackle by Anthony Barr),1.400,1.940
2,0:19,2,2,DET 45,3,7,Matthew Stafford pass complete short middle to Golden Tate for 10 yards (tackle by Xavier Rhodes),1.940,0.000
2,0:13,,,,,,Timeout #3 by Detroit Lions,0.000,-2.590
2,0:13,1,10,MIN 45,3,7,Matthew Stafford pass incomplete short middle intended for Golden Tate,2.590,0.000
2,0:09,,,,,,Timeout #3 by Minnesota Vikings,0.000,-2.040
2,0:09,2,10,MIN 45,3,7,Matthew Stafford pass complete short right to Marvin Jones for 4 yards (tackle by Xavier Rhodes),2.040,1.880
2,0:05,3,6,MIN 41,3,7,Matt Prater 59 yard field goal no good,1.880,2.130
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,3,7,"Jeff Locke kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,MIN 25,3,7,"Case Keenum pass incomplete deep left intended for Adam Thielen. Penalty on Nevin Lawson: Defensive Pass Interference, 22 yards (no play)",0.610,2.060
3,14:55,1,10,MIN 47,3,7,Dalvin Cook middle for 4 yards (tackle by Glover Quin),2.060,2.060
3,14:21,2,6,DET 49,3,7,"Jerick McKinnon for -4 yards. Jerick McKinnon fumbles, recovered by Anthony Zettel at MIN-47 (tackle by Mike Remmers)",2.060,-2.460
3,14:18,1,10,MIN 47,3,7,Ameer Abdullah right guard for 4 yards (tackle by Linval Joseph),2.460,2.450
3,13:43,2,6,MIN 43,3,7,Matthew Stafford pass complete short right to T.J. Jones for 16 yards (tackle by Harrison Smith),2.450,3.780
3,13:08,1,10,MIN 27,3,7,Ameer Abdullah middle for 2 yards (tackle by Tom Johnson),3.780,3.500
3,12:22,2,8,MIN 25,3,7,Matthew Stafford pass complete short left to Ameer Abdullah for 8 yards (tackle by Linval Joseph),3.500,4.440
3,11:40,1,10,MIN 17,3,7,Ameer Abdullah middle for -1 yards (tackle by Andrew Sendejo and Ben Gedeon),4.440,3.720
3,10:55,2,11,MIN 18,3,7,Matthew Stafford pass incomplete short right intended for Ameer Abdullah,3.720,3.000
3,10:49,3,11,MIN 18,3,7,Matthew Stafford pass incomplete short right intended for T.J. Jones,3.000,2.250
3,10:45,4,11,MIN 18,6,7,Matt Prater 37 yard field goal good,2.250,3.000
3,10:41,,,DET 35,6,7,"Jeff Locke kicks off 64 yards, returned by Jerick McKinnon for 17 yards (tackle by Nevin Lawson)",0.000,-0.040
3,10:35,1,10,MIN 18,6,7,"Dalvin Cook middle for 10 yards (tackle by Tavon Wilson). Dalvin Cook fumbles (forced by Tavon Wilson), recovered by Tahir Whitehead at MIN-29 (tackle by Dalvin Cook)",0.040,-3.640
3,10:25,1,10,MIN 29,6,7,Ameer Abdullah middle for 8 yards (tackle by Harrison Smith and Danielle Hunter),3.640,4.180
3,9:38,2,2,MIN 21,6,7,Ameer Abdullah left guard for 3 yards (tackle by Everson Griffen and Linval Joseph),4.180,4.370
3,8:55,1,10,MIN 18,6,7,Matthew Stafford pass complete short right to Michael Roberts for 15 yards (tackle by Andrew Sendejo),4.370,6.510
3,8:11,1,3,MIN 3,6,7,Matthew Stafford pass incomplete short left intended for T.J. Jones (defended by Trae Waynes),6.510,5.530
3,8:04,2,3,MIN 3,12,7,"Ameer Abdullah middle for 3 yards, touchdown",5.530,7.000
,,,,,,,"DET challenged the runner was not down by contact ruling, and the original play was overturned.",,
3,8:00,,,MIN 2,14,7,"Two Point Attempt: Matthew Stafford pass complete to T.J. Jones, conversion succeeds",0.000,1.000
3,8:00,,,DET 35,14,7,"Jeff Locke kicks off 58 yards, returned by Jerick McKinnon for 32 yards (tackle by Nevin Lawson)",0.000,-1.530
3,7:52,1,10,MIN 39,14,7,Case Keenum pass incomplete deep right intended for Laquon Treadwell (defended by Darius Slay),1.530,0.990
3,7:44,2,10,MIN 39,14,7,Case Keenum pass complete short middle to Latavius Murray for 2 yards (tackle by Nick Bellore),0.990,0.560
3,7:17,3,8,MIN 41,14,7,Case Keenum pass incomplete short left intended for Stefon Diggs,0.560,-0.650
3,7:12,4,8,MIN 41,14,7,"Ryan Quigley punts 47 yards, out of bounds. Penalty on Jalen Reeves-Maybin: Offensive Holding, 6 yards",-0.650,0.380
3,7:05,1,10,DET 6,14,7,Ameer Abdullah middle for 5 yards (tackle by Danielle Hunter),-0.380,-0.420
3,6:22,2,5,DET 11,14,7,Matthew Stafford pass complete short left to T.J. Jones for 6 yards (tackle by Trae Waynes),-0.420,-0.060
3,5:46,1,10,DET 17,14,7,Ameer Abdullah right guard for 3 yards (tackle by Brian Robison),-0.060,-0.060
3,5:09,2,7,DET 20,14,7,Matthew Stafford pass complete short left to Eric Ebron for 12 yards (tackle by Xavier Rhodes),-0.060,1.070
3,4:35,1,10,DET 32,14,7,Theo Riddick right end for no gain (tackle by Linval Joseph and Brian Robison),1.070,0.530
3,3:53,2,10,DET 32,14,7,Matthew Stafford pass complete short right to Ameer Abdullah for 3 yards (tackle by Anthony Barr),0.530,0.230
3,3:08,3,7,DET 35,14,7,"Matthew Stafford sacked by Eric Kendricks for -9 yards. Matthew Stafford fumbles, recovered by Zach Zenner at DET-11",0.230,-2.490
,,,,,,,"MIN challenged the incomplete pass ruling, and the original play was overturned.",,
3,2:57,4,31,DET 11,14,7,"Jeff Locke punts 49 yards, fair catch by Marcus Sherels",-2.490,-1.600
3,2:49,1,10,MIN 40,14,7,Latavius Murray left guard for 5 yards (tackle by Nevin Lawson),1.600,1.730
3,2:12,2,5,MIN 45,14,7,Case Keenum pass complete deep left to Stefon Diggs for 32 yards (tackle by Tavon Wilson),1.730,4.040
3,1:37,1,10,DET 23,14,7,Latavius Murray middle for 2 yards (tackle by Tahir Whitehead),4.040,3.770
3,1:00,2,8,DET 21,14,7,Case Keenum pass incomplete deep left intended for David Morgan (defended by Miles Killebrew),3.770,3.070
3,0:55,3,8,DET 21,14,7,Case Keenum pass incomplete short left intended for Jerick McKinnon (defended by Nevin Lawson),3.070,2.060
3,0:50,4,8,DET 21,14,7,Kai Forbath 39 yard field goal no good,2.060,-0.870
3,0:45,1,10,DET 29,14,7,Ameer Abdullah right tackle for no gain (tackle by Harrison Smith),0.870,0.330
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,DET 29,14,7,Matthew Stafford pass complete short left to T.J. Jones for 11 yards (tackle by Trae Waynes),0.330,1.600
4,14:18,1,10,DET 40,14,7,Matthew Stafford sacked by Everson Griffen for -5 yards,1.600,0.380
4,13:29,2,15,DET 35,14,7,Ameer Abdullah right tackle for 1 yard (tackle by Danielle Hunter and Anthony Barr),0.380,-0.160
4,12:49,3,14,DET 36,14,7,"Penalty on Everson Griffen: Neutral Zone Infraction, 5 yards (no play)",-0.160,0.500
4,12:25,3,9,DET 41,14,7,Matthew Stafford pass incomplete short right intended for Golden Tate (defended by Mackensie Alexander),0.500,-0.650
4,12:18,4,9,DET 41,14,7,Jeff Locke punts 54 yards,-0.650,0.380
4,12:07,1,10,MIN 5,14,7,Latavius Murray right guard for 3 yards (tackle by Miles Killebrew),-0.380,-0.560
4,11:29,2,7,MIN 8,14,7,Latavius Murray middle for 5 yards (tackle by George Johnson),-0.560,-0.480
4,10:51,3,2,MIN 13,14,7,Case Keenum pass incomplete short right intended for Jerick McKinnon,-0.480,-2.490
4,10:46,4,2,MIN 13,14,7,"Ryan Quigley punts 51 yards, fair catch by Jamal Agnew",-2.490,-1.330
4,10:38,1,10,DET 36,14,7,Theo Riddick middle for -2 yards (tackle by Harrison Smith),1.330,0.520
4,10:01,2,12,DET 34,14,7,Theo Riddick right guard for 2 yards (tackle by Anthony Barr and Linval Joseph),0.520,0.100
4,9:18,3,10,DET 36,14,7,Matthew Stafford sacked by Eric Kendricks for -4 yards,0.100,-1.240
4,8:28,4,14,DET 32,14,7,"Jeff Locke punts 52 yards, returned by Marcus Sherels for 8 yards (tackle by Charles Washington)",-1.240,-0.540
4,8:16,1,10,MIN 24,14,7,Case Keenum pass complete short right to Adam Thielen for 5 yards (tackle by D.J. Hayden),0.540,0.670
4,7:38,2,5,MIN 29,14,7,Case Keenum pass incomplete short middle intended for Kyle Rudolph,0.670,-0.030
4,7:34,3,5,MIN 29,14,7,Case Keenum pass complete short right to Stefon Diggs for 10 yards (tackle by Darius Slay),-0.030,1.530
4,6:50,1,10,MIN 39,14,7,Case Keenum pass incomplete deep right intended for Stefon Diggs,1.530,0.990
4,6:44,2,10,MIN 39,14,7,Latavius Murray right guard for 1 yard (tackle by Tahir Whitehead),0.990,0.430
4,6:05,3,9,MIN 40,14,7,"Case Keenum pass incomplete short right intended for Stefon Diggs. Penalty on Darius Slay: Defensive Pass Interference, 12 yards (no play)",0.430,2.390
4,6:00,1,10,DET 48,14,7,Case Keenum pass complete short left to Latavius Murray for 6 yards,2.390,2.660
4,5:29,2,4,DET 42,14,7,Case Keenum pass incomplete deep left intended for Kyle Rudolph,2.660,1.950
4,5:24,3,4,DET 42,14,7,Case Keenum pass complete short middle to Kyle Rudolph for 15 yards (tackle by Tahir Whitehead),1.950,3.780
4,4:43,1,10,DET 27,14,7,Case Keenum pass complete short right to Kyle Rudolph for 19 yards (tackle by Tahir Whitehead),3.780,5.370
4,3:59,1,8,DET 8,14,7,Latavius Murray right end for 4 yards (tackle by Nick Bellore and Anthony Zettel),5.370,5.340
4,3:15,2,4,DET 4,14,7,Latavius Murray middle for 1 yard (tackle by Ezekiel Ansah),5.340,4.720
4,2:31,3,3,DET 3,14,7,Case Keenum sacked by Anthony Zettel for -11 yards,4.720,0.000
4,2:19,,,,,,Timeout #1 by Minnesota Vikings,0.000,-2.510
4,2:19,4,14,DET 14,14,7,Case Keenum pass incomplete short left intended for Adam Thielen. Penalty on Pat Elflein: Offensive Holding (Declined),2.510,0.280
4,2:12,1,10,DET 14,14,7,Zach Zenner right guard for 1 yard (tackle by Linval Joseph),-0.280,0.000
4,2:07,,,,,,Timeout #2 by Minnesota Vikings,0.000,0.640
4,2:07,2,9,DET 15,14,7,Zach Zenner left tackle for -3 yards (tackle by Everson Griffen),-0.640,0.000
4,2:03,,,,,,Timeout #3 by Minnesota Vikings,0.000,1.650
4,2:03,3,12,DET 12,14,7,"Penalty on Darren Fells: False Start, 5 yards (no play)",-1.650,-2.240
4,2:03,3,17,DET 7,14,7,Zach Zenner middle for 2 yards (tackle by Eric Kendricks),-2.240,-2.490
4,2:00,4,15,DET 9,14,7,"Jeff Locke punts 47 yards, returned by Marcus Sherels for no gain",-2.490,-1.860
4,1:51,1,10,MIN 44,14,7,Case Keenum pass complete short middle to Adam Thielen for 11 yards (tackle by Glover Quin). Adam Thielen fumbles (forced by Glover Quin),1.860,-2.260
4,1:43,1,10,,14,7,Matthew Stafford kneels for -1 yards,2.260,1.580
4,1:03,2,11,DET 49,14,7,Matthew Stafford kneels for -1 yards,1.580,0.760
4,0:35,3,12,DET 48,14,7,Matthew Stafford kneels for -1 yards,0.760,-0.260
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
