Quarter,Time,Down,ToGo,Location,DAL,GNB,Detail,EPB,EPA
1,7:35,1,10,DAL 34,0,0,Aaron Rodgers pass complete short left to Ryan Grant for -2 yards (tackle by Anthony Spencer),3.310,2.500
1,6:54,2,12,DAL 36,0,0,Aaron Rodgers left tackle for 2 yards (tackle by Anthony Spencer and Stephen Bowen),2.500,2.080
1,6:09,3,10,DAL 34,0,0,Aaron Rodgers pass incomplete short left intended for Greg Jennings,2.080,1.060
1,6:06,4,10,DAL 34,0,0,Mason Crosby 52 yard field goal no good,1.060,-1.730
1,6:01,1,10,DAL 42,0,0,Marion Barber right end for 5 yards (tackle by A.J. Hawk and Nick Collins),1.730,1.860
1,5:21,2,5,DAL 47,0,0,Tony Romo pass complete short right to Marion Barber for 13 yards (tackle by A.J. Hawk),1.860,2.920
1,4:40,1,10,GNB 40,0,0,Tashard Choice right end for -1 yards (tackle by Charles Woodson),2.920,2.240
1,4:11,2,11,GNB 41,0,0,Marion Barber middle for 2 yards (tackle by A.J. Hawk),2.240,1.820
1,3:30,3,9,GNB 39,0,0,Tony Romo pass incomplete short right intended for Miles Austin,1.820,0.660
1,3:26,4,9,GNB 39,0,0,"Mat McBriar punts 22 yards, fair catch by Tramon Williams",0.660,0.060
1,3:18,1,10,GNB 17,0,0,Ryan Grant left tackle for 2 yards (tackle by Igor Olshansky),-0.060,-0.250
1,3:18,2,8,GNB 19,0,0,"Penalty on T.J. Lang: False Start, 5 yards (no play)",-0.250,-0.970
1,2:16,2,13,GNB 14,0,0,"Aaron Rodgers pass complete short left to Ryan Grant for 10 yards (tackle by Mike Jenkins). Penalty on Jordy Nelson: Offensive Holding, 10 yards",-0.970,-0.970
1,1:46,2,13,GNB 14,0,0,Aaron Rodgers pass complete short left to Jordy Nelson for 9 yards (tackle by Mike Jenkins),-0.970,-0.490
1,1:16,3,4,GNB 23,0,0,"Aaron Rodgers sacked by Orlando Scandrick for -8 yards. Aaron Rodgers fumbles (forced by Orlando Scandrick), recovered by Orlando Scandrick at GNB-15. Penalty on Mike Jenkins: Illegal Use of Hands, 5 yards (no play)",-0.490,0.810
1,1:08,1,10,GNB 28,0,0,"Penalty on Daryn Colledge: False Start, 5 yards (no play)",0.810,0.480
1,1:08,1,15,GNB 23,0,0,Ahman Green middle for 5 yards (tackle by Jay Ratliff and Bradie James),0.480,0.260
1,0:29,2,10,GNB 28,0,0,Aaron Rodgers pass incomplete short middle intended for Ahman Green (defended by Bradie James),0.260,-0.430
1,0:23,3,10,GNB 28,0,0,Aaron Rodgers pass incomplete short middle intended for James Jones,-0.430,-1.500
,,,,,,,"DAL challenged the pass completion ruling, and the original play was overturned.",,
1,0:20,4,10,GNB 28,0,0,"Jeremy Kapinos punts 41 yards, returned by Patrick Crayton for 18 yards (tackle by Desmond Bishop)",-1.500,-2.190
1,0:10,1,10,DAL 49,0,0,Felix Jones right end for 2 yards (tackle by Charles Woodson),2.190,1.920
Quarter,Time,Down,ToGo,Location,DAL,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,GNB 49,0,0,Tony Romo sacked by Nick Barnett for -10 yards,1.920,-0.100
2,14:20,3,18,DAL 41,0,0,Tony Romo pass complete short middle to Tashard Choice for 9 yards (tackle by Cullen Jenkins),-0.100,-0.060
2,13:43,4,9,,0,0,"Mat McBriar punts 38 yards, fair catch by Tramon Williams",-0.060,0.350
2,13:36,1,10,GNB 12,0,0,Ryan Grant left guard for 7 yards (tackle by Igor Olshansky),-0.350,0.100
2,12:56,2,3,GNB 19,0,0,Ryan Grant left guard for 7 yards (tackle by Anthony Spencer),0.100,0.670
2,12:21,1,10,GNB 26,0,0,Aaron Rodgers pass complete short left to Greg Jennings for 13 yards (tackle by Bradie James),0.670,1.530
2,11:48,1,10,GNB 39,0,0,"Aaron Rodgers for 2 yards (tackle by DeMarcus Ware). Penalty on Spencer Havner: Personal Foul, 15 yards, Penalty on Donald Lee: Offensive Holding (Declined)",1.530,-0.770
2,11:21,2,23,GNB 26,0,0,Ahman Green right end for 1 yard (tackle by Keith Brooking and Stephen Bowen),-0.770,-1.290
2,10:37,3,22,GNB 27,0,0,Brandon Jackson middle for 2 yards (tackle by DeMarcus Ware),-1.290,-1.440
2,10:03,4,20,GNB 29,0,0,Jeremy Kapinos punts 46 yards,-1.440,-0.610
2,9:50,1,10,DAL 25,0,0,Tony Romo pass complete short left to Martellus Bennett for 6 yards (tackle by Nick Barnett and Al Harris),0.610,0.870
2,9:04,2,4,DAL 31,0,0,Felix Jones right end for no gain (tackle by B.J. Raji and A.J. Hawk),0.870,0.170
2,8:20,3,4,DAL 31,0,0,Tashard Choice middle for 3 yards (tackle by Brad Jones and Charles Woodson),0.170,-1.110
2,7:42,4,1,DAL 34,0,0,"Mat McBriar punts 43 yards, fair catch by Tramon Williams",-1.110,-0.480
2,7:34,1,10,GNB 23,0,0,"Aaron Rodgers pass incomplete short middle intended for Ryan Grant (defended by Keith Brooking). Penalty on Chad Clifton: Offensive Holding, 10 yards (no play)",0.480,-0.590
2,7:29,1,20,GNB 13,0,0,Aaron Rodgers pass complete short right to John Kuhn for 3 yards (tackle by Bradie James and Anthony Spencer),-0.590,-1.150
2,6:48,2,17,GNB 16,0,0,Aaron Rodgers pass complete short right to James Jones for 5 yards (tackle by Terence Newman),-1.150,-1.020
2,6:07,3,12,GNB 21,0,0,Aaron Rodgers pass complete short right to Brandon Jackson for 14 yards (tackle by Terence Newman),-1.020,1.270
2,5:24,1,10,GNB 35,0,0,Ryan Grant left end for 1 yard (tackle by Anthony Spencer),1.270,0.860
2,4:45,2,9,GNB 36,0,0,Aaron Rodgers pass incomplete short middle intended for Donald Driver,0.860,0.170
2,4:42,3,9,GNB 36,0,0,Aaron Rodgers pass complete short right to Brandon Jackson for 4 yards (tackle by Terence Newman and Bradie James),0.170,-0.720
2,4:13,4,5,GNB 40,0,0,"Jeremy Kapinos punts 40 yards, returned by Patrick Crayton for 8 yards (tackle by Korey Hall)",-0.720,-0.810
2,4:03,1,10,DAL 28,0,0,"Tony Romo pass complete deep middle to Roy Williams for 41 yards (tackle by Charles Woodson). Roy Williams fumbles (forced by Charles Woodson), recovered by Clay Matthews at GNB-31 (tackle by Miles Austin)",0.810,-1.000
2,3:39,1,10,GNB 31,0,0,Ryan Grant right guard for 4 yards (tackle by Bradie James),1.000,1.000
2,2:53,2,6,GNB 35,0,0,Aaron Rodgers sacked by DeMarcus Ware for 0 yards,1.000,0.300
2,2:10,3,6,GNB 35,0,0,"Aaron Rodgers sacked by Stephen Bowen for -5 yards. Aaron Rodgers fumbles (forced by Stephen Bowen), recovered by Donald Lee at GNB-36",0.300,-0.980
2,2:00,4,5,GNB 36,0,0,"Jeremy Kapinos punts 52 yards, returned by Patrick Crayton for 5 yards (tackle by Spencer Havner)",-0.980,0.060
2,1:50,1,10,DAL 17,0,0,Tony Romo sacked by Clay Matthews for -3 yards,-0.060,-0.970
2,1:42,,,,0,0,Timeout #1 by Green Bay Packers,0.000,-0.970
2,1:42,2,13,DAL 14,0,0,Tony Romo pass complete short left to Marion Barber for 3 yards (tackle by Cullen Jenkins),-0.970,-1.250
2,0:57,3,10,DAL 17,0,0,Tony Romo pass incomplete deep left intended for Miles Austin (defended by Nick Collins),-1.250,-2.320
2,0:52,4,10,DAL 17,0,0,"Mat McBriar punts 51 yards, returned by Tramon Williams for 18 yards (tackle by Bobby Carpenter)",-2.320,-2.260
2,0:42,1,10,,0,0,Aaron Rodgers pass complete short middle to Donald Lee for 4 yards (tackle by Bobby Carpenter),2.260,2.250
2,0:33,,,,0,0,Timeout #2 by Green Bay Packers,0.000,2.250
2,0:33,2,6,DAL 46,0,0,"Penalty on Greg Jennings: False Start, 5 yards (no play)",2.250,1.580
2,0:33,2,11,GNB 49,0,0,Aaron Rodgers pass complete short middle to Donald Driver for 24 yards (tackle by Anthony Spencer),1.580,3.780
2,0:18,1,10,DAL 27,0,0,Aaron Rodgers spiked the ball,3.780,3.230
2,0:17,2,10,DAL 27,0,0,Aaron Rodgers pass complete short right to Brandon Jackson for -3 yards (tackle by Bradie James),3.230,2.150
2,0:02,,,,0,0,Timeout #3 by Green Bay Packers,0.000,2.150
2,0:02,3,13,DAL 30,0,3,Mason Crosby 48 yard field goal good,2.150,3.000
Quarter,Time,Down,ToGo,Location,DAL,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 30,0,3,"Mason Crosby kicks off 59 yards, returned by Felix Jones for 25 yards (tackle by Spencer Havner)",0.000,1.330
3,14:55,1,10,DAL 36,0,3,Marion Barber right tackle for -1 yards (tackle by Johnny Jolly),1.330,0.660
3,14:14,2,11,DAL 35,0,3,Tony Romo sacked by Nick Barnett for -8 yards,0.660,-1.090
3,13:38,,,,0,3,Timeout #1 by Dallas Cowboys,0.000,-1.090
3,13:38,3,19,DAL 27,0,3,Tony Romo pass incomplete deep left intended for Jason Witten (defended by Jarrett Bush). Penalty on Andre Gurode: Ineligible Downfield Pas (Declined),-1.090,-1.570
3,13:29,4,19,DAL 27,0,3,"Mat McBriar punts 47 yards, returned by Tramon Williams for 28 yards (tackle by Mat McBriar). Penalty on Derrick Martin: Illegal Block Above the , 10 yards",-1.570,-0.480
,,,,,,,"GNB challenged the fumble ruling, and the original play was overturned.",,
3,13:18,1,10,GNB 23,0,3,Ryan Grant left tackle for 3 yards (tackle by Keith Brooking and Bradie James),0.480,0.340
3,12:40,2,7,GNB 26,0,3,Ryan Grant right end for 13 yards (tackle by Terence Newman),0.340,1.530
3,12:11,1,10,GNB 39,0,3,Ryan Grant right end for 7 yards (tackle by Bradie James and Keith Brooking),1.530,1.930
3,11:33,2,3,GNB 46,0,3,Ryan Grant middle for -2 yards (tackle by Anthony Spencer),1.930,0.960
3,10:51,3,5,GNB 44,0,3,Aaron Rodgers right end for 11 yards (tackle by Anthony Spencer),0.960,2.590
3,10:05,1,10,DAL 45,0,3,Ahman Green right end for 3 yards (tackle by Bradie James and Jay Ratliff),2.590,2.450
3,9:19,2,7,DAL 42,0,3,Aaron Rodgers pass incomplete short left intended for Greg Jennings,2.450,1.750
3,9:14,3,7,DAL 42,0,3,Aaron Rodgers sacked by Bobby Carpenter for -4 yards. Penalty on Donald Lee: Offensive Holding (Declined),1.750,0.200
3,9:05,4,11,DAL 46,0,3,"Jeremy Kapinos punts 46 yards, touchback",0.200,-0.280
3,8:56,1,10,DAL 20,0,3,Tony Romo pass incomplete short right intended for Miles Austin,0.280,-0.270
3,8:56,2,10,DAL 20,0,3,"Tashard Choice left tackle for 11 yards (tackle by Ryan Pickett). Penalty on Al Harris: Face Mask (15 Yards), 15 yards",-0.270,1.990
3,8:33,1,10,DAL 46,0,3,"Tony Romo for no gain. Tony Romo fumbles, recovered by Tony Romo at DAL-43",1.990,1.050
3,8:04,2,13,DAL 43,0,3,Tony Romo pass incomplete deep right intended for Roy Williams,1.050,0.370
3,7:59,3,13,DAL 43,0,3,"Tony Romo pass complete deep middle to Tashard Choice for 22 yards (tackle by Nick Collins). Penalty on Jason Witten: Offensive Pass Interfere, 10 yards (no play)",0.370,-0.960
3,7:30,3,23,DAL 33,0,3,Tony Romo pass complete short right to Kevin Ogletree for 1 yard (tackle by Brad Jones),-0.960,-1.110
3,6:57,4,22,DAL 34,0,3,"Mat McBriar punts 46 yards, fair catch by Tramon Williams",-1.110,-0.280
3,6:50,1,10,GNB 20,0,3,Aaron Rodgers pass complete short right to Donald Driver for 5 yards (tackle by Terence Newman),0.280,0.410
3,6:10,2,5,GNB 25,0,3,Aaron Rodgers pass complete short left to Donald Driver for 10 yards (tackle by Keith Brooking and Ken Hamlin),0.410,1.270
3,5:34,1,10,GNB 35,0,3,Ryan Grant left tackle for 3 yards (tackle by Bradie James),1.270,1.130
3,4:54,2,7,GNB 38,0,3,Aaron Rodgers pass complete short left to Ahman Green for -4 yards (tackle by Keith Brooking),1.130,-0.100
3,4:08,3,11,GNB 34,0,3,Aaron Rodgers pass complete short right to Greg Jennings for 14 yards (tackle by Terence Newman),-0.100,2.130
3,3:26,1,10,GNB 48,0,3,Aaron Rodgers sacked by DeMarcus Ware for -7 yards,2.130,0.640
3,2:52,2,17,GNB 41,0,3,Ryan Grant left guard for 4 yards (tackle by Ken Hamlin),0.640,0.500
3,2:10,3,13,GNB 45,0,3,Aaron Rodgers pass complete short middle to Donald Lee for 17 yards (tackle by Pat Watkins),0.500,3.050
3,1:31,1,10,DAL 38,0,3,Ryan Grant left guard for 7 yards (tackle by Pat Watkins and Keith Brooking),3.050,3.450
3,0:49,2,3,DAL 31,0,3,Aaron Rodgers pass complete short right to Jordy Nelson for 10 yards (tackle by Terence Newman),3.450,4.170
3,0:13,1,10,DAL 21,0,3,"Ryan Grant left end for -2 yards (tackle by DeMarcus Ware). Penalty on Orlando Scandrick: Illegal Use of Hands, 5 yards (no play)",4.170,4.510
Quarter,Time,Down,ToGo,Location,DAL,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DAL 16,0,3,Aaron Rodgers pass incomplete deep right intended for James Jones,4.510,3.900
4,14:57,2,10,DAL 16,0,3,"Aaron Rodgers pass incomplete short middle intended for Donald Driver (defended by Orlando Scandrick). Penalty on Orlando Scandrick: Defensive Pass Interfere, 4 yards (no play)",3.900,4.780
4,14:52,1,10,DAL 12,0,3,Aaron Rodgers pass incomplete short left intended for Greg Jennings,4.780,4.100
4,14:45,2,10,DAL 12,0,3,Ryan Grant middle for 4 yards (tackle by Bradie James and Gerald Sensabaugh),4.100,3.930
4,14:04,3,6,DAL 8,0,3,Aaron Rodgers pass complete short right to Jordy Nelson for 7 yards (tackle by Orlando Scandrick),3.930,6.970
,,,,,,,"GNB challenged the runner was down by contact ruling, and the play was upheld.",,
4,13:17,,,,0,3,Timeout #2 by Dallas Cowboys,0.000,6.970
4,13:17,1,1,DAL 1,0,9,"Aaron Rodgers left guard for 1 yard, touchdown. Penalty on DeMarcus Ware: Defensive Offside (Declined)",6.970,7.000
4,,,,DAL 2,0,10,Mason Crosby kicks extra point good,0.000,0.000
4,,,,GNB 30,0,10,"Mason Crosby kicks off 67 yards, returned by Felix Jones for 19 yards (tackle by Spencer Havner). Penalty on Curtis Johnson: Illegal Block Above the , 8 yards",0.000,-0.380
4,13:08,1,10,DAL 8,0,10,Tony Romo pass complete short middle to Roy Williams for 20 yards (tackle by Atari Bigby),-0.380,0.810
4,12:33,1,10,DAL 28,0,10,Felix Jones right end for 4 yards (tackle by Brad Jones),0.810,0.800
4,11:52,2,6,DAL 32,0,10,"Tony Romo sacked by Charles Woodson for -7 yards. Tony Romo fumbles (forced by Charles Woodson), recovered by Clay Matthews at DAL-7 (tackle by Jason Witten)",0.800,-6.510
4,11:41,1,3,DAL 3,0,10,Aaron Rodgers pass incomplete short right intended for Donald Driver,6.510,5.530
4,11:36,2,3,DAL 3,0,10,Ryan Grant middle for 1 yard (tackle by Keith Brooking and Bobby Carpenter),5.530,4.950
4,10:53,3,2,DAL 2,0,16,"Aaron Rodgers pass complete short left to Spencer Havner for 2 yards, touchdown",4.950,7.000
4,,,,DAL 2,0,17,Mason Crosby kicks extra point good,0.000,0.000
4,,,,GNB 30,0,17,"Mason Crosby kicks off 69 yards, returned by Kevin Ogletree for 22 yards (tackle by Derrick Martin)",0.000,0.480
4,10:44,1,10,DAL 23,0,17,Tony Romo pass complete short right to Marion Barber for -5 yards (tackle by Charles Woodson and Nick Barnett),0.480,-0.840
4,10:09,2,15,DAL 18,0,17,Tony Romo pass complete short left to Jason Witten for 7 yards (tackle by Al Harris),-0.840,-0.490
4,9:37,3,8,DAL 25,0,17,Tony Romo pass complete deep middle to Patrick Crayton for 16 yards (tackle by Brad Jones),-0.490,1.660
4,9:13,1,10,DAL 41,0,17,Tony Romo pass complete short right to Miles Austin for 2 yards (tackle by Tramon Williams),1.660,1.390
4,8:48,2,8,DAL 43,0,17,Tony Romo pass incomplete deep left intended for Roy Williams (defended by Nick Collins),1.390,0.700
4,8:42,3,8,DAL 43,0,17,Tony Romo pass complete short middle to Miles Austin for 14 yards (tackle by Atari Bigby),0.700,2.720
4,8:14,1,10,GNB 43,0,17,Tony Romo pass incomplete deep middle intended for Martellus Bennett,2.720,2.180
4,8:08,2,10,GNB 43,0,17,Tony Romo pass incomplete short left intended for Patrick Crayton,2.180,1.490
4,8:03,3,10,GNB 43,0,17,Tony Romo pass incomplete short left intended for Jason Witten (defended by Johnny Jolly),1.490,0.400
4,7:58,4,10,GNB 43,0,17,Tony Romo pass complete short left to Patrick Crayton for 14 yards (tackle by Jarrett Bush),0.400,3.640
4,7:21,1,10,GNB 29,0,17,Tony Romo pass complete short left to Miles Austin for 4 yards (tackle by Charles Woodson),3.640,3.640
4,6:57,2,6,GNB 25,0,17,Tony Romo pass complete short right to Patrick Crayton for 14 yards (tackle by Brad Jones),3.640,4.840
4,6:37,1,10,GNB 11,0,17,"Tony Romo pass incomplete short middle intended for Patrick Crayton. Penalty on Nick Barnett: Defensive Pass Interfere, 4 yards (no play)",4.840,5.600
4,6:32,1,7,GNB 7,0,17,"Penalty on Jason Witten: False Start, 5 yards (no play)",5.600,4.640
4,6:32,1,12,GNB 12,0,17,Tony Romo pass complete short middle to Patrick Crayton for 8 yards (tackle by Charles Woodson),4.640,5.340
4,6:10,2,4,GNB 4,0,17,Tony Romo pass incomplete short middle intended for Miles Austin,5.340,4.490
4,6:06,3,4,GNB 4,0,17,"Tony Romo pass incomplete short right intended for Roy Williams (defended by Tramon Williams). Penalty on Tramon Williams: Defensive Pass Interfere, 3 yards (no play)",4.490,6.970
4,6:03,1,1,GNB 1,0,17,Tony Romo pass incomplete short right intended for Jason Witten is intercepted by Charles Woodson at GNB-1 and returned for 3 yards,6.970,0.380
4,5:57,1,10,GNB 4,0,17,Aaron Rodgers pass complete short left to Jordy Nelson for 6 yards (tackle by Mike Jenkins),-0.380,-0.340
4,5:14,2,4,GNB 10,0,17,Ryan Grant middle for 6 yards (tackle by Keith Brooking and Igor Olshansky),-0.340,-0.140
4,4:31,1,10,GNB 16,0,17,Ryan Grant left end for 1 yard (tackle by Keith Brooking and Igor Olshansky),-0.140,-0.510
4,3:47,2,9,GNB 17,0,17,Aaron Rodgers pass incomplete deep left intended for Jordy Nelson,-0.510,-1.200
4,3:42,3,9,GNB 17,0,17,"Ryan Grant right end for 12 yards (tackle by Alan Ball). Penalty on Scott Wells: Offensive Holding, 8 yards (no play)",-1.200,-2.240
4,3:36,3,17,GNB 9,0,17,Ryan Grant right guard for 4 yards (tackle by Keith Brooking and DeMarcus Ware),-2.240,-2.490
4,3:31,,,,0,17,Timeout #3 by Dallas Cowboys,0.000,-2.490
4,3:31,4,13,GNB 13,0,17,"Jeremy Kapinos punts 41 yards, returned by Patrick Crayton for 7 yards (tackle by Spencer Havner). Penalty on Curtis Johnson: Illegal Block Above the , 10 yards, Penalty on Kevin Ogletree: Illegal Block Above the (Declined)",-2.490,-1.400
4,3:17,1,10,DAL 37,0,17,Tony Romo middle for 14 yards (tackle by Nick Collins),1.400,2.320
4,2:50,1,10,GNB 49,0,17,Tony Romo pass incomplete short left intended for Patrick Crayton (defended by Nick Barnett),2.320,1.780
4,2:44,2,10,GNB 49,0,17,Tony Romo pass incomplete short left intended for Tashard Choice,1.780,1.090
4,2:39,3,10,GNB 49,0,17,Tony Romo pass complete deep left to Roy Williams for 16 yards (tackle by Al Harris),1.090,3.380
4,2:33,1,10,GNB 33,0,17,"Tony Romo pass incomplete deep left intended for Roy Williams. Penalty on Doug Free: Offensive Holding, 10 yards (no play)",3.380,2.720
4,2:28,1,20,GNB 43,0,17,Tony Romo pass complete short middle to Jason Witten for 10 yards (tackle by Nick Barnett),2.720,2.840
4,2:05,2,10,GNB 33,0,17,"Penalty on Flozell Adams: False Start, 5 yards (no play)",2.840,2.160
4,2:03,2,15,GNB 38,0,17,Tony Romo pass complete short left to Jason Witten for 14 yards (tackle by Nick Collins),2.160,3.340
4,1:58,3,1,GNB 24,0,17,Tony Romo pass complete short right to Miles Austin for no gain,3.340,2.020
4,1:37,4,1,GNB 24,0,17,Tony Romo middle for 2 yards (tackle by Nick Barnett),2.020,4.110
4,1:09,1,10,GNB 22,0,17,Tony Romo pass incomplete short right intended for Marion Barber,4.110,3.560
4,1:04,2,10,GNB 22,0,17,Tony Romo pass complete short middle to Jason Witten for 13 yards (tackle by Charles Woodson),3.560,5.140
4,0:42,1,9,GNB 9,6,17,"Tony Romo pass complete short right to Roy Williams for 9 yards, touchdown",5.140,7.000
4,,,,GNB 2,7,17,Nick Folk kicks extra point good,0.000,0.000
4,,,,DAL 30,7,17,Nick Folk kicks onside 7 yards,0.000,3.120
4,0:36,1,10,DAL 37,7,17,Aaron Rodgers kneels for -1 yards,3.120,2.440
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
