#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TAM 20,15,9:38,69,Field Goal
2,2,14:10,TAM 20,5,2:24,5,Interception
3,2,11:46,TAM 20,11,5:50,49,Field Goal
4,2,4:54,TAM 36,3,1:24,15,Interception
5,2,0:32,TAM 20,1,0:32,7,End of Half
6,3,14:46,TAM 20,3,0:48,6,Interception
7,3,10:47,TAM 20,4,1:57,80,Touchdown
8,3,6:48,TAM 31,10,5:11,64,Downs
9,3,0:34,STL 43,3,0:27,0,Punt
10,4,14:42,TAM 31,9,2:34,66,Downs
11,4,9:14,TAM 16,3,1:19,28,Interception
12,4,5:32,TAM 13,12,3:06,63,Downs
13,4,1:52,TAM 24,4,0:49,7,Downs
