Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Tyler Smith,T,78,100%,0,0%,7,23%
Terence Steele,T,78,100%,0,0%,7,23%
Tyler Biadasz,C,60,77%,0,0%,7,23%
CeeDee Lamb,WR,60,77%,0,0%,0,0%
Dak Prescott,QB,60,77%,0,0%,0,0%
Zack Martin,G,60,77%,0,0%,0,0%
Tyron Smith,T,60,77%,0,0%,0,0%
Tony Pollard,RB,54,69%,0,0%,0,0%
Jake Ferguson,TE,52,67%,0,0%,0,0%
Jalen Tolbert,WR,48,62%,0,0%,22,71%
Brandin Cooks,WR,41,53%,0,0%,0,0%
Michael Gallup,WR,37,47%,0,0%,0,0%
Luke Schoonmaker,TE,28,36%,0,0%,13,42%
Jalen Brooks,WR,24,31%,0,0%,16,52%
Rico Dowdle,RB,22,28%,0,0%,11,36%
Chuma Edoga,T,19,24%,0,0%,7,23%
Brock Hoffman,C,18,23%,0,0%,7,23%
T.J. Bass,G,18,23%,0,0%,7,23%
Cooper Rush,QB,18,23%,0,0%,0,0%
Sean McKeon,TE,13,17%,0,0%,15,49%
Hunter Luepke,RB,5,6%,0,0%,21,68%
Deuce Vaughn,RB,5,6%,0,0%,12,39%
Malik Hooker,FS,0,0%,46,81%,0,0%
Donovan Wilson,SS,0,0%,44,77%,0,0%
DaRon Bland,CB,0,0%,42,74%,0,0%
Stephon Gilmore,CB,0,0%,41,72%,0,0%
Micah Parsons,LB,0,0%,39,68%,0,0%
Jourdan Lewis,CB,0,0%,35,61%,0,0%
Jayron Kearse,FS,0,0%,33,58%,1,3%
Osa Odighizuwa,DT,0,0%,30,53%,3,10%
Damone Clark,LB,0,0%,30,53%,3,10%
Rashaan Evans,LB,0,0%,28,49%,11,36%
Sam Williams,DE,0,0%,27,47%,24,78%
Mazi Smith,DT,0,0%,25,44%,0,0%
Chauncey Golston,DT,0,0%,23,40%,12,39%
Dorance Armstrong Jr.,DE,0,0%,23,40%,9,29%
DeMarcus Lawrence,DE,0,0%,23,40%,0,0%
Markquese Bell,FS,0,0%,22,39%,2,6%
Dante Fowler,DE,0,0%,21,37%,0,0%
Johnathan Hankins,DT,0,0%,18,32%,3,10%
Juanyeh Thomas,FS,0,0%,16,28%,19,61%
Neville Gallimore,DT,0,0%,16,28%,0,0%
Israel Mukuamu,FS,0,0%,15,26%,24,78%
Nahshon Wright,CB,0,0%,15,26%,23,74%
Tyrus Wheat,DE,0,0%,15,26%,21,68%
Brandon Aubrey,K,0,0%,0,0%,15,49%
Trent Sieg,LS,0,0%,0,0%,9,29%
Bryan Anger,P,0,0%,0,0%,9,29%
