Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
1,6:18,1,10,SDG 49,7,0,Melvin Gordon middle for 3 yards (tackle by David Bruton),2.190,2.050
1,5:45,2,7,DEN 48,7,0,Philip Rivers sacked by Von Miller for -7 yards,2.050,0.430
1,5:03,3,14,SDG 45,7,0,Philip Rivers pass complete short right to Dontrelle Inman for 15 yards (tackle by Brandon Marshall and David Bruton),0.430,2.920
1,4:28,1,10,DEN 40,7,0,Philip Rivers pass complete short left to Ladarius Green for 16 yards (tackle by David Bruton),2.920,3.970
1,4:04,1,10,DEN 24,7,0,Philip Rivers pass incomplete deep right intended for Ladarius Green,3.970,3.430
1,3:59,2,10,DEN 24,7,0,Melvin Gordon right tackle for -6 yards (tackle by Shaquil Barrett),3.430,1.950
1,3:15,3,16,DEN 30,7,0,Philip Rivers pass incomplete short left intended for Danny Woodhead (defended by Malik Jackson),1.950,1.410
1,3:11,4,16,DEN 30,7,0,Josh Lambo 48 yard field goal no good,1.410,-1.470
1,3:07,1,10,DEN 38,7,0,Brock Osweiler pass incomplete deep right intended for Owen Daniels (defended by Jahleel Addae),1.470,0.920
1,3:01,2,10,DEN 38,7,0,Brock Osweiler pass incomplete deep right intended for Emmanuel Sanders (defended by Patrick Robinson),0.920,0.920
1,2:53,2,10,DEN 38,7,0,Timeout #1 by Denver Broncos,0.920,0.230
1,2:53,3,10,DEN 38,7,0,Brock Osweiler pass complete short middle to Emmanuel Sanders for 9 yards (tackle by Manti Te'o and Eric Weddle),0.230,-0.260
1,2:13,4,1,DEN 47,7,0,"Britton Colquitt punts 44 yards, fair catch by Javontee Herndon",-0.260,0.380
1,2:05,1,10,SDG 9,7,0,Melvin Gordon middle for 6 yards (tackle by David Bruton and Derek Wolfe),-0.380,-0.280
1,1:33,2,4,SDG 15,7,0,Melvin Gordon middle for no gain (tackle by Shane Ray),-0.280,-0.720
1,0:50,3,4,SDG 15,7,0,Philip Rivers pass complete short middle to Antonio Gates for 9 yards (tackle by David Bruton and Omar Bolden),-0.720,0.540
1,0:12,1,10,SDG 24,13,0,"Philip Rivers pass incomplete short middle intended for Antonio Gates is intercepted by Danny Trevathan at SDG-25 and returned for 25 yards, touchdown",0.540,-7.000
1,0:04,,,SDG 24,14,0,Brandon McManus kicks extra point good,0.000,0.000
1,0:04,,,DEN 35,14,0,"Brandon McManus kicks off 65 yards, returned by Javontee Herndon for 24 yards (tackle by Lerentee McCray)",0.000,-0.540
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SDG 24,14,0,Melvin Gordon middle for 3 yards (tackle by Antonio Smith),0.540,0.400
2,14:25,2,7,SDG 27,14,0,"Melvin Gordon left tackle for 1 yard (tackle by Brandon Marshall). Penalty on Kenny Wiggins: Offensive Holding, 10 yards",0.400,-0.910
2,14:00,2,16,SDG 18,14,0,Philip Rivers sacked by Shaquil Barrett for -3 yards,-0.910,-2.250
2,13:21,3,19,SDG 15,14,0,Danny Woodhead middle for 7 yards (tackle by Malik Jackson),-2.250,-1.900
2,12:54,4,12,SDG 22,14,0,"Mike Scifres punts 50 yards, returned by Omar Bolden for 21 yards (tackle by Jeremiah Attaochu)",-1.900,-2.190
2,12:44,1,10,DEN 49,14,0,Ronnie Hillman right end for 2 yards (tackle by Melvin Ingram),2.190,1.920
2,12:13,2,8,SDG 49,14,0,C.J. Anderson right tackle for 3 yards (tackle by Manti Te'o and Melvin Ingram),1.920,1.620
2,11:34,3,5,SDG 46,14,0,"Brock Osweiler pass incomplete short right intended for Bennie Fowler. Penalty on Steve Williams: Defensive Pass Interference, 6 yards (no play)",1.620,2.920
2,11:30,1,10,SDG 40,14,0,C.J. Anderson right guard for 3 yards (tackle by Damion Square and Cordarro Law),2.920,2.780
2,10:58,2,7,SDG 37,14,0,C.J. Anderson right tackle for 7 yards (tackle by Denzel Perryman),2.780,3.580
2,10:23,1,10,SDG 30,14,0,Juwan Thompson right tackle for 3 yards (tackle by Ricardo Mathews and Cordarro Law),3.580,3.440
2,9:37,2,7,SDG 27,14,0,Brock Osweiler pass complete short left to Owen Daniels for 6 yards (tackle by Patrick Robinson),3.440,3.440
2,9:16,2,7,SDG 27,14,0,Timeout #1 by Los Angeles Chargers,3.440,3.530
2,9:16,3,1,SDG 21,14,0,Brock Osweiler middle for 1 yard (tackle by Cordarro Law and Manti Te'o),3.530,4.240
2,8:41,1,10,SDG 20,14,0,Brock Osweiler pass complete short middle to Owen Daniels for 7 yards (tackle by Denzel Perryman),4.240,4.830
2,8:06,2,3,SDG 13,14,0,Ronnie Hillman right tackle for 2 yards (tackle by Ricardo Mathews),4.830,4.590
2,7:27,3,1,SDG 11,14,0,Andre Caldwell right end for 3 yards (tackle by Steve Williams),4.590,5.370
2,6:54,1,8,SDG 8,14,0,Ronnie Hillman right end for 2 yards (tackle by Patrick Robinson),5.370,4.950
2,6:17,2,6,SDG 6,14,0,Brock Osweiler middle for 1 yard (tackle by Denzel Perryman),4.950,4.260
2,5:33,3,5,SDG 5,14,0,Brock Osweiler pass incomplete short left intended for Vernon Davis (defended by Eric Weddle),4.260,3.010
2,5:29,4,5,SDG 5,17,0,Brandon McManus 23 yard field goal good,3.010,3.000
2,5:29,,,DEN 35,17,0,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
2,5:26,1,10,SDG 20,17,0,Philip Rivers pass complete short right to Antonio Gates for 7 yards (tackle by David Bruton),0.280,0.680
2,5:01,2,3,SDG 27,17,0,"Philip Rivers for 9 yards (tackle by Shane Ray). Penalty on Orlando Franklin: Offensive Holding, 10 yards (no play)",0.680,-0.790
2,4:27,2,13,SDG 17,17,0,Melvin Gordon middle for 13 yards (tackle by David Bruton and Darian Stewart),-0.790,0.940
2,3:46,1,10,SDG 30,17,0,Danny Woodhead right guard for no gain (tackle by Derek Wolfe),0.940,0.390
2,3:08,2,10,SDG 30,17,0,"Philip Rivers pass incomplete short left intended for Steve Johnson is intercepted by Chris Harris at SDG-36 and returned for 36 yards. Penalty on Chris Harris: Defensive Holding, 5 yards (no play)",0.390,1.270
2,2:59,1,10,SDG 35,17,0,Donald Brown middle for 1 yard (tackle by Derek Wolfe),1.270,0.860
2,2:21,2,9,SDG 36,17,0,"Philip Rivers pass complete short left to Donald Brown for 31 yards (tackle by Chris Harris). Donald Brown fumbles (forced by Chris Harris), ball out of bounds at DEN-33",0.860,3.380
2,2:00,1,10,DEN 33,17,0,Philip Rivers pass incomplete short right intended for Danny Woodhead,3.380,2.840
2,1:57,2,10,DEN 33,17,0,Philip Rivers pass incomplete deep middle intended for Malcom Floyd,2.840,2.150
2,1:52,3,10,DEN 33,17,0,Philip Rivers pass incomplete deep right intended for Malcom Floyd (defended by Darian Stewart),2.150,2.150
2,1:45,3,10,DEN 33,17,0,Timeout #2 by Denver Broncos,2.150,1.150
2,1:45,4,10,DEN 33,17,3,Josh Lambo 51 yard field goal good,1.150,3.000
2,1:45,,,SDG 35,17,3,"Josh Lambo kicks off 65 yards, touchback",0.000,-0.280
2,1:41,1,10,DEN 20,17,3,C.J. Anderson middle for no gain (tackle by Jeremiah Attaochu and Corey Liuget),0.280,-0.270
2,0:59,2,10,DEN 20,17,3,Brock Osweiler pass complete short right to Demaryius Thomas for 7 yards (tackle by Steve Williams),-0.270,-0.030
2,0:54,3,3,DEN 27,17,3,Brock Osweiler pass complete short left to Emmanuel Sanders for 7 yards (tackle by Jason Verrett),-0.030,-0.030
2,0:44,3,3,DEN 27,17,3,Timeout #3 by Denver Broncos,-0.030,1.200
2,0:44,1,10,DEN 34,17,3,Brock Osweiler pass complete short middle to C.J. Anderson for 12 yards (tackle by Jason Verrett and Patrick Robinson),1.200,1.990
2,0:17,1,10,DEN 46,17,3,Brock Osweiler pass incomplete short left intended for Bennie Fowler (defended by Eric Weddle),1.990,1.450
2,0:12,2,10,DEN 46,17,3,Brock Osweiler pass complete short left to Vernon Davis for 9 yards (tackle by Melvin Ingram),1.450,1.950
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,17,3,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,SDG 20,17,3,Philip Rivers pass incomplete (defended by Malik Jackson),0.280,-0.270
3,14:55,2,10,SDG 20,17,3,Melvin Gordon right tackle for 4 yards (tackle by Danny Trevathan),-0.270,-0.430
3,14:14,3,6,SDG 24,17,3,"Philip Rivers pass incomplete deep left intended for Steve Johnson (defended by Darian Stewart). Penalty on Malik Jackson: Defensive Offside, 5 yards (no play)",-0.430,0.230
3,14:08,3,1,SDG 29,17,3,David Johnson middle for 2 yards (tackle by Brandon Marshall and Derek Wolfe),0.230,1.000
3,13:21,1,10,SDG 31,17,3,Melvin Gordon middle for 21 yards (tackle by David Bruton),1.000,2.390
3,12:53,1,10,DEN 48,17,3,Melvin Gordon left guard for 5 yards (tackle by Shane Ray),2.390,2.520
3,12:18,2,5,DEN 43,17,3,"Melvin Gordon right guard for 1 yard (tackle by Von Miller). Melvin Gordon fumbles (forced by Von Miller), recovered by Von Miller at DEN-42 (tackle by Melvin Gordon)",2.520,-1.730
3,12:11,1,10,DEN 42,17,3,Brock Osweiler pass complete short left to Emmanuel Sanders for 3 yards (tackle by Jason Verrett),1.730,1.590
3,11:51,2,7,DEN 45,17,3,"Brock Osweiler sacked by Melvin Ingram for 0 yards. Penalty on Melvin Ingram: Roughing the Passer, 15 yards (no play)",1.590,2.920
3,11:23,1,10,SDG 40,17,3,Ronnie Hillman left end for -1 yards (tackle by Kyle Emanuel),2.920,2.240
3,10:46,2,11,SDG 41,17,3,Brock Osweiler sacked by Melvin Ingram for -7 yards,2.240,0.630
3,10:05,3,18,SDG 48,17,3,Brock Osweiler pass complete short left to Juwan Thompson for 14 yards (tackle by Eric Weddle and Jahleel Addae),0.630,1.080
3,9:22,4,4,SDG 34,17,3,Brandon McManus 52 yard field goal no good,1.080,-1.730
3,9:20,1,10,SDG 42,17,3,"Philip Rivers pass complete short right to Melvin Gordon for 8 yards (tackle by David Bruton). Melvin Gordon fumbles (forced by David Bruton), ball out of bounds at 50",1.730,2.270
3,8:56,2,2,,17,3,Donald Brown middle for 7 yards (tackle by Shaquil Barrett),2.270,2.720
3,8:28,1,10,DEN 43,17,3,Donald Brown middle for 1 yard (tackle by Malik Jackson and David Bruton),2.720,2.310
3,7:51,2,9,DEN 42,17,3,Philip Rivers pass incomplete short left intended for Antonio Gates,2.310,1.620
3,7:46,3,9,DEN 42,17,3,"Philip Rivers pass complete short right to Malcom Floyd for 15 yards (tackle by Josh Bush). Malcom Floyd fumbles (forced by Josh Bush), recovered by Darian Stewart at DEN-26 (tackle by Malcom Floyd). Penalty on Steve Johnson: Offensive Pass Interference (Declined)",1.620,-0.670
3,7:39,1,10,DEN 26,17,3,Brock Osweiler pass complete short left to Demaryius Thomas for 9 yards (tackle by Denzel Perryman),0.670,1.350
3,7:02,2,1,DEN 35,17,3,Ronnie Hillman right end for 2 yards (tackle by Patrick Robinson),1.350,1.400
3,6:37,1,10,DEN 37,17,3,Ronnie Hillman right end for 2 yards (tackle by Jason Verrett and Jahleel Addae),1.400,1.130
3,6:07,2,8,DEN 39,17,3,Brock Osweiler pass complete short middle to Virgil Green for 22 yards (tackle by Jahleel Addae),1.130,2.980
3,5:29,1,10,SDG 39,17,3,Brock Osweiler pass incomplete deep left intended for Emmanuel Sanders,2.980,2.440
3,5:23,2,10,SDG 39,17,3,Juwan Thompson right tackle for 12 yards (tackle by Patrick Robinson),2.440,3.780
3,4:47,1,10,SDG 27,17,3,Juwan Thompson right tackle for no gain (tackle by Ryan Carrethers and Kendall Reyes),3.780,3.230
3,4:15,2,10,SDG 27,17,3,Brock Osweiler pass incomplete deep left intended for Emmanuel Sanders is intercepted by Jason Verrett at SDG-0,3.230,-0.280
3,4:09,1,10,SDG 20,17,3,Philip Rivers pass incomplete short right intended for Ladarius Green,0.280,-0.270
3,4:03,2,10,SDG 20,17,3,"Penalty on Chris Hairston: False Start, 5 yards (no play)",-0.270,-1.070
3,4:03,2,15,SDG 15,17,3,Philip Rivers pass complete short right to Javontee Herndon for 14 yards,-1.070,0.230
3,3:57,3,1,SDG 29,17,3,Donald Brown middle for 4 yards (tackle by Josh Bush),0.230,1.140
3,3:18,1,10,SDG 33,17,3,Donald Brown right tackle for 11 yards (tackle by Josh Bush),1.140,1.860
3,2:38,1,10,SDG 44,17,3,"Danny Woodhead right tackle for no gain (tackle by Derek Wolfe). Penalty on Kenny Wiggins: Offensive Holding, 10 yards (no play)",1.860,1.200
3,2:06,1,20,SDG 34,17,3,Philip Rivers pass incomplete deep right intended for Malcom Floyd,1.200,-0.030
3,2:01,2,20,SDG 34,17,3,Danny Woodhead middle for 3 yards (tackle by Derek Wolfe),-0.030,-0.300
3,1:25,3,17,SDG 37,17,3,Philip Rivers pass complete short left to Danny Woodhead for 10 yards (tackle by Chris Harris),-0.300,-0.260
3,0:51,4,7,SDG 47,17,3,Mike Scifres punts 51 yards,-0.260,0.380
3,0:38,1,10,DEN 2,17,3,Juwan Thompson left tackle for no gain (tackle by Donald Butler and Kendall Reyes),-0.380,-0.780
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,DEN 2,17,3,Juwan Thompson left tackle for 4 yards (tackle by Eric Weddle),-0.780,-0.950
4,14:27,3,6,DEN 6,17,3,Brock Osweiler pass complete short left to Demaryius Thomas for 11 yards (tackle by Patrick Robinson),-0.950,-0.060
4,13:46,1,10,DEN 17,17,3,Ronnie Hillman right guard for 4 yards (tackle by Eric Weddle),-0.060,0.080
4,13:09,2,6,DEN 21,17,3,Emmanuel Sanders left end for 5 yards (tackle by Patrick Robinson),0.080,-0.120
4,12:30,3,1,DEN 26,17,3,Ronnie Hillman left end for 11 yards (tackle by Jahleel Addae),-0.120,1.400
4,12:00,1,10,DEN 37,17,3,Ronnie Hillman right end for 7 yards (tackle by Denzel Perryman),1.400,1.800
4,11:19,2,3,DEN 44,17,3,Juwan Thompson right guard for 5 yards (tackle by Melvin Ingram),1.800,2.190
4,10:40,1,10,DEN 49,17,3,Juwan Thompson left tackle for 5 yards (tackle by Denzel Perryman and Jeremiah Attaochu),2.190,2.320
4,9:58,2,5,SDG 46,17,3,Juwan Thompson left end for -2 yards (tackle by Ricardo Mathews),2.320,1.360
4,9:16,3,7,SDG 48,17,3,Brock Osweiler pass incomplete short right intended for Bennie Fowler,1.360,0.070
4,9:12,4,7,SDG 48,17,3,Britton Colquitt punts 47 yards,0.070,0.380
4,9:01,1,10,SDG 1,17,3,Philip Rivers pass complete short left to Antonio Gates for 10 yards (tackle by Darian Stewart),-0.380,-0.370
4,8:40,1,10,SDG 11,17,3,Donald Brown right end for 2 yards (tackle by Corey Nelson),-0.370,-0.630
4,8:03,2,8,SDG 13,17,3,Donald Brown left guard for no gain (tackle by Von Miller),-0.630,-1.190
4,7:24,3,8,SDG 13,17,3,Philip Rivers sacked by Von Miller for -8 yards,-1.190,-2.490
4,6:52,4,16,SDG 5,17,3,"Mike Scifres punts 50 yards, fair catch by Emmanuel Sanders",-2.490,-1.930
4,6:46,1,10,DEN 45,17,3,Ronnie Hillman right tackle for 2 yards (tackle by Eric Weddle),1.930,1.650
4,5:58,2,8,DEN 47,17,3,Ronnie Hillman left tackle for 1 yard (tackle by Manti Te'o),1.650,1.650
4,5:18,2,8,DEN 47,17,3,Timeout #1 by Denver Broncos,1.650,1.090
4,5:18,3,7,DEN 48,17,3,Brock Osweiler pass complete short left to Demaryius Thomas for 10 yards (tackle by Steve Williams),1.090,2.790
4,4:32,1,10,SDG 42,17,3,Ronnie Hillman middle for -2 yards (tackle by Melvin Ingram),2.790,2.790
4,4:27,1,10,SDG 42,17,3,Timeout #1 by Los Angeles Chargers,2.790,1.970
4,4:27,2,12,SDG 44,17,3,Ronnie Hillman left end for 4 yards (tackle by Denzel Perryman),1.970,1.970
4,4:20,2,12,SDG 44,17,3,Timeout #2 by Los Angeles Chargers,1.970,1.820
4,4:20,3,8,SDG 40,17,3,Brock Osweiler pass incomplete short right intended for Ronnie Hillman (defended by Eric Weddle),1.820,0.590
4,4:13,4,8,SDG 40,17,3,"Britton Colquitt punts 40 yards, touchback",0.590,-0.280
4,4:07,1,10,SDG 20,17,3,Philip Rivers pass incomplete short left intended for Danny Woodhead,0.280,-0.270
4,4:04,2,10,SDG 20,17,3,Philip Rivers pass complete short right to Antonio Gates for 15 yards (tackle by Josh Bush),-0.270,1.270
4,3:29,1,10,SDG 35,17,3,"Philip Rivers pass incomplete. Penalty on Philip Rivers: Intentional Grounding, 11 yards, Penalty on Orlando Franklin: Offensive Holding (Declined)",1.270,-0.760
4,3:23,2,21,SDG 24,17,3,Philip Rivers pass complete short right to Antonio Gates for 1 yard (tackle by David Bruton),-0.760,-1.290
4,2:48,3,20,SDG 25,17,3,Philip Rivers pass complete short left to Javontee Herndon for 16 yards (tackle by Bradley Roby and David Bruton),-1.290,-0.650
4,2:11,4,4,SDG 41,17,3,Philip Rivers pass incomplete deep left intended for Ladarius Green,-0.650,-2.850
4,2:06,1,10,SDG 41,17,3,Ronnie Hillman left tackle for 3 yards (tackle by Ryan Carrethers),2.850,2.710
4,2:00,2,7,SDG 38,17,3,Ronnie Hillman middle for 1 yard (tackle by Denzel Perryman),2.710,2.710
4,1:55,2,7,SDG 38,17,3,Timeout #3 by Los Angeles Chargers,2.710,2.150
4,1:55,3,6,SDG 37,17,3,Ronnie Hillman right tackle for no gain (tackle by Denzel Perryman),2.150,2.150
4,1:09,3,6,SDG 37,17,3,Timeout #2 by Denver Broncos,2.150,0.790
4,1:09,4,6,SDG 37,17,3,"Britton Colquitt punts 12 yards, out of bounds",0.790,-0.610
4,1:02,1,10,SDG 25,17,3,Philip Rivers pass incomplete short left intended for Ladarius Green,0.610,0.060
4,0:56,2,10,SDG 25,17,3,Philip Rivers pass complete short right to Danny Woodhead for 4 yards (tackle by Aqib Talib),0.060,-0.100
4,0:53,3,6,SDG 29,17,3,Philip Rivers pass complete short middle to Ladarius Green for 5 yards (tackle by Corey Nelson),-0.100,-1.110
4,0:31,4,1,SDG 34,17,3,Philip Rivers sacked by Shane Ray for -5 yards,-1.110,-3.640
4,0:25,1,10,SDG 29,17,3,Brock Osweiler kneels for -1 yards,3.640,2.970
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
