Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
2,,,,CHI 30,7,10,"Paul Edinger kicks off 63 yards, returned by Onterrio Smith for 20 yards (tackle by Adrian Peterson)",0.000,0.740
2,11:17,1,10,MIN 27,7,10,Daunte Culpepper right guard for 5 yards (tackle by Lance Briggs),0.740,0.870
2,10:39,2,5,MIN 32,7,10,Onterrio Smith right tackle for 4 yards (tackle by Michael Green),0.870,0.700
2,10:00,3,1,MIN 36,7,10,"Penalty on Alex Brown: Defensive Offside, 5 yards (no play)",0.700,1.660
2,9:46,1,10,MIN 41,7,10,Daunte Culpepper pass complete to Marcus Robinson for 14 yards (tackle by Jerry Azumah),1.660,2.590
2,9:09,1,10,CHI 45,7,10,Onterrio Smith left tackle for 20 yards (tackle by Michael Green and Nathan Vasher),2.590,3.910
2,8:30,1,10,CHI 25,7,10,Daunte Culpepper right end for 10 yards (tackle by Lance Briggs),3.910,4.580
2,8:01,1,10,CHI 15,7,10,Onterrio Smith right tackle for 3 yards (tackle by Michael Haynes),4.580,4.450
2,7:16,2,7,CHI 12,7,10,Daunte Culpepper pass complete to Jermaine Wiggins for 6 yards (tackle by Charles Tillman),4.450,4.900
2,6:34,3,1,CHI 6,7,10,Moe Williams left tackle for 3 yards (tackle by Michael Haynes),4.900,6.510
2,5:49,1,3,CHI 3,7,10,Daunte Culpepper pass incomplete intended for Onterrio Smith is intercepted by Brian Urlacher at CHI-3 and returned for 42 yards (tackle by Adam Goldberg),6.510,-1.930
2,5:39,1,10,CHI 45,7,10,"Chad Hutchinson right end for 11 yards (tackle by Derek Ross). Penalty on Brian Williams: Illegal Contact, 5 yards",1.930,2.980
2,5:23,1,10,MIN 39,7,10,Thomas Jones left end for -1 yards (tackle by E.J. Henderson),2.980,2.300
2,4:48,2,11,MIN 40,7,10,Chad Hutchinson pass incomplete intended for Justin Gage,2.300,1.620
2,4:41,3,11,MIN 40,7,10,Chad Hutchinson pass complete to Thomas Jones for 6 yards (tackle by Dontarrious Thomas),1.620,1.070
2,4:01,,,,7,10,Timeout #3 by Minnesota Vikings,0.000,1.070
2,4:01,4,5,MIN 34,7,10,Paul Edinger 52 yard field goal no good,1.070,-1.730
2,3:56,1,10,MIN 42,7,10,Daunte Culpepper pass complete to Onterrio Smith for 9 yards (tackle by Brian Urlacher),1.730,2.400
2,3:18,2,1,CHI 49,7,10,Daunte Culpepper pass incomplete intended for Onterrio Smith (defended by Brian Urlacher),2.400,1.690
2,3:08,3,1,CHI 49,7,10,Daunte Culpepper pass complete to Randy Moss for 9 yards (tackle by Charles Tillman),1.690,2.920
2,2:32,1,10,CHI 40,13,10,"Daunte Culpepper pass complete to Marcus Robinson for 40 yards, touchdown",2.920,7.000
,,,,,,,"CHI challenged the ruling, and the play was upheld.",,
2,,,,CHI 2,14,10,Morten Andersen kicks extra point good,0.000,0.000
2,,,,MIN 30,14,10,"Jose Cortez kicks off 54 yards, returned by Jerry Azumah for 18 yards (tackle by Brian Williams). Penalty on Marcus Reese: Illegal Block Above the Waist, 10 yards",0.000,0.540
2,2:16,1,10,CHI 24,14,10,Chad Hutchinson pass incomplete intended for Desmond Clark,0.540,0.000
2,2:12,2,10,CHI 24,14,10,Chad Hutchinson pass complete to Desmond Clark for 12 yards (tackle by Corey Chavous),0.000,1.330
2,2:00,1,10,CHI 36,14,10,Chad Hutchinson sacked by Kevin Williams for -7 yards,1.330,-0.160
2,1:43,2,17,CHI 29,14,10,Chad Hutchinson pass incomplete intended for Justin Gage,-0.160,-0.820
2,1:41,3,17,CHI 29,14,10,Chad Hutchinson pass complete to Bobby Wade for 31 yards (tackle by Derek Ross),-0.820,2.920
2,1:29,,,,14,10,Timeout #2 by Chicago Bears,0.000,2.920
2,1:29,1,10,MIN 40,14,10,Chad Hutchinson pass incomplete intended for Bobby Wade,2.920,2.370
2,1:26,2,10,MIN 40,14,10,Chad Hutchinson pass complete to Desmond Clark for 11 yards (tackle by Willie Offord),2.370,3.640
2,0:57,1,10,MIN 29,14,10,Chad Hutchinson pass complete to David Terrell for 10 yards (tackle by Terrance Shaw),3.640,4.310
2,0:41,1,10,MIN 19,14,10,Chad Hutchinson pass complete to Desmond Clark for 4 yards (tackle by Willie Offord),4.310,4.350
2,0:31,,,,14,10,Timeout #3 by Chicago Bears,0.000,4.350
2,0:31,2,6,MIN 15,14,10,Chad Hutchinson pass incomplete intended for Bobby Wade (defended by Derek Ross),4.350,3.580
2,0:27,3,6,MIN 15,14,16,"Chad Hutchinson pass complete to David Terrell for 15 yards, touchdown",3.580,7.000
2,,,,MIN 2,14,17,Paul Edinger kicks extra point good,0.000,0.000
2,,,,CHI 30,14,17,"Paul Edinger kicks off 61 yards, returned by Onterrio Smith for 19 yards (tackle by Hunter Hillenmeyer)",0.000,0.810
2,0:18,1,10,MIN 28,14,17,Daunte Culpepper pass complete to Moe Williams for 3 yards (tackle by Lance Briggs),0.810,0.670
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 30,14,17,"Paul Edinger kicks off 49 yards, returned by Onterrio Smith for 1 yard (tackle by Joe Odom)",0.000,0.410
3,14:57,1,10,MIN 22,14,17,Onterrio Smith left guard for -2 yards (tackle by Alex Brown),0.410,-0.400
3,14:31,2,12,MIN 20,14,17,Daunte Culpepper pass complete to Onterrio Smith for no gain,-0.400,-1.090
3,14:04,3,12,MIN 20,14,17,Daunte Culpepper pass incomplete,-1.090,-2.030
,,,,,,,"MIN challenged the ruling, and the original play was overturned.",,
3,13:59,4,12,MIN 20,14,17,"Darren Bennett punts 34 yards, fair catch by R.W. McQuarters",-2.030,-1.990
3,13:53,1,10,CHI 46,14,17,Chad Hutchinson pass complete to Thomas Jones for 3 yards (tackle by Keith Newman),1.990,1.860
3,13:15,2,7,CHI 49,14,17,Thomas Jones left guard for 3 yards (tackle by E.J. Henderson and Kevin Williams),1.860,1.550
3,12:31,3,4,MIN 48,14,17,Chad Hutchinson pass incomplete intended for Bryan Johnson,1.550,0.070
3,12:25,4,4,MIN 48,14,17,"Penalty on Olin Kreutz: Unnecessary Roughness, 15 yards",0.070,-0.910
3,12:21,4,19,CHI 37,14,17,"Brad Maynard punts 55 yards, returned by Nate Burleson for 1 yard (tackle by John Gilmore)",-0.910,0.380
3,12:15,1,10,MIN 9,14,17,Onterrio Smith right tackle for 5 yards (tackle by Charles Tillman),-0.380,-0.390
3,11:48,2,5,MIN 14,14,17,"Daunte Culpepper pass complete to Randy Moss for no gain (tackle by Charles Tillman). Randy Moss fumbles (forced by Charles Tillman), recovered by Michael Green at MIN-14 (tackle by Adam Goldberg)",-0.390,-4.650
3,11:41,1,10,MIN 14,14,17,Chad Hutchinson sacked by Kenny Mixon for -10 yards,4.650,2.740
3,11:18,2,20,MIN 24,14,17,Thomas Jones right guard for 4 yards (tackle by Spencer Johnson and Chris Claiborne),2.740,2.610
3,10:32,3,16,MIN 20,14,17,"Chad Hutchinson sacked by Lance Johnstone for -5 yards. Chad Hutchinson fumbles (forced by Lance Johnstone), recovered by Kevin Williams at MIN-24 (tackle by Qasim Mitchell)",2.610,-0.540
3,10:26,1,10,MIN 24,14,17,"Daunte Culpepper pass incomplete intended for Onterrio Smith. Penalty on Hunter Hillenmeyer: Defensive Holding, 5 yards (no play)",0.540,0.870
3,10:18,1,10,MIN 29,14,17,Daunte Culpepper sacked by Alfonso Boone and Hunter Hillenmeyer for -11 yards. Penalty on Cory Withrow: Offensive Holding (Declined),0.870,-1.260
3,9:52,2,21,MIN 18,14,17,"Daunte Culpepper pass incomplete intended for Moe Williams (defended by Lance Briggs). Penalty on Nathan Vasher: Defensive Holding, 5 yards (no play)",-1.260,0.480
3,9:46,1,10,MIN 23,14,17,"Penalty on Adam Goldberg: False Start, 5 yards (no play)",0.480,0.000
3,9:46,1,15,MIN 18,14,17,Onterrio Smith left tackle for 9 yards (tackle by Michael Green),0.000,0.470
3,9:15,2,6,MIN 27,14,17,Onterrio Smith left tackle for 8 yards (tackle by Lance Briggs),0.470,1.270
3,8:37,1,10,MIN 35,14,17,Onterrio Smith left end for 1 yard (tackle by Tank Johnson),1.270,0.860
3,7:55,2,9,MIN 36,14,17,"Penalty on Bryant McKinnie: False Start, 5 yards (no play)",0.860,0.180
3,7:34,2,14,MIN 31,14,17,Daunte Culpepper left tackle for 4 yards (tackle by Michael Green and Ian Scott),0.180,0.040
3,6:51,3,10,MIN 35,14,17,Daunte Culpepper pass complete to Moe Williams for 28 yards (tackle by Bobby Gray),0.040,3.120
3,6:02,1,10,CHI 37,14,17,Daunte Culpepper pass incomplete intended for Randy Moss,3.120,2.570
3,5:56,2,10,CHI 37,14,17,Daunte Culpepper right end for 11 yards (tackle by Michael Haynes),2.570,3.840
3,5:30,1,10,CHI 26,14,17,Daunte Culpepper pass complete to Marcus Robinson for 5 yards (tackle by Nathan Vasher),3.840,3.970
3,4:59,2,5,CHI 21,14,17,Daunte Culpepper pass incomplete intended for Jermaine Wiggins,3.970,3.270
3,4:53,3,5,CHI 21,14,17,Daunte Culpepper pass complete to Randy Moss for 9 yards (tackle by Brian Urlacher),3.270,4.780
3,4:03,1,10,CHI 12,14,17,Daunte Culpepper pass complete to Nate Burleson for 4 yards (tackle by Lance Briggs),4.780,4.830
3,3:24,2,6,CHI 8,14,17,Onterrio Smith right tackle for -2 yards (tackle by Tank Johnson),4.830,3.480
3,2:40,3,8,CHI 10,14,17,Daunte Culpepper sacked by Alex Brown and Jerry Azumah for -10 yards,3.480,2.120
3,2:11,4,18,CHI 20,14,17,Morten Andersen 38 yard field goal no good,2.120,-0.810
3,2:06,1,10,CHI 28,14,17,Anthony Thomas right tackle for 6 yards (tackle by E.J. Henderson),0.810,1.070
3,1:35,2,4,CHI 34,14,17,Anthony Thomas right tackle for no gain (tackle by Chris Claiborne and Kenny Mixon),1.070,0.370
3,0:59,3,4,CHI 34,14,17,Chad Hutchinson pass complete to Bobby Wade for 12 yards (tackle by Brian Russell),0.370,1.990
3,0:21,1,10,CHI 46,14,17,Chad Hutchinson pass incomplete intended for David Terrell (defended by Terrance Shaw),1.990,1.450
3,0:13,2,10,CHI 46,14,17,Chad Hutchinson pass complete to Desmond Clark for 19 yards (tackle by E.J. Henderson),1.450,3.250
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIN 35,14,17,Anthony Thomas right guard for 6 yards (tackle by Kevin Williams),3.250,3.510
4,14:29,2,4,MIN 29,14,17,Anthony Thomas left tackle for 5 yards (tackle by Kenny Mixon),3.510,3.970
4,13:55,1,10,MIN 24,14,17,Anthony Thomas left guard for 3 yards (tackle by Corey Chavous),3.970,3.840
4,13:21,2,7,MIN 21,14,17,Bernard Berrian right end for 1 yard (tackle by Corey Chavous),3.840,3.270
4,12:39,3,6,MIN 20,14,17,Anthony Thomas right guard for 17 yards (tackle by Brian Russell),3.270,6.510
4,11:53,,,,14,17,Timeout #1 by Chicago Bears,0.000,6.510
4,11:53,1,3,MIN 3,14,17,Anthony Thomas left guard for 2 yards (tackle by Steve Martin and Kenny Mixon),6.510,5.910
4,11:12,2,1,MIN 1,14,17,"Chad Hutchinson for no gain. Chad Hutchinson fumbles, recovered by Anthony Thomas at MIN-5",5.910,4.260
4,10:29,3,5,MIN 5,14,23,"Chad Hutchinson pass complete to Jason McKie for 5 yards, touchdown",4.260,7.000
4,,,,MIN 2,14,24,Paul Edinger kicks extra point good,0.000,0.000
4,,,,CHI 30,14,24,"Paul Edinger kicks off 56 yards, returned by Kelly Campbell for 12 yards (tackle by Todd Johnson)",0.000,0.670
4,10:17,1,10,MIN 26,14,24,Daunte Culpepper sacked by Brian Urlacher for -7 yards,0.670,-0.870
4,9:48,2,17,MIN 19,14,24,Daunte Culpepper pass complete to Marcus Robinson for 14 yards (tackle by Charles Tillman),-0.870,0.370
4,9:09,3,3,MIN 33,14,24,"Daunte Culpepper pass incomplete intended for Marcus Robinson. Penalty on Marcus Robinson: Offensive Pass Interference (Offsetting), Penalty on Charles Tillman: Defensive Holding (Offsetting) (no play)",0.370,0.370
4,9:04,3,3,MIN 33,14,24,Daunte Culpepper pass complete to Marcus Robinson for 11 yards (tackle by Nathan Vasher),0.370,1.860
4,9:04,1,10,MIN 44,14,24,Daunte Culpepper pass incomplete intended for Nate Burleson,1.860,1.320
4,8:26,2,10,MIN 44,14,24,Daunte Culpepper pass incomplete intended for Moe Williams,1.320,0.630
4,8:17,,,,14,24,Timeout #1 by Minnesota Vikings,0.000,0.630
4,8:17,3,10,MIN 44,14,24,Daunte Culpepper pass complete to Moe Williams for 5 yards (tackle by Alex Brown),0.630,-0.130
4,8:17,4,5,MIN 49,14,24,Brian Russell right end for 4 yards (tackle by Charles Tillman),-0.130,-2.060
4,7:55,1,10,CHI 47,14,24,Anthony Thomas right end for -1 yards (tackle by Darrion Scott),2.060,1.380
4,7:11,2,11,CHI 46,14,24,Anthony Thomas left tackle for 2 yards (tackle by Spencer Johnson),1.380,0.960
4,6:32,3,9,CHI 48,14,24,Chad Hutchinson pass complete to Anthony Thomas for 10 yards (tackle by Lance Johnstone),0.960,2.790
4,6:01,1,10,MIN 42,14,24,Anthony Thomas left guard for 5 yards (tackle by Keith Newman),2.790,2.920
4,5:15,2,5,MIN 37,14,24,Anthony Thomas left guard for 4 yards (tackle by E.J. Henderson),2.920,2.740
4,4:37,3,1,MIN 33,14,24,Anthony Thomas left guard for no gain (tackle by Kevin Williams),2.740,1.210
4,3:54,4,1,MIN 33,14,24,Anthony Thomas left guard for no gain (tackle by Kenechi Udeze),1.210,-1.140
,,,,,,,"CHI challenged the ruling, and the play was upheld.",,
4,3:41,1,10,MIN 33,14,24,Daunte Culpepper for 9 yards (tackle by Ian Scott),1.140,1.810
4,3:32,2,1,MIN 42,14,24,Daunte Culpepper pass complete to Moe Williams for 9 yards (tackle by Jerry Azumah),1.810,2.320
4,3:08,1,10,CHI 49,14,24,Daunte Culpepper pass complete to Jermaine Wiggins for 7 yards (tackle by Brian Urlacher),2.320,2.730
4,2:36,2,3,CHI 42,14,24,Daunte Culpepper pass complete to Jermaine Wiggins for 21 yards (tackle by Michael Green),2.730,4.170
4,2:06,1,10,CHI 21,14,24,Daunte Culpepper pass incomplete intended for Moe Williams is intercepted by Jerry Azumah at CHI-12 and returned for 1 yard (tackle by Moe Williams),4.170,0.320
4,2:01,1,10,CHI 13,14,24,Anthony Thomas left tackle for 2 yards (tackle by Spencer Johnson),-0.320,-0.570
4,1:56,2,8,CHI 15,14,24,Thomas Jones right guard for 10 yards (tackle by Terrance Shaw),-0.570,0.610
4,1:50,,,,14,24,Timeout #2 by Minnesota Vikings,0.000,0.610
4,1:50,1,10,CHI 25,14,24,Thomas Jones right tackle for no gain (tackle by Kevin Williams),0.610,0.060
4,1:45,,,,14,24,Timeout #3 by Minnesota Vikings,0.000,0.060
4,1:45,2,10,CHI 25,14,24,Thomas Jones left end for no gain (tackle by E.J. Henderson),0.060,-0.620
4,1:02,3,10,CHI 25,14,24,Thomas Jones left guard for 6 yards (tackle by Kevin Williams),-0.620,-1.310
4,0:15,,,,14,24,Timeout #3 by Chicago Bears,0.000,-1.310
4,0:15,4,4,CHI 31,14,24,"Brad Maynard punts 49 yards, returned by Nate Burleson for -2 yards (tackle by Todd McMillon)",-1.310,-0.040
4,0:07,1,10,MIN 18,14,24,Daunte Culpepper sacked by Alfonso Boone for -4 yards,0.040,-1.040
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
