Quarter,Time,Down,ToGo,Location,BUF,NYJ,Detail,EPB,EPA
1,0:02,3,3,NYJ 41,3,0,Vinny Testaverde pass complete to Curtis Conway for 24 yards (tackle by Nate Clements),0.890,3.250
Quarter,Time,Down,ToGo,Location,BUF,NYJ,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BUF 35,3,0,Curtis Martin right end for 9 yards (tackle by Antoine Winfield and Jeff Posey),3.250,3.920
2,14:21,2,1,BUF 26,3,0,Curtis Martin right tackle for 6 yards (tackle by Antoine Winfield),3.920,4.240
2,13:38,1,10,BUF 20,3,0,Curtis Martin right tackle for 5 yards (tackle by London Fletcher),4.240,4.450
2,12:44,2,5,BUF 15,3,0,LaMont Jordan right tackle for 12 yards (tackle by Antoine Winfield),4.450,6.510
2,12:12,1,3,BUF 3,3,0,LaMont Jordan up the middle for 2 yards (tackle by Justin Bannan and Pat Williams),6.510,5.910
2,11:36,2,1,BUF 1,3,6,"Vinny Testaverde pass complete to Anthony Becht for 1 yard, touchdown",5.910,7.000
2,,,,BUF 2,3,7,Doug Brien kicks extra point good,0.000,0.000
2,,,,NYJ 30,3,7,"Doug Brien kicks off 67 yards, returned by Antonio Brown for 21 yards (tackle by Kenyatta Wright). Penalty on Ryan Neufeld: Illegal Block Above the Waist, 10 yards",0.000,-0.370
2,11:24,1,10,BUF 11,3,7,Drew Bledsoe pass complete to Travis Henry for 9 yards (tackle by Sam Cowart),-0.370,0.360
2,10:45,2,1,BUF 20,3,7,Travis Henry up the middle for 4 yards (tackle by Jason Ferguson),0.360,0.540
2,10:05,1,10,BUF 24,3,7,Travis Henry left end for 2 yards (tackle by Jason Ferguson and Sam Cowart),0.540,0.270
2,9:22,2,8,BUF 26,3,7,Drew Bledsoe pass complete to Bobby Shaw for 9 yards (tackle by Sam Cowart),0.270,1.270
2,8:44,1,10,BUF 35,3,7,Drew Bledsoe pass complete to Bobby Shaw for 4 yards (tackle by Ray Mickens),1.270,1.260
2,8:08,2,6,BUF 39,3,7,--,1.260,0.430
2,7:25,3,7,BUF 38,3,7,"Drew Bledsoe for no gain. Drew Bledsoe fumbles, recovered by Bryan Thomas at BUF-17",0.430,-4.440
2,7:19,1,10,BUF 17,3,7,Curtis Martin right guard for 6 yards (tackle by Lawyer Milloy),4.440,4.890
2,6:40,2,4,BUF 11,3,7,"Curtis Martin right guard for 2 yards (tackle by London Fletcher and Aaron Schobel). Penalty on Jerald Sowell: Offensive Holding, 10 yards (no play)",4.890,3.350
2,6:15,2,14,BUF 21,3,7,Curtis Martin left guard for 2 yards (tackle by Pat Williams and Jeff Posey),3.350,2.910
2,5:36,3,12,BUF 19,3,7,Vinny Testaverde pass complete to Wayne Chrebet for 10 yards (tackle by Antoine Winfield),2.910,2.950
2,4:51,4,2,BUF 9,3,10,Doug Brien 27 yard field goal good,2.950,3.000
2,,,,NYJ 30,3,10,"Doug Brien kicks off 69 yards, returned by Antonio Brown for 21 yards (tackle by Kenyatta Wright)",0.000,0.410
2,4:40,1,10,BUF 22,3,10,Travis Henry right tackle for 2 yards (tackle by Victor Hobson and James Reed),0.410,0.140
2,4:00,2,8,BUF 24,3,10,Drew Bledsoe pass complete to Bobby Shaw for 14 yards (tackle by Sam Cowart),0.140,1.470
2,3:24,1,10,BUF 38,3,10,Drew Bledsoe pass incomplete intended for Bobby Shaw,1.470,0.920
2,3:17,,,,3,10,Timeout #1 by Buffalo Bills,0.000,0.920
2,3:17,2,10,BUF 38,3,10,Drew Bledsoe pass complete to Travis Henry for -2 yards (tackle by Chester McGlockton),0.920,-0.030
2,2:39,3,12,BUF 36,3,10,Drew Bledsoe sacked by Shaun Ellis for -5 yards,-0.030,-1.310
2,2:20,4,17,BUF 31,3,10,"Brian Moorman punts 56 yards, returned by Santana Moss for 38 yards (tackle by Brian Moorman). Penalty on Kevin Thomas: Illegal Motion (Declined)",-1.310,-2.320
2,2:03,1,10,BUF 49,3,10,Curtis Martin right guard for 3 yards (tackle by Justin Bannan and Lawyer Milloy),2.320,2.190
2,1:57,2,7,BUF 46,3,10,Vinny Testaverde pass incomplete intended for Curtis Martin,2.190,1.490
2,1:54,3,7,BUF 46,3,10,"Vinny Testaverde pass incomplete intended for Curtis Conway. Penalty on Nate Clements: Defensive Pass Interference, 15 yards (no play)",1.490,3.510
2,1:48,1,10,BUF 31,3,10,Vinny Testaverde pass complete to Santana Moss for 9 yards (tackle by Dainon Sidney),3.510,4.180
2,1:39,,,,3,10,Timeout #1 by New York Jets,0.000,4.180
2,1:39,2,1,BUF 22,3,10,LaMont Jordan right tackle for 6 yards (tackle by Antoine Winfield),4.180,4.510
2,1:11,1,10,BUF 16,3,10,LaMont Jordan left guard for 3 yards (tackle by Takeo Spikes),4.510,4.390
2,1:03,,,,3,10,Timeout #2 by New York Jets,0.000,4.390
2,1:03,2,7,BUF 13,3,10,Vinny Testaverde pass incomplete intended for LaMont Jordan,4.390,3.540
2,0:57,3,7,BUF 13,3,10,Vinny Testaverde sacked by Jeff Posey for -2 yards,3.540,2.440
2,0:57,4,9,BUF 15,3,13,Doug Brien 33 yard field goal good,2.440,3.000
2,,,,NYJ 30,3,13,"Doug Brien kicks off 69 yards, returned by Antonio Brown for 34 yards (tackle by Victor Hobson)",0.000,1.270
2,0:36,1,10,BUF 35,3,13,Drew Bledsoe pass complete to Joe Burns for 3 yards (tackle by Jamie Henderson),1.270,1.130
2,0:25,,,,3,13,Timeout #2 by Buffalo Bills,0.000,1.130
2,0:25,2,7,BUF 38,3,13,Drew Bledsoe pass incomplete intended for Josh Reed,1.130,0.430
2,0:19,3,7,BUF 38,3,13,Drew Bledsoe pass incomplete intended for Clarence Coleman,0.430,-0.850
2,0:08,4,7,BUF 38,3,13,"Brian Moorman punts 39 yards, fair catch by Santana Moss",-0.850,-0.480
2,0:03,1,10,NYJ 23,3,13,Vinny Testaverde kneels for -1 yards,0.480,-0.200
Quarter,Time,Down,ToGo,Location,BUF,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 30,3,13,"Doug Brien kicks off 68 yards, returned by Antonio Brown for 22 yards (tackle by Quincy Stewart)",0.000,0.540
3,14:55,1,10,BUF 24,3,13,Drew Bledsoe sacked by Dewayne Robertson for -6 yards,0.540,-0.910
3,14:27,2,16,BUF 18,3,13,Travis Henry left tackle for 3 yards (tackle by Sam Cowart and Aaron Beasley),-0.910,-1.090
3,13:51,3,13,BUF 21,3,13,Drew Bledsoe sacked by Sam Cowart for -8 yards,-1.090,-2.490
3,13:26,4,21,BUF 13,3,13,"Brian Moorman punts 52 yards, returned by Santana Moss for 47 yards (tackle by Pierson Prioleau)",-2.490,-4.370
3,13:09,1,10,BUF 18,3,19,"Vinny Testaverde pass complete to Anthony Becht for 18 yards, touchdown",4.370,7.000
3,,,,BUF 2,3,20,Doug Brien kicks extra point good,0.000,0.000
3,,,,NYJ 30,3,20,"Doug Brien kicks off 64 yards, returned by Antonio Brown for 15 yards (tackle by B.J. Askew). Penalty on Ryan Neufeld: Offensive Holding, 10 yards",0.000,-0.380
3,12:57,1,10,BUF 10,3,20,Travis Henry right guard for 5 yards (tackle by Jason Glenn and Sam Garnes),-0.380,-0.350
3,12:16,2,5,BUF 15,3,20,"Drew Bledsoe pass complete to Josh Reed for 5 yards (tackle by Marvin Jones). Penalty on Mike D. Williams: Illegal Formation, 5 yards (no play)",-0.350,-0.780
3,11:49,2,10,BUF 10,3,20,Drew Bledsoe pass complete to Travis Henry for 5 yards (tackle by Ray Mickens),-0.780,-0.840
3,11:02,3,5,BUF 15,3,20,Drew Bledsoe pass complete to Sam Aiken for 18 yards (tackle by Sam Cowart),-0.840,1.140
3,10:25,1,10,BUF 33,3,20,"Penalty on Jonas Jennings: False Start, 5 yards (no play)",1.140,0.810
3,9:59,1,15,BUF 28,3,20,Drew Bledsoe pass complete to Josh Reed for 19 yards (tackle by Jason Glenn),0.810,2.060
3,9:25,1,10,BUF 47,3,20,Drew Bledsoe pass complete to Bobby Shaw for 16 yards (tackle by Ray Mickens),2.060,3.120
3,8:44,1,10,NYJ 37,3,20,Travis Henry left tackle for 3 yards (tackle by James Reed),3.120,2.980
3,8:11,2,7,NYJ 34,3,20,Travis Henry left guard for 4 yards (tackle by James Reed and Chester McGlockton),2.980,2.810
3,7:33,3,3,NYJ 30,3,20,Drew Bledsoe sacked by Shaun Ellis for -8 yards,2.810,0.720
3,6:58,4,11,NYJ 38,3,20,Drew Bledsoe pass incomplete intended for Clarence Coleman (defended by Aaron Beasley),0.720,-1.470
3,6:52,1,10,NYJ 38,3,20,Curtis Martin left tackle for 2 yards (tackle by Izell Reese),1.470,1.190
3,6:13,2,8,NYJ 40,3,20,Vinny Testaverde pass complete to Santana Moss for 3 yards (tackle by Antoine Winfield),1.190,0.890
3,5:29,3,5,NYJ 43,3,20,Vinny Testaverde pass complete to Curtis Conway for 17 yards (tackle by Izell Reese),0.890,2.920
3,4:45,1,10,BUF 40,3,20,Curtis Martin left tackle for 2 yards (tackle by Pat Williams and Ryan Denney),2.920,2.640
3,4:02,2,8,BUF 38,3,20,Curtis Martin left tackle for 8 yards (tackle by Izell Reese and Takeo Spikes),2.640,3.580
3,3:19,1,10,BUF 30,3,20,Vinny Testaverde pass complete to Chris Baker for 6 yards (tackle by Lawyer Milloy),3.580,3.840
3,2:33,2,4,BUF 24,3,20,Curtis Martin right tackle for 2 yards (tackle by London Fletcher and Justin Bannan),3.840,3.400
3,1:56,3,2,BUF 22,3,20,Vinny Testaverde pass complete to Jerald Sowell for 16 yards (tackle by Antoine Winfield),3.400,5.830
3,1:10,1,6,BUF 6,3,20,Curtis Martin right guard for 2 yards (tackle by Josh Stamer and Takeo Spikes),5.830,5.340
3,0:29,2,4,BUF 4,3,26,"Vinny Testaverde pass complete to Santana Moss for 4 yards, touchdown",5.340,7.000
3,,,,BUF 2,3,27,Doug Brien kicks extra point good,0.000,0.000
3,,,,NYJ 30,3,27,"Doug Brien kicks off 64 yards, returned by Antonio Brown for 22 yards (tackle by Derek Pagel)",0.000,0.810
3,0:17,1,10,BUF 28,3,27,Travis Henry up the middle for 3 yards (tackle by Jason Ferguson and Sam Cowart),0.810,0.670
Quarter,Time,Down,ToGo,Location,BUF,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,BUF 31,3,27,Drew Bledsoe pass incomplete intended for Travis Henry (defended by Jason Ferguson),0.670,-0.030
4,14:55,3,7,BUF 31,3,27,Drew Bledsoe sacked by Jason Ferguson for -17 yards,-0.030,-2.470
4,14:31,4,24,BUF 14,3,27,"Brian Moorman punts 43 yards, returned by Santana Moss for 17 yards (tackle by Dainon Sidney)",-2.470,-2.920
4,14:17,1,10,BUF 40,3,27,Curtis Martin left tackle for 2 yards (tackle by Jeff Posey and Justin Bannan),2.920,2.640
4,13:33,2,8,BUF 38,3,27,Curtis Martin right tackle for 6 yards (tackle by Pat Williams and Jeff Posey),2.640,2.740
4,12:51,,,,3,27,Timeout #1 by New York Jets,0.000,2.740
4,12:51,3,2,BUF 32,3,27,Vinny Testaverde pass incomplete intended for Curtis Conway. Penalty on Chris Baker: Tripping (Declined),2.740,1.300
4,12:51,4,2,BUF 32,3,27,Doug Brien 50 yard field goal no good,1.300,-1.600
4,12:39,1,10,BUF 40,3,27,Drew Bledsoe pass complete to Clarence Coleman for 5 yards (tackle by Aaron Beasley),1.600,1.730
4,12:13,2,5,BUF 45,3,27,Drew Bledsoe pass complete to Travis Henry for 12 yards (tackle by Jason Glenn),1.730,2.720
4,11:51,1,10,NYJ 43,3,27,Drew Bledsoe pass complete to Travis Henry for 2 yards (tackle by Sam Cowart),2.720,2.450
4,11:29,2,8,NYJ 41,3,27,Drew Bledsoe pass incomplete intended for Travis Henry,2.450,1.750
4,11:23,3,8,NYJ 41,3,27,Drew Bledsoe pass complete to Clarence Coleman for 11 yards (tackle by Leonard Myers),1.750,3.580
4,10:51,1,10,NYJ 30,3,27,Drew Bledsoe pass incomplete intended for Josh Reed,3.580,3.030
4,10:43,2,10,NYJ 30,3,27,Drew Bledsoe pass incomplete intended for Travis Henry (defended by Jason Ferguson),3.030,2.340
4,10:38,3,10,NYJ 30,3,27,Drew Bledsoe pass complete to Josh Reed for 20 yards (tackle by Aaron Beasley). Penalty on Shaun Ellis: Defensive Offside (Declined),2.340,4.910
4,10:11,1,10,NYJ 10,3,27,Drew Bledsoe pass complete to Travis Henry for 1 yard (tackle by Sam Cowart),4.910,4.380
4,9:33,2,9,NYJ 9,3,27,Drew Bledsoe pass incomplete intended for Bobby Shaw (defended by Jason Glenn),4.380,3.360
4,9:27,3,9,NYJ 9,3,27,Drew Bledsoe sacked by James Reed for -7 yards,3.360,2.380
4,8:57,4,16,NYJ 16,3,27,Drew Bledsoe pass incomplete intended for Bobby Shaw is intercepted by Aaron Beasley at NYJ-0 and returned for 39 yards (tackle by Jonas Jennings),2.380,-1.530
4,8:45,1,10,NYJ 39,3,27,Curtis Martin left tackle for 5 yards (tackle by London Fletcher),1.530,1.660
4,8:02,2,5,NYJ 44,3,27,"Curtis Martin left tackle for 4 yards (tackle by London Fletcher). Penalty on Kevin Mawae: Offensive Holding, 10 yards (no play)",1.660,0.310
4,7:32,2,15,NYJ 34,3,27,Curtis Martin up the middle for -1 yards (tackle by Pat Williams),0.310,-0.490
4,6:52,3,16,NYJ 33,3,27,Vinny Testaverde pass incomplete intended for Curtis Conway,-0.490,-1.180
4,6:44,4,16,NYJ 33,3,27,"Dan Stryzinski punts 33 yards, fair catch by Antonio Brown",-1.180,-1.200
4,6:37,1,10,BUF 34,3,27,Drew Bledsoe pass incomplete intended for Mark Campbell,1.200,0.660
4,6:31,2,10,BUF 34,3,27,Drew Bledsoe pass complete to Mark Campbell for 7 yards (tackle by Tyrone Carter),0.660,0.890
4,6:07,3,3,BUF 41,3,27,Drew Bledsoe pass incomplete intended for Clarence Coleman,0.890,-0.650
4,6:00,4,3,BUF 41,3,27,Drew Bledsoe pass complete to Bobby Shaw for 4 yards (tackle by Jon McGraw),-0.650,1.930
4,5:34,1,10,BUF 45,3,27,"Drew Bledsoe sacked by Jason Ferguson for -11 yards. Drew Bledsoe fumbles (forced by Jason Ferguson), recovered by Matt Walters at BUF-32 (tackle by Mike D. Williams)",1.930,-3.450
,,,,,,,"BUF challenged the ruling, and the original play was overturned.",,
4,5:25,1,10,BUF 32,3,27,LaMont Jordan right guard for 4 yards (tackle by Aaron Schobel and Keith McKenzie),3.450,3.440
4,4:42,2,6,BUF 28,3,27,LaMont Jordan left tackle for -1 yards (tackle by London Fletcher and Izell Reese),3.440,2.610
4,3:55,,,,3,27,Timeout #2 by New York Jets,0.000,2.610
4,3:55,3,7,BUF 29,3,27,LaMont Jordan right tackle for 3 yards (tackle by Pat Williams and Takeo Spikes),2.610,1.810
4,3:55,4,4,BUF 26,3,30,Doug Brien 43 yard field goal good,1.810,3.000
4,,,,NYJ 30,3,30,"Doug Brien kicks off 56 yards, returned by Antonio Brown for 10 yards (tackle by Jerald Sowell)",0.000,0.540
4,3:03,1,10,BUF 24,3,30,Alex Van Pelt pass incomplete intended for Clarence Coleman is intercepted by Ray Mickens at BUF-38,0.540,-3.050
4,2:57,1,10,BUF 38,3,30,LaMont Jordan right guard for 2 yards (tackle by Takeo Spikes and Keith McKenzie),3.050,2.780
4,2:15,2,8,BUF 36,3,30,B.J. Askew up the middle for 6 yards (tackle by Justin Bannan),2.780,2.870
4,2:00,3,2,BUF 30,3,30,B.J. Askew up the middle for 3 yards (tackle by London Fletcher),2.870,3.780
4,1:18,1,10,BUF 27,3,30,LaMont Jordan right tackle for no gain (tackle by London Fletcher and Takeo Spikes),3.780,3.230
4,0:36,2,10,BUF 27,3,30,LaMont Jordan left guard for 2 yards (tackle by Takeo Spikes and Justin Bannan),3.230,2.810
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
