#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:36,TEN 41,9,4:14,52,Field Goal
2,1,6:02,TEN 19,3,1:34,-13,Punt
3,1,1:48,TEN 33,2,0:15,-8,Fumble
4,2,13:27,TEN 27,7,3:18,39,Punt
5,2,4:59,TEN 32,7,3:06,63,Missed FG
6,3,15:00,TEN 46,3,1:28,-5,Punt
7,3,12:00,TEN 23,11,4:55,68,Field Goal
8,3,6:49,TEN 35,5,2:23,56,Field Goal
9,3,4:01,TEN 30,5,2:35,70,Touchdown
10,4,13:55,TEN 24,6,2:50,13,Interception
11,4,9:15,TEN 30,3,0:47,-2,Punt
12,4,6:40,TEN 38,6,1:45,15,Downs
13,4,1:45,TEN 24,3,1:07,40,Interception
