Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Justin Herbert,LAC,21,35,196,7,18.9,216,6.2,103,4.9,2.9,93,4.4,3,9.4%,3,9.4%,2,6,0,6,8,20.0%,3,6.0
Chase Daniel,LAC,0,2,0,,,-10,-5.0,0,,0.0,0,,1,50.0%,1,50.0%,1,0,0,1,2,66.7%,0,
Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Jimmy Garoppolo,SFO,19,28,240,10,34.5,175,6.3,102,5.4,3.6,138,7.3,1,3.6%,7,25.0%,1,3,1,0,2,6.7%,1,2.0
