Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
2,10:48,2,4,BAL 41,0,17,Joe Mixon right end for -3 yards (tackle by Jaylon Ferguson),2.720,1.620
2,10:09,3,7,BAL 44,0,17,"Penalty on Alex Redmond: False Start, 5 yards (no play)",1.620,0.960
2,9:51,3,12,BAL 49,0,17,"Joe Burrow pass deep right is intercepted by Chuck Clark at BAL-25 and returned for 10 yards. Penalty on Matt Judon: Defensive Offside, 5 yards (no play)",0.960,1.620
2,9:40,3,7,BAL 44,0,17,"Joe Burrow sacked by Patrick Queen for -6 yards. Joe Burrow fumbles (forced by Patrick Queen), recovered by Patrick Queen at 50",1.620,-2.260
2,9:30,1,10,BAL 50,0,17,"Penalty on Mark Andrews: False Start, 5 yards (no play)",2.260,1.930
2,9:30,1,15,BAL 45,0,17,Lamar Jackson pass incomplete short left intended for Gus Edwards (defended by Darius Phillips),1.930,1.040
2,9:26,2,15,BAL 45,0,17,Lamar Jackson pass complete short middle to Mark Andrews for 7 yards (tackle by Akeem Davis-Gaither),1.040,1.290
2,8:41,3,8,CIN 48,0,17,Lamar Jackson pass complete short middle to Nick Boyle for 2 yards (tackle by Vonn Bell),1.290,0.200
2,7:56,4,6,CIN 46,0,17,Lamar Jackson pass incomplete deep right intended for Mark Andrews,0.200,-1.990
2,7:52,1,10,CIN 46,0,17,"Joe Burrow pass complete short middle to Joe Mixon for 3 yards (tackle by Chuck Clark). Penalty on Alex Redmond: Offensive Holding, 10 yards",1.990,1.530
2,7:35,1,17,CIN 39,0,17,Joe Burrow sacked by Pernell McPhee for -7 yards,1.530,-0.440
2,6:54,2,24,CIN 32,0,17,Joe Burrow pass incomplete short right intended for Joe Mixon,-0.440,-1.090
2,6:48,3,24,CIN 32,0,17,Joe Burrow pass complete short middle to Tyler Boyd for 10 yards (tackle by Marlon Humphrey and Patrick Queen),-1.090,-0.590
2,6:14,4,14,CIN 42,0,17,"Kevin Huber punts 37 yards, fair catch by James Proche at BAL-21",-0.590,-0.340
2,6:06,1,10,BAL 21,0,17,Gus Edwards left guard for 6 yards (tackle by Germaine Pratt),0.340,0.610
2,5:33,2,4,BAL 27,0,17,Gus Edwards left tackle for 5 yards (tackle by Germaine Pratt),0.610,1.070
2,4:53,1,10,BAL 32,0,17,Gus Edwards left end for 3 yards (tackle by Sam Hubbard and Josh Bynes),1.070,0.930
2,4:08,2,7,BAL 35,0,17,Lamar Jackson pass incomplete short right intended for Mark Andrews (defended by Jessie Bates),0.930,0.230
2,4:01,3,7,BAL 35,0,17,Lamar Jackson pass incomplete short middle intended for Nick Boyle,0.230,-1.040
2,3:55,4,7,BAL 35,0,17,"Sam Koch punts 44 yards, returned by Alex Erickson for 4 yards (tackle by Otaro Alaka and Morgan Cox)",-1.040,-0.610
2,3:43,1,10,CIN 25,0,17,Joe Mixon left end for 2 yards (tackle by Brandon Williams),0.610,0.330
2,3:06,2,8,CIN 27,0,17,"Penalty on Auden Tate: False Start, 5 yards (no play)",0.330,-0.340
2,2:48,2,13,CIN 22,0,17,Joe Mixon left end for 2 yards (tackle by Tyus Bowser),-0.340,-0.760
2,2:10,3,11,CIN 24,0,17,Joe Burrow pass incomplete short left intended for Giovani Bernard,-0.760,-1.770
2,2:07,4,11,CIN 24,0,17,"Kevin Huber punts 46 yards, fair catch by James Proche at BAL-30",-1.770,-0.940
2,2:00,1,10,BAL 30,0,17,Lamar Jackson pass complete short middle to J.K. Dobbins for 9 yards (tackle by Germaine Pratt),0.940,1.610
2,1:39,2,1,BAL 39,0,17,J.K. Dobbins left end for 34 yards (tackle by Vonn Bell),1.610,3.780
2,1:28,1,10,CIN 27,0,17,Lamar Jackson pass incomplete deep middle intended for Marquise Brown (defended by LeShaun Sims),3.780,3.230
2,1:23,2,10,CIN 27,0,17,Lamar Jackson pass incomplete short left intended for Gus Edwards (defended by Darius Phillips),3.230,2.540
2,1:20,3,10,CIN 27,0,17,Lamar Jackson pass short middle intended for Willie Snead is intercepted by Logan Wilson at CIN-24 and returned for no gain,2.540,-0.540
2,1:13,1,10,CIN 24,0,17,Joe Burrow pass incomplete short left intended for Tee Higgins,0.540,0.000
2,1:10,2,10,CIN 24,0,17,Joe Burrow pass incomplete short middle intended for Tee Higgins (defended by Pernell McPhee),0.000,-0.690
2,1:07,3,10,CIN 24,0,17,Joe Burrow pass complete short left to Giovani Bernard for 4 yards (tackle by Patrick Queen),-0.690,-1.500
2,1:03,4,6,CIN 28,0,17,"Kevin Huber punts 59 yards, returned by James Proche for 10 yards (tackle by Cethan Carter)",-1.500,-0.480
2,0:51,1,10,BAL 23,0,17,Lamar Jackson pass complete short right to Marquise Brown for 12 yards (tackle by Akeem Davis-Gaither),0.480,1.270
2,0:43,,,,,,Timeout #2 by Baltimore Ravens,,
2,0:43,1,10,BAL 35,0,17,Lamar Jackson sacked by Carlos Dunlap for -9 yards,1.270,-0.490
2,0:20,2,19,BAL 26,0,17,Lamar Jackson pass complete short right to J.K. Dobbins for 9 yards (tackle by Shawn Williams),-0.490,0.040
2,0:15,,,,,,Timeout #2 by Cincinnati Bengals,,
2,0:15,3,10,BAL 35,0,17,Lamar Jackson pass complete short right to Marquise Brown for 12 yards,0.040,2.060
2,0:10,1,10,BAL 47,0,17,Lamar Jackson pass complete short right to J.K. Dobbins for 3 yards (tackle by LeShaun Sims),2.060,1.920
2,0:06,2,7,BAL 50,0,17,Lamar Jackson pass complete short middle to Mark Andrews for 7 yards (tackle by Shawn Williams and Akeem Davis-Gaither),1.920,2.720
2,0:02,,,,,,Timeout #3 by Baltimore Ravens,,
2,0:02,1,10,CIN 43,0,17,Justin Tucker 61 yard field goal no good,2.720,2.260
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,0,17,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,BAL 25,0,17,Mark Ingram right tackle for 3 yards (tackle by Josh Bynes and Sam Hubbard),0.610,0.470
3,14:21,2,7,BAL 28,0,17,Lamar Jackson pass incomplete short middle intended for Patrick Ricard,0.470,-0.230
3,14:14,3,7,BAL 28,0,17,Lamar Jackson pass complete short middle to Marquise Brown for 5 yards (tackle by Jessie Bates),-0.230,-1.180
3,13:29,4,2,BAL 33,0,17,"Sam Koch punts 42 yards, fair catch by Alex Erickson at CIN-25",-1.180,-0.610
3,13:21,1,10,CIN 25,0,17,Joe Burrow pass complete short middle to Tee Higgins for 16 yards (tackle by Chuck Clark),0.610,1.660
3,12:46,1,10,CIN 41,0,17,Joe Mixon right tackle for 2 yards (tackle by Jaylon Ferguson),1.660,1.390
3,12:10,2,8,CIN 43,0,17,Joe Burrow up the middle for 2 yards (tackle by Pernell McPhee),1.390,0.960
3,11:36,3,6,CIN 45,0,17,Joe Burrow sacked by DeShon Elliott for -9 yards,0.960,-0.980
3,11:00,4,15,CIN 36,0,17,"Kevin Huber punts 45 yards, returned by James Proche for 1 yard (tackle by Brandon Wilson and Tony Brown)",-0.980,-0.280
3,10:50,1,10,BAL 20,0,17,Lamar Jackson pass incomplete short right intended for Marquise Brown (defended by D.J. Reader),0.280,-0.270
3,10:46,2,10,BAL 20,0,17,Lamar Jackson pass complete short left to Devin Duvernay for 8 yards (tackle by William Jackson),-0.270,0.100
3,10:15,3,2,BAL 28,0,17,"Lamar Jackson up the middle for 7 yards (tackle by Jessie Bates). Penalty on Ben Powers: Offensive Holding, 10 yards",0.100,-0.300
3,9:50,3,5,BAL 25,0,17,Lamar Jackson pass complete short right to Marquise Brown for 30 yards (tackle by Akeem Davis-Gaither),-0.300,2.590
3,9:11,1,10,CIN 45,0,17,Gus Edwards left guard for 3 yards (tackle by D.J. Reader),2.590,2.450
3,8:44,2,7,CIN 42,0,17,Lamar Jackson pass incomplete short left,2.450,1.750
3,8:33,3,7,CIN 42,0,17,Lamar Jackson pass incomplete short middle intended for Willie Snead,1.750,0.460
3,8:29,4,7,CIN 42,0,17,"Sam Koch punts 42 yards, touchback.",0.460,-0.280
3,8:21,1,10,CIN 20,0,17,Joe Mixon right guard for 6 yards (tackle by L.J. Fort and Patrick Queen),0.280,0.540
3,7:45,2,4,CIN 26,0,17,"Joe Burrow sacked by Marcus Peters for -10 yards. Joe Burrow fumbles, ball out of bounds at CIN-17 (forced by Marcus Peters)",0.540,-2.710
3,6:56,3,21,CIN 9,0,17,Joe Burrow pass complete short middle to Drew Sample for 8 yards (tackle by Patrick Queen),-2.710,-2.320
3,6:20,4,13,CIN 17,0,17,"Kevin Huber punts 47 yards, returned by James Proche for -1 yards (tackle by Brandon Wilson)",-2.320,-1.270
3,6:08,1,10,BAL 35,0,17,Mark Ingram left tackle for 14 yards (tackle by Vonn Bell),1.270,2.190
3,5:32,1,10,BAL 49,0,17,Mark Ingram left end for 3 yards (tackle by Christian Covington),2.190,2.050
3,4:56,2,7,CIN 48,0,17,Mark Ingram left guard for 20 yards (tackle by Jessie Bates),2.050,3.710
3,4:12,1,10,CIN 28,0,17,Gus Edwards left tackle for 4 yards (tackle by Christian Covington and Amani Bledsoe),3.710,3.710
3,3:30,2,6,CIN 24,0,17,Gus Edwards left end for 3 yards (tackle by Josh Bynes and Sam Hubbard),3.710,3.400
3,2:45,3,3,CIN 21,0,17,Lamar Jackson pass incomplete deep right intended for Miles Boykin,3.400,2.160
3,2:40,4,3,CIN 21,0,20,Justin Tucker 39 yard field goal good,2.160,3.000
3,2:36,,,BAL 35,0,20,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,2:36,1,10,CIN 25,0,20,Joe Mixon right tackle for 3 yards (tackle by Tyus Bowser),0.610,0.470
3,1:59,2,7,CIN 28,0,20,Joe Burrow pass incomplete short middle intended for Joe Mixon,0.470,-0.230
3,1:53,3,7,CIN 28,0,20,Joe Burrow pass complete short middle to Tee Higgins for 11 yards (tackle by Matt Judon),-0.230,1.530
3,1:18,1,10,CIN 39,0,20,Joe Mixon right tackle for 1 yard (tackle by Chuck Clark),1.530,1.120
3,0:40,2,9,CIN 40,0,20,Joe Burrow pass complete short right to Joe Mixon for 3 yards (tackle by Jaylon Ferguson),1.120,0.830
3,0:29,3,6,CIN 43,0,20,"Joe Burrow pass incomplete deep left intended for Drew Sample. Penalty on Matt Judon: Defensive Offside, 5 yards (no play)",0.830,1.490
3,0:22,3,1,CIN 48,0,20,Joe Burrow up the middle for 2 yards (tackle by Patrick Queen),1.490,2.260
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CIN 50,0,20,Joe Burrow sacked by Chuck Clark for -7 yards,2.260,0.770
4,14:22,2,17,CIN 43,0,20,Joe Burrow sacked by Marlon Humphrey for -8 yards,0.770,-0.960
4,13:48,3,25,CIN 35,0,20,Joe Burrow pass complete short right to Joe Mixon for 5 yards (tackle by Matt Judon),-0.960,-0.720
4,13:12,4,20,CIN 40,0,20,"Kevin Huber punts 60 yards, touchback.",-0.720,-0.280
4,13:03,1,10,BAL 20,0,20,Lamar Jackson pass incomplete short right intended for Willie Snead (defended by Akeem Davis-Gaither),0.280,-0.270
4,12:58,2,10,BAL 20,0,20,Mark Ingram left end for 3 yards (tackle by Josh Bynes and Kahlil McKenzie),-0.270,-0.560
4,12:19,3,7,BAL 23,0,20,"Penalty on Carl Lawson: Neutral Zone Infraction, 5 yards (no play)",-0.560,0.100
4,12:04,3,2,BAL 28,0,20,Mark Ingram right tackle for no gain (tackle by Josh Bynes and Khalid Kareem),0.100,-1.500
4,11:29,4,2,BAL 28,0,20,Sam Koch punts 49 yards out of bounds,-1.500,-0.480
4,11:23,1,10,CIN 23,0,20,Joe Mixon right end for -1 yards (tackle by Derek Wolfe and Brandon Williams),0.480,-0.200
4,10:43,2,11,CIN 22,0,20,Joe Burrow pass complete short middle to Tyler Boyd for 12 yards (tackle by Marlon Humphrey),-0.200,1.200
4,10:03,1,10,CIN 34,0,20,Joe Mixon left guard for 4 yards (tackle by Malik Harrison),1.200,1.200
4,9:16,2,6,CIN 38,0,20,Joe Burrow pass complete short right to Tee Higgins for 9 yards (tackle by Marcus Peters),1.200,2.060
4,8:35,1,10,CIN 47,0,26,"Joe Burrow pass complete short left to Mike Thomas for 6 yards (tackle by Marlon Humphrey). Mike Thomas fumbles (forced by Marlon Humphrey), recovered by Patrick Queen at BAL-47 and returned for 53 yards, touchdown",2.060,-7.000
4,8:21,,,CIN 15,0,27,Justin Tucker kicks extra point good,0.000,0.000
4,8:21,,,BAL 35,0,27,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
4,8:21,1,10,CIN 25,0,27,Joe Mixon left tackle for 3 yards (tackle by Derek Wolfe),0.610,0.470
4,7:46,2,7,CIN 28,0,27,Joe Mixon left guard for 7 yards (tackle by Chris Board and Chuck Clark),0.470,1.270
4,7:06,1,10,CIN 35,0,27,Joe Mixon right tackle for 2 yards (tackle by Chris Board and Jaylon Ferguson),1.270,0.990
4,6:29,2,8,CIN 37,0,27,Joe Burrow pass complete short right to Joe Mixon for 7 yards (tackle by L.J. Fort and DeShon Elliott),0.990,1.220
4,6:12,3,1,CIN 44,0,27,Joe Mixon left guard for no gain (tackle by Calais Campbell),1.220,-0.460
4,5:28,4,1,CIN 44,0,27,Joe Burrow pass complete deep left to Joe Mixon for 19 yards (tackle by Malik Harrison),-0.460,3.120
4,4:53,1,10,BAL 37,0,27,Joe Mixon right guard for 7 yards (tackle by Chuck Clark and Malik Harrison),3.120,3.520
4,4:19,2,3,BAL 30,0,27,Joe Mixon left guard for 2 yards (tackle by Pernell McPhee),3.520,3.070
4,3:39,3,1,BAL 28,0,27,Joe Mixon left guard for no gain (tackle by Patrick Queen),3.070,1.720
4,3:07,4,1,BAL 28,0,27,Joe Mixon right guard for 5 yards (tackle by Patrick Queen),1.720,4.040
4,2:32,1,10,BAL 23,0,27,Joe Mixon left end for 2 yards (tackle by Jaylon Ferguson and Patrick Queen),4.040,3.770
4,2:00,2,8,BAL 21,0,27,Joe Mixon right tackle for 2 yards (tackle by Calais Campbell),3.770,3.340
4,1:18,3,6,BAL 19,0,27,Joe Mixon left end for -1 yards (tackle by Derek Wolfe),3.340,2.120
4,0:37,4,7,BAL 20,3,27,Randy Bullock 38 yard field goal good,2.120,3.000
4,0:32,,,CIN 35,3,27,"Randy Bullock kicks off 58 yards, returned by Marquise Brown for 30 yards (tackle by Darius Phillips)",0.000,1.400
4,0:25,1,10,BAL 37,3,27,Robert Griffin kneels for -1 yards,1.400,0.720
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
