Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Joe Mixon,CIN,24,59,0,2,23,1.0,36,1.5,0,
Joe Burrow,CIN,3,10,0,1,7,2.3,3,1.0,0,
Mike Thomas,CIN,1,1,0,,0,0.0,1,1.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Mark Ingram,BAL,11,57,0,2,32,2.9,25,2.3,3,3.7
Gus Edwards,BAL,7,25,0,2,16,2.3,9,1.3,0,
Lamar Jackson,BAL,2,3,0,0,-4,-2.0,7,3.5,1,2.0
Marquise Brown,BAL,1,1,0,0,1,1.0,0,0.0,0,
J.K. Dobbins,BAL,1,34,0,1,23,23.0,11,11.0,1,1.0
Devin Duvernay,BAL,1,42,0,1,39,39.0,3,3.0,0,
Robert Griffin III,BAL,1,-1,0,,-1,-1.0,0,0.0,0,
