Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
LeShaun Sims,CIN,0,9,6,66.7%,75,12.5,8.3,1,129.4,8.4,31,44,0,0,0,0.0,0,2,2,50.0%
Vonn Bell,CIN,0,6,4,66.7%,30,7.5,5.0,1,118.1,12.2,26,4,0,0,0,0.0,0,6,0,0.0%
Germaine Pratt,CIN,0,3,2,66.7%,16,8.0,5.3,0,79.9,6.3,6,10,2,0,0,0.0,0,6,0,0.0%
Akeem Davis-Gaither,CIN,0,3,2,66.7%,14,7.0,4.7,0,77.1,7.3,12,2,1,0,0,0.0,0,4,2,33.3%
Logan Wilson,CIN,1,1,1,100.0%,14,14.0,14.0,0,79.2,11.0,11,3,6,0,1,0.0,1,1,0,0.0%
Jessie Bates III,CIN,0,5,1,20.0%,5,5.0,1.0,0,39.6,8.8,4,1,0,0,0,0.0,0,7,0,0.0%
Shawn Williams,CIN,0,1,1,100.0%,9,9.0,9.0,0,104.2,-1.0,-1,10,4,0,0,0.0,0,2,0,0.0%
Josh Bynes,CIN,0,2,1,50.0%,9,9.0,4.5,0,62.5,4.0,9,0,0,0,0,0.0,0,8,0,0.0%
William Jackson III,CIN,0,3,1,33.3%,8,8.0,2.7,0,42.4,15.0,-2,10,0,0,0,0.0,0,2,1,33.3%
Carl Lawson,CIN,0,0,0,,,,,,,,,,1,2,1,0.0,3,1,0,0.0%
Darius Phillips,CIN,0,3,0,0.0%,,,0.0,,39.6,4.7,,,7,0,2,0.0,2,1,2,66.7%
Carlos Dunlap,CIN,0,0,0,,,,,,,,,,0,1,0,1.0,2,1,0,0.0%
Sam Hubbard,CIN,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,0,0.0%
Khalid Kareem,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Christian Covington,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Amani Bledsoe,CIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
D.J. Reader,CIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Chuck Clark,BAL,0,3,3,100.0%,35,11.7,11.7,0,115.3,5.7,17,18,7,0,1,1.0,2,9,0,0.0%
Marlon Humphrey,BAL,0,6,3,50.0%,32,10.7,5.3,0,66.0,8.5,34,-2,5,0,0,1.0,1,5,0,0.0%
Patrick Queen,BAL,0,3,2,66.7%,14,7.0,4.7,0,77.1,4.3,6,8,7,1,0,1.0,2,9,0,0.0%
Tyus Bowser,BAL,0,3,2,66.7%,23,11.5,7.7,0,89.6,2.3,10,13,4,0,1,0.0,1,4,0,0.0%
Marcus Peters,BAL,1,3,2,66.7%,35,17.5,11.7,0,66.7,13.3,22,13,1,0,0,1.0,1,4,0,0.0%
DeShon Elliott,BAL,0,1,1,100.0%,8,8.0,8.0,0,100.0,8.0,8,0,7,1,0,1.0,2,5,1,16.7%
Jaylon Ferguson,BAL,0,2,1,50.0%,1,1.0,0.5,0,56.2,-6.5,-13,14,2,1,0,0.0,1,6,0,0.0%
Jimmy Smith,BAL,0,3,1,33.3%,6,6.0,2.0,0,42.4,14.7,0,6,0,0,0,1.0,1,1,1,50.0%
L.J. Fort,BAL,0,1,1,100.0%,3,3.0,3.0,0,79.2,-1.0,-1,4,2,0,0,0.0,0,2,0,0.0%
Chris Board,BAL,0,1,1,100.0%,7,7.0,7.0,0,95.8,-3.0,-3,10,1,0,0,0.0,0,2,1,33.3%
Malik Harrison,BAL,0,1,1,100.0%,19,19.0,19.0,0,118.7,18.0,18,1,0,0,0,0.0,0,3,0,0.0%
Pernell McPhee,BAL,0,1,0,0.0%,,,0.0,,39.6,23.0,,,4,1,3,1.0,5,5,1,16.7%
Justin Madubuike,BAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Matt Judon,BAL,0,0,0,,,,,,,,,,4,1,0,0.0,1,3,0,0.0%
Jihad Ward,BAL,0,0,0,,,,,,,,,,2,0,1,0.0,1,0,0,
Calais Campbell,BAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
