Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
1,1:22,1,10,SDG 33,7,0,Derrick Blaylock right guard for 2 yards (tackle by Jason Fisk),3.380,3.110
1,0:46,2,8,SDG 31,7,0,Trent Green pass complete to Tony Gonzalez for 2 yards (tackle by Sammy Davis),3.110,2.680
1,0:14,3,6,SDG 29,7,0,Trent Green pass complete to Priest Holmes for 6 yards (tackle by Ben Leber),2.680,4.040
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SDG 23,7,0,Priest Holmes up the middle for 8 yards (tackle by Terrence Kiel),4.040,4.750
2,14:23,2,2,SDG 15,7,0,Priest Holmes right tackle for 1 yard (tackle by Donnie Edwards),4.750,4.280
2,13:50,3,1,SDG 14,7,0,Priest Holmes left end for 4 yards (tackle by Vernon Fox),4.280,4.910
2,13:24,1,10,SDG 10,7,0,Trent Green pass complete to Derrick Blaylock for 8 yards (tackle by Zeke Moreno),4.910,5.720
2,12:45,2,2,SDG 2,13,0,"Priest Holmes up the middle for 2 yards, touchdown",5.720,7.000
2,,,,SDG 2,14,0,Morten Andersen kicks extra point good,0.000,0.000
2,,,,KAN 30,14,0,"Jason Baker kicks off 62 yards, returned by Leon Johnson for 53 yards (tackle by Jason Baker)",0.000,2.980
2,12:32,1,10,KAN 39,14,0,"Doug Flutie pass incomplete intended for David Boston is intercepted by Dexter McCleon at KAN-4. Penalty on SDG: Unnecessary Roughness, 15 yards",2.980,-0.150
2,12:22,1,10,KAN 19,14,0,Priest Holmes up the middle for 4 yards (tackle by Jamal Williams),0.150,0.210
2,11:39,2,6,KAN 23,14,0,Trent Green pass incomplete intended for Johnnie Morton,0.210,-0.550
2,11:34,3,6,KAN 23,14,0,Trent Green pass incomplete intended for Eddie Kennison,-0.550,-1.830
2,11:27,4,6,KAN 23,14,0,"Jason Baker punts 41 yards, returned by Leon Johnson for 12 yards (tackle by Monty Beisel)",-1.830,-2.130
2,11:17,1,10,SDG 48,14,0,LaDainian Tomlinson up the middle for 2 yards (tackle by Vonnie Holliday),2.130,1.850
2,10:43,2,8,SDG 50,14,0,LaDainian Tomlinson left end for 5 yards (tackle by Eric Hicks),1.850,1.820
2,10:00,3,3,KAN 45,14,0,Doug Flutie right end for 12 yards (tackle by Eric Warfield),1.820,3.380
2,9:14,1,10,KAN 33,14,0,LaDainian Tomlinson for -3 yards (tackle by Shawn Barber),3.380,2.430
2,8:33,2,13,KAN 36,14,0,Doug Flutie pass complete to David Boston for 12 yards (tackle by Dexter McCleon),2.430,3.340
2,7:45,3,1,KAN 24,14,0,Doug Flutie up the middle for 12 yards (tackle by Jerome Woods),3.340,4.780
2,6:52,1,10,KAN 12,14,0,LaDainian Tomlinson left end for 6 yards (tackle by Jerome Woods and Shawn Barber),4.780,5.210
2,6:27,2,4,KAN 6,14,6,"LaDainian Tomlinson left guard for 6 yards, touchdown",5.210,7.000
2,,,,KAN 2,14,7,Steve Christie kicks extra point good,0.000,0.000
2,,,,SDG 30,14,7,"Mike Scifres kicks off 57 yards, returned by Dante Hall for 12 yards (tackle by Kassim Osgood)",0.000,0.610
2,6:16,1,10,KAN 25,14,7,Priest Holmes left end for no gain (tackle by Ben Leber and Donnie Edwards),0.610,0.060
2,5:37,2,10,KAN 25,14,7,Trent Green pass incomplete intended for Johnnie Morton,0.060,-0.620
2,5:32,3,10,KAN 25,14,7,Trent Green pass incomplete intended for Johnnie Morton (defended by Drayton Florence),-0.620,-1.700
2,5:26,4,10,KAN 25,14,7,"Jason Baker punts 47 yards, fair catch by Leon Johnson",-1.700,-0.810
2,5:17,1,10,SDG 28,14,7,Doug Flutie pass incomplete intended for David Boston (defended by Jerome Woods),0.810,0.260
2,5:13,2,10,SDG 28,14,7,Doug Flutie pass incomplete intended for LaDainian Tomlinson,0.260,-0.430
2,5:07,3,10,SDG 28,14,7,Doug Flutie pass incomplete intended for Reche Caldwell,-0.430,-1.500
2,5:02,4,10,SDG 28,14,7,"Darren Bennett punts 32 yards, fair catch by Dante Hall",-1.500,-1.600
2,4:53,1,10,KAN 40,14,7,Trent Green pass incomplete intended for Johnnie Morton (defended by Quentin Jammer),1.600,1.050
2,4:47,2,10,KAN 40,14,7,Priest Holmes right tackle for 25 yards (tackle by Terrence Kiel),1.050,3.250
2,4:05,1,10,SDG 35,14,7,Derrick Blaylock right end for 8 yards (tackle by Terrence Kiel),3.250,3.780
2,3:41,2,2,SDG 27,14,7,Derrick Blaylock left end for 4 yards (tackle by Jerry Wilson),3.780,4.040
2,3:20,1,10,SDG 23,14,7,Priest Holmes left tackle for 19 yards (tackle by Jerry Wilson),4.040,6.280
2,2:37,1,4,SDG 4,14,7,Priest Holmes left tackle for -3 yards (tackle by Adrian Dingle),6.280,4.760
2,2:00,2,7,SDG 7,20,7,"Trent Green pass complete to Tony Gonzalez for 7 yards, touchdown",4.760,7.000
2,,,,SDG 2,21,7,Morten Andersen kicks extra point good,0.000,0.000
2,,,,KAN 30,21,7,"Jason Baker kicks off 60 yards, returned by Leon Johnson for 23 yards (tackle by Fred Jones)",0.000,1.140
2,1:47,1,10,SDG 33,21,7,Doug Flutie up the middle for 5 yards (tackle by Greg Wesley),1.140,1.270
2,1:19,2,5,SDG 38,21,7,LaDainian Tomlinson up the middle for 14 yards (tackle by Jerome Woods),1.270,2.390
2,1:07,,,,21,7,Timeout #1 by San Diego Chargers,0.000,2.390
2,1:07,1,10,KAN 48,21,7,"Penalty on Reche Caldwell: False Start, 5 yards (no play)",2.390,2.060
2,1:07,1,15,SDG 47,21,7,Doug Flutie pass complete to LaDainian Tomlinson for 2 yards (tackle by Shawn Barber),2.060,1.440
2,1:01,2,13,SDG 49,21,7,Doug Flutie up the middle for 12 yards (tackle by Scott Fujita),1.440,2.340
2,0:54,,,,21,7,Timeout #2 by San Diego Chargers,0.000,2.340
2,0:54,3,1,KAN 39,21,7,LaDainian Tomlinson up the middle for 2 yards (tackle by Scott Fujita),2.340,3.120
2,0:31,1,10,KAN 37,21,7,Doug Flutie pass complete to Kassim Osgood for 8 yards (tackle by Eric Warfield),3.120,3.650
2,0:26,2,2,KAN 29,21,7,Doug Flutie pass incomplete intended for LaDainian Tomlinson,3.650,2.940
2,0:19,3,2,KAN 29,21,7,Doug Flutie pass incomplete intended for Reche Caldwell,2.940,1.600
2,0:11,4,2,KAN 29,21,7,"Steve Christie 48 yard field goal no good, blocked by John Browning",1.600,-1.530
2,0:07,1,10,KAN 39,21,7,Larry Johnson up the middle for 6 yards (tackle by Donnie Edwards),1.530,1.800
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,21,7,"Jason Baker kicks off 58 yards, returned by Leon Johnson for 17 yards (tackle by Fred Jones). Penalty on Fred Jones: Face Mask (15 Yards), 15 yards",0.000,1.860
3,14:54,1,10,SDG 44,21,7,LaDainian Tomlinson up the middle for no gain (tackle by Kawika Mitchell),1.860,1.320
3,14:15,2,10,SDG 44,21,7,Doug Flutie pass complete to David Boston for 20 yards (tackle by Jerome Woods),1.320,3.180
3,13:35,1,10,KAN 36,21,7,LaDainian Tomlinson right tackle for 7 yards (tackle by Vonnie Holliday and Greg Wesley),3.180,3.580
3,12:54,2,3,KAN 29,21,7,"LaDainian Tomlinson right end for no gain (tackle by Eric Hicks and Shawn Barber). Penalty on Kelvin Garmon: Offensive Holding, 10 yards (no play)",3.580,2.230
3,12:25,2,13,KAN 39,21,7,Doug Flutie up the middle for 4 yards (tackle by Scott Fujita),2.230,2.080
3,11:41,3,9,KAN 35,21,7,Doug Flutie pass incomplete intended for David Boston,2.080,0.970
3,11:36,4,9,KAN 35,21,7,Doug Flutie pass complete to Antonio Gates for 14 yards (tackle by Scott Fujita),0.970,4.170
3,10:58,1,10,KAN 21,21,7,Doug Flutie pass complete to Antonio Gates for 17 yards (tackle by Eric Warfield),4.170,6.280
3,10:15,1,4,KAN 4,21,7,Doug Flutie for 1 yard (tackle by Jerome Woods),6.280,5.530
3,9:46,2,3,KAN 3,21,7,LaDainian Tomlinson up the middle for no gain (tackle by Scott Fujita),5.530,4.720
3,9:15,3,3,KAN 3,21,7,Doug Flutie pass incomplete intended for Kassim Osgood,4.720,3.040
3,9:02,4,3,KAN 3,21,10,Steve Christie 21 yard field goal good,3.040,3.000
3,,,,SDG 30,21,10,"Mike Scifres kicks off 54 yards, returned by Dante Hall for 8 yards (tackle by Kevin House). Penalty on Donald Willis: Offensive Holding, 10 yards",0.000,-0.280
3,8:54,1,10,KAN 14,21,10,Priest Holmes left end for no gain (tackle by Ben Leber),-0.280,-0.750
3,8:11,2,10,KAN 14,21,10,Trent Green pass complete to Eddie Kennison for 12 yards (tackle by Donnie Edwards),-0.750,0.670
3,7:33,1,10,KAN 26,21,10,Trent Green pass incomplete intended for Tony Gonzalez (defended by Zeke Moreno),0.670,0.130
3,7:29,2,10,KAN 26,21,10,Priest Holmes right end for 10 yards (tackle by Terrence Kiel),0.130,1.330
3,6:48,1,10,KAN 36,21,10,Priest Holmes up the middle for -1 yards (tackle by Jamal Williams),1.330,0.660
3,6:05,2,11,KAN 35,21,10,Trent Green pass complete to Priest Holmes for 3 yards (tackle by Marcellus Wiley),0.660,0.370
3,5:22,3,8,KAN 38,21,10,Trent Green pass incomplete intended for Johnnie Morton,0.370,-0.850
3,5:17,4,8,KAN 38,21,10,Jason Baker punts 39 yards,-0.850,-0.480
3,5:03,1,10,SDG 23,21,10,LaDainian Tomlinson up the middle for 2 yards (tackle by Greg Wesley),0.480,0.200
3,4:28,2,8,SDG 25,21,10,LaDainian Tomlinson left end for 55 yards (tackle by Greg Wesley),0.200,4.240
3,3:53,1,10,KAN 20,21,10,--,4.240,3.690
3,3:07,2,10,KAN 20,21,10,Doug Flutie pass incomplete intended for Kassim Osgood,3.690,3.010
3,3:02,3,10,KAN 20,21,16,"Doug Flutie pass complete to David Boston for 20 yards, touchdown",3.010,7.000
3,,,,KAN 2,21,17,Steve Christie kicks extra point good,0.000,0.000
3,,,,SDG 30,21,17,"Mike Scifres kicks off 66 yards, returned by Dante Hall for 45 yards (tackle by Terrence Kiel)",0.000,2.190
3,2:48,1,10,KAN 49,21,17,Trent Green pass complete to Johnnie Morton for 35 yards,2.190,4.510
3,2:26,1,10,SDG 16,21,17,Trent Green pass incomplete intended for Tony Gonzalez,4.510,3.900
3,2:21,2,10,SDG 16,21,17,Priest Holmes right end for 7 yards (tackle by Terrence Kiel),3.900,4.390
3,1:37,3,3,SDG 9,21,17,Trent Green pass complete to Marc Boerigter for 7 yards (tackle by Quentin Jammer),4.390,6.740
3,0:57,1,2,SDG 2,21,17,Priest Holmes for -4 yards (tackle by Carlos Polk),6.740,4.950
3,0:18,2,6,SDG 6,21,17,"Trent Green sacked by Adrian Dingle for -14 yards. Trent Green fumbles (forced by Adrian Dingle), recovered by Donald Willis at SDG-20",4.950,2.340
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,20,SDG 20,21,17,Trent Green pass incomplete intended for Eddie Kennison is intercepted by Quentin Jammer at SDG-0,2.340,-0.280
4,14:54,1,10,SDG 20,21,17,"LaDainian Tomlinson left end for 11 yards (tackle by Scott Fujita). Penalty on Kelvin Garmon: Offensive Holding, 10 yards (no play)",0.280,-0.760
4,14:29,1,20,SDG 10,21,17,Doug Flutie up the middle for 7 yards (tackle by Shawn Barber),-0.760,-0.790
4,13:43,2,13,SDG 17,21,17,"Penalty on John Browning: Encroachment, 5 yards (no play)",-0.790,0.000
4,13:23,2,8,SDG 22,21,17,Doug Flutie pass complete to LaDainian Tomlinson for 9 yards (tackle by Kawika Mitchell),0.000,1.000
4,12:40,1,10,SDG 31,21,17,Doug Flutie pass complete to LaDainian Tomlinson for -1 yards (tackle by Ryan Sims),1.000,0.320
4,12:04,2,11,SDG 30,21,17,LaDainian Tomlinson up the middle for 1 yard (tackle by Greg Wesley),0.320,-0.230
4,11:23,3,10,SDG 31,21,17,"Doug Flutie for no gain. Doug Flutie fumbles, recovered by Gary Stills at SDG-27",-0.230,-3.780
4,11:18,1,10,SDG 27,21,17,Priest Holmes for 4 yards (tackle by Zeke Moreno),3.780,3.770
4,10:41,2,6,SDG 23,21,17,Priest Holmes left end for 5 yards (tackle by Terrence Kiel),3.770,3.840
4,10:00,3,1,SDG 18,21,17,Priest Holmes left tackle for 3 yards (tackle by Ben Leber and Jerry Wilson),3.840,4.580
4,9:21,1,10,SDG 15,21,17,Priest Holmes right end for 1 yard (tackle by Donnie Edwards),4.580,4.110
4,8:40,2,9,SDG 14,21,17,Priest Holmes up the middle for 13 yards (tackle by Ben Leber),4.110,6.970
4,7:58,1,1,SDG 1,21,17,Priest Holmes left end for -1 yards (tackle by Otis Leverette),6.970,5.720
4,7:18,2,2,SDG 2,21,17,Priest Holmes for -1 yards (tackle by Quentin Jammer and Donnie Edwards),5.720,4.720
4,6:34,3,3,SDG 3,27,17,"Trent Green pass complete to Tony Gonzalez for 3 yards, touchdown",4.720,7.000
4,,,,SDG 2,28,17,Morten Andersen kicks extra point good,0.000,0.000
4,,,,KAN 30,28,17,"Jason Baker kicks off 50 yards, returned by Leon Johnson for 16 yards (tackle by Jimmy Wilkerson). Penalty on Larry Johnson: Unnecessary Roughness, 15 yards",0.000,2.320
4,6:23,1,10,KAN 49,28,17,Doug Flutie pass incomplete intended for Lorenzo Neal,2.320,1.780
4,6:14,2,10,KAN 49,28,17,Doug Flutie pass complete to David Boston for 20 yards (tackle by Greg Wesley),1.780,3.640
4,5:45,1,10,KAN 29,28,17,Doug Flutie pass incomplete intended for LaDainian Tomlinson,3.640,3.100
4,5:40,2,10,KAN 29,28,17,Doug Flutie pass complete to David Boston for 13 yards (tackle by Dexter McCleon),3.100,4.510
4,4:55,1,10,KAN 16,28,17,Doug Flutie sacked by Shawn Barber for -2 yards,4.510,3.640
4,4:20,2,12,KAN 18,28,17,Doug Flutie pass incomplete intended for Reche Caldwell is intercepted by Greg Wesley and returned for 27 yards (tackle by Kassim Osgood),3.640,-0.150
4,4:07,1,10,KAN 19,28,17,Priest Holmes left end for 4 yards (tackle by Donnie Edwards),0.150,0.210
4,3:58,,,,28,17,Timeout #1 by San Diego Chargers,0.000,0.210
4,3:58,2,6,KAN 23,28,17,Priest Holmes up the middle for 10 yards (tackle by Jerry Wilson),0.210,1.140
4,3:13,1,10,KAN 33,28,17,Eddie Kennison left end for 4 yards (tackle by Quentin Jammer),1.140,1.130
4,3:03,,,,28,17,Timeout #2 by San Diego Chargers,0.000,1.130
4,3:03,2,6,KAN 37,28,17,Trent Green pass complete to Priest Holmes for 10 yards (tackle by Zeke Moreno),1.130,2.060
4,2:52,,,,28,17,Timeout #3 by San Diego Chargers,0.000,2.060
4,2:52,1,10,KAN 47,28,17,Derrick Blaylock right end for 4 yards (tackle by Ben Leber),2.060,2.060
4,2:06,2,6,SDG 49,28,17,Derrick Blaylock left tackle for 2 yards (tackle by Jason Fisk and Donnie Edwards),2.060,1.620
4,2:00,3,4,SDG 47,28,17,Derrick Blaylock right tackle for 2 yards (tackle by Jason Fisk and Donnie Edwards),1.620,0.270
4,1:18,4,2,SDG 45,28,17,"Jason Baker punts 37 yards, returned by Leon Johnson for 8 yards (tackle by Fred Jones)",0.270,0.140
4,1:08,1,10,SDG 16,28,17,Doug Flutie pass incomplete intended for Kassim Osgood,-0.140,-0.660
4,1:02,2,10,SDG 16,28,17,Doug Flutie pass complete to LaDainian Tomlinson for 4 yards (tackle by Julian Battle),-0.660,-0.820
4,0:55,3,6,SDG 20,28,17,Doug Flutie pass complete to Kassim Osgood for 33 yards (tackle by Scott Fujita),-0.820,2.460
4,0:36,1,10,KAN 47,28,17,Doug Flutie spiked the ball,2.460,1.910
4,0:36,2,10,KAN 47,28,17,Doug Flutie pass complete to Kassim Osgood for 21 yards (tackle by Scott Fujita),1.910,3.840
4,0:16,1,10,KAN 26,28,17,Doug Flutie spiked the ball,3.840,3.300
4,0:15,2,10,KAN 26,28,17,"Doug Flutie pass complete to LaDainian Tomlinson for 4 yards (tackle by Julian Battle). Penalty on Julian Battle: Illegal Contact, 5 yards (no play)",3.300,4.170
4,0:09,1,10,KAN 21,28,17,Doug Flutie pass complete to LaDainian Tomlinson for 3 yards (tackle by Julian Battle),4.170,4.040
4,0:04,2,7,KAN 18,28,23,"Doug Flutie pass complete to Antonio Gates for 18 yards, touchdown",4.040,7.000
4,,,,KAN 2,28,24,Steve Christie kicks extra point good,0.000,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
