Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
1,9:11,2,4,DET 40,0,0,"Brad Johnson pass incomplete intended for Nate Burleson. Penalty on R.W. McQuarters: Defensive Pass Interfere, 6 yards (no play)",2.790,3.310
1,9:07,1,10,DET 34,0,0,Michael Bennett right end for 11 yards (tackle by R.W. McQuarters and Terrence Holt),3.310,4.040
1,8:30,1,10,DET 23,0,0,Michael Bennett up the middle for 6 yards (tackle by Shaun Cody),4.040,4.380
1,7:50,2,4,DET 17,0,0,Michael Bennett left tackle for 10 yards (tackle by Cory Redding and Terrence Holt),4.380,5.600
1,7:09,1,7,DET 7,0,0,Brad Johnson pass complete to Koren Robinson for 5 yards (tackle by Terrence Holt),5.600,5.720
1,6:45,2,2,DET 2,0,0,Ciatrick Fason up the middle for no gain (tackle by Terrence Holt and James Hall),5.720,4.950
1,6:03,3,2,DET 2,0,0,Brad Johnson pass incomplete intended for Koren Robinson,4.950,3.250
1,6:03,4,2,DET 2,0,3,Paul Edinger 21 yard field goal good,3.250,3.000
1,,,,MIN 30,0,3,"Paul Edinger kicks off 65 yards, returned by Eddie Drummond for 18 yards (tackle by Richard Owens)",0.000,0.480
1,5:51,1,10,DET 23,0,3,Kevin Jones up the middle for 1 yard (tackle by Kevin Williams),0.480,0.070
1,5:13,2,9,DET 24,0,3,Joey Harrington pass complete to Scottie Vines for 8 yards (tackle by Antoine Winfield),0.070,0.430
1,4:32,3,1,DET 32,0,3,Kevin Jones left guard for 3 yards (tackle by Corey Chavous and Pat Williams),0.430,1.270
1,3:49,1,10,DET 35,0,3,Kevin Jones right end for -1 yards (tackle by Keith Newman and Antoine Winfield),1.270,0.590
1,3:04,2,11,DET 34,0,3,Joey Harrington pass incomplete intended for Mike Williams,0.590,-0.100
1,2:58,3,11,DET 34,0,3,Joey Harrington pass incomplete intended for Glenn Martinez (defended by Ralph Brown),-0.100,-1.110
1,2:54,4,11,DET 34,0,3,"Nick Harris punts 60 yards, returned by Mewelde Moore for no gain. Penalty on Will Hunter: Offensive Holding, 3 yards",-1.110,0.380
1,2:42,1,10,MIN 3,0,3,"Mewelde Moore left end for 5 yards (tackle by Kenoy Kennedy). Penalty on Shaun Cody: Defensive Offside, 5 yards (no play)",-0.380,-0.190
1,2:24,1,5,MIN 8,0,3,Mewelde Moore right end for 9 yards (tackle by James Hall),-0.190,-0.060
1,1:54,1,10,MIN 17,0,3,Michael Bennett up the middle for 2 yards (tackle by Boss Bailey),-0.060,-0.250
1,1:19,2,8,MIN 19,0,3,Michael Bennett up the middle for 31 yards (tackle by Terrence Holt),-0.250,2.260
1,0:52,1,10,DET 50,0,3,Michael Bennett left end for 2 yards (tackle by Keith Smith),2.260,1.980
1,0:16,2,8,DET 48,0,3,Brad Johnson pass complete to Travis Taylor for 2 yards (tackle by Andre' Goodman),1.980,1.550
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,6,DET 46,0,3,Brad Johnson pass incomplete intended for Nate Burleson,1.550,0.200
2,15:00,4,6,DET 46,0,3,Chris Kluwe punts 41 yards,0.200,0.380
2,14:45,1,10,DET 5,0,3,Kevin Jones right tackle for 4 yards (tackle by Keith Newman and Sam Cowart),-0.380,-0.490
2,14:06,2,6,DET 9,0,3,Joey Harrington pass complete to Kevin Jones for 8 yards (tackle by E.J. Henderson),-0.490,-0.060
2,13:26,1,10,DET 17,0,3,Kevin Jones right end for no gain (tackle by E.J. Henderson and Antoine Winfield),-0.060,-0.580
2,12:42,2,10,DET 17,0,3,Joey Harrington right end for 4 yards (tackle by Darrion Scott),-0.580,-0.750
2,12:14,3,6,DET 21,0,3,Joey Harrington pass incomplete intended for Glenn Martinez,-0.750,-1.960
2,12:11,4,6,DET 21,0,3,"Nick Harris punts 53 yards. Penalty on Keith Smith: Illegal Touch Kick, 5 yards (no play)",-1.960,-2.390
2,12:00,4,11,DET 16,0,3,"Nick Harris punts 58 yards, returned by Mewelde Moore for 30 yards (tackle by Boss Bailey)",-2.390,-2.650
2,11:48,1,10,DET 44,0,3,Mewelde Moore left end for 13 yards (tackle by Terrence Holt),2.650,3.510
2,11:18,1,10,DET 31,0,3,Brad Johnson pass incomplete intended for Troy Williamson,3.510,2.970
2,11:11,2,10,DET 31,0,3,Michael Bennett right guard for 2 yards (tackle by Kalimba Edwards),2.970,2.540
2,10:32,3,8,DET 29,0,3,Brad Johnson pass complete to Troy Williamson for 12 yards (tackle by R.W. McQuarters),2.540,4.440
2,10:32,1,10,DET 17,0,3,Brad Johnson pass complete to Troy Williamson for 8 yards (tackle by R.W. McQuarters),4.440,5.290
2,9:37,2,2,DET 9,0,3,Michael Bennett up the middle for no gain (tackle by Jared DeVries),5.290,4.570
2,8:52,3,2,DET 9,0,3,Brad Johnson pass complete to Troy Williamson for 6 yards (tackle by Kenoy Kennedy),4.570,6.510
2,8:12,1,3,DET 3,0,3,Michael Bennett up the middle for -2 yards (tackle by Earl Holmes),6.510,5.150
2,7:33,2,5,DET 5,0,9,"Brad Johnson pass complete to Michael Bennett for 5 yards, touchdown",5.150,7.000
2,,,,DET 2,0,10,Paul Edinger kicks extra point good,0.000,0.000
2,,,,MIN 30,0,10,"Paul Edinger kicks off 63 yards, returned by Eddie Drummond for 19 yards (tackle by Antoine Winfield)",0.000,0.670
2,7:21,1,10,DET 26,0,10,Joey Harrington pass incomplete intended for Mike Williams,0.670,0.130
2,7:17,2,10,DET 26,0,10,Joey Harrington pass incomplete intended for Scottie Vines (defended by Antoine Winfield),0.130,-0.560
2,7:14,3,10,DET 26,0,10,"Joey Harrington sacked by Brian Williams for -7 yards. Joey Harrington fumbles (forced by Brian Williams), recovered by Kevin Williams at DET-20 and returned for 6 yards (tackle by Shawn Bryson)",-0.560,-4.650
2,7:07,1,10,DET 14,0,10,Mewelde Moore right guard for 4 yards (tackle by Earl Holmes and James Davis),4.650,4.710
2,6:26,2,6,DET 10,0,10,Brad Johnson pass complete to Travis Taylor for 7 yards (tackle by R.W. McQuarters),4.710,6.510
2,5:51,1,3,DET 3,0,16,"Ciatrick Fason left end for 3 yards, touchdown",6.510,7.000
2,,,,DET 2,0,17,Paul Edinger kicks extra point good,0.000,0.000
2,,,,MIN 30,0,17,"Paul Edinger kicks off 71 yards, returned by Eddie Drummond for 18 yards (tackle by Antoine Winfield)",0.000,-0.060
2,5:40,1,10,DET 17,0,17,Artose Pinner left tackle for 1 yard (tackle by Darren Sharper),-0.060,-0.420
2,5:01,2,9,DET 18,0,17,Joey Harrington pass incomplete intended for Artose Pinner is intercepted by Antoine Winfield at DET-15 and returned for 4 yards,-0.420,-4.840
2,4:55,1,10,DET 11,0,17,Brad Johnson pass incomplete intended for Marcus Robinson,4.840,4.140
2,4:51,2,10,DET 11,0,17,Mewelde Moore left guard for -4 yards (tackle by Earl Holmes),4.140,2.970
2,4:09,3,14,DET 15,0,23,"Brad Johnson pass complete to Nate Burleson for 15 yards, touchdown. Penalty on Kalimba Edwards: Defensive Offside (Declined)",2.970,7.000
2,,,,DET 2,0,24,Paul Edinger kicks extra point good,0.000,0.000
2,,,,MIN 30,0,24,"Paul Edinger kicks off 66 yards, returned by Eddie Drummond for 21 yards (tackle by Raonall Smith)",0.000,0.610
2,3:54,1,10,DET 25,0,24,Artose Pinner right guard for 1 yard (tackle by Erasmus James),0.610,0.200
2,3:18,2,9,DET 26,0,24,Joey Harrington pass incomplete intended for Cory Schlesinger,0.200,-0.490
2,3:13,3,9,DET 26,0,24,Joey Harrington pass complete to Mike Williams for 10 yards (tackle by Antoine Winfield),-0.490,1.330
2,2:51,1,10,DET 36,0,24,Joey Harrington pass complete to Shawn Bryson for 11 yards (tackle by E.J. Henderson),1.330,2.060
2,2:27,1,10,DET 47,0,24,Joey Harrington pass complete to Scottie Vines for 4 yards (tackle by Fred Smoot),2.060,2.060
2,2:00,2,6,MIN 49,0,24,Joey Harrington pass complete to Shawn Bryson for 5 yards (tackle by Dontarrious Thomas),2.060,2.020
2,1:36,3,1,MIN 44,0,24,Shawn Bryson right guard for 3 yards (tackle by Dontarrious Thomas and Erasmus James),2.020,2.850
2,1:30,,,,0,24,Timeout #1 by Detroit Lions,0.000,2.850
2,1:30,1,10,MIN 41,0,24,Joey Harrington pass complete to Scottie Vines for 40 yards (tackle by Ralph Brown),2.850,6.970
2,0:52,1,1,MIN 1,6,24,"Artose Pinner right guard for 1 yard, touchdown",6.970,7.000
2,,,,MIN 2,7,24,Jason Hanson kicks extra point good,0.000,0.000
2,,,,DET 30,7,24,"Jason Hanson kicks off 70 yards, returned by Koren Robinson for 20 yards (tackle by Donte Curry)",0.000,0.280
2,0:41,1,10,MIN 20,7,24,Mewelde Moore right tackle for no gain (tackle by Kalimba Edwards),0.280,-0.270
2,0:36,,,,7,24,Timeout #2 by Detroit Lions,0.000,-0.270
2,0:36,2,10,MIN 20,7,24,Brad Johnson pass complete to Mewelde Moore for 26 yards (tackle by Terrence Holt),-0.270,1.990
2,0:26,,,,7,24,Timeout #1 by Minnesota Vikings,0.000,1.990
2,0:26,1,10,MIN 46,7,24,Brad Johnson pass complete to Marcus Robinson for 12 yards (tackle by Shaun Cody),1.990,2.790
2,0:19,,,,7,24,Timeout #2 by Minnesota Vikings,0.000,2.790
2,0:19,1,10,DET 42,7,24,Brad Johnson pass incomplete intended for Troy Williamson,2.790,2.240
2,0:12,2,10,DET 42,7,24,Brad Johnson pass incomplete intended for Jim Kleinsasser,2.240,1.550
2,0:06,3,10,DET 42,7,24,Brad Johnson pass complete to Jim Kleinsasser for 8 yards (tackle by Earl Holmes),1.550,1.100
2,0:04,,,,7,24,Timeout #3 by Minnesota Vikings,0.000,1.100
2,0:04,4,2,DET 34,7,24,Paul Edinger 52 yard field goal no good,1.100,1.660
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,7,24,"Jason Hanson kicks off 64 yards, returned by Koren Robinson for 49 yards (tackle by Jason Hanson)",0.000,2.590
3,14:51,1,10,DET 45,7,24,Mewelde Moore left guard for 2 yards (tackle by Dan Wilkinson and Shaun Cody),2.590,2.310
3,14:09,2,8,DET 43,7,24,Mewelde Moore left tackle for 14 yards (tackle by Kenoy Kennedy),2.310,3.640
3,13:48,1,10,DET 29,7,24,Michael Bennett up the middle for 4 yards (tackle by Shaun Cody),3.640,3.640
3,13:08,2,6,DET 25,7,24,Michael Bennett left tackle for no gain (tackle by Cory Redding and Earl Holmes),3.640,2.940
3,12:26,3,6,DET 25,7,24,"Brad Johnson sacked by Kalimba Edwards for -7 yards. Brad Johnson fumbles (forced by Kalimba Edwards), recovered by Shaun Cody at DET-32 (tackle by Brad Johnson)",2.940,-1.070
3,12:16,1,10,DET 32,7,24,Artose Pinner right guard for 2 yards (tackle by Pat Williams),1.070,0.800
3,11:36,2,8,DET 34,7,24,Joey Harrington pass complete to Cory Schlesinger for 3 yards (tackle by Antoine Winfield),0.800,0.500
3,10:54,3,5,DET 37,7,24,"Joey Harrington pass incomplete intended for Scottie Vines. Penalty on Fred Smoot: Illegal Contact, 5 yards (no play)",0.500,1.730
3,10:50,1,10,DET 42,7,24,Artose Pinner right guard for 3 yards,1.730,1.590
3,10:08,2,7,DET 45,7,24,Joey Harrington pass complete to Cory Schlesinger for 2 yards (tackle by Antoine Winfield),1.590,1.160
3,9:25,3,5,DET 47,7,24,Joey Harrington sacked by Lance Johnstone for -9 yards,1.160,-0.850
3,8:48,4,14,DET 38,7,24,Nick Harris punts 50 yards,-0.850,0.350
3,8:37,1,10,MIN 12,7,24,Mewelde Moore right tackle for -2 yards (tackle by Cory Redding and James Hall),-0.350,-0.930
3,8:05,2,12,MIN 10,7,24,Brad Johnson pass complete to Jermaine Wiggins for 11 yards (tackle by R.W. McQuarters and Boss Bailey),-0.930,-0.370
3,7:27,3,1,MIN 21,7,24,Ciatrick Fason left guard for no gain (tackle by James Hall),-0.370,-1.960
3,6:41,4,1,MIN 21,7,24,"Chris Kluwe punts 47 yards, returned by Eddie Drummond for 13 yards (tackle by Heath Farwell)",-1.960,-1.930
3,6:30,1,10,DET 45,7,24,Joey Harrington pass incomplete intended for Scottie Vines,1.930,1.380
3,6:26,2,10,DET 45,7,24,Joey Harrington pass complete to Marcus Pollard for -4 yards (tackle by Keith Newman),1.380,0.170
3,5:41,3,14,DET 41,7,24,Joey Harrington sacked by Keith Newman for -7 yards,0.170,-1.110
3,5:08,4,21,DET 34,7,24,"Nick Harris punts 46 yards, fair catch by Mewelde Moore. Penalty on Rod Davis: Offensive Holding, 10 yards",-1.110,0.380
3,5:01,1,10,MIN 10,7,24,Brad Johnson sacked by Kalimba Edwards for -5 yards,-0.380,-1.150
3,4:31,2,15,MIN 5,7,24,Mewelde Moore up the middle for -3 yards (tackle by Shaun Cody),-1.150,-2.360
3,3:48,3,18,MIN 2,7,24,Mewelde Moore right guard for 3 yards (tackle by Dan Wilkinson and Earl Holmes),-2.360,-2.490
3,3:08,4,15,MIN 5,7,24,"Chris Kluwe punts 61 yards, returned by Eddie Drummond for -1 yards (tackle by Ralph Brown)",-2.490,-1.140
3,2:52,1,10,DET 33,7,24,Artose Pinner up the middle for 3 yards (tackle by Darrion Scott),1.140,1.000
3,2:13,2,7,DET 36,7,24,Joey Harrington pass incomplete intended for Mike Williams,1.000,0.300
3,2:09,3,7,DET 36,7,24,Joey Harrington pass complete to Scottie Vines for 15 yards (tackle by Kevin Williams),0.300,2.320
3,1:24,1,10,MIN 49,7,24,Joey Harrington pass complete to Artose Pinner for 2 yards (tackle by Sam Cowart),2.320,2.050
3,0:41,2,8,MIN 47,7,24,Joey Harrington pass complete to Artose Pinner for 24 yards (tackle by E.J. Henderson),2.050,4.040
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIN 23,13,24,"Joey Harrington pass complete to Marcus Pollard for 23 yards, touchdown",4.040,7.000
4,,,,MIN 2,14,24,Jason Hanson kicks extra point good,0.000,0.000
4,,,,DET 30,14,24,"Jason Hanson kicks off 71 yards, returned by Koren Robinson for 32 yards (tackle by Shawn Bryson)",0.000,1.000
4,14:49,1,10,MIN 31,14,24,Brad Johnson pass complete to Travis Taylor for -1 yards (tackle by Keith Smith),1.000,0.320
4,14:11,2,11,MIN 30,14,24,Michael Bennett left end for 8 yards (tackle by James Hall),0.320,0.700
4,13:31,3,3,MIN 38,14,24,Brad Johnson pass incomplete intended for Troy Williamson (defended by R.W. McQuarters),0.700,-0.850
4,13:27,4,3,MIN 38,14,24,"Chris Kluwe punts 42 yards, fair catch by Eddie Drummond",-0.850,-0.280
4,13:21,1,10,DET 20,14,24,"Joey Harrington pass incomplete intended for Scottie Vines. Penalty on Scottie Vines: Illegal Formation, 5 yards (no play)",0.280,-0.310
4,13:16,1,15,DET 15,14,24,Shawn Bryson left tackle for 5 yards (tackle by Darren Sharper),-0.310,-0.270
4,12:38,2,10,DET 20,14,24,Joey Harrington pass complete to Shawn Bryson for no gain,-0.270,-0.960
4,11:52,3,10,DET 20,14,24,Joey Harrington sacked by Lance Johnstone for -10 yards,-0.960,-2.490
4,11:13,4,20,DET 10,14,24,"Nick Harris punts 49 yards, returned by Nate Burleson for 4 yards (tackle by Bracy Walker)",-2.490,-1.930
4,11:02,1,10,MIN 45,14,24,Brad Johnson pass complete to Travis Taylor for 19 yards (tackle by Kenoy Kennedy and R.W. McQuarters),1.930,3.180
4,10:22,1,10,DET 36,14,24,Michael Bennett left end for 14 yards (tackle by Kalimba Edwards),3.180,4.110
4,9:39,1,10,DET 22,14,24,Michael Bennett right tackle for 7 yards (tackle by Boss Bailey and Terrence Holt),4.110,4.650
4,9:02,2,3,DET 15,14,24,Michael Bennett up the middle for -4 yards (tackle by Dan Wilkinson and Marcus Bell),4.650,3.260
4,8:19,3,7,DET 19,14,24,Brad Johnson sacked by Keith Smith for -3 yards,3.260,1.990
4,7:35,4,10,DET 22,14,27,Paul Edinger 40 yard field goal good,1.990,3.000
4,,,,MIN 30,14,27,"Paul Edinger kicks off 70 yards, returned by Eddie Drummond for 21 yards (tackle by Antoine Winfield)",0.000,0.340
4,7:24,1,10,DET 21,14,27,Joey Harrington pass incomplete intended for Marcus Pollard (defended by Napoleon Harris),0.340,-0.200
4,7:20,2,10,DET 21,14,27,Joey Harrington pass incomplete intended for Scottie Vines (defended by Keith Newman),-0.200,-0.890
4,7:18,3,10,DET 21,14,27,Joey Harrington pass complete to Marcus Pollard for 13 yards (tackle by Brian Williams),-0.890,1.200
4,6:55,1,10,DET 34,14,27,Joey Harrington pass complete to Shawn Bryson for 10 yards (tackle by Darrion Scott),1.200,1.860
4,6:25,1,10,DET 44,14,27,Joey Harrington pass complete to Mike Williams for 14 yards (tackle by Darren Sharper),1.860,2.790
4,5:56,1,10,MIN 42,14,27,Joey Harrington pass incomplete intended for Marcus Pollard,2.790,2.240
4,5:51,2,10,MIN 42,14,27,Joey Harrington pass complete to Scottie Vines for 3 yards (tackle by Fred Smoot and Brian Williams),2.240,1.950
4,5:13,3,7,MIN 39,14,27,Joey Harrington pass incomplete intended for Mike Williams,1.950,0.660
4,5:08,4,7,MIN 39,14,27,Joey Harrington pass complete to Scottie Vines for 4 yards (tackle by Antoine Winfield and Ralph Brown),0.660,-1.270
4,5:02,1,10,MIN 35,14,27,Michael Bennett left end for 7 yards (tackle by Cory Redding and Boss Bailey),1.270,1.670
4,4:14,2,3,MIN 42,14,27,Ciatrick Fason right end for 7 yards (tackle by Earl Holmes),1.670,2.190
4,3:27,1,10,MIN 49,14,27,Ciatrick Fason up the middle for no gain (tackle by James Hall),2.190,1.650
4,3:21,,,,14,27,Timeout #1 by Detroit Lions,0.000,1.650
4,3:21,2,10,MIN 49,14,27,Michael Bennett left tackle for 8 yards (tackle by James Davis and Jared DeVries),1.650,2.010
4,3:12,,,,14,27,Timeout #2 by Detroit Lions,0.000,2.010
4,3:12,3,2,DET 43,14,27,Michael Bennett left guard for no gain (tackle by James Hall),2.010,0.400
4,2:58,,,,14,27,Timeout #3 by Detroit Lions,0.000,0.400
4,2:58,4,2,DET 43,14,27,"Chris Kluwe punts 43 yards, touchback",0.400,-0.280
4,2:51,1,10,DET 20,14,27,Joey Harrington pass complete to Scottie Vines for 9 yards,0.280,0.950
4,2:46,2,1,DET 29,14,27,Joey Harrington pass complete to Scottie Vines for 14 yards (tackle by Brian Williams and Antoine Winfield),0.950,1.800
4,2:22,1,10,DET 43,14,27,Joey Harrington pass incomplete,1.800,1.250
4,2:18,2,10,DET 43,14,27,Joey Harrington pass incomplete intended for Casey Fitzsimmons,1.250,0.560
4,2:13,3,10,DET 43,14,27,Joey Harrington pass complete to Scottie Vines for 12 yards (tackle by Brian Williams),0.560,2.590
4,2:00,1,10,MIN 45,14,27,Joey Harrington up the middle for 6 yards (tackle by Keith Newman),2.590,2.850
4,1:37,2,4,MIN 39,14,27,Joey Harrington pass incomplete intended for Marcus Pollard,2.850,2.150
4,1:33,3,4,MIN 39,14,27,Joey Harrington for 5 yards,2.150,3.310
4,1:25,1,10,MIN 34,14,27,Joey Harrington up the middle for 2 yards (tackle by Lance Johnstone),3.310,3.040
4,1:00,2,8,MIN 32,14,27,Joey Harrington pass complete to Marcus Pollard for 10 yards (tackle by Fred Smoot),3.040,4.110
4,0:54,1,10,MIN 22,14,27,Joey Harrington pass complete to Shawn Bryson for 2 yards (tackle by Fred Smoot),4.110,3.830
4,0:32,2,8,MIN 20,14,27,"Penalty on Damien Woody: False Start, 5 yards (no play)",3.830,3.160
4,0:18,2,13,MIN 25,14,27,Joey Harrington pass incomplete intended for Scottie Vines is intercepted by Darren Sharper at MIN-0 and returned for 30 yards,3.160,-0.940
4,0:07,1,10,MIN 30,14,27,Brad Johnson kneels for -1 yards,0.940,0.260
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
