Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
T.J. Yeldon,JAX,11,8,69,1,4,28,3.5,41,5.1,2.5,0,,1,9.1,2,79.5
Niles Paul,JAX,9,7,65,0,4,42,6.0,23,3.3,6.9,0,,0,0.0,0,96.8
Donte Moncrief,JAX,14,6,76,0,3,60,10.0,16,2.7,16.9,0,,1,7.1,0,60.4
Keelan Cole,JAX,10,4,70,0,3,55,13.8,15,3.8,12.8,0,,0,0.0,0,64.6
James O'Shaughnessy,JAX,6,3,27,0,2,7,2.3,20,6.7,9.7,0,,0,0.0,1,22.9
Dede Westbrook,JAX,5,3,55,0,2,31,10.3,24,8.0,8.8,0,,1,20.0,0,97.9
DJ Chark,JAX,4,2,68,0,2,59,29.5,9,4.5,21.5,0,,0,0.0,1,56.2
Tommy Bohanon,JAX,1,0,0,0,,0,,0,,2.0,0,,0,0.0,0,39.6
Austin Seferian-Jenkins,JAX,1,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Sammy Watkins,KAN,8,6,78,0,4,22,3.7,56,9.3,4.9,0,,0,0.0,0,105.2
Travis Kelce,KAN,8,5,100,0,4,47,9.4,53,10.6,11.9,0,,1,12.5,0,106.2
Tyreek Hill,KAN,7,4,61,0,3,43,10.8,18,4.5,18.7,0,,0,0.0,1,46.4
Chris Conley,KAN,5,2,21,0,2,9,4.5,12,6.0,9.2,0,,0,0.0,0,52.9
Kareem Hunt,KAN,2,1,7,0,1,2,2.0,5,5.0,-0.5,0,,1,50.0,0,58.3
Demetrius Harris,KAN,2,1,5,0,,1,1.0,4,4.0,-1.0,0,,0,0.0,0,56.2
Anthony Sherman,KAN,1,1,15,0,1,14,14.0,1,1.0,14.0,0,,0,0.0,0,118.7
De'Anthony Thomas,KAN,1,1,13,0,1,4,4.0,9,9.0,4.0,0,,0,0.0,0,118.7
Spencer Ware,KAN,1,1,13,0,1,0,0.0,13,13.0,0.0,0,,0,0.0,0,118.7
Demarcus Robinson,KAN,1,0,0,0,,0,,0,,9.0,0,,0,0.0,1,0.0
