Quarter,Time,Down,ToGo,Location,JAX,KAN,Detail,EPB,EPA
1,6:39,,,JAX 15,0,7,Harrison Butker kicks extra point good,0.000,0.000
1,6:39,,,KAN 35,0,7,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
1,6:39,1,10,JAX 25,0,7,T.J. Yeldon up the middle for 6 yards (tackle by Derrick Nnadi),0.610,0.870
1,6:05,2,4,JAX 31,0,7,Blake Bortles pass complete deep left to DJ Chark for 38 yards (tackle by Steven Nelson),0.870,3.510
1,5:23,1,10,KAN 31,0,7,Blake Bortles sacked by Chris Jones for -6 yards,3.510,2.160
1,4:42,2,16,KAN 37,0,7,Blake Bortles pass incomplete deep middle intended for Donte Moncrief,2.160,1.490
1,4:35,3,16,KAN 37,0,7,Blake Bortles pass incomplete deep left intended for Donte Moncrief,1.490,0.790
1,4:29,4,16,KAN 37,0,7,"Logan Cooke punts 25 yards, returned by Tyreek Hill for 2 yards",0.790,0.280
1,4:21,1,10,KAN 14,0,7,Kareem Hunt up the middle for 6 yards (tackle by Abry Jones and Telvin Smith),-0.280,0.150
1,3:44,2,4,KAN 20,0,7,Patrick Mahomes pass complete short left to Sammy Watkins for 9 yards (tackle by Tashaun Gipson),0.150,0.870
1,3:03,1,10,KAN 29,0,7,Patrick Mahomes pass incomplete deep right intended for Travis Kelce,0.870,0.330
1,2:56,2,10,KAN 29,0,7,Kareem Hunt up the middle for 2 yards (tackle by Telvin Smith and Myles Jack),0.330,-0.100
1,2:16,3,8,KAN 31,0,7,Patrick Mahomes pass complete short left to Spencer Ware for 13 yards (tackle by Dante Fowler),-0.100,1.860
1,1:29,1,10,KAN 44,0,7,Patrick Mahomes pass complete short middle to Sammy Watkins for 9 yards (tackle by Tashaun Gipson),1.860,2.530
1,0:49,2,1,JAX 47,0,7,Kareem Hunt up the middle for 4 yards (tackle by Myles Jack),2.530,2.720
1,0:05,1,10,JAX 43,0,7,Patrick Mahomes pass incomplete deep right intended for Travis Kelce,2.720,2.180
Quarter,Time,Down,ToGo,Location,JAX,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,JAX 43,0,7,Patrick Mahomes pass incomplete short left intended for Demetrius Harris,2.180,1.490
2,14:56,3,10,JAX 43,0,7,Patrick Mahomes pass complete deep right to Sammy Watkins for 33 yards (tackle by Jalen Ramsey),1.490,4.910
2,14:12,1,10,JAX 10,0,7,Patrick Mahomes pass incomplete short middle intended for Sammy Watkins,4.910,4.190
2,14:08,2,10,JAX 10,0,7,Patrick Mahomes pass incomplete short left intended for Kareem Hunt,4.190,3.130
2,14:05,3,10,JAX 10,0,7,"Penalty on Chris Conley: False Start, 5 yards (no play)",3.130,2.930
2,14:05,3,15,JAX 15,0,7,Patrick Mahomes right tackle for 11 yards (tackle by Telvin Smith),2.930,3.030
2,13:33,4,4,JAX 4,0,10,Harrison Butker 22 yard field goal good,3.030,3.000
2,13:30,,,KAN 35,0,10,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
2,13:30,1,10,JAX 25,0,10,Blake Bortles pass complete short right to Donte Moncrief for 6 yards (tackle by Dee Ford),0.610,0.870
2,13:01,2,4,JAX 31,0,10,Corey Grant right guard for 8 yards (tackle by Dee Ford and Reggie Ragland),0.870,1.530
2,12:35,1,10,JAX 39,0,10,T.J. Yeldon left tackle for 5 yards (tackle by Xavier Williams),1.530,1.660
2,12:04,2,5,JAX 44,0,10,T.J. Yeldon left tackle for 4 yards (tackle by Reggie Ragland),1.660,1.490
2,11:26,3,1,JAX 48,0,10,T.J. Yeldon up the middle for 17 yards (tackle by Kendall Fuller),1.490,3.250
2,10:43,1,10,KAN 35,0,10,Brandon Wilds up the middle for 2 yards (tackle by Derrick Nnadi),3.250,2.970
2,10:03,2,8,KAN 33,0,10,Blake Bortles pass incomplete short left intended for Keelan Cole,2.970,2.280
2,9:58,3,8,KAN 33,0,10,Blake Bortles pass complete short right to T.J. Yeldon for 10 yards (tackle by Dee Ford),2.280,4.040
2,9:21,1,10,KAN 23,0,10,T.J. Yeldon right end for 11 yards (tackle by Kendall Fuller),4.040,4.780
2,8:48,1,10,KAN 12,0,10,Brandon Wilds up the middle for 4 yards (tackle by Xavier Williams and Anthony Hitchens),4.780,4.830
2,8:10,2,6,KAN 8,0,10,Blake Bortles pass complete short left to James O'Shaughnessy for 5 yards (tackle by Ron Parker),4.830,5.060
2,7:45,3,1,KAN 3,0,10,Blake Bortles pass incomplete short left intended for Donte Moncrief,5.060,3.060
2,7:40,4,1,KAN 3,0,10,Blake Bortles pass incomplete short left intended for Austin Seferian-Jenkins (defended by Armani Watts),3.060,0.380
2,7:39,1,10,KAN 4,0,10,Kareem Hunt up the middle for 3 yards (tackle by Myles Jack and Telvin Smith),-0.380,-0.560
2,6:52,2,7,KAN 7,0,10,Patrick Mahomes pass incomplete short right intended for Sammy Watkins (defended by A.J. Bouye),-0.560,-1.070
2,6:49,,,,,,Timeout #1 by Jacksonville Jaguars,,
2,6:49,3,7,KAN 7,0,10,Patrick Mahomes pass complete short right to Travis Kelce for 13 yards (tackle by A.J. Bouye),-1.070,0.280
2,6:13,1,10,KAN 20,0,10,Kareem Hunt up the middle for no gain (tackle by Marcell Dareus),0.280,-0.270
2,5:36,2,10,KAN 20,0,10,Patrick Mahomes pass complete short middle to Tyreek Hill for 13 yards (tackle by Telvin Smith),-0.270,1.140
2,5:18,1,10,KAN 33,0,10,Damien Williams right end for no gain (tackle by Calais Campbell),1.140,0.590
2,4:34,2,10,KAN 33,0,10,Patrick Mahomes pass incomplete short left intended for Chris Conley,0.590,-0.100
2,4:29,3,10,KAN 33,0,10,Patrick Mahomes pass deep middle intended for Tyreek Hill is intercepted by Tashaun Gipson at KC-49 and returned for 8 yards,-0.100,-2.850
2,4:21,1,10,KAN 41,0,10,"Blake Bortles sacked by Dee Ford for -8 yards. Blake Bortles fumbles (forced by Dee Ford), recovered by Breeland Speaks at KC-49 (tackle by Jermey Parnell)",2.850,-2.190
2,4:15,1,10,KAN 49,0,10,Kareem Hunt right end for 2 yards (tackle by Myles Jack),2.190,1.920
2,3:36,2,8,JAX 49,0,10,Patrick Mahomes pass complete short right to Travis Kelce for 40 yards (tackle by Tyler Patmon and Barry Church),1.920,5.140
2,2:45,1,9,JAX 9,0,10,Patrick Mahomes pass incomplete short right intended for Travis Kelce,5.140,4.380
2,2:39,2,9,JAX 9,0,10,Patrick Mahomes pass incomplete short middle intended for Chris Conley,4.380,3.360
2,2:29,3,9,JAX 9,0,10,Patrick Mahomes sacked by Yannick Ngakoue for -15 yards,3.360,1.870
2,2:00,4,24,JAX 24,0,13,Harrison Butker 42 yard field goal good,1.870,3.000
2,1:56,,,KAN 35,0,13,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
2,1:56,1,10,JAX 25,0,19,"Blake Bortles pass short right intended for T.J. Yeldon is intercepted by Chris Jones at JAC-20 and returned for 20 yards, touchdown. Penalty on Jermey Parnell: Face Mask (15 Yards), 15 yards",0.610,-7.000
2,1:49,,,KAN 50,0,20,"Harrison Butker kicks off 44 yards, returned by Niles Paul for 8 yards (tackle by Jordan Lucas)",0.000,-0.280
2,1:45,1,10,JAX 14,0,20,Blake Bortles pass complete short left to Donte Moncrief for 9 yards (tackle by Steven Nelson),-0.280,0.550
2,1:39,2,1,JAX 23,0,20,Blake Bortles pass complete short middle to Niles Paul for 6 yards (tackle by Anthony Hitchens and Ron Parker),0.550,0.870
2,1:18,1,10,JAX 29,0,20,Blake Bortles pass complete short middle to Niles Paul for 8 yards (tackle by Breeland Speaks),0.870,1.410
2,1:12,,,,,,Timeout #2 by Jacksonville Jaguars,,
2,1:12,2,2,JAX 37,0,20,Blake Bortles pass incomplete deep left intended for Donte Moncrief,1.410,0.700
2,1:06,3,2,JAX 37,0,20,Blake Bortles pass complete deep left to DJ Chark for 30 yards (tackle by Steven Nelson and Jordan Lucas). Penalty on Steven Nelson: Defensive Pass Interference (Declined),0.700,3.380
2,0:56,1,10,KAN 33,0,20,Blake Bortles pass incomplete short left intended for DJ Chark (defended by Ron Parker),3.380,2.840
2,0:50,2,10,KAN 33,0,20,"Penalty on Chris Jones: Neutral Zone Infraction, 5 yards (no play)",2.840,3.510
2,0:49,2,5,KAN 28,0,20,Blake Bortles pass complete short middle to T.J. Yeldon for 8 yards (tackle by Anthony Hitchens),3.510,4.240
2,0:44,,,,,,Timeout #3 by Jacksonville Jaguars,,
2,0:44,1,10,KAN 20,0,20,"Blake Bortles pass incomplete deep right intended for Keelan Cole (defended by Orlando Scandrick). Penalty on Dee Ford: Unsportsmanlike Conduct, 10 yards",4.240,4.910
2,0:39,1,10,KAN 10,0,20,Blake Bortles up the middle for 7 yards (tackle by Anthony Hitchens),4.910,5.530
2,0:19,2,3,KAN 3,0,20,Blake Bortles pass short middle intended for T.J. Yeldon is intercepted by Steven Nelson at KC-0 and returned for no gain,5.530,-0.280
2,0:12,1,10,KAN 20,0,20,Patrick Mahomes kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,JAX,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,0,20,"Josh Lambo kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,KAN 25,0,20,Patrick Mahomes pass complete short right to Chris Conley for 14 yards (tackle by Telvin Smith),0.610,1.530
3,14:25,1,10,KAN 39,0,20,Kareem Hunt right end for no gain (tackle by Myles Jack and Telvin Smith),1.530,0.990
3,13:45,2,10,KAN 39,0,20,"Patrick Mahomes pass incomplete deep right intended for Tyreek Hill. Penalty on Eric Fisher: Offensive Holding, 10 yards (no play)",0.990,-0.360
3,13:37,2,20,KAN 29,0,20,Patrick Mahomes pass incomplete deep middle intended for Tyreek Hill (defended by Tashaun Gipson),-0.360,-1.020
3,13:37,3,20,KAN 29,0,20,"Penalty on Patrick Mahomes: False Start, 5 yards (no play)",-1.020,-1.680
3,13:28,3,25,KAN 24,0,20,Patrick Mahomes pass incomplete deep right intended for Chris Conley,-1.680,-1.770
3,13:20,4,25,KAN 24,0,20,"Dustin Colquitt punts 53 yards, fair catch by Jaydon Mickens at JAC-23",-1.770,-0.480
3,13:13,1,10,JAX 23,0,20,Blake Bortles pass complete short right to Dede Westbrook for 30 yards (tackle by Kendall Fuller),0.480,2.460
3,12:36,1,10,KAN 47,0,20,T.J. Yeldon up the middle for 2 yards (tackle by Allen Bailey),2.460,2.180
3,11:53,2,8,KAN 45,0,20,Blake Bortles pass complete short right to T.J. Yeldon for no gain (tackle by Orlando Scandrick),2.180,1.490
3,11:13,3,8,KAN 45,0,20,Blake Bortles pass incomplete short middle intended for Niles Paul,1.490,0.270
3,11:10,4,8,KAN 45,0,20,Logan Cooke punts 43 yards out of bounds,0.270,0.380
3,11:03,1,10,KAN 2,0,20,Kareem Hunt up the middle for 1 yard (tackle by Calais Campbell and Telvin Smith),-0.380,-0.710
3,10:24,2,9,KAN 3,0,20,Patrick Mahomes pass complete short left to Sammy Watkins for 10 yards (tackle by A.J. Bouye),-0.710,-0.320
3,9:46,1,10,KAN 13,0,20,Kareem Hunt up the middle for 3 yards (tackle by Myles Jack and Ronnie Harrison),-0.320,-0.440
3,9:03,2,7,KAN 16,0,20,Patrick Mahomes pass complete short right to De'Anthony Thomas for 13 yards (tackle by Tyler Patmon),-0.440,0.870
3,8:19,1,10,KAN 29,0,20,Tyreek Hill left end for 5 yards (tackle by Myles Jack),0.870,1.000
3,7:33,2,5,KAN 34,0,20,Patrick Mahomes pass complete short right to Chris Conley for 7 yards (tackle by Tyler Patmon). Penalty on A.J. Bouye: Defensive Holding (Declined),1.000,1.660
3,7:25,1,10,KAN 41,0,20,"Kareem Hunt right guard for 24 yards (tackle by Telvin Smith). Penalty on Kareem Hunt: Unsportsmanlike Conduct, 15 yards",1.660,2.260
3,6:57,1,10,KAN 50,0,20,Patrick Mahomes pass complete deep right to Travis Kelce for 30 yards,2.260,4.240
3,6:21,1,10,JAX 20,0,20,Spencer Ware up the middle for no gain (tackle by Malik Jackson),4.240,3.690
3,5:42,2,10,JAX 20,0,20,Patrick Mahomes pass incomplete short right,3.690,3.010
3,5:35,3,10,JAX 20,0,20,Patrick Mahomes pass incomplete short right intended for Tyreek Hill,3.010,2.120
3,5:30,4,10,JAX 20,0,23,Harrison Butker 38 yard field goal good,2.120,3.000
3,5:27,,,KAN 35,0,23,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
3,5:27,1,10,JAX 25,0,23,T.J. Yeldon right end for 1 yard (tackle by Derrick Nnadi),0.610,0.200
3,4:57,2,9,JAX 26,0,23,Blake Bortles pass incomplete deep right intended for Keelan Cole,0.200,-0.490
3,4:52,3,9,JAX 26,0,23,Blake Bortles pass complete deep right to Dede Westbrook for 23 yards (tackle by Jordan Lucas),-0.490,2.190
3,4:19,1,10,JAX 49,0,23,Blake Bortles pass complete short right to Donte Moncrief for 5 yards (tackle by Orlando Scandrick),2.190,2.320
3,3:41,2,5,KAN 46,0,23,Blake Bortles pass complete deep right to Keelan Cole for 32 yards (tackle by Jordan Lucas),2.320,4.650
3,3:15,1,10,KAN 14,6,23,"Blake Bortles pass complete short right to T.J. Yeldon for 14 yards, touchdown",4.650,7.000
3,3:10,,,KAN 15,7,23,"Josh Lambo kicks extra point good. Penalty on Chris Jones: Disqualification, 15 yards",0.000,0.000
3,3:10,,,JAX 50,7,23,"Josh Lambo kicks off 40 yards, returned by Demetrius Harris for 11 yards (tackle by Lerentee McCray)",0.000,0.340
3,3:04,1,10,KAN 21,7,23,Kareem Hunt up the middle for 1 yard (tackle by Taven Bryan and Ronnie Harrison),0.340,-0.070
3,2:23,2,9,KAN 22,7,23,Patrick Mahomes pass complete short right to Tyreek Hill for 10 yards (tackle by Jalen Ramsey),-0.070,1.070
3,1:45,1,10,KAN 32,7,23,Kareem Hunt up the middle for 3 yards (tackle by Barry Church),1.070,0.930
3,1:03,2,7,KAN 35,7,23,"Patrick Mahomes pass complete deep left to Tyreek Hill for 36 yards (tackle by Jalen Ramsey). Penalty on Malik Jackson: Roughing the Passer, 15 yards",0.930,4.650
3,0:35,1,10,JAX 14,7,23,Patrick Mahomes pass complete short middle to Sammy Watkins for 10 yards (tackle by Telvin Smith),4.650,6.280
Quarter,Time,Down,ToGo,Location,JAX,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,4,JAX 4,7,29,"Kareem Hunt up the middle for 4 yards, touchdown",6.280,7.000
4,14:57,,,JAX 15,7,30,Harrison Butker kicks extra point good,0.000,0.000
4,14:57,,,KAN 35,7,30,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
4,14:57,1,10,JAX 25,7,30,Blake Bortles pass complete deep right to Donte Moncrief for 18 yards (tackle by Orlando Scandrick),0.610,1.800
4,14:32,1,10,JAX 43,7,30,Blake Bortles pass incomplete short left intended for Dede Westbrook,1.800,1.250
4,14:24,2,10,JAX 43,7,30,Blake Bortles pass complete short right to Niles Paul for 11 yards (tackle by Anthony Hitchens),1.250,2.520
4,13:53,1,10,KAN 46,7,30,Blake Bortles pass incomplete short right intended for Dede Westbrook (defended by Orlando Scandrick),2.520,1.980
4,13:50,2,10,KAN 46,7,30,Blake Bortles pass incomplete short left intended for Donte Moncrief,1.980,1.290
4,13:46,3,10,KAN 46,7,30,Blake Bortles pass incomplete short right intended for Keelan Cole (defended by Orlando Scandrick),1.290,0.200
4,13:41,4,10,KAN 46,7,30,Blake Bortles pass complete short left to James O'Shaughnessy for 11 yards (tackle by Terrance Smith),0.200,3.250
4,13:11,1,10,KAN 35,7,30,Blake Bortles sacked by Terrance Smith for -5 yards,3.250,2.030
4,12:39,2,15,KAN 40,7,30,Blake Bortles pass complete short left to T.J. Yeldon for 14 yards (tackle by Anthony Hitchens),2.030,3.200
4,12:07,3,1,KAN 26,7,30,Blake Bortles left guard for 4 yards,3.200,4.110
4,11:38,1,10,KAN 22,7,30,Blake Bortles pass deep middle intended for James O'Shaughnessy is intercepted by Jordan Lucas at KC-1 and returned for 49 yards,4.110,-2.260
4,11:19,1,10,KAN 50,7,30,Kareem Hunt left guard for 1 yard (tackle by Taven Bryan),2.260,1.850
4,10:37,2,9,JAX 49,7,30,Patrick Mahomes pass complete short left to Sammy Watkins for 7 yards (tackle by A.J. Bouye),1.850,2.080
4,9:57,,,,,,Timeout #1 by Kansas City Chiefs,,
4,9:57,3,2,JAX 42,7,30,Patrick Mahomes pass short middle intended for Demarcus Robinson is intercepted by A.J. Bouye at JAC-33 and returned for 9 yards,2.080,-1.730
4,9:48,1,10,JAX 42,7,30,Blake Bortles pass complete short middle to Niles Paul for 2 yards (tackle by Kendall Fuller),1.730,1.460
4,9:20,2,8,JAX 44,7,30,Blake Bortles pass incomplete deep left intended for Donte Moncrief,1.460,0.760
4,9:16,3,8,JAX 44,7,30,Blake Bortles pass complete short right to Niles Paul for 7 yards (tackle by Terrance Smith and Anthony Hitchens),0.760,0.000
4,8:56,4,1,KAN 49,7,30,Blake Bortles up the middle for 2 yards (tackle by Anthony Hitchens),0.000,2.460
4,8:24,1,10,KAN 47,7,30,Blake Bortles pass incomplete short right intended for Keelan Cole,2.460,1.910
4,8:20,2,10,KAN 47,7,30,Blake Bortles sacked by Xavier Williams for -5 yards,1.910,0.560
4,7:46,3,15,JAX 48,7,30,"Blake Bortles sacked by Allen Bailey for -5 yards. Penalty on Dee Ford: Disqualification, 15 yards",0.560,2.790
4,7:33,1,10,KAN 42,7,30,Blake Bortles pass incomplete short right intended for Tommy Bohanon,2.790,2.240
4,7:28,2,10,KAN 42,7,30,Blake Bortles pass incomplete deep middle intended for Donte Moncrief (defended by Steven Nelson),2.240,1.550
4,7:22,3,10,KAN 42,7,30,Blake Bortles pass complete short right to Donte Moncrief for 13 yards (tackle by Jordan Lucas),1.550,3.640
4,6:57,1,10,KAN 29,7,30,Blake Bortles pass complete short middle to T.J. Yeldon for 6 yards (tackle by Terrance Smith),3.640,3.910
4,6:32,2,4,KAN 23,7,30,Blake Bortles pass complete short right to Dede Westbrook for 2 yards (tackle by Ron Parker),3.910,3.470
4,6:01,3,2,KAN 21,7,30,Blake Bortles pass incomplete deep right intended for James O'Shaughnessy,3.470,2.180
4,5:56,4,2,KAN 21,13,30,"Blake Bortles left end for 21 yards, touchdown",2.180,7.000
4,5:46,,,KAN 15,14,30,Josh Lambo kicks extra point good,0.000,0.000
4,5:46,,,JAX 35,14,30,"Josh Lambo kicks onside 13 yards, recovered by Josh Lambo",0.000,2.130
4,5:46,1,10,JAX 48,14,30,Blake Bortles pass complete short left to James O'Shaughnessy for 11 yards (tackle by Anthony Hitchens),2.130,2.850
4,5:17,1,10,KAN 41,14,30,"Blake Bortles pass complete short left to Niles Paul for 19 yards (tackle by Jordan Lucas). Penalty on Breeland Speaks: Roughing the Passer, 11 yards",2.850,4.840
4,4:54,1,10,KAN 11,14,30,Blake Bortles pass incomplete short right intended for Niles Paul,4.840,4.140
4,4:46,2,10,KAN 11,14,30,Blake Bortles pass incomplete short right intended for Donte Moncrief,4.140,3.130
4,4:41,3,10,KAN 11,14,30,Blake Bortles pass incomplete short left intended for Keelan Cole,3.130,2.700
4,4:37,4,10,KAN 11,14,30,Blake Bortles pass complete short left to Keelan Cole for 9 yards (tackle by Kendall Fuller and Jordan Lucas),2.700,0.380
4,4:31,1,10,KAN 2,14,30,Kareem Hunt up the middle for no gain (tackle by Jarrod Wilson),-0.380,-0.780
4,4:26,,,,,,Timeout #1 by Jacksonville Jaguars,,
4,4:26,2,10,KAN 2,14,30,Kareem Hunt up the middle for 7 yards (tackle by Myles Jack),-0.780,-0.600
4,4:21,,,,,,Timeout #2 by Jacksonville Jaguars,,
4,4:21,3,3,KAN 9,14,30,"Penalty on Travis Kelce: False Start, 4 yards (no play)",-0.600,-1.070
4,4:21,3,7,KAN 5,14,30,Kareem Hunt right guard for 6 yards (tackle by Myles Jack),-1.070,-2.490
4,4:15,,,,,,Timeout #3 by Jacksonville Jaguars,,
4,4:15,4,1,KAN 11,14,30,"Dustin Colquitt punts 37 yards, returned by DJ Chark for no gain (tackle by Charvarius Ward). Penalty on Lerentee McCray: Running Into the Kicker, 5 yards (no play)",-2.490,-0.140
4,4:15,1,10,KAN 16,14,30,Kareem Hunt up the middle for 15 yards (tackle by Jarrod Wilson),-0.140,1.000
4,3:21,1,10,KAN 31,14,30,Kareem Hunt up the middle for no gain (tackle by Calais Campbell),1.000,0.460
4,2:38,2,10,KAN 31,14,30,Kareem Hunt left guard for -1 yards (tackle by Calais Campbell),0.460,-0.360
4,1:56,3,11,KAN 30,14,30,Kareem Hunt left guard for 4 yards (tackle by Myles Jack and Telvin Smith),-0.360,-1.110
4,1:13,,,,,,Timeout #3 by Kansas City Chiefs,,
4,1:13,4,7,KAN 34,14,30,"Dustin Colquitt punts 63 yards, returned by Jaydon Mickens for 6 yards",-1.110,0.380
4,1:02,1,10,JAX 9,14,30,Blake Bortles pass complete short left to T.J. Yeldon for 4 yards,-0.380,-0.480
4,0:56,2,6,JAX 13,14,30,Blake Bortles pass complete short middle to T.J. Yeldon for 13 yards (tackle by Kendall Fuller),-0.480,0.670
4,0:32,1,10,JAX 26,14,30,Blake Bortles pass complete deep left to Donte Moncrief for 25 yards,0.670,2.320
4,0:23,1,10,KAN 49,14,30,Blake Bortles pass complete deep left to Keelan Cole for 23 yards,2.320,3.840
4,0:17,1,10,KAN 26,14,30,Blake Bortles pass complete short right to Niles Paul for 12 yards (tackle by Kendall Fuller),3.840,4.650
4,0:09,1,10,KAN 14,14,30,Blake Bortles pass short right intended for DJ Chark is intercepted by Orlando Scandrick at KC-0 and returned for no gain,4.650,-0.280
4,0:04,1,10,KAN 20,14,30,Patrick Mahomes kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
