Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
2,11:21,1,10,NYG 34,3,0,Saquon Barkley up the middle for 2 yards (tackle by Matthew Ioannidis and Kamren Curl),,
2,10:32,2,8,NYG 36,3,0,"Saquon Barkley up the middle for 1 yard (tackle by Cole Holcomb and Jonathan Allen). Penalty on Korey Cunningham: Illegal Formation, 5 yards (declined)",,
2,10:11,3,7,NYG 37,3,0,Jake Fromm sacked by and William Bradley-King for -6 yards and Jonathan Allen for -6 yards,,
2,9:33,4,13,NYG 31,3,0,"Riley Dixon punts 49 yards, returned by DeAndre Carter for 3 yards (tackle by Julian Love and Keion Crossen)",,
2,9:23,1,10,WAS 23,3,0,Antonio Gibson left tackle for 27 yards (tackle by Xavier McKinney),,
2,8:49,1,10,WAS 50,3,0,Antonio Gibson right tackle for 6 yards (tackle by Lorenzo Carter),,
2,8:09,2,4,NYG 44,3,0,Jonathan Williams left tackle for 4 yards (tackle by Dexter Lawrence and Logan Ryan),,
2,7:29,1,10,NYG 40,3,0,"Taylor Heinicke aborted snap, recovered by Jonathan Williams at NYG-38",,
2,6:43,2,8,NYG 38,3,0,Jaret Patterson up the middle for no gain (tackle by Azeez Ojulari),,
2,6:00,3,8,NYG 38,3,0,Taylor Heinicke pass incomplete short left intended for Antonio Gibson (defended by Lorenzo Carter),,
2,5:53,4,8,NYG 38,3,0,Tress Way punts 35 yards downed by Cam Sims,,
2,5:42,1,10,NYG 3,3,0,Jake Fromm pass incomplete short left intended for Elijhaa Penny,,
2,5:38,,,,,,Timeout #1 by New York Giants,,
2,5:38,2,10,NYG 3,3,0,"Penalty on Elijhaa Penny: False Start, 1 yard (accepted) (no play)",,
2,5:38,2,11,NYG 2,3,0,Jake Fromm up the middle for 2 yards (tackle by Cole Holcomb),,
2,5:00,3,9,NYG 4,3,0,Jake Fromm up the middle for 1 yard (tackle by Daron Payne),,
2,4:20,4,8,NYG 5,3,0,"Riley Dixon punts 49 yards, returned by DeAndre Carter for 8 yards (tackle by Oshane Ximines and Reggie Ragland)",,
2,4:08,1,10,NYG 46,3,0,Taylor Heinicke pass complete short middle to Antonio Gibson for 5 yards (tackle by Tae Crowder),,
2,3:29,2,5,NYG 41,3,0,Taylor Heinicke pass incomplete short right intended for DeAndre Carter (defended by Adoree' Jackson),,
2,3:24,3,5,NYG 41,3,0,Taylor Heinicke sacked by Lorenzo Carter for -7 yards,,
2,2:42,4,12,NYG 48,3,0,"Tress Way punts 48 yards, touchback.",,
2,2:35,1,10,NYG 20,3,0,Saquon Barkley right guard for 2 yards (tackle by Daron Payne and Bunmi Rotimi),,
2,2:00,2,8,NYG 22,3,0,"Jake Fromm pass incomplete deep right intended for Kyle Rudolph (defended by Kendall Fuller). Penalty on Nate Solder: Ineligible Downfield Pass, 5 yards (declined)",,
2,1:48,3,8,NYG 22,3,0,Devontae Booker up the middle for 5 yards (tackle by Daron Payne and Jamin Davis),,
2,1:45,,,,,,Timeout #1 by Washington Football Team,,
2,1:45,4,3,NYG 27,3,0,"Riley Dixon punts 54 yards, returned by DeAndre Carter for 12 yards (tackle by Elijhaa Penny and Julian Love)",,
2,1:34,1,10,WAS 31,3,0,Taylor Heinicke pass complete deep left to Terry McLaurin for 40 yards (tackle by Xavier McKinney),,
2,1:27,1,10,NYG 29,3,0,Taylor Heinicke sacked by Leonard Williams for -10 yards,,
2,0:50,2,20,NYG 39,3,0,Taylor Heinicke pass complete short middle to Jaret Patterson for 6 yards (tackle by Julian Love and Tae Crowder),,
2,0:25,3,14,NYG 33,3,0,Taylor Heinicke pass complete short right to Jaret Patterson for 8 yards (tackle by Xavier McKinney and Aaron Robinson),,
2,0:03,,,,,,Timeout #2 by Washington Football Team,,
2,0:03,,,,,,Timeout #2 by New York Giants,,
2,0:03,4,6,NYG 25,6,0,Joey Slye 43 yard field goal good,,
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,6,0,"Joey Slye kicks off 64 yards, returned by Alex Bachman for 23 yards (tackle by De'Jon Harris and Alex Armah)",,
3,14:55,1,10,NYG 24,6,0,"Penalty on Nate Solder: False Start, 5 yards (accepted) (no play)",,
3,14:55,1,15,NYG 19,6,0,Saquon Barkley left tackle for 5 yards (tackle by Daron Payne and Kamren Curl),,
3,14:16,2,10,NYG 24,6,0,Jake Fromm pass complete short middle to Kenny Golladay for 9 yards (tackle by Darryl Roberts),,
3,13:31,3,1,NYG 33,6,0,Devontae Booker up the middle for 4 yards (tackle by Cole Holcomb),,
3,12:47,1,10,NYG 37,6,0,Devontae Booker up the middle for -2 yards (tackle by James Smith-Williams),,
3,12:05,2,12,NYG 35,6,0,Jake Fromm pass incomplete short right intended for Darius Slayton (defended by Kamren Curl),,
3,12:00,3,12,NYG 35,6,0,Jake Fromm pass incomplete deep right intended for Kenny Golladay,,
3,11:54,4,12,NYG 35,6,0,Riley Dixon punts 56 yards out of bounds,,
3,11:45,1,10,WAS 9,6,0,Antonio Gibson up the middle for 5 yards (tackle by Lorenzo Carter and Tae Crowder),,
3,11:07,2,5,WAS 14,6,0,Antonio Gibson left end for 4 yards (tackle by Dexter Lawrence),,
3,10:20,3,1,WAS 18,6,0,Jonathan Williams left end for 23 yards (tackle by Xavier McKinney),,
3,9:39,1,10,WAS 41,6,0,Taylor Heinicke pass complete short right to Adam Humphries for 3 yards (tackle by Adoree' Jackson),,
3,9:04,2,7,WAS 44,6,0,Jaret Patterson left end for 6 yards (tackle by Logan Ryan),,
3,8:22,3,1,WAS 50,6,0,Antonio Gibson left guard for no gain (tackle by Austin Johnson),,
3,7:36,4,1,WAS 50,6,0,Jonathan Williams right tackle for 11 yards (tackle by Jaylon Smith and Azeez Ojulari),,
3,6:51,1,10,NYG 39,6,0,Antonio Gibson right end for 2 yards (tackle by Lorenzo Carter),,
3,6:06,2,8,NYG 37,6,0,Taylor Heinicke pass incomplete deep right intended for Antonio Gibson,,
3,5:57,3,8,NYG 37,6,0,Taylor Heinicke pass incomplete short middle intended for Terry McLaurin (defended by Jaylon Smith),,
3,5:53,4,8,NYG 37,6,0,"Tress Way punts 23 yards, fair catch by Alex Bachman at NYG-14",,
3,5:44,1,10,NYG 14,6,0,Saquon Barkley right tackle for no gain (tackle by Kamren Curl and Darryl Roberts),,
3,5:11,2,10,NYG 14,6,0,Saquon Barkley up the middle for 6 yards (tackle by Darrick Forrest),,
3,4:25,3,4,NYG 20,6,0,Jake Fromm pass complete short left to Devontae Booker for 6 yards (tackle by Jamin Davis and Cole Holcomb),,
3,3:48,1,10,NYG 26,12,0,"Jake Fromm pass short right intended for Evan Engram is intercepted by Bobby McCain at NYG-30 and returned for 30 yards, touchdown",,
3,3:41,,,NYG 2,12,0,Two Point Attempt: Taylor Heinicke pass incomplete intended for intended for Antonio Gibson,,
3,3:41,,,WAS 35,12,0,"Joey Slye kicks off 61 yards, returned by Alex Bachman for 27 yards (tackle by Troy Apke)",,
3,3:34,1,10,NYG 31,12,0,Jake Fromm pass complete short right to Kyle Rudolph for 4 yards (tackle by Jeremy Reaves),,
3,3:04,2,6,NYG 35,12,0,Saquon Barkley left tackle for 4 yards (tackle by Cole Holcomb and Jamin Davis),,
3,2:20,3,2,NYG 39,12,0,Jake Fromm scrambles up the middle for 5 yards (tackle by James Smith-Williams and Jonathan Allen),,
3,1:33,1,10,NYG 44,12,0,Jake Fromm pass incomplete short left intended for Elijhaa Penny (defended by Casey Toohill),,
3,1:29,2,10,NYG 44,12,0,Devontae Booker right tackle for 1 yard (tackle by Daron Payne and Cole Holcomb),,
3,0:47,3,9,NYG 45,12,0,Jake Fromm pass complete short left to Evan Engram for 4 yards (tackle by Jeremy Reaves and Kendall Fuller),,
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,5,NYG 49,12,0,Jake Fromm pass complete short left to Saquon Barkley for 11 yards (tackle by Jamin Davis),,
4,14:28,1,10,WAS 40,12,0,Saquon Barkley left end for 3 yards (tackle by William Bradley-King and Darrick Forrest),,
4,13:44,2,7,WAS 37,12,0,Jake Fromm pass complete short middle to Saquon Barkley for 5 yards (tackle by Cole Holcomb),,
4,12:59,3,2,WAS 32,12,0,Jake Fromm pass incomplete short right intended for Evan Engram (defended by James Smith-Williams),,
4,12:55,4,2,WAS 32,12,0,Jake Fromm pass complete short right to Kenny Golladay for 7 yards (tackle by Kendall Fuller),,
4,12:18,1,10,WAS 25,12,0,Jake Fromm pass incomplete short right intended for Kyle Rudolph,,
4,12:13,2,10,WAS 25,12,0,Devontae Booker up the middle for 3 yards (tackle by Jonathan Allen and Jamin Davis),,
4,11:29,3,7,WAS 22,12,6,"Jake Fromm pass complete deep middle to Darius Slayton for 22 yards, touchdown",,
4,11:24,,,WAS 15,12,7,Graham Gano kicks extra point good,,
4,11:24,,,NYG 35,12,7,"Graham Gano kicks off 59 yards, returned by DeAndre Carter for 22 yards (tackle by Cullen Gillaspia)",,
4,11:18,1,10,WAS 28,12,7,Antonio Gibson right end for 11 yards (tackle by Logan Ryan),,
4,10:47,1,10,WAS 39,12,7,Taylor Heinicke pass complete short middle to John Bates for 5 yards (tackle by Tae Crowder and Lorenzo Carter),,
4,10:07,2,5,WAS 44,12,7,Antonio Gibson right guard for 9 yards (tackle by Logan Ryan),,
4,9:25,1,10,NYG 47,12,7,Antonio Gibson left tackle for 17 yards (tackle by Xavier McKinney and Adoree' Jackson),,
4,8:43,1,10,NYG 30,12,7,Antonio Gibson right guard for 2 yards (tackle by Jaylon Smith),,
4,8:01,2,8,NYG 28,12,7,Jaret Patterson up the middle for 5 yards (tackle by Lorenzo Carter and Leonard Williams),,
4,7:19,3,3,NYG 23,12,7,Jonathan Williams right tackle for 5 yards (tackle by Lorenzo Carter and Tae Crowder),,
4,6:35,1,10,NYG 18,18,7,"Antonio Gibson up the middle for 18 yards, touchdown",,
4,6:28,,,NYG 15,19,7,Joey Slye kicks extra point good,,
4,6:28,,,WAS 35,19,7,"Joey Slye kicks off 65 yards, touchback.",,
4,6:28,1,10,NYG 25,19,7,"Jake Fromm sacked by. Jake Fromm fumbles, recovered by Tim Settle at NYG-18 and returned for -7 yards (tackle by Nate Solder)",,
4,6:20,1,10,NYG 12,19,7,Taylor Heinicke pass incomplete short right intended for John Bates,,
4,6:13,2,10,NYG 12,19,7,Antonio Gibson left end for 8 yards (tackle by Xavier McKinney),,
4,5:25,3,2,NYG 4,19,7,Antonio Gibson up the middle for -1 yards (tackle by Tae Crowder and Danny Shelton),,
4,4:44,4,3,NYG 5,22,7,Joey Slye 23 yard field goal good,,
4,4:40,,,WAS 35,22,7,"Joey Slye kicks off 62 yards, returned by Alex Bachman for 23 yards (tackle by Corn Elder and Shaka Toney)",,
4,4:33,1,10,NYG 26,22,7,Jake Fromm pass incomplete deep left intended for Kenny Golladay,,
4,4:29,2,10,NYG 26,22,7,Jake Fromm pass incomplete deep left intended for Saquon Barkley,,
4,4:24,3,10,NYG 26,22,7,"Jake Fromm sacked by and James Smith-Williams for -7 yards and Shaka Toney for -7 yards. Penalty on Ben Bredeson: Offensive Holding, 10 yards (declined)",,
4,4:17,4,17,NYG 19,22,7,"Riley Dixon punts 48 yards, fair catch by DeAndre Carter at WAS-33. Penalty on Cam Brown: Kick Catch Interference, 15 yards (accepted)",,
4,4:07,1,10,WAS 48,22,7,Jaret Patterson left end for 1 yard (tackle by Austin Johnson and Dexter Lawrence),,
4,4:01,,,,,,Timeout #1 by New York Giants,,
4,4:01,2,9,WAS 49,22,7,Jaret Patterson left end for 2 yards (tackle by Austin Johnson and Tae Crowder),,
4,3:55,,,,,,Timeout #2 by New York Giants,,
4,3:55,3,7,NYG 49,22,7,DeAndre Carter left end for 11 yards (tackle by Tae Crowder),,
4,3:44,,,,,,Timeout #3 by New York Giants,,
4,3:44,1,10,NYG 38,22,7,Jonathan Williams right tackle for 1 yard (tackle by Danny Shelton and Azeez Ojulari),,
4,2:59,2,9,NYG 37,22,7,Jonathan Williams right tackle for no gain (tackle by Quincy Roche and Leonard Williams),,
4,2:14,3,9,NYG 37,22,7,"Keith Ismael aborted snap, recovered by Taylor Heinicke at NYG-49 Taylor Heinicke pass incomplete short right",,
4,2:07,4,9,NYG 37,22,7,"Tress Way punts 37 yards, touchback.",,
4,1:57,1,10,NYG 20,22,7,Jake Fromm pass complete short middle to Kenny Golladay for 6 yards (tackle by Cole Holcomb),,
4,1:36,2,4,NYG 26,22,7,Jake Fromm pass incomplete short right intended for Evan Engram (defended by Bobby McCain),,
4,1:33,3,4,NYG 26,22,7,"Jake Fromm pass incomplete deep right intended for Evan Engram. Penalty on Darryl Roberts: Defensive Pass Interference, 18 yards (accepted) (no play)",,
4,1:27,1,10,NYG 44,22,7,Jake Fromm pass incomplete deep middle intended for David Sills,,
4,1:22,2,10,NYG 44,22,7,Jake Fromm pass complete short left to Devontae Booker for 6 yards (tackle by Jamin Davis and Danny Johnson),,
4,0:58,3,4,NYG 50,22,7,Jake Fromm scrambles up the middle for 27 yards (tackle by Jamin Davis),,
4,0:49,1,10,WAS 23,22,7,Jake Fromm pass incomplete short right,,
4,0:44,2,10,WAS 23,22,7,Jake Fromm pass incomplete short left intended for David Sills,,
4,0:39,3,10,WAS 23,22,7,Jake Fromm pass complete short left to Darius Slayton for 7 yards (tackle by Kendall Fuller and Danny Johnson),,
4,0:09,4,3,WAS 16,22,7,Jake Fromm pass deep middle intended for David Sills is intercepted by Bobby McCain in end zone and returned for 9 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
