#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,GNB 26,3,1:02,3,Interception
2,1,11:52,GNB 14,6,2:42,19,Punt
3,1,6:59,BUF 49,3,1:38,3,Punt
4,1,0:19,GNB 11,10,5:48,40,Punt
5,2,8:12,GNB 48,10,4:15,37,Field Goal
6,2,2:21,GNB 34,7,1:52,34,Downs
7,2,0:23,BUF 45,4,0:23,10,End of Half
8,3,5:15,GNB 24,5,2:28,11,Punt
9,3,0:12,GNB 16,3,1:09,9,Punt
10,4,14:03,BUF 36,1,0:06,0,Interception
11,4,12:50,GNB 2,3,2:25,9,Punt
12,4,8:53,BUF 39,4,1:30,39,Touchdown
13,4,4:52,GNB 29,5,1:37,16,Punt
14,4,1:13,GNB 23,2,1:13,-1,End of Game
