#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BAL 25,7,4:02,24,Punt
2,1,5:59,BAL 30,6,4:04,8,Punt
3,1,0:57,BAL 31,8,4:52,25,Punt
4,2,8:27,BAL 34,10,6:16,49,Field Goal
5,2,1:07,BAL 36,11,1:05,55,Field Goal
6,3,11:22,BAL 15,7,2:36,33,Punt
7,3,8:02,BAL 21,3,1:45,6,Punt
8,3,5:06,BAL 14,9,5:48,1,Punt
9,4,12:26,CHI 49,6,3:15,27,Interception
10,4,7:29,CHI 45,7,3:48,17,Field Goal
11,4,1:41,BAL 28,5,1:19,72,Touchdown
