#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:49,BAL 8,2,0:53,-4,Fumble
2,1,11:05,BAL 29,10,4:51,64,Field Goal
3,1,4:07,BAL 21,3,1:40,5,Punt
4,1,0:16,DAL 46,10,4:22,35,Field Goal
5,2,8:14,BAL 16,7,3:49,29,Punt
6,2,3:05,BAL 39,3,1:21,-3,Punt
7,2,0:27,BAL 49,4,0:27,32,Field Goal
8,3,15:00,BAL 22,4,2:05,9,Punt
9,3,11:17,BAL 12,6,3:15,27,Punt
10,3,6:12,DAL 37,7,3:21,37,Touchdown
11,4,11:28,BAL 28,9,4:58,55,Field Goal
12,4,3:50,BAL 23,1,0:18,77,Touchdown
13,4,1:36,BAL 18,1,0:18,82,Touchdown
14,4,0:52,BAL 38,3,0:52,-10,End of Game
