#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:04,BUF 10,3,1:25,2,Punt
2,1,11:29,BUF 22,7,2:58,23,Punt
3,1,4:20,BUF 15,10,4:10,72,Field Goal
4,2,9:01,BUF 25,7,4:09,29,Punt
5,2,4:44,CIN 23,6,1:34,23,Touchdown
6,2,1:54,BUF 13,10,1:37,44,Punt
7,3,15:00,BUF 25,3,1:27,2,Punt
8,3,12:11,CIN 36,3,1:53,-10,Punt
9,3,6:34,BUF 29,9,4:40,51,Field Goal
10,4,14:55,BUF 25,6,3:09,10,Punt
11,4,10:37,CIN 12,4,1:38,2,Field Goal
12,4,3:33,BUF 25,3,1:19,-5,Interception
