Quarter,Time,Down,ToGo,Location,LAR,SEA,Detail,EPB,EPA
2,1:53,2,10,SEA 23,0,10,Todd Gurley middle for 1 yard (tackle by Ahtyba Rubin and K.J. Wright),3.500,2.940
2,1:10,3,9,SEA 22,0,10,Jared Goff pass complete short middle to Pharoh Cooper for 4 yards (tackle by DeShawn Shead),2.940,0.000
2,0:59,,,,0,10,Timeout #3 by Seattle Seahawks,0.000,-2.300
2,0:59,4,5,SEA 18,3,10,Greg Zuerlein 36 yard field goal good,2.300,3.000
2,0:55,,,LAR 35,3,10,"Greg Zuerlein kicks off 66 yards, returned by Tyler Lockett for 27 yards (tackle by T.J. McDonald)",0.000,-0.670
2,0:48,1,10,SEA 26,3,10,Thomas Rawls right tackle for 2 yards (tackle by William Hayes and Dominique Easley),0.670,0.400
2,0:05,2,8,SEA 28,3,10,Thomas Rawls left guard for 1 yard (tackle by Eugene Sims),0.400,-0.160
Quarter,Time,Down,ToGo,Location,LAR,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,LAR 35,3,10,"Greg Zuerlein kicks off 68 yards, returned by Tyler Lockett for 21 yards (tackle by Bradley Marquez)",0.000,-0.040
3,14:55,1,10,SEA 18,3,10,Thomas Rawls middle for no gain (tackle by Aaron Donald and William Hayes),0.040,-0.490
3,14:12,2,10,SEA 18,3,10,Thomas Rawls right tackle for 4 yards (tackle by William Hayes),-0.490,-0.660
3,13:28,3,6,SEA 22,3,10,Russell Wilson for 9 yards (tackle by Mark Barron),-0.660,1.000
3,12:59,1,10,SEA 31,3,10,Thomas Rawls middle for 4 yards (tackle by Lamarcus Joyner and Alec Ogletree),1.000,1.000
3,12:21,2,6,SEA 35,3,10,Thomas Rawls right guard for 12 yards (tackle by Cody Davis and Lamarcus Joyner),1.000,2.060
3,11:46,1,10,SEA 47,3,10,Thomas Rawls middle for 1 yard (tackle by Cam Thomas and Ethan Westbrooks),2.060,1.650
3,11:09,2,9,SEA 48,3,10,Russell Wilson pass complete short left to Doug Baldwin for 7 yards (tackle by Mike Jordan),1.650,1.880
3,10:35,3,2,LAR 45,3,10,Russell Wilson pass incomplete (defended by Alec Ogletree),1.880,0.270
3,10:31,4,2,LAR 45,3,10,"Jon Ryan punts 31 yards, fair catch by Tavon Austin",0.270,0.280
3,10:24,1,10,LAR 14,3,10,"Jared Goff sacked by Cliff Avril for -7 yards. Jared Goff fumbles (forced by Cliff Avril), recovered by Jared Goff at LAR-8",-0.280,-1.220
3,9:40,2,16,LAR 8,3,10,Tavon Austin left end for 8 yards (tackle by Kam Chancellor),-1.220,-1.160
3,9:03,3,8,LAR 16,3,10,"Penalty on Michael Bennett: Defensive Offside, 5 yards (no play)",-1.160,-0.560
3,8:34,3,3,LAR 21,3,10,Jared Goff sacked by Cassius Marsh for -7 yards,-0.560,-2.470
3,7:57,4,10,LAR 14,3,10,"Johnny Hekker punts 48 yards, fair catch by Tyler Lockett",-2.470,-1.470
3,7:49,1,10,SEA 38,3,10,Russell Wilson pass complete deep middle to Doug Baldwin for 17 yards (tackle by Mark Barron),1.470,2.590
3,7:13,1,10,LAR 45,3,10,Russell Wilson pass complete short middle to Jimmy Graham for 31 yards (tackle by Cody Davis and Lamarcus Joyner),2.590,0.000
3,6:24,,,,3,10,Timeout #1 by Seattle Seahawks,0.000,-4.650
3,6:24,1,10,LAR 14,3,10,Russell Wilson pass complete short left to Luke Willson for 9 yards (tackle by Cory Littleton and Cody Davis),4.650,5.670
3,5:38,2,1,LAR 5,3,10,Thomas Rawls middle for 1 yard (tackle by William Hayes and Michael Brockers),5.670,6.280
3,4:54,1,4,LAR 4,3,10,"Penalty on Luke Willson: False Start, 5 yards (no play)",6.280,5.140
3,4:39,1,9,LAR 9,3,10,Thomas Rawls left tackle for 7 yards (tackle by Mike Jordan and Alec Ogletree),5.140,5.720
3,4:08,2,2,LAR 2,3,10,"Russell Wilson pass incomplete short left intended for Jermaine Kearse. Penalty on Troy Hill: Defensive Holding, 1 yards (no play)",5.720,6.970
3,4:03,1,1,LAR 1,3,10,Russell Wilson pass incomplete short right intended for Jimmy Graham (defended by Bryce Hager),6.970,5.910
,,,,,,,"challenged the incomplete pass ruling, and the play was upheld.",,
3,3:58,2,1,LAR 1,3,10,Marcel Reece middle for no gain (tackle by Alec Ogletree and Michael Brockers),5.910,5.170
3,3:17,3,1,LAR 1,3,16,"Russell Wilson pass complete short left to Doug Baldwin for 1 yard, touchdown",5.170,7.000
3,3:12,,,LAR 15,3,17,Steven Hauschka kicks extra point good,0.000,0.000
3,3:12,,,SEA 35,3,17,"Steven Hauschka kicks off 63 yards, returned by Pharoh Cooper for 21 yards (tackle by Brandon Williams). Penalty on Chase Reynolds: Offensive Holding, 10 yards",0.000,0.320
3,3:08,1,10,LAR 13,3,17,Todd Gurley left end for -4 yards (tackle by Mike Morgan),-0.320,-1.070
3,2:39,2,14,LAR 9,3,17,Jared Goff pass complete short middle to Lance Kendricks for 5 yards (tackle by Kam Chancellor and Bobby Wagner),-1.070,-1.300
3,1:51,3,9,LAR 14,3,17,Jared Goff pass incomplete deep right intended for Lance Kendricks,-1.300,-2.470
3,1:45,4,9,LAR 14,3,17,"Johnny Hekker punts 66 yards, returned by Tyler Lockett for 13 yards (tackle by Bryce Hager)",-2.470,-1.140
3,1:32,1,10,SEA 33,3,17,Russell Wilson pass complete short middle to Thomas Rawls for 6 yards (tackle by Cam Thomas),1.140,1.400
3,0:57,2,4,SEA 39,3,17,Thomas Rawls right tackle for 5 yards (tackle by Alec Ogletree),1.400,1.860
3,0:25,1,10,SEA 44,3,17,Thomas Rawls left guard for -1 yards (tackle by Morgan Fox and Aaron Donald),1.860,1.180
Quarter,Time,Down,ToGo,Location,LAR,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,11,SEA 43,3,17,Russell Wilson pass incomplete (defended by Aaron Donald),1.180,0.500
4,14:56,3,11,SEA 43,3,23,"Russell Wilson pass complete deep right to Tyler Lockett for 57 yards, touchdown",0.500,7.000
4,14:49,,,LAR 15,3,24,Steven Hauschka kicks extra point good,0.000,0.000
4,14:49,,,SEA 35,3,24,"Steven Hauschka kicks off 69 yards, returned by Pharoh Cooper for 24 yards (tackle by Jeron Johnson)",0.000,-0.280
4,14:45,1,10,LAR 20,3,24,Jared Goff pass complete short right to Kenny Britt for 15 yards (tackle by Richard Sherman),0.280,1.270
4,14:10,1,10,LAR 35,3,24,Todd Gurley right tackle for -3 yards (tackle by Ahtyba Rubin),1.270,0.320
4,13:32,2,13,LAR 32,3,24,Jared Goff pass incomplete short right intended for Mike Thomas,0.320,-0.360
4,13:29,3,13,LAR 32,3,24,"Jared Goff sacked by Michael Bennett for -10 yards. Penalty on SEA: Defensive Holding, 5 yards, Penalty on Michael Bennett: Unsportsmanlike Conduct (Declined) (no play)",-0.360,1.400
4,13:17,1,10,LAR 37,3,24,Todd Gurley right guard for -2 yards (tackle by Michael Bennett),1.400,0.590
4,12:49,2,12,LAR 35,3,24,Jared Goff pass incomplete short right intended for Kenny Britt,0.590,-0.100
4,12:44,3,12,LAR 35,3,24,Jared Goff pass complete short right to Malcolm Brown for 12 yards (tackle by K.J. Wright and Cassius Marsh),-0.100,2.060
4,12:02,1,10,LAR 47,3,24,Jared Goff pass complete short middle to Tyler Higbee for 15 yards (tackle by Cliff Avril and DeShawn Shead),2.060,3.050
4,11:21,1,10,SEA 38,3,24,Jared Goff pass complete short left to Tavon Austin for 8 yards (tackle by Jeremy Lane and Jarran Reed),3.050,3.590
4,10:44,2,2,SEA 30,3,24,Todd Gurley middle for no gain (tackle by K.J. Wright and Kam Chancellor),3.590,2.870
4,10:00,3,2,SEA 30,3,24,Jared Goff pass complete short middle to Pharoh Cooper for 13 yards (tackle by DeShawn Shead),2.870,4.440
4,9:15,1,10,SEA 17,3,24,Jared Goff pass incomplete deep left intended for Brian Quick (defended by DeShawn Shead),4.440,3.850
4,9:11,2,10,SEA 17,3,24,"Jared Goff left end for 15 yards (tackle by Richard Sherman). Jared Goff fumbles (forced by Richard Sherman), ball out of bounds at SEA-2. Penalty on Andrew Donnal: Offensive Holding, 10 yards (no play)",3.850,2.540
4,8:37,2,20,SEA 27,3,24,Case Keenum pass complete short left to Pharoh Cooper for 4 yards (tackle by Jeremy Lane),2.540,2.410
4,7:58,3,16,SEA 23,3,24,"Penalty on Frank Clark: Defensive Offside, 5 yards (no play)",2.410,3.000
4,7:27,3,11,SEA 18,3,24,Case Keenum pass incomplete short left intended for Todd Gurley,3.000,2.250
4,7:24,4,11,SEA 18,3,24,Case Keenum pass incomplete deep right intended for Tavon Austin,2.250,-0.040
4,7:19,1,10,SEA 18,3,24,Thomas Rawls left guard for 3 yards (tackle by Dominique Easley and Cam Thomas),0.040,0.010
4,6:35,2,7,SEA 21,3,24,Thomas Rawls right guard for -2 yards (tackle by Mark Barron),0.010,-1.040
4,6:00,3,9,SEA 19,3,24,Russell Wilson pass complete short left to Tyler Lockett for 8 yards (tackle by Troy Hill and Cody Davis),-1.040,-1.570
4,5:22,4,1,SEA 27,3,24,"Jon Ryan middle for 26 yards. Jon Ryan fumbles, recovered by Neiko Thorpe at LAR-40",-1.570,2.920
,,,,,,,"challenged the loose ball recovery ruling, and the play was upheld.",,
4,5:12,1,10,LAR 40,3,24,"Penalty on Germain Ifedi: False Start, 5 yards (no play)",2.920,2.590
4,5:12,1,15,LAR 45,3,24,"Thomas Rawls middle for -2 yards (tackle by Aaron Donald and Ethan Westbrooks). Penalty on Aaron Donald: Face Mask (15 Yards), 15 yards, Penalty on Aaron Donald: Unsportsmanlike Conduct, 15 yards (no play)",2.590,4.580
4,4:45,1,10,LAR 15,3,24,Thomas Rawls left tackle for -2 yards (tackle by T.J. McDonald),4.580,3.680
4,4:01,2,12,LAR 17,3,24,Thomas Rawls right tackle for -7 yards (tackle by Ethan Westbrooks),3.680,2.150
4,3:18,3,19,LAR 24,3,24,Russell Wilson pass incomplete deep right intended for Jermaine Kearse is intercepted by Alec Ogletree at LAR-1 and returned for 8 yards,2.150,0.380
4,3:08,1,10,LAR 9,3,24,Case Keenum pass complete short left to Brian Quick for 5 yards (tackle by Jeron Johnson and Kevin Pierre-Louis),-0.380,-0.390
4,2:38,2,5,LAR 14,3,24,Case Keenum pass complete short left to Brian Quick for 16 yards (tackle by Neiko Thorpe),-0.390,0.940
4,2:17,1,10,LAR 30,3,24,Case Keenum pass complete short right to Mike Thomas for 6 yards (tackle by DeShawn Shead),0.940,1.200
4,2:11,2,4,LAR 36,3,24,Case Keenum pass incomplete short middle intended for Tavon Austin (defended by Dewey McDonald),1.200,0.500
4,2:07,3,4,LAR 36,3,24,Case Keenum pass incomplete deep right intended for Todd Gurley,0.500,-0.980
4,2:02,4,4,LAR 36,3,24,Case Keenum pass complete short left to Tavon Austin for 1 yard (tackle by DeAndre Elliott),-0.980,-3.120
4,1:57,1,10,LAR 37,3,24,Russell Wilson kneels for -1 yards,3.120,2.440
4,1:15,2,11,LAR 38,3,24,Russell Wilson kneels for -1 yards,2.440,1.620
4,0:34,3,12,LAR 39,3,24,Russell Wilson kneels for -1 yards,1.620,0.590
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
