Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Alex Smith,SFO,20,30,201,0,0,5,25,39,85.6,0,0,0,,0,0,0,0,,0,
Frank Gore,SFO,0,0,0,0,0,0,0,,,17,42,0,12,2,0,0,0,,1,1
Kendall Hunter,SFO,0,0,0,0,0,0,0,,,9,26,1,11,2,2,12,0,10,0,
Bruce Miller,SFO,0,0,0,0,0,0,0,,,1,2,0,2,5,4,25,0,11,1,0
Michael Crabtree,SFO,0,0,0,0,0,0,0,,,0,0,0,,6,3,24,0,8,0,
Josh Morgan,SFO,0,0,0,0,0,0,0,,,0,0,0,,4,2,17,0,12,0,
Delanie Walker,SFO,0,0,0,0,0,0,0,,,0,0,0,,2,1,9,0,9,0,
Vernon Davis,SFO,0,0,0,0,0,0,0,,,1,-2,0,-2,9,8,114,0,39,1,0
Andy Lee,SFO,0,0,0,0,0,0,0,,,1,-18,0,-18,0,0,0,0,,0,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Andy Dalton,CIN,17,32,157,0,2,1,8,22,40.8,1,5,0,5,0,0,0,0,,0,
Cedric Benson,CIN,0,0,0,0,0,0,0,,,17,64,0,10,1,0,0,0,,0,
Bernard Scott,CIN,0,0,0,0,0,0,0,,,2,10,0,8,0,0,0,0,,0,
Andre Caldwell,CIN,0,0,0,0,0,0,0,,,0,0,0,,12,6,53,0,14,0,
Jermaine Gresham,CIN,0,0,0,0,0,0,0,,,0,0,0,,8,4,51,0,22,0,
A.J. Green,CIN,0,0,0,0,0,0,0,,,0,0,0,,5,4,29,0,18,0,
Donald Lee,CIN,0,0,0,0,0,0,0,,,0,0,0,,1,1,11,0,11,0,
Brian Leonard,CIN,0,0,0,0,0,0,0,,,0,0,0,,1,1,7,0,7,0,
Jerome Simpson,CIN,0,0,0,0,0,0,0,,,0,0,0,,4,1,6,0,6,0,
