Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Greg Mancz,C,71,100%,0,0%,0,0%
Jeff Allen,G,71,100%,0,0%,0,0%
Derek Newton,T,71,100%,0,0%,0,0%
Chris Clark,T,71,100%,0,0%,0,0%
Xavier Su'a-Filo,G,71,100%,0,0%,0,0%
Brock Osweiler,QB,71,100%,0,0%,0,0%
Will Fuller,WR,71,100%,0,0%,0,0%
DeAndre Hopkins,WR,69,97%,0,0%,0,0%
Lamar Miller,RB,54,76%,0,0%,0,0%
Jaelen Strong,WR,53,75%,0,0%,0,0%
Ryan Griffin,TE,47,66%,0,0%,0,0%
C.J. Fiedorowicz,TE,25,35%,0,0%,0,0%
Jonathan Grimes,RB,15,21%,0,0%,17,68%
Stephen Anderson,TE,11,15%,0,0%,3,12%
Keith Mumphery,WR,6,8%,0,0%,13,52%
Alfred Blue,RB,2,3%,0,0%,14,56%
Jay Prosch,FB,2,3%,0,0%,7,28%
Benardrick McKinney,LB,0,0%,59,95%,7,28%
Kareem Jackson,CB,0,0%,57,92%,0,0%
Quintin Demps,SS,0,0%,56,90%,0,0%
Andre Hal,FS,0,0%,55,89%,0,0%
Whitney Mercilus,LB,0,0%,53,85%,6,24%
John Simon,LB,0,0%,51,82%,11,44%
Johnathan Joseph,CB,0,0%,51,82%,0,0%
Max Bullough,LB,0,0%,50,81%,16,64%
J.J. Watt,DE,0,0%,50,81%,7,28%
Vince Wilfork,NT,0,0%,45,73%,5,20%
Jadeveon Clowney,LB,0,0%,41,66%,7,28%
Kevin Johnson,CB,0,0%,32,52%,14,56%
Christian Covington,DE,0,0%,19,31%,0,0%
A.J. Bouye,CB,0,0%,17,27%,9,36%
D.J. Reader,NT,0,0%,16,26%,0,0%
Joel Heath,DE,0,0%,12,19%,0,0%
Brennan Scarlett,LB,0,0%,8,13%,15,60%
Charles James,CB,0,0%,4,6%,14,56%
Akeem Dent,LB,0,0%,3,5%,18,72%
K.J. Dillon,SS,0,0%,3,5%,12,48%
Corey Moore,FS,0,0%,0,0%,25,100%
Brian Peters,LB,0,0%,0,0%,25,100%
Tyler Ervin,RB,0,0%,0,0%,17,68%
Shane Lechler,P,0,0%,0,0%,6,24%
Jon Weeks,LS,0,0%,0,0%,6,24%
Nick Novak,K,0,0%,0,0%,1,4%
