Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
2,13:25,1,10,ARI 37,6,0,Chris Wells left tackle for no gain (tackle by Donte Whitner),1.400,0.860
2,12:46,2,10,ARI 37,6,0,John Skelton pass complete short right to Chris Wells for 3 yards (tackle by Larry Grant),0.860,0.560
2,12:03,3,7,ARI 40,6,0,"John Skelton up the middle for 10 yards (tackle by Aldon Smith). John Skelton fumbles (forced by Aldon Smith), recovered by Ray McDonald at SFO-43 (tackle by Daryn Colledge)",0.560,-1.800
2,11:50,1,10,SFO 43,6,0,Alex Smith pass complete short right to Kendall Hunter for 10 yards (tackle by Nick Eason),1.800,2.460
2,11:09,1,10,ARI 47,6,0,Alex Smith sacked by Nick Eason for -8 yards,2.460,0.830
2,10:29,2,18,SFO 45,6,0,Alex Smith pass complete short left to Kyle Williams for 10 yards (tackle by Sam Acho),0.830,1.490
2,9:54,3,8,ARI 45,6,0,Alex Smith pass complete short right to Michael Crabtree for 10 yards (tackle by Patrick Peterson),1.490,3.250
2,9:15,1,10,ARI 35,6,0,Frank Gore left tackle for -3 yards (tackle by Calais Campbell),3.250,2.300
2,8:37,2,13,ARI 38,6,0,Alex Smith pass incomplete deep right intended for Michael Crabtree,2.300,1.620
2,8:32,3,13,ARI 38,6,0,"Penalty on Anthony Davis: False Start, 5 yards (no play)",1.620,0.960
2,8:32,3,18,ARI 43,6,0,Alex Smith pass complete short left to Kyle Williams for 11 yards (tackle by A.J. Jefferson),0.960,1.240
,,,,,,,"challenged the ruling, and the original play was overturned.",,
2,8:32,4,7,ARI 32,6,0,David Akers 50 yard field goal no good,1.240,-1.600
2,7:21,1,10,ARI 40,6,6,"John Skelton pass complete deep middle to Early Doucet for 60 yards, touchdown",1.600,7.000
2,,,,SFO 2,6,7,Jay Feely kicks extra point good,0.000,0.000
2,,,,ARI 35,6,7,"Jay Feely kicks off 70 yards, returned by Ted Ginn Jr. for 27 yards (tackle by Richard Marshall)",0.000,0.410
2,6:59,1,10,SFO 22,6,7,Delanie Walker left end for -6 yards (tackle by Adrian Wilson and Darnell Dockett),0.410,-1.080
2,6:18,2,16,SFO 16,6,7,Frank Gore left end for 4 yards (tackle by O'Brien Schofield),-1.080,-1.090
2,5:46,3,12,SFO 20,6,7,Alex Smith pass complete short right to Kyle Williams for 15 yards (tackle by Michael Adams),-1.090,1.270
2,5:15,1,10,SFO 35,6,7,Kendall Hunter left tackle for 5 yards (tackle by Sam Acho and Stewart Bradley),1.270,1.400
2,4:36,2,5,SFO 40,6,7,Alex Smith pass complete short right to Michael Crabtree for 15 yards (tackle by Richard Marshall and Paris Lenon),1.400,2.590
2,3:59,1,10,ARI 45,6,7,Alex Smith pass complete short left to Vernon Davis for 32 yards (tackle by Adrian Wilson and Rashad Johnson),2.590,4.710
2,3:11,1,10,ARI 13,6,7,Kyle Williams left end for 7 yards (tackle by Richard Marshall),4.710,5.340
2,2:38,2,3,ARI 6,6,7,Alex Smith pass incomplete short left intended for Kyle Williams (defended by Sam Acho),5.340,4.560
2,2:34,3,3,ARI 6,6,7,Alex Smith left end for -3 yards (tackle by Vonnie Holliday),4.560,2.850
2,2:34,4,6,ARI 9,9,7,David Akers 27 yard field goal good,2.850,3.000
2,,,,SFO 35,9,7,"David Akers kicks off 65 yards, touchback",0.000,0.280
2,1:58,1,10,ARI 20,9,7,John Skelton pass complete short left to Chester Taylor for 2 yards (tackle by Justin Smith),0.280,0.000
2,1:24,2,8,ARI 22,9,7,John Skelton pass incomplete short right intended for Demarco Sampson,0.000,-0.690
2,1:19,3,8,ARI 22,9,7,John Skelton pass incomplete short right intended for Andre Roberts is intercepted by Dashon Goldson at ARI-33 and returned for 17 yards (tackle by Larry Fitzgerald),-0.690,-4.510
2,1:10,1,10,ARI 16,9,7,Alex Smith pass incomplete short right intended for Delanie Walker,4.510,3.900
2,1:04,2,10,ARI 16,9,7,Alex Smith pass complete short right to Bruce Miller for 5 yards (tackle by A.J. Jefferson),3.900,3.940
2,0:21,3,5,ARI 11,9,7,Alex Smith pass complete short left to Ted Ginn Jr. for 7 yards (tackle by A.J. Jefferson),3.940,6.280
2,0:14,,,,9,7,Timeout #3 by San Francisco 49ers,0.000,6.280
2,0:13,1,4,ARI 4,9,7,Alex Smith pass incomplete short right intended for Ted Ginn Jr.,6.280,5.340
2,0:10,2,4,ARI 4,9,7,Alex Smith pass incomplete short left intended for Ted Ginn Jr.,5.340,4.490
2,0:10,3,4,ARI 4,12,7,David Akers 22 yard field goal good,4.490,3.000
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 35,12,7,"David Akers kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,ARI 20,12,7,"John Skelton pass complete short middle to Larry Fitzgerald for 15 yards (tackle by Carlos Rogers). Penalty on Jeff King: Offensive Holding, 10 yards (no play)",0.280,-0.760
3,14:30,1,20,ARI 10,12,7,"Penalty on Todd Heap: False Start, 5 yards (no play)",-0.760,-0.950
3,14:04,1,25,ARI 5,12,7,Chris Wells up the middle for 2 yards (tackle by Justin Smith and Navorro Bowman),-0.950,-1.730
3,13:24,2,23,ARI 7,12,7,John Skelton pass incomplete short right intended for Rob Housler,-1.730,-2.940
3,13:19,3,23,ARI 7,12,7,John Skelton sacked by Aldon Smith for -5 yards,-2.940,-2.490
3,13:19,4,28,ARI 2,12,7,"Dave Zastudil punts 46 yards, returned by Ted Ginn Jr. for 11 yards (tackle by Hamza Abdullah)",-2.490,-3.120
3,12:33,1,10,ARI 37,18,7,"Frank Gore left tackle for 37 yards, touchdown",3.120,7.000
3,,,,ARI 2,19,7,David Akers kicks extra point good,0.000,0.000
3,,,,SFO 35,19,7,"David Akers kicks off 65 yards, touchback",0.000,0.280
3,12:24,1,10,ARI 20,19,7,LaRod Stephens-Howling up the middle for 5 yards (tackle by Larry Grant),0.280,0.410
3,11:45,2,5,ARI 25,19,7,"John Skelton pass incomplete short right intended for Andre Roberts. Penalty on Larry Grant: Roughing the Passer, 15 yards (no play)",0.410,1.600
3,11:40,1,10,ARI 40,19,7,John Skelton pass complete short left to Jeff King for 6 yards (tackle by Tarell Brown),1.600,1.860
3,11:03,2,4,ARI 46,19,7,Chris Wells up the middle for 1 yard (tackle by Navorro Bowman),1.860,1.290
3,10:26,3,3,ARI 47,19,7,John Skelton pass complete short right to Early Doucet for 4 yards (tackle by Larry Grant),1.290,2.320
3,9:50,1,10,SFO 49,19,7,Chris Wells left tackle for 3 yards (tackle by Aldon Smith),2.320,2.190
3,9:13,2,7,SFO 46,19,13,"John Skelton pass complete deep middle to Larry Fitzgerald for 46 yards, touchdown",2.190,7.000
3,,,,SFO 2,19,14,Jay Feely kicks extra point good,0.000,0.000
3,,,,ARI 35,19,14,"Jay Feely kicks off 66 yards, returned by Ted Ginn Jr. for 20 yards (tackle by Sam Acho)",0.000,0.150
3,8:58,1,10,SFO 19,19,14,Frank Gore up the middle for 2 yards (tackle by Paris Lenon),0.150,-0.060
3,8:22,2,8,SFO 21,19,14,Alex Smith pass incomplete short right intended for Braylon Edwards,-0.060,-0.810
3,8:19,3,8,SFO 21,19,14,Alex Smith pass incomplete short right intended for Vernon Davis,-0.810,-1.960
3,8:14,4,8,SFO 21,19,14,"Andy Lee punts 44 yards, fair catch by Patrick Peterson",-1.960,-1.270
3,8:06,1,10,ARI 35,19,14,John Skelton pass complete short middle to LaRod Stephens-Howling for 18 yards (tackle by Donte Whitner and Ahmad Brooks),1.270,2.460
3,7:27,1,10,SFO 47,19,14,John Skelton pass complete short right to LaRod Stephens-Howling for 4 yards (tackle by Donte Whitner),2.460,2.450
3,6:44,2,6,SFO 43,19,14,Chris Wells up the middle for 1 yard (tackle by Donte Whitner),2.450,1.880
3,6:05,3,5,SFO 42,19,14,John Skelton pass incomplete short left intended for Jeff King (defended by Larry Grant),1.880,0.460
3,6:05,4,5,SFO 42,19,14,"Dave Zastudil punts 32 yards, fair catch by Ted Ginn Jr.",0.460,0.380
3,5:52,1,10,SFO 10,19,14,Alex Smith pass incomplete deep right intended for Michael Crabtree (defended by Adrian Wilson),-0.380,-0.780
3,5:46,,,,19,14,Timeout #1 by San Francisco 49ers,0.000,-0.780
3,5:45,2,10,SFO 10,19,14,Kendall Hunter right tackle for 2 yards (tackle by David Carter and Paris Lenon),-0.780,-1.190
3,5:01,3,8,SFO 12,19,14,Alex Smith pass complete short left to Michael Crabtree for 6 yards (tackle by A.J. Jefferson),-1.190,-2.240
3,5:01,4,2,SFO 18,19,14,"Andy Lee punts 62 yards, returned by Patrick Peterson for 13 yards (tackle by Blake Costanzo)",-2.240,-1.140
3,4:06,1,10,ARI 33,19,14,John Skelton pass complete short left to Larry Fitzgerald for 15 yards (tackle by Tarell Brown),1.140,2.130
3,3:38,1,10,ARI 48,19,14,Chris Wells up the middle for 3 yards (tackle by Aldon Smith),2.130,1.990
3,3:04,2,7,SFO 49,19,14,John Skelton right end for 14 yards,1.990,3.250
3,2:20,1,10,SFO 35,19,14,John Skelton pass incomplete deep left intended for Andre Roberts,3.250,2.700
3,2:14,2,10,SFO 35,19,14,John Skelton pass complete short right to Jeff King for 8 yards (tackle by Ray McDonald),2.700,3.070
3,1:33,3,2,SFO 27,19,14,John Skelton pass incomplete short left intended for Larry Fitzgerald is intercepted by Tarell Brown at SFO-20 and returned for -1 yards (tackle by Andre Roberts),3.070,-0.150
,,,,,,,"ARI challenged the incomplete pass ruling, and the play was upheld.",,
3,1:21,1,10,SFO 19,19,14,"Alex Smith pass incomplete deep right intended for Delanie Walker (defended by Adrian Wilson). Penalty on Rashad Johnson: Unnecessary Roughness, 15 yards, Penalty on Delanie Walker: Illegal Formation (Declined) (no play)",0.150,1.200
3,1:21,1,10,SFO 34,19,14,Kendall Hunter right tackle for 5 yards (tackle by Daryl Washington),1.200,1.330
3,0:42,2,5,SFO 39,19,14,Alex Smith pass incomplete deep right intended for Michael Crabtree,1.330,0.630
3,0:36,3,5,SFO 39,19,14,Alex Smith pass incomplete short right intended for Delanie Walker,0.630,-0.780
3,0:28,4,5,SFO 39,19,14,"Andy Lee punts 42 yards, returned by Patrick Peterson for 3 yards (tackle by Anthony Dixon)",-0.780,-0.410
3,0:16,1,10,ARI 22,19,14,John Skelton pass complete short right to Larry Fitzgerald for 5 yards (tackle by Isaac Sopoaga),0.410,0.540
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,ARI 27,19,14,John Skelton pass complete short right to Larry Fitzgerald for 53 yards (tackle by Donte Whitner),0.540,4.240
4,14:07,1,10,SFO 20,19,14,John Skelton right end for 4 yards,4.240,4.280
4,13:25,2,6,SFO 16,19,14,Chris Wells left tackle for 4 yards (tackle by Ray McDonald),4.280,4.340
4,12:42,3,2,SFO 12,19,14,John Skelton pass complete short right to Early Doucet for 9 yards (tackle by Larry Grant),4.340,6.510
4,11:55,1,3,SFO 3,19,20,"John Skelton pass complete short right to Andre Roberts for 3 yards, touchdown",6.510,7.000
4,,,,SFO 2,19,21,Jay Feely kicks extra point good,0.000,0.000
4,,,,ARI 35,19,21,"Jay Feely kicks off 71 yards, returned by Ted Ginn Jr. for 33 yards (tackle by Stewart Bradley)",0.000,0.740
4,11:43,1,10,SFO 27,19,21,Frank Gore right tackle for 2 yards (tackle by Daryl Washington),0.740,0.470
4,11:03,2,8,SFO 29,19,21,Kendall Hunter left tackle for 6 yards (tackle by Richard Marshall),0.470,0.560
4,10:19,3,2,SFO 35,19,21,Alex Smith pass incomplete deep left intended for Vernon Davis,0.560,-1.040
4,10:13,4,2,SFO 35,19,21,"Andy Lee punts 61 yards, returned by Patrick Peterson for 10 yards (tackle by C.J. Spillman)",-1.040,0.280
4,10:03,1,10,ARI 14,19,21,Chris Wells right tackle for 8 yards (tackle by Justin Smith and Dashon Goldson),-0.280,0.420
4,9:22,2,2,ARI 22,19,21,LaRod Stephens-Howling left tackle for -2 yards (tackle by Ahmad Brooks),0.420,-0.680
4,8:40,3,4,ARI 20,19,21,John Skelton pass complete short left to Andre Roberts for 5 yards (tackle by Larry Grant),-0.680,0.610
4,8:02,1,10,ARI 25,19,21,John Skelton pass complete short right to Larry Fitzgerald for 8 yards (tackle by Dashon Goldson),0.610,1.140
4,7:23,2,2,ARI 33,19,21,Chris Wells up the middle for 1 yard (tackle by Ricky Jean-Francois),1.140,0.560
4,6:41,,,,19,21,Timeout #2 by Arizona Cardinals,0.000,0.560
4,6:41,3,1,ARI 34,19,21,Chris Wells left tackle for no gain (tackle by Larry Grant),0.560,-1.110
4,5:46,4,1,ARI 34,19,21,"Dave Zastudil punts 66 yards, touchback",-1.110,-0.280
4,5:37,1,10,SFO 20,19,21,Alex Smith sacked by Darnell Dockett for -6 yards,0.280,-1.180
4,4:58,2,16,SFO 14,19,21,Alex Smith pass complete short left to Michael Crabtree for 10 yards (tackle by Darnell Dockett),-1.180,-0.430
4,4:16,3,6,SFO 24,19,21,Alex Smith pass incomplete short right intended for Kyle Williams,-0.430,-1.770
4,4:11,4,6,SFO 24,19,21,"Andy Lee punts 60 yards, returned by Patrick Peterson for 19 yards (tackle by Larry Grant)",-1.770,-1.270
4,3:59,1,10,ARI 35,19,21,Chris Wells left end for -3 yards (tackle by Parys Haralson),1.270,0.320
4,3:18,2,13,ARI 32,19,21,Chris Wells up the middle for no gain (tackle by Isaac Sopoaga),0.320,-0.360
4,3:14,,,,19,21,Timeout #2 by San Francisco 49ers,0.000,-0.360
4,3:13,3,13,ARI 32,19,21,John Skelton pass complete short left to Chester Taylor for 11 yards (tackle by Dashon Goldson),-0.360,-0.520
4,3:04,,,,19,21,Timeout #3 by San Francisco 49ers,0.000,-0.520
4,3:04,4,2,ARI 43,19,21,"Dave Zastudil punts 50 yards, returned by Ted Ginn Jr. for 25 yards (tackle by O'Brien Schofield)",-0.520,-1.070
4,2:51,1,10,SFO 32,19,21,Alex Smith pass complete short right to Michael Crabtree for 5 yards (tackle by Patrick Peterson),1.070,1.200
4,2:47,2,5,SFO 37,19,21,"Penalty on Vernon Davis: False Start, 5 yards (no play)",1.200,0.530
4,2:47,2,10,SFO 32,19,21,Alex Smith pass complete short right to Michael Crabtree for 9 yards (tackle by Patrick Peterson),0.530,1.030
4,2:14,3,1,SFO 41,19,21,Alex Smith pass incomplete short left intended for Ted Ginn Jr. (defended by Calais Campbell),1.030,-0.650
4,2:10,4,1,SFO 41,19,21,Alex Smith pass incomplete short right intended for Kendall Hunter,-0.650,-2.850
4,1:57,1,10,SFO 41,19,21,John Skelton kneels for -1 yards,2.850,2.170
4,1:17,2,11,SFO 42,19,21,John Skelton kneels for -1 yards,2.170,1.350
4,0:40,3,12,SFO 43,19,21,John Skelton kneels for -1 yards,1.350,0.330
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
