#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:14,NWE 20,14,7:40,80,Touchdown
2,1,1:14,NOR 46,1,0:12,0,Interception
3,2,12:55,NWE 26,5,2:53,21,Punt
4,2,9:53,NWE 24,11,5:39,58,Field Goal
5,2,1:50,NWE 20,10,1:37,48,Missed FG
6,3,15:00,NWE 20,1,0:20,6,Fumble
7,3,14:40,NWE 19,8,4:16,81,Touchdown
8,3,9:02,NWE 18,10,4:54,72,Downs
9,4,14:47,NWE 15,3,1:40,5,Punt
10,4,7:49,NWE 20,2,0:45,7,Interception
11,4,5:26,NWE 27,3,1:28,2,Punt
12,4,1:52,NWE 33,4,1:52,11,End of Game
