#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,MIN 20,7,4:06,80,Touchdown
2,1,9:25,MIN 12,4,2:28,3,Interception
3,1,6:14,MIN 20,3,1:31,1,Punt
4,1,0:32,MIN 20,5,2:02,18,Interception
5,2,9:30,MIN 18,6,3:39,24,Punt
6,2,2:58,MIN 18,11,2:49,52,Blocked FG
7,2,0:09,MIN 38,1,0:09,-1,End of Half
8,3,12:18,MIN 4,6,2:36,23,Interception
9,3,8:32,MIN 32,3,1:46,-6,Punt
10,4,14:57,MIN 20,3,1:14,0,Punt
11,4,12:05,MIN 9,5,2:41,20,Punt
12,4,7:26,MIN 33,2,1:29,1,Interception
13,4,1:56,MIN 19,6,1:56,51,Downs
