Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
1,3:48,2,8,KAN 25,6,0,"Josh Allen pass complete short left to James Cook for 25 yards, touchdown",3.500,7.000
1,3:43,,,KAN 15,7,0,Tyler Bass kicks extra point good,0.000,0.000
1,3:43,,,BUF 35,7,0,"Tyler Bass kicks off 55 yards,",0.000,0.610
1,3:43,1,10,KAN 25,7,0,Clyde Edwards-Helaire right guard for 3 yards (tackle by Terrel Bernard and Rasul Douglas),0.610,0.470
1,3:09,2,7,KAN 28,7,0,Patrick Mahomes pass incomplete short right intended for Rashee Rice (defended by Rasul Douglas),0.470,-0.230
1,3:05,3,7,KAN 28,7,0,"Penalty on Marquez Valdes-Scantling: False Start, 5 yards (accepted) (no play)",-0.230,-0.890
1,3:05,3,12,KAN 23,7,0,Patrick Mahomes pass complete short right to Jerick McKinnon for 4 yards (tackle by Taron Johnson),-0.890,-1.570
1,2:26,4,8,KAN 27,7,0,"Tommy Townsend punts 46 yards, fair catch by Deonte Harty at BUF-27",-1.570,-0.740
1,2:19,1,10,BUF 27,7,0,Josh Allen pass incomplete deep left intended for Stefon Diggs (defended by Justin Reid),0.740,0.200
1,2:13,2,10,BUF 27,7,0,James Cook right guard for 12 yards (tackle by Mike Edwards),0.200,1.530
1,1:34,1,10,BUF 39,7,0,Ty Johnson right end for 5 yards (tackle by Leo Chenal and Trent McDuffie),1.530,1.660
1,0:56,2,5,BUF 44,7,0,Ty Johnson left end for 6 yards (tackle by Mike Edwards),1.660,2.260
1,0:14,1,10,KAN 50,7,0,Josh Allen pass incomplete short right,2.260,1.710
1,0:06,,,,,,Timeout #1 by Kansas City Chiefs,,
1,0:06,2,10,KAN 50,7,0,Josh Allen pass complete short left to James Cook for 27 yards (tackle by Justin Reid),1.710,4.040
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,KAN 23,7,0,Josh Allen pass complete short right to Stefon Diggs for 4 yards (tackle by L'Jarius Sneed),4.040,4.050
2,14:19,2,6,KAN 19,7,0,Josh Allen pass incomplete short right intended for Dalton Kincaid,4.050,3.340
2,14:13,3,6,KAN 19,7,0,Josh Allen scrambles left end for 5 yards (tackle by Nick Bolton and Michael Danna),3.340,2.660
2,13:25,4,1,KAN 14,7,0,Josh Allen pass complete short right to Dalton Kincaid for 4 yards (tackle by Leo Chenal),2.660,4.910
2,12:39,1,10,KAN 10,7,0,Latavius Murray right end for 4 yards (tackle by Willie Gay),4.910,4.950
2,11:58,2,6,KAN 6,13,0,"Josh Allen right guard for 6 yards, touchdown",4.950,7.000
2,11:50,,,KAN 15,14,0,Tyler Bass kicks extra point good,0.000,0.000
2,11:50,,,BUF 35,14,0,"Tyler Bass kicks off 59 yards,",0.000,0.610
2,11:50,1,10,KAN 25,14,0,"Clyde Edwards-Helaire left end for no gain (tackle by Terrel Bernard). Penalty on Linval Joseph: Defensive Holding, 5 yards (accepted) (no play)",0.610,0.940
2,11:30,1,10,KAN 30,14,0,Clyde Edwards-Helaire left guard for 2 yards (tackle by Tim Settle and Tyrel Dodson),0.940,0.660
2,10:53,2,8,KAN 32,14,0,"Patrick Mahomes pass incomplete short left intended for Travis Kelce (defended by Rasul Douglas). Penalty on Travis Kelce: Offensive Pass Interference, 10 yards (accepted) (no play)",0.660,-0.690
2,10:48,2,18,KAN 22,14,0,Patrick Mahomes pass incomplete deep middle intended for Richie James (defended by Taron Johnson),-0.690,-1.350
2,10:42,3,18,KAN 22,14,0,Patrick Mahomes pass complete deep left to Travis Kelce for 23 yards (tackle by Rasul Douglas and Taylor Rapp),-1.350,1.930
2,10:00,1,10,KAN 45,14,0,Patrick Mahomes pass complete deep right to Justin Watson for 18 yards (tackle by Micah Hyde),1.930,3.120
2,9:20,1,10,BUF 37,14,0,Clyde Edwards-Helaire right end for -2 yards (tackle by Tyrel Dodson),3.120,2.300
2,8:45,2,12,BUF 39,14,0,Patrick Mahomes pass incomplete short left intended for Kadarius Toney,2.300,1.620
2,8:41,3,12,BUF 39,14,0,Patrick Mahomes pass incomplete deep left intended for Marquez Valdes-Scantling,1.620,0.660
2,8:36,4,12,BUF 39,14,0,Tommy Townsend punts 32 yards downed by Ekow Boye-Doe,0.660,0.380
2,8:26,1,10,BUF 7,14,0,Ty Johnson left end for 1 yard (tackle by Mike Edwards),-0.380,-0.710
2,7:44,2,9,BUF 8,14,0,Josh Allen pass complete short right to Dalton Kincaid for 8 yards (tackle by Chamarri Conner),-0.710,-0.370
2,6:59,3,1,BUF 16,14,0,Latavius Murray left end for 4 yards (tackle by Trent McDuffie),-0.370,0.280
2,6:18,1,10,BUF 20,14,0,Josh Allen pass complete short right to James Cook for 8 yards (tackle by Jack Cochrane and Justin Reid),0.280,0.810
2,5:37,2,2,BUF 28,14,0,Josh Allen pass complete short left to Trent Sherfield for 9 yards (tackle by Mike Edwards),0.810,1.400
2,5:18,1,10,BUF 37,14,0,Josh Allen sacked by George Karlaftis for -5 yards,1.400,0.180
2,4:32,,,,,,Timeout #1 by Buffalo Bills,,
2,4:32,2,15,BUF 32,14,0,Josh Allen pass complete short left to James Cook for 11 yards (tackle by L'Jarius Sneed),0.180,0.960
2,3:47,3,4,BUF 43,14,0,Josh Allen pass short middle intended for Trent Sherfield is intercepted by Chamarri Conner at KC-44 and returned for 4 yards (tackle by Dalton Kincaid),0.960,-2.130
2,3:36,1,10,KAN 48,14,0,Patrick Mahomes pass complete short right to Rashee Rice for 5 yards (tackle by Taron Johnson),2.130,2.260
2,3:18,2,5,BUF 47,14,0,Patrick Mahomes pass complete short left to Kadarius Toney for 9 yards (tackle by Taron Johnson and Shaq Lawson),2.260,3.050
2,3:00,1,10,BUF 38,14,0,Patrick Mahomes pass complete short middle to Travis Kelce for 12 yards (tackle by Taron Johnson and Jordan Poyer),3.050,3.840
2,2:24,1,10,BUF 26,14,0,"Jerick McKinnon right end for no gain (tackle by Gregory Rousseau). Penalty on Creed Humphrey: Offensive Holding, 10 yards (accepted) (no play)",3.840,3.180
2,2:00,1,20,BUF 36,14,0,"Penalty on Jawaan Taylor: False Start, 5 yards (accepted) (no play)",3.180,2.850
2,2:00,1,25,BUF 41,14,0,Patrick Mahomes pass complete short left to Rashee Rice for 17 yards (tackle by Terrel Bernard),2.850,3.570
2,1:52,,,,,,Timeout #2 by Buffalo Bills,,
2,1:52,2,8,BUF 24,14,0,Patrick Mahomes pass complete short right to Kadarius Toney for 7 yards (tackle by Micah Hyde and Tyrel Dodson),3.570,3.950
2,1:42,,,,,,Timeout #3 by Buffalo Bills,,
2,1:42,3,1,BUF 17,14,0,Patrick Mahomes pass complete short left to Richie James for 4 yards (tackle by Christian Benford),3.950,4.710
2,1:38,1,10,BUF 13,14,0,Patrick Mahomes pass incomplete short middle intended for Rashee Rice,4.710,4.050
2,1:34,2,10,BUF 13,14,0,Patrick Mahomes pass complete short right to Jerick McKinnon for 6 yards (tackle by Tyrel Dodson and Micah Hyde),4.050,4.330
2,1:26,3,4,BUF 7,14,6,"Jerick McKinnon left end for 7 yards, touchdown",4.330,7.000
2,1:19,,,BUF 15,14,7,Harrison Butker kicks extra point good,0.000,0.000
2,1:19,,,KAN 35,14,7,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
2,1:19,1,10,BUF 25,14,7,Josh Allen pass complete short right to Dalton Kincaid for 5 yards (tackle by Trent McDuffie),0.610,0.740
2,0:53,2,5,BUF 30,14,7,Josh Allen pass incomplete deep right intended for Stefon Diggs,0.740,0.040
2,0:48,3,5,BUF 30,14,7,Josh Allen pass complete short right to Dawson Knox for 13 yards (tackle by Mike Edwards),0.040,1.800
2,0:41,1,10,BUF 43,14,7,"Josh Allen pass complete short right to Stefon Diggs for 10 yards (tackle by Nick Bolton) Replay Assistant challenged the first down ruling, and the original play was overturned. Josh Allen pass complete short right to Stefon Diggs for 9 yards (tackle by Nick Bolton)",1.800,2.470
2,0:26,2,1,KAN 48,14,7,Josh Allen pass incomplete deep left intended for Gabriel Davis,2.470,1.750
2,0:18,3,1,KAN 48,14,7,Josh Allen scrambles left end for 4 yards (tackle by Willie Gay),1.750,2.650
2,0:06,1,10,KAN 44,14,7,Josh Allen spiked the ball,2.650,2.110
2,0:05,2,10,KAN 44,14,7,Josh Allen pass incomplete short left,2.110,1.420
2,0:03,3,10,KAN 44,14,7,Josh Allen pass incomplete deep right (defended by L'Jarius Sneed) (defended by Nick Bolton),1.420,0.330
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,14,7,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,BUF 25,14,7,Josh Allen pass complete short middle to Dawson Knox for 12 yards (tackle by Justin Reid),0.610,1.400
3,14:26,1,10,BUF 37,14,7,James Cook right guard for 11 yards (tackle by Mike Edwards),1.400,2.130
3,13:51,1,10,BUF 48,14,7,James Cook left end for 3 yards (tackle by Michael Danna),2.130,1.990
3,13:13,2,7,KAN 49,14,7,James Cook left end for 15 yards (tackle by Willie Gay),1.990,3.310
3,12:36,1,10,KAN 34,14,7,James Cook left end for 6 yards (tackle by Nick Bolton and Trent McDuffie),3.310,3.580
3,11:56,2,4,KAN 28,14,7,Josh Allen pass complete short right to Khalil Shakir for 12 yards (tackle by Willie Gay),3.580,4.510
3,11:11,1,10,KAN 16,14,7,"Ty Johnson left end for no gain (tackle by Willie Gay). Penalty on Dawson Knox: Offensive Holding, 10 yards (accepted) (no play)",4.510,3.840
3,10:44,1,20,KAN 26,14,7,Josh Allen pass complete short right to Stefon Diggs for 8 yards (tackle by Leo Chenal and L'Jarius Sneed),3.840,3.640
3,10:05,2,12,KAN 18,14,7,Josh Allen pass complete short left to Ty Johnson for -1 yards (tackle by Nick Bolton and Michael Danna),3.640,2.850
3,9:27,3,13,KAN 19,14,7,"Penalty on Chris Jones: Neutral Zone Infraction, 5 yards (accepted) (no play)",2.850,3.370
3,9:03,3,8,KAN 14,14,7,"Josh Allen scrambles up the middle for 1 yard (tackle by Nick Bolton). Penalty on Mitch Morse: Offensive Holding, 10 yards (declined)",3.370,2.570
3,8:41,4,7,KAN 13,17,7,Tyler Bass 31 yard field goal good,2.570,3.000
3,8:38,,,BUF 35,17,7,"Tyler Bass kicks off 59 yards,",0.000,0.610
3,8:38,1,10,KAN 25,17,7,Patrick Mahomes pass complete short right to Marquez Valdes-Scantling for 15 yards (tackle by Terrel Bernard),0.610,1.600
3,7:59,1,10,KAN 40,17,7,Patrick Mahomes pass complete short right to Travis Kelce for 11 yards (tackle by Jordan Poyer and Taylor Rapp),1.600,2.320
3,7:10,1,10,BUF 49,17,7,Clyde Edwards-Helaire left guard for 7 yards (tackle by Terrel Bernard),2.320,2.730
3,6:34,2,3,BUF 42,17,7,Jerick McKinnon right end for 2 yards (tackle by Taron Johnson and Ed Oliver),2.730,2.280
3,5:57,3,1,BUF 40,17,7,Jerick McKinnon up the middle for 7 yards (tackle by Tyrel Dodson),2.280,3.380
3,5:30,1,10,BUF 33,17,7,Patrick Mahomes pass complete deep left to Travis Kelce for 22 yards (tackle by Dorian Williams),3.380,4.840
3,4:48,1,10,BUF 11,17,7,Clyde Edwards-Helaire right end for 1 yard (tackle by Taron Johnson and Terrel Bernard),4.840,4.320
3,4:13,2,9,BUF 10,17,7,Patrick Mahomes pass complete short left to Rashee Rice for 6 yards (tackle by Christian Benford),4.320,4.670
3,3:34,3,3,BUF 4,17,13,"Patrick Mahomes pass complete short middle to Rashee Rice for 4 yards, touchdown",4.670,7.000
3,3:30,,,BUF 15,17,14,Harrison Butker kicks extra point good,0.000,0.000
3,3:30,,,KAN 35,17,14,"Harrison Butker kicks off 62 yards, returned by Ty Johnson for 23 yards (tackle by Chamarri Conner and Jack Cochrane)",0.000,0.670
3,3:24,1,10,BUF 26,17,14,Josh Allen pass complete short left to Ty Johnson for 3 yards (tackle by L'Jarius Sneed),0.670,0.540
3,2:42,2,7,BUF 29,17,14,James Cook left end for 4 yards (tackle by Nick Bolton),0.540,0.370
3,2:03,3,3,BUF 33,17,14,Josh Allen pass incomplete short left intended for Stefon Diggs (defended by L'Jarius Sneed),0.370,-1.180
3,1:59,4,3,BUF 33,17,14,"Sam Martin punts 61 yards, returned by Richie James for 20 yards (tackle by Cameron Lewis)",-1.180,-0.670
3,1:47,1,10,KAN 26,17,14,Patrick Mahomes pass incomplete short left intended for Clyde Edwards-Helaire (defended by Gregory Rousseau),0.670,0.130
3,1:42,2,10,KAN 26,17,14,"Patrick Mahomes pass incomplete intended for Travis Kelce KAN challenged the pass completion ruling, and the original play was overturned. Patrick Mahomes pass complete short middle to Travis Kelce for 8 yards (tackle by Christian Benford)",0.130,0.500
3,1:23,3,2,KAN 34,17,14,Patrick Mahomes pass complete short left to Jerick McKinnon for 8 yards (tackle by Tyrel Dodson),0.500,1.730
3,0:43,1,10,KAN 42,17,14,Patrick Mahomes pass incomplete short middle intended for Skyy Moore,1.730,1.190
3,0:38,2,10,KAN 42,17,14,"Patrick Mahomes pass complete short right to Rashee Rice for 6 yards. Rashee Rice fumbles (forced by Christian Benford), recovered by Taron Johnson at KC-48",1.190,-2.390
3,0:33,1,10,KAN 48,17,14,Josh Allen pass incomplete short right intended for Stefon Diggs,2.390,1.850
3,0:31,2,10,KAN 48,17,14,Josh Allen pass incomplete deep left intended for Dalton Kincaid,1.850,1.160
3,0:26,3,10,KAN 48,17,14,Josh Allen sacked by Trent McDuffie for -8 yards,1.160,-0.460
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,18,BUF 44,17,14,"Sam Martin punts 40 yards, returned by Richie James for 25 yards (tackle by Baylon Spector)",-0.460,-1.660
4,14:46,1,10,KAN 41,17,14,Patrick Mahomes pass complete short left to Rashee Rice for 15 yards (tackle by Terrel Bernard),1.660,2.650
4,14:14,1,10,BUF 44,17,14,Clyde Edwards-Helaire right guard for 4 yards (tackle by Jordan Poyer and Gregory Rousseau),2.650,2.650
4,13:34,2,6,BUF 40,17,14,Patrick Mahomes scrambles right end for 8 yards (tackle by Tim Settle),2.650,3.450
4,12:54,1,10,BUF 32,17,14,Patrick Mahomes pass complete short right to Clyde Edwards-Helaire for 20 yards (tackle by Jordan Poyer),3.450,4.780
4,12:18,1,10,BUF 12,17,14,Kadarius Toney right guard for 2 yards (tackle by Ed Oliver and Terrel Bernard),4.780,4.450
4,11:39,2,8,BUF 10,17,14,Patrick Mahomes pass incomplete short middle intended for Travis Kelce,4.450,3.480
4,11:35,3,8,BUF 10,17,14,"Patrick Mahomes sacked by Von Miller for no gain. Patrick Mahomes fumbles (forced by Von Miller), recovered by Taron Johnson at BUF-17 Replay Assistant challenged the fumble ruling, and the original play was overturned. Patrick Mahomes pass incomplete short left",3.480,2.760
4,11:33,4,8,BUF 10,17,17,Harrison Butker 27 yard field goal good,2.760,3.000
4,11:31,,,KAN 35,17,17,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
4,11:31,1,10,BUF 25,17,17,Josh Allen up the middle for 1 yard (tackle by George Karlaftis),0.610,0.200
4,10:47,2,9,BUF 26,17,17,Josh Allen pass incomplete short middle intended for Gabriel Davis (defended by Trent McDuffie),0.200,-0.490
4,10:42,3,9,BUF 26,17,17,"Josh Allen pass complete deep left to Latavius Murray for 21 yards. Latavius Murray fumbles, ball out of bounds at BUF-47. Latavius Murray fumbles out of bounds KAN challenged the pass completion ruling, and the play was upheld.",-0.490,2.060
4,10:28,1,10,BUF 47,17,17,Josh Allen pass complete short right to Dalton Kincaid for 3 yards (tackle by Mike Edwards),2.060,1.920
4,9:46,2,7,BUF 50,17,17,"Josh Allen pass complete short right to Dalton Kincaid for no gain (tackle by Justin Reid). Penalty on Dion Dawkins: Offensive Holding, 10 yards (accepted) (no play)",1.920,0.570
4,9:16,2,17,BUF 40,17,17,Josh Allen pass incomplete short left,0.570,-0.100
4,9:10,3,17,BUF 40,17,17,"Josh Allen pass complete short left to Latavius Murray for no gain (tackle by George Karlaftis). Penalty on Spencer Brown: Offensive Holding, 10 yards (accepted) (no play)",-0.100,-1.420
4,8:39,3,27,BUF 30,17,17,Josh Allen sacked by Charles Omenihu for -11 yards,-1.420,-2.140
4,8:01,4,38,BUF 19,17,17,Sam Martin punts 50 yards out of bounds,-2.140,-1.000
4,7:53,1,10,KAN 31,17,17,Clyde Edwards-Helaire right end for 3 yards (tackle by Leonard Floyd),1.000,0.870
4,7:16,2,7,KAN 34,17,17,Patrick Mahomes pass incomplete short left,0.870,0.170
4,7:11,3,7,KAN 34,17,17,Patrick Mahomes pass incomplete deep left intended for Marquez Valdes-Scantling,0.170,-1.110
4,7:05,4,7,KAN 34,17,17,"Tommy Townsend punts 43 yards, returned by Deonte Harty for 8 yards (tackle by Jack Cochrane)",-1.110,-1.000
4,6:57,1,10,BUF 31,17,17,James Cook left end for 2 yards (tackle by Charles Omenihu),1.000,0.730
4,6:19,2,8,BUF 33,17,17,James Cook for 2 yards (tackle by Tershawn Wharton and Trent McDuffie),0.730,0.300
4,5:41,3,6,BUF 35,17,17,Josh Allen pass complete deep right to Deonte Harty for 25 yards (tackle by Chamarri Conner),0.300,2.920
4,5:00,1,10,KAN 40,17,17,Ty Johnson right end for 7 yards (tackle by L'Jarius Sneed and Justin Reid),2.920,3.320
4,4:22,2,3,KAN 33,17,17,Latavius Murray right end for 1 yard (tackle by Mike Edwards),3.320,2.740
4,3:41,3,2,KAN 32,17,17,Josh Allen right end for 5 yards (tackle by Justin Reid and Tershawn Wharton),2.740,3.780
4,3:00,1,10,KAN 27,17,17,Ty Johnson left end for no gain (tackle by Mike Edwards and Tershawn Wharton),3.780,3.230
4,2:23,2,10,KAN 27,17,17,Josh Allen pass incomplete short left intended for Dalton Kincaid,3.230,2.540
4,2:17,3,10,KAN 27,17,17,"Josh Allen sacked by George Karlaftis for no gain. Penalty on Jaylen Watson: Illegal Contact, 5 yards (accepted) (no play)",2.540,4.110
4,2:12,1,10,KAN 22,17,17,Josh Allen pass incomplete short left intended for Stefon Diggs,4.110,3.560
4,2:10,2,10,KAN 22,17,17,Josh Allen pass incomplete deep right intended for Stefon Diggs (defended by L'Jarius Sneed),3.560,2.870
4,2:06,3,10,KAN 22,17,17,Josh Allen pass complete short left to Dalton Kincaid for 1 yard (tackle by L'Jarius Sneed),2.870,2.060
4,1:57,4,9,KAN 21,20,17,Tyler Bass 39 yard field goal good,2.060,3.000
4,1:54,,,BUF 35,20,17,"Tyler Bass kicks off 58 yards,",0.000,0.610
4,1:54,1,10,KAN 25,20,17,"Patrick Mahomes pass complete short left to Marquez Valdes-Scantling for 7 yards Replay Assistant challenged the pass completion ruling, and the play was upheld.",0.610,1.010
4,1:50,2,3,KAN 32,20,17,Patrick Mahomes pass complete deep right to Rashee Rice for 19 yards (tackle by Taron Johnson),1.010,2.320
4,1:28,1,10,BUF 49,20,17,Patrick Mahomes pass incomplete short left intended for Rashee Rice,2.320,1.780
4,1:25,2,10,BUF 49,20,17,"Patrick Mahomes pass complete to Travis Kelce for no gain, lateral to Kadarius Toney for 24 yards, touchdown. Penalty on Kadarius Toney: Offensive Offside, 5 yards (accepted) (no play)",1.780,1.110
4,1:12,2,15,KAN 46,20,17,Patrick Mahomes pass incomplete short right,1.110,0.430
4,1:05,3,15,KAN 46,20,17,Patrick Mahomes pass incomplete short left intended for Travis Kelce (defended by Ed Oliver),0.430,-0.320
4,1:01,,,,,,Timeout #2 by Kansas City Chiefs,,
4,1:01,,,,,,Timeout #1 by Buffalo Bills,,
4,1:01,4,15,KAN 46,20,17,Patrick Mahomes pass incomplete deep right intended for Travis Kelce,-0.320,-2.520
4,0:55,1,10,KAN 46,20,17,Josh Allen kneels for -1 yards,2.520,1.840
4,0:25,2,11,KAN 47,20,17,Josh Allen kneels for -1 yards,1.840,1.030
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
