Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Bobby Engram,SEA,0,0,,0,0,1,16,16.0,0,16
Maurice Morris,SEA,4,70,17.5,0,19,0,0,,0,0
Kerry Carter,SEA,3,28,9.3,0,20,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antonio Chatman,GNB,0,0,,0,0,3,39,13.0,0,21
Najeh Davenport,GNB,3,61,20.3,0,29,0,0,,0,0
Tony Fisher,GNB,2,30,15.0,0,20,0,0,,0,0
Nick Luchey,GNB,1,12,12.0,0,12,0,0,,0,0
