0,1
Officials,Officials
Referee,Bernie Kukar
Umpire,Bill Schuster
Head Linesman,Mark Baltz
Line Judge,Tom Barnes
Back Judge,Steve Freeman
Side Judge,Tom Hill
Field Judge,Boris Cheek
