Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Roberto Garza,C,68,100%,0,0%,5,21%
Matt Slauson,G,68,100%,0,0%,5,21%
Kyle Long,G,68,100%,0,0%,5,21%
Jermon Bushrod,T,68,100%,0,0%,5,21%
Jordan Mills,T,68,100%,0,0%,5,21%
Jay Cutler,QB,68,100%,0,0%,0,0%
Brandon Marshall,WR,67,99%,0,0%,0,0%
Martellus Bennett,TE,59,87%,0,0%,0,0%
Matt Forte,RB,57,84%,0,0%,0,0%
Alshon Jeffery,WR,56,82%,0,0%,0,0%
Earl Bennett,WR,29,43%,0,0%,0,0%
Eben Britton,T,24,35%,0,0%,5,21%
Tony Fiammetta,FB,23,34%,0,0%,7,29%
Michael Bush,RB,11,16%,0,0%,0,0%
Dante Rosario,TE,8,12%,0,0%,20,83%
Joe Anderson,WR,5,7%,0,0%,15,62%
Marquess Wilson,WR,1,1%,0,0%,0,0%
Chris Conte,FS,0,0%,54,100%,4,17%
Zackary Bowman,CB,0,0%,54,100%,3,12%
Lance Briggs,LB,0,0%,54,100%,0,0%
Tim Jennings,CB,0,0%,53,98%,1,4%
Major Wright,SS,0,0%,52,96%,10,42%
Corey Wootton,DE,0,0%,47,87%,8,33%
Shea McClellin,DE,0,0%,45,83%,3,12%
Julius Peppers,DE,0,0%,44,81%,4,17%
James Anderson,LB,0,0%,38,70%,4,17%
Landon Cohen,DT,0,0%,37,69%,3,12%
David Bass,DE,0,0%,29,54%,6,25%
Isaiah Frey,CB,0,0%,24,44%,2,8%
Jonathan Bostic,LB,0,0%,21,39%,16,67%
D.J. Williams,LB,0,0%,21,39%,1,4%
Zach Minter,DT,0,0%,14,26%,1,4%
Blake Costanzo,LB,0,0%,5,9%,19,79%
Craig Steltz,FS,0,0%,2,4%,15,62%
Eric Weems,WR,0,0%,0,0%,15,62%
Michael Ford,RB,0,0%,0,0%,12,50%
Robbie Gould,K,0,0%,0,0%,11,46%
Sherrick McManis,CB,0,0%,0,0%,11,46%
Devin Hester,WR,0,0%,0,0%,10,42%
Khaseem Greene,LB,0,0%,0,0%,9,38%
Adam Podlesh,P,0,0%,0,0%,8,33%
C.J. Wilson,CB,0,0%,0,0%,8,33%
Patrick Mannelly,LS,0,0%,0,0%,8,33%
